HDR_MESSAGETYPE;HDR_TOPICID;HDR_PARTITIONID;HDR_OFFSETID;HDR_THREADID;produceTime;consumeTime;versionID;HDR_BATCHID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;symbolIndex;protectionLevelValue;protectionLevelValueExpressionType;initialValue;initialValueExpressionType;priceEventValue;priceEventValueExpressionType;strikeDate;finalValuationDate;kIBIProduct;kOBIProduct;lastTradingDate;timeClosing;distributionType
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;17286638862737017108;1;11996827097144098310;1;483;150;29155;10696;49;53;21528;16203535596744525203;1
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;18437941098495616035;2;9524995002802169541;1;238;246;57669;36501;235;230;29122;1439440332957145090;3
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;4024212278831409343;2;4206491902714409576;2;186;189;19580;13632;113;30;29549;2317839507929392713;3
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;17150083550171061411;2;12092483950268860902;2;142;106;4544;51297;93;78;7941;18315215155751868640;4
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;1346643189509292825;1;4345343033525778763;1;316;146;35364;46607;31;159;39204;7514778981178964216;2
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;9017877592479917370;2;9673999025495525743;2;363;78;40989;57868;231;66;15037;15632868931562656180;1
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;15753742950456247039;1;278471266947552994;2;431;236;17604;26434;205;28;5529;9729536685376258958;1
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;16844895539627063761;2;12837517473199378835;1;239;95;38150;537;173;213;20034;15877809426603362148;3
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;17281274020909492332;2;17676179524454615089;1;493;16;9490;9018;59;172;17509;13798723814693570772;1
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;9790847608925001120;1;9220027368869521653;1;186;175;9291;12738;173;79;50186;2323467233856276616;4
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;15641454592628966233;2;10699762875798749434;2;91;35;62826;5240;87;123;5447;17487055773819147205;4
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;6784016475855252561;1;8163978492766292576;2;479;94;6808;11713;30;53;22920;13736696811532168366;2
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;3228609571523252195;1;12357185175954061160;2;347;87;6276;46977;176;194;22601;6990595945289790112;2
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;11272535123096851228;1;16651983829640062531;2;127;105;1516;8814;81;99;45998;1742778145972710405;3
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;18355413614656291056;1;10923404010303381551;1;17;90;34500;6253;161;51;14593;13210644114430067921;2
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;16129844254815658044;2;3953113205299978052;2;62;253;61274;60158;243;149;34911;14677256221488496322;4
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;9523222259860460486;2;727294904240247091;1;296;51;48049;54548;186;220;30709;13357183738603007574;3
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;13700386331866296007;1;8772898286530544462;1;227;130;27946;43600;243;254;61207;10744858267444807195;2
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;1143018209808988025;2;14329776333097332042;1;299;181;47766;22464;167;245;27137;4454527394216758697;1
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;5830267860776777144;1;10139154881714071102;2;115;74;16164;45945;127;98;51612;10118022374568762584;3
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;2077223712823450228;1;2350271708238348153;1;116;22;20778;42688;127;25;54348;3510551580433610113;1
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;17638966054152626781;2;15387748734042683084;1;11;92;17022;62698;121;148;11053;4487670174968273261;4
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;5983156217366386794;1;8489103741336903657;1;262;206;47054;53841;178;30;61405;9777399024964478796;4
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;12565499415710917363;1;17960102027081684775;1;129;119;732;55117;84;154;31971;13112280658582846143;3
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;12452601709914244460;2;1842310448036157382;1;422;79;24326;13195;110;74;31620;13613273649411405134;1
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;8277146395851340094;2;632292680105427242;2;277;71;52477;55362;227;124;38440;14254896510386765768;1
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;15678442656736437177;1;10098525458948662482;2;139;63;19085;3390;230;164;34430;14737542245479892543;3
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;15225003610444316172;2;18359408234869152716;1;459;165;54688;41503;171;168;35592;8533456842772334565;4
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;2420042473939160372;2;665738122810712351;2;369;108;57456;17900;248;200;60863;12359432774849739983;3
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;16172716332086316734;2;3429675039989155030;1;136;117;55248;26455;76;44;55095;7779165448228016812;3
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;10689635251452315715;1;1648443929463420288;2;487;30;60713;10624;27;56;15611;11561216730039627113;4
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;15405883931722808441;2;4559733986379863741;2;91;226;14031;16589;130;180;59270;14259967204094213453;1
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;4717634143664934264;1;13640420684580497889;1;417;244;53573;10660;4;154;20132;13911752984060024592;3
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;12611477464122939773;2;4093636375041397197;1;84;133;42502;31896;195;94;42213;8275239844515846693;1
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;13467002105689077847;1;6287260567545254570;2;293;241;62396;54866;42;126;48544;15510736562837926594;3
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;13621836187424793653;2;490301208785879329;1;339;86;59941;48285;245;77;16127;12994352003857823171;2
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;259349413699829961;2;8071664760409518562;1;113;200;32844;51121;112;55;39585;11590947214916079456;3
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;2120593317295813015;1;4627163870310970829;1;215;42;14278;12792;227;252;40656;2120159181281690873;2
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;4108330484821023160;2;17046060700946040533;1;470;197;17815;47604;93;235;40870;8979726347224698736;4
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;18197528817861943119;1;6882836585562750828;1;377;192;11472;52098;66;204;5528;10228054460268471904;4
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;7441259160956848616;1;9628439665631163017;2;339;3;19538;21912;63;96;51662;5822957758119085199;1
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;14603617632851995474;2;228264666425467285;1;54;58;44614;276;180;46;45705;14923922843738076264;1
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;3444686168462559795;2;11937500927025326045;2;298;10;36188;4247;47;29;23001;372615338105651638;2
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;17603135296089689831;1;3338156941609077689;1;206;149;2487;43843;219;86;24852;17530335947623798483;4
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;14514067665318767446;1;12167266846573410436;2;232;107;43987;51961;16;74;6714;9215419363513197620;4
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;10970931476602833348;1;8982406375613590483;1;163;119;35197;42781;82;185;59811;4981052560576204035;1
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;6961786828660246216;2;5696121046968731528;2;198;228;52546;36289;1;98;13295;3296031598077144359;3
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;2718702206991604556;1;15632804540792655881;2;210;68;50550;11855;172;251;13282;12301931301362385266;1
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;15314678729456265940;2;13673588803469021062;1;280;85;59848;41902;144;158;54624;5188418603287339099;1
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;9499118713570550716;2;15991277146877930744;1;486;48;39802;6072;113;73;58157;13394176165077984529;4
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;154375583781387040;2;13461381234766847190;2;371;143;38698;15969;6;26;64702;2956354873110322148;4
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;10520342857271314718;1;557649254033365536;1;102;95;2487;37048;195;164;38405;11771299159573026350;4
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;6742259557651599027;2;7491984160824356139;2;119;121;59810;41447;17;230;24784;8412350221157091558;3
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;7168529433767341094;1;9493855512612785051;1;481;55;39623;25816;130;221;19878;14315822945042727480;2
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;1388558062217450242;2;16080602079295448873;2;362;164;2417;35432;223;110;36725;8148192414563063728;1
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;7673551070845559476;2;18242430327408161639;2;409;154;13296;36378;120;213;36641;14696494130646357633;4
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;13669014658284763671;2;2389337736694907831;2;339;187;54883;36217;189;11;18771;2413487011103526566;1
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;17978285224702008917;1;16458509096031968602;1;437;18;33730;4831;152;70;42447;540860771124084773;4
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;8928154209757171520;2;8150287385469561139;2;458;55;58530;43666;168;191;42362;14104984948240782027;3
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;8897286369251320379;2;7672001865648385488;2;415;33;60424;65111;238;170;322;9422632472053734317;4
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;6497086660003866274;2;7324277766346997254;2;167;197;62182;15814;10;153;29716;15898173300061349120;3
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;5309844549360851495;2;5081460885283198621;1;461;237;25763;49408;47;211;63294;6198933424855064360;4
12224C;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;13336718061767563185;2;10739346567547148043;1;61;166;64847;46427;242;240;9963;10913568690276117866;2
