msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;batchID;issuerCode;issuerName;lEICode;issuerICBCode;issuerGroupName;issuerLegalCountry;issuerNDGCode;issuerListedCompanyPrimMkt;issuerType;miFIDIssuerType;issuerVATCode
228;218;12232;0;331;MTXCREFD;0;;3434;1707914786150425088;9330538556766401374;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786150425088;9330538556766401374;1;dnkOQNGXucQ4;qrA3JoonYXMoEBFBcWPIepx1h5JbahLisckpIaf0WcdEyaxNoV5SfJk8qbl2EaPW6jYLx3wsWJSPkZ38;8pQtHPp4GdBqSkdFZIba;7tht71wl;cOWrIPP1sefV7vBLEK8pgMLkTN3Y5IT61IFzxkW6tSzSnbqXVEDFP6BJ6zRO;dcG;3841133763;3;8;1;MQY125mqhks
228;218;12232;0;331;MTXCREFD;0;;3435;1707914786151207424;5990387054863578022;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786151207424;5990387054863578022;1;WY3YULJBn01L;jGYVcHcAqVAnuO1808tUDYKxhJ89AGSfT91EQYFLMUS0H1U5KSWIyIymo27GPLR9EpQilIUF0idwzEBE;yjeQoO00LBwH6O7KRllv;Ycd5fPqO;X2OUs2et7T6BKGdLL8uRqeDUCiKyq6bcFpetLHw0pv9pec40HTspw9phoAH9;Ur3;60599734;1;7;1;ot7RdOiZgqb
228;218;12232;0;331;MTXCREFD;0;;3436;1707914786151986944;1190314731797625920;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786151986944;1190314731797625920;1;7AynjQsqesdC;NGbIf37H3iI22DyyJt5731N71HxMs4YNRt17TCDf5nbWJJyzQcOf3NsQLbMV9TzEAXxJ6bCZTxp0EcQy;4tHW7kymthJwMGBR8amq;7YqH9K4e;mZ0RETIywKV0C68ricjisCypHbyYQUt9bGZtaZfS6hveOXZVVxcQz45IqdRP;eg0;2296970236;3;7;3;Yo6dbKFlhMZ
228;218;12232;0;331;MTXCREFD;0;;3437;1707914786152769280;15217404822737519482;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786152769280;15217404822737519482;1;dVmNDz4iHOyG;kEoiEf0CVklVFGUkPWwAzCai8JiVBaSo1M0rdoHhM8QUKCfE5LWEJXGdWzlISTEDSEz8WEhrwgmiBtgG;WTELq9nYS87fTgFVzl1b;HQ6lonTe;unRk4fbXNfCILCnylsI9Js93goCdGjityRy9LZ5DrcB81uoJJ7agPUAKsYVA;iHN;2000147694;3;5;3;KvauRAakEp4
228;218;12232;0;331;MTXCREFD;0;;3438;1707914786153542912;2173304438274997051;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786153542912;2173304438274997051;1;dNUGEYvxeObW;UyvgWMRpz759rwQZNPthh0PKhkkHXMFsFcMwJW8Et4sCttYL7WLRETErG01DoTM5BIrvh5nCTkW7xFGQ;zmzyttb0eflRM2sC5qjI;66lUibzp;9v3yVeqwLlxJyFEmYej4YfvlAV7je0lB8z7B09RNMQNVFVff1fPqDx5pgB0Q;NpG;182932061;1;5;3;RIq0xiw9RmK
228;218;12232;0;331;MTXCREFD;0;;3439;1707914786154326016;4561340917465853124;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786154326016;4561340917465853124;1;o1MrtkwlEFNc;IvUURZf0t6kLHhiUu39eLt72LuVd8ViLFBnhqZiGTHzgZhYefAwFKNW4SZoGTuhI4r1kP9sr3aLO1dnF;EBmEYTnMVTPQSEuksnkB;0yU4xJr2;wMUB6hCaWKrNS39V9Kg9DYO8jcvQ7WHO3RSxsGGZN8yytA91ssUZOpvkDCLe;l1O;4114395731;2;1;2;RL0QJS5TVyc
228;218;12232;0;331;MTXCREFD;0;;3440;1707914786155112704;15077398002236610490;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786155112704;15077398002236610490;1;Hj5rHDcn9el9;f4up835zufN3teKTeoU8YH9gFeiUidvkD8d1w4EXFhWMYz8C2y1dkZQcDa6tNYEtONl64Sn8kpGk5iBV;G05OaewMduYK4AmgmfCB;79ZDz4rO;O3ulwy11GE0F2d7t7MniQGLUxN7xks4v1EkJTHQ9kmIxq6XXHNIjGX1wt66A;060;4264596862;2;8;2;WASnusHYRPx
228;218;12232;0;331;MTXCREFD;0;;3441;1707914786155896320;17374330638002384157;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786155896320;17374330638002384157;1;kOYFoHqZYNGG;OofSzejdDg3P5h0VtQfvB5nT2DOwfWk2GWlXwKW3nHbEWwtotUPbOYWLUoP7H82FtkYMUFglucfFDAZT;2yGd3Nl9u5ZIInvyCT3d;TVyNIFAT;SKGdNc9p9ObMAeKvJeJFDjVe78Ey5QkYByYbZFPQkkHPamsJG7eDHTrxIlh0;xgG;807886183;2;5;1;iKCJhRXHFgg
228;218;12232;0;331;MTXCREFD;0;;3442;1707914786156672000;13465529627911067627;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786156672000;13465529627911067627;1;MkXTviQFjysx;Os9QZVAt19K8A30zctfc5MvUqe6FQk7aXqqtMSD067KJtaPcoU5VPbo7c0qzblYZRgD6HUVmzbqG0x91;4jBHH5r4YQPByIbdweBb;l0Tmy3yA;f3jtUkdibVpxK2j1ScSssEeOqOCdC2PrqrwCEdS6PjAbunfsZMGa7FPSqbPC;JIJ;1056377921;1;3;4;4fYCLNv6W8K
228;218;12232;0;331;MTXCREFD;0;;3443;1707914786157456640;17416526185388805815;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786157456640;17416526185388805815;1;Y5un55rLv7lw;ivjeRhNWi9YlQOGYXnuTmLGSgEUttuLSslzMPdQAVAjIEYeIgHM03GmMGROkBSBGnREuwj4w4n1u6lLr;ZpslVkb8UPzscHQ5wYv6;UBFOKB2Z;QOwDHOqjX3tCvPjf1F2q38LStrnvm7X9bZoXiRMfXuZwQ7rXPEffwOj16ReV;FQX;9200410;3;4;4;lfa1Xvgcr3J
228;218;12232;0;331;MTXCREFD;0;;3444;1707914786158237696;1085917528331468134;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786158237696;1085917528331468134;1;yrhJ1lDTSmaq;orAEJxdlLuK2q7eBlrObRRLtx6ma3V87ZkUXw2jt3w5O6G8bjKtsSxQvi8yeYHqhR0z3Y8BNCW27LWju;NbEQEhGmOdJDi01nZ8cS;adT9b7L1;s5HZpWT1MaZHvHB9Y2ayXKOtAUsG9CL5rkiWFeUXbBthEetaYzY6L0iuPKfO;BHr;557288099;2;4;2;ZTh4jsGsin0
228;218;12232;0;331;MTXCREFD;0;;3445;1707914786159024640;9099649277850188725;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786159024640;9099649277850188725;1;jUjFPtpbsiZW;naWurzf51WQ93aiASES4WabVPdeOOnbBmAREvR4ImzkEdZpMEC4dVSEPQGYaZZ57ai2cQ4fHjHTN31UI;MFDLD7ytKZEid7UuKnss;rHX1ZYG3;6sQvB3AOoLki0vSzVlClRWjgxX9Xy3U6M9ZOYaNC6d9miRriAuQ0uzW9Ofhg;yZA;876390900;2;7;3;cz2CXs95lNN
