msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;orderEventType;ackPhase;ackQualifiers;ackType;bookOUTTime;eMM;eventId;orderID;orderPriority;symbolIndex;displayedQty;sequenceTime;orderQualifiers;regulatorDisplayedQuantity
92;82;12012;0;331;2BLKPTOL;2;0;260;1707914901278862592;6833688327811257451;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;9073334914057698938;CL;PEKvkSXcY12iiGe6VqvyFNSV5RkYLcy3V9h8GM5HGE2KhkOqP6T6vBcN2PKHBZFuoNSee9;caX;1203790480;0;1032103264;7;1707914901278862592;6833688327811257451;20;4;7;19;1706095058314665332;9;10788374628717605447;16856308031093729188;16492144157665039178;614218173;5833811923147947108;1706095058314674316;6;15266643743198591037
92;82;12012;0;331;2BLKPTOL;2;0;261;1707914901283704064;7583431068664861654;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;2368880406978480806;ao;PPKdGI0bzMJL8z3VXvXSG0yG0Obt5gCj3SfzrskkM0rT4WK07wm8OBnZpSuvvMy2vJzA29;HEb;3322819621;1;2932390847;7;1707914901283704064;7583431068664861654;21;3;1;19;1706095058316746447;2;17000157191231576501;16944353138665520359;4606885278743474945;453799485;16883057377055175282;1706095058316755245;3;5958459442831792614
92;82;12012;0;331;2BLKPTOL;2;0;262;1707914901285289216;6594525844257640882;K2CDW2BLKPTOL;ETLX;DSS_CDW_test;7;7;7;11491051784184581446;7B;rMpkIM2t3nc0O2AZCEUStHW73AUCjNyLDdsfN5oiQ3cSuX7UM3WlJaNzslBo47uSElWlx1;uUk;2164569466;1;2265274919;7;1707914901285289216;6594525844257640882;16;4;7;16;1706095058317451678;15;1422812973680780548;15982944785412069867;14588268401736239214;733634346;5990846112409628153;1706095058317460769;6;11833616835607925114
92;82;12012;0;331;2BLKPTOL;2;0;263;1707914901293567488;9731358818372084623;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;18446744073709551612;GY;cFOR1cVJ7MtXpi5RnS6p6mB2HGb6CRGcAxzLaYwmDkgkEKnGzpQsGz8Atlbfe3SZ2qtJqi;ll3;4294967291;244;4294967294;7;1707914901293567488;9731358818372084623;10;4;7;9;1706095058321118328;15;6229677015348627836;11129314240855142679;15653452294100193123;142043921;17156833652975680849;1706095058321127260;1;8507091036591553749
92;82;12012;0;331;2BLKPTOL;2;0;264;1707914901297605888;2545470301474002360;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;17502663871563463515;iC;SvbAaI0IUWTzA4TDp1g4wa7rorRhs0vVKdzbeLZDjNVmVTWQ5gTiAT1Lwv3RkavfYZfUy2;G7T;2126895777;1;3651464833;7;1707914901297605888;2545470301474002360;22;1;6;4;1706095058323023039;11;18376520192945983637;9383697315646057435;5859521623685843447;880524655;10285913676234577128;1706095058323032153;2;7969951426960694828
92;82;12012;0;331;2BLKPTOL;2;0;265;1707914901303179776;7563652381277171332;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;15700594716965461706;Iv;NI3ZigcstsvWfkMnISqY6spDplBqATUc42m8tSEaNn4D2ULsYNKsXX0GwIsrUg4h0yoBYk;pwc;1625613301;0;44528469;7;1707914901303179776;7563652381277171332;15;1;3;17;1706095058325789836;1;7722882289946777989;2608792918003643865;5307385522386431499;971929135;6266515999323220871;1706095058325798799;4;1782469697632352255
92;82;12012;0;331;2BLKPTOL;2;0;266;1707914901307175168;10598623386953022960;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;6005986335603308262;xw;8e0lDJ9LvwX7B6W7vcX8XVN04LE3qrizC9VuGLuGv9aFWtNUHHXxvGcn43osdlVeI28jcD;4IT;3521509732;0;1964750142;7;1707914901307175168;10598623386953022960;1;6;1;2;1706095058327816597;5;2912397051190433864;8422852945767800897;6500171646243667838;919853333;17615275434521407707;1706095058327825709;3;8965949212772102453
92;82;12012;0;331;2BLKPTOL;2;0;267;1707914901310361344;5415067203994666892;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;10303292442040980450;UE;TeiYZQukhTSrhCLrEykHxdGZo4QmuBOt1tTYZ1Mf91HoY66ENjwOaFWuQ7ziaPsJTYiQDB;Qou;4243392910;0;3399151433;7;1707914901310361344;5415067203994666892;14;6;1;23;1706095058329479436;4;12594864066803645827;12069046397926370511;1045300354660926551;916475071;17417762580046367244;1706095058329488518;6;6467417327605795275
92;82;12012;0;331;2BLKPTOL;2;0;268;1707914901315117312;11107096244848265097;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;735870582654623346;BE;qUPQJFdet2tqfkZnBzE4fibDY4YKbdn1ADWcSBhfOfMWgRoj4PdwiQ1YNIaSE095MGkykK;9z6;2471500330;0;1795999533;7;1707914901315117312;11107096244848265097;5;3;3;22;1706095058332029542;10;933887999689440339;3077638886922632640;10675437995301122603;641357936;5638553643009463085;1706095058332038259;5;9058582019423876538
92;82;12012;0;331;2BLKPTOL;2;0;269;1707914901321444352;4787567689752475727;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;17301910303167248110;2o;x6PwoqUwqlqOSv4WkFgnDtA2a1jp8oIdJ1LkQdn8h0pzUP9QT3WTueQJmlx2AVdBzbg9nk;w0V;466341198;0;3332272734;7;1707914901321444352;4787567689752475727;10;3;7;9;1706095058335542844;9;12744207151362417633;16495421003277942209;16557167021706942185;56973008;12045201390068415077;1706095058335551948;6;4001146535516600791
92;82;12012;0;331;2BLKPTOL;3;0;109;1707914901026013184;6684190463037381450;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;17649996035600062801;y4;m4PtCqZwXANzbZQrdIlBaleJ4oy5edoOYgceVzQ9DHIn3gaNfCUmEpN6X2pkXoqtb1y24d;QX5;2817311705;1;1500233684;7;1707914901026013184;6684190463037381450;19;1;6;4;1706095058292015371;14;16182943972036036376;13455869503164805300;1645554805672959227;451161021;3098350197262494329;1706095058292024097;3;16716197381022983811
92;82;12012;0;331;2BLKPTOL;3;0;110;1707914901028389376;18247160794354880757;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;16081107132960409725;GG;Bdeo6knsWTbefYk6hQBUG9ZEkHUnxWPtTMfZkg6tKIaHikanm5bSHLTy1Bgd2xao7wbV9n;9UV;468501852;1;2448287991;7;1707914901028389376;18247160794354880757;4;2;4;14;1706095058292461645;15;17027881362440018637;4633554428635838398;8839152397425976860;579919728;8323323350088828479;1706095058292470530;3;7754854906539440118
92;82;12012;0;331;2BLKPTOL;3;0;111;1707914901032772096;12010285742253732581;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;3871136976767915508;no;OajY2qlWR2HM4F0bMOfPfMkm7mnoIvYqUq1qJAluBmPejFZhD5FXJZ98GN3eDGRjBzL2Vb;uK9;599176339;0;1991586982;7;1707914901032772096;12010285742253732581;4;8;5;20;1706095058293260008;17;1286470002816357818;4606527536258986702;17998193095723955822;911319188;767826949232632590;1706095058293269027;5;12384527794195737058
92;82;12012;0;331;2BLKPTOL;3;0;112;1707914901033725952;16829177363537345460;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;11511670735128227535;op;Zvgh0HbknVhKNb5TpOLJ4fK0Np3zqNFTeIcnnmSJ9q7v14MbHCK1cTRaJ7BQzvZErou4oY;mAM;3853572414;0;1850639244;7;1707914901033725952;16829177363537345460;1;8;1;20;1706095058293422656;17;8820171783485936986;5378628898420894936;8177246566940878868;37149125;291487132430429199;1706095058293431559;4;16722884145600175644
92;82;12012;0;331;2BLKPTOL;3;0;113;1707914901038010880;5924974836036052829;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;1084506781393670789;Bt;6IblcImme8QpQBuSbpO9lKVbRq5ILNPUpatLf59V3Il0t3L2on76peqY7hi7LNKQpvxiOS;2PM;2586114677;0;2274376626;7;1707914901038010880;5924974836036052829;13;3;4;19;1706095058294279280;11;9216964453025622909;9777922161240832930;389845291114057758;168342053;5161428477454283478;1706095058294288345;4;2332819238814904929
92;82;12012;0;331;2BLKPTOL;3;0;114;1707914901044442880;1544099882097849116;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;8266442834919254042;yr;5b2nAmyN8rTgG8fb6emZrDwb5rtgVBx02p3gk0lgiRYSnxHOPj1ki1LbY8aXviYDEIHOWT;Ned;2104623119;0;2932992915;7;1707914901044442880;1544099882097849116;6;4;6;1;1706095058295754269;9;4897642120108662504;13311365239405711285;5342818029416627459;198284442;16558891378027987918;1706095058295763022;4;4802897969338098807
92;82;12012;0;331;2BLKPTOL;3;0;115;1707914901046036480;6251981153153000218;K2CDW2BLKPTOL;ETLX;DSS_CDW_test;7;7;7;404485177659377737;Rc;wUqjOBFAr8ISYNTWIw0SAMImCjLpKw8hqkn0pPyKEQ0KWq28RYdHCjio9VSfzb3lq7bvwN;Wn9;1910389133;0;3823951554;7;1707914901046036480;6251981153153000218;2;6;7;1;1706095058296146547;4;6803035701361599956;17481087175322274079;9189604389238761152;610827639;9653803483656798896;1706095058296155478;0;10863530782275540747
92;82;12012;0;331;2BLKPTOL;3;0;116;1707914901051561216;2331863192494819870;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;17178618988375998938;38;VS8shPftpZ3vOp4OfxaA44bBmrNYxGzvsHLaHFRAeI8704noqzjLWkWgDwc09jz6TM4wak;FIj;3092920877;1;171703297;7;1707914901051561216;2331863192494819870;11;8;6;21;1706095058297355222;10;2118905209785135231;15551652971367798459;6302559236098387130;388645711;7377734414122162163;1706095058297364035;6;5473482927805879018
92;82;12012;0;331;2BLKPTOL;3;0;117;1707914901058166784;15809270001720878222;K2CDW2BLKPTOL;ETLX;DSS_CDW_test;7;7;7;8845433091090285547;Rt;6xD8SbAGNGUSyAKuScGIHvS4BgdwbVbgxlNw0r85hs5VxgLTLwhFWfQGgyx25WMNqCXTDg;4on;1613020397;1;2323207793;7;1707914901058166784;15809270001720878222;19;2;7;1;1706095058299088328;8;11574852392670840387;5455337268874590552;16180958617387151223;372840;4364421644713612702;1706095058299097486;3;4769336823532451396
92;82;12012;0;331;2BLKPTOL;3;0;118;1707914901058958592;10801719837347927498;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;1707914901058958592;10801719837347927498;22;1;4;16;1706095058299313884;5;214186261828580507;9145058617183122426;5189116404689971071;768715101;7930193550394523309;1706095058299322719;0;7623057363010863434
92;82;12012;0;331;2BLKPTOL;3;0;119;1707914901075651328;18246649088720195662;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;8072011793266017923;ad;gQfwK6xd82vEPEBO62Hr5lnI5lBo4dLQRbuoSIGk90H5pG2D4bw3mZpjQo1Yv253il8J8R;btU;1516155693;1;687048176;7;1707914901075651328;18246649088720195662;1;1;0;8;1706095058304558803;8;7341319052354390103;3403618954011613400;570913762151962608;376270613;6672631925696698307;1706095058304567866;1;14352355719102007828
92;82;12012;0;331;2BLKPTOL;3;0;120;1707914901078029056;17448358353060581408;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;1618233978100863137;h7;j5QNVf1N05pK7Q0dDjBWBA1YvY2W7AZBghl89NmCrKVlSv5vETss1nR8xUz0B1URF9w4tI;odS;3188566063;1;432093612;7;1707914901078029056;17448358353060581408;12;7;5;16;1706095058305384466;11;3080562083044223242;16683478495590334270;12737417694169501318;359830187;5464629353761094005;1706095058305393384;1;18431447462056523988
92;82;12012;0;331;2BLKPTOL;3;0;121;1707914901079601920;7784060667063129031;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;9966071513210804530;XA;UOHARk1nvGXIsV5wwJqKODtYhAM5XxkofuPdTjKYM3uREHzpFGpZwdc2KAX1gjLcGPnAf3;Xqi;3126835492;1;316094341;7;1707914901079601920;7784060667063129031;2;7;5;21;1706095058305950887;2;1066256153150258356;2838251860465814641;4742388879653845865;502919184;15382843857001539094;1706095058305960115;2;6910519246310675079
92;82;12012;0;331;2BLKPTOL;3;0;122;1707914901080391168;5486751379175276725;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;11949289693168082599;Gd;SoqQi4Toj76nQz3snTUKak7FT2ieQtMajLsHbuuYrwbDBPXbSEstNIP1aFznKb7E74K3mX;aak;2828450737;1;4144898225;7;1707914901080391168;5486751379175276725;8;2;4;10;1706095058306232109;99;11534031954364898948;2850896480166633456;17934669062893099281;407985055;5556728346355478990;1706095058306241165;6;888230137924208840
92;82;12012;0;331;2BLKPTOL;3;0;123;1707914901095474944;11396386585000591073;K2CDW2BLKPTOL;ETLX;DSS_CDW_test;7;7;7;5561708281641363767;C0;4lDnubiWbciUwbr6pY2OAs7luwFTqm5Er8M1icBDDygvuOlEQXYnjwZbZfG1jwLxdalTBO;szr;2271801785;1;3610844124;7;1707914901095474944;11396386585000591073;11;3;4;23;1706095058311371081;1;16725660675367268757;13850735354575500147;3112331487991778139;521966104;7646355567324532509;1706095058311380182;4;15407271266167366896
92;82;12012;0;331;2BLKPTOL;3;0;202;1707914901099467520;1795058148489646799;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;11214469527078785917;6R;lRwk8TR9Sc0KXHiAXt7Y4QXHtl9mm3SSIpeOTNUukiXLFSfJJNd2V1hcljacnetCWVD4mE;fLc;3922324778;1;2984614128;7;1707914901099467520;1795058148489646799;21;1;7;9;1706095058312994825;7;12765080337225553797;14773234736907048865;3232972099074565654;641399268;8117612380703616057;1706095058313003460;0;8127010544268776223
92;82;12012;0;331;2BLKPTOL;3;0;203;1707914901289550336;8130229718083343083;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;694515935385685833;f9;7xnfK7PMSRtzdlic1FLgBOXXoXe9X3o3ZmWGI7lHQZF2luoZtr80ngcEBHzX9cadggbNj8;gxs;2921001201;0;3344064174;7;1707914901289550336;8130229718083343083;18;6;4;17;1706095058319261733;15;1743365998862321276;1940836292530255440;1795834547031517420;921949621;9553860994411915293;1706095058319270518;0;8699534004361532896
92;82;12012;0;331;2BLKPTOL;3;0;204;1707914901298415104;15643272193421037230;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;14314350040313475973;yO;8eDcpA7oK5EP9K3MiljtqBR6JGKHXB2SSd18IS3WvcN9aNylqL27mpzDWq6MDFTydNd6Re;OD9;3962766034;0;1016289431;7;1707914901298415104;15643272193421037230;14;7;7;14;1706095058323410633;17;10347757286151867653;6311483812886903178;820869938491299531;968476971;14272338805536471492;1706095058323419740;3;9362275184064827833
92;82;12012;0;331;2BLKPTOL;3;0;205;1707914901302378752;5993853314092346078;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;1941955256451427870;U2;r561sFoMQiK5WuaJKa0kvTQ4hoIG5mShwa80wuL0U5vWAPeOBjcIgMFQTnpZYDrjCLmF8M;wsE;1859601324;0;3151477274;7;1707914901302378752;5993853314092346078;7;6;2;16;1706095058325386744;17;10168667416455782102;14935357514381911639;15402942896393508146;906768783;1324966763665953448;1706095058325396013;1;18229110157979924730
92;82;12012;0;331;2BLKPTOL;3;0;206;1707914901319870720;16763679650723528651;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;13759351882060585018;tS;Od1uyWz3vPAj5EgoOiGg3A1DQJiAcUbgFwtNVTjv9jGsBEX14oJo1cE4OToxlTtNfrDJKm;M4N;1316862324;1;4249865977;7;1707914901319870720;16763679650723528651;14;6;5;7;1706095058334647983;14;15396703291747902870;8048968212193237235;2954564833573745141;225699642;9847383258605845958;1706095058334657064;0;14803248641815531210
92;82;12012;0;331;2BLKPTOL;3;0;207;1707914901320653568;9059305599522446325;K2CDW2BLKPTOL;ABCD;DSS_CDW_test;7;7;7;16567839055525559032;ms;RfdgZO6lprsO70UiSpDxvB3wED82l0tyPj1KouBGYbl63kmeuOu1Ir0ZzAEo7lZLvUS0u4;7MW;2798970869;1;2333845261;7;1707914901320653568;9059305599522446325;18;2;6;17;1706095058335095325;1;15947118290148484757;5523689085727199244;3864450095199860312;315339150;8763798051677959960;1706095058335104182;2;6149816360600358189
92;82;12012;0;331;2BLKPTOL;3;0;208;1707914901322244352;6257692044242154095;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;2869366915666923874;vW;QqVhD55VX4sqnIEoj11y32Kk1ZT1BbalNy9n80Ac8W9q3EwbJ3KvQjEUPCa88EnY944q5c;ChR;2722708383;0;3283284035;7;1707914901322244352;6257692044242154095;20;4;1;15;1706095058335995109;4;17861845126701069775;10060232128619982768;3424491535845855354;587146478;13904351929734917023;1706095058336004053;0;15322831791973563571
92;82;12012;0;331;2BLKPTOL;3;0;209;1707914901323832832;4614277818701209570;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;5825477365447811885;23;6o0deIcAzGwYeAPtwJ0SD2Zlmd23R3Xw2T4U0oxzJsyTWk6u73ebgOeFjvXXsfi1koA5oy;cA4;2793246266;1;3358185533;7;1707914901323832832;4614277818701209570;7;8;2;16;1706095058336905179;6;2078325686836592119;12787557999529509084;13135119289625787518;77516395;276714673203379332;1706095058336914474;3;11022894293249757884
92;82;12012;0;331;2BLKPTOL;3;0;210;1707914901326208512;3055081242858658965;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;6285816865364031132;2y;TPEZxpXKI1v9sUW3p0HY3Bi7lvTUR946SfJJDJzc1ibRYuZazdKbBDH82d7z10On5jG2KW;rq5;2751551070;1;516439559;7;1707914901326208512;3055081242858658965;10;4;5;2;1706095058338281176;8;109302409906889718;18197128209933971990;6534869826857524748;449655990;5275222247552057673;1706095058338290389;5;15993542316824687126
92;82;12012;0;331;2BLKPTOL;3;0;366;1707914901594519296;1307687716288919042;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;10857787113686633384;B2;bqTIcyZ1E6WnMCnyiXrs6axNzUDh8nZMHEdPrjCKVFtI5U3JeEkPHDYO42qq9we4MKGJNL;OCF;1975180780;0;3207683071;7;1707914901594519296;1307687716288919042;14;7;0;17;1706095058343478515;11;12399844337017749047;5195895169054335335;15163939484080439060;345150432;3957224338242257841;1706095058343487306;6;17015669853957452221
92;82;12012;0;331;2BLKPTOL;3;0;367;1707914901597734656;10735946427812832359;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;14324812313368930972;om;c1uuArs4e0ZYHf8Hg9ng85DEdL7EUnzWlPv9NQ7iHgNnRPmU37jBs4xvMnhRkwOm47Cccp;K1I;957906397;1;1372775908;7;1707914901597734656;10735946427812832359;10;6;0;12;1706095058345445747;1;13173832086320805654;662813525171721372;5152328285420920188;542212191;15582161583273203631;1706095058345454913;0;7996293807260573529
92;82;12012;0;331;2BLKPTOL;4;0;12;1707914901000701440;9486912963234758382;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;8608480177233787394;0W;Tptinu2sxPn8jOBRKYzEq2HFOQ9t0lLE3HBMvYwsRuvekmfSW3KDhCYIHBXCkjFG3o0z7Y;ZyQ;3985526438;1;1377745811;7;1707914901000701440;9486912963234758382;5;6;5;23;1706095058288446533;2;4975222685137490813;5630475388784501966;277930584479291792;646191940;6565720231080993160;1706095058288456565;1;7070314077305046643
92;82;12012;0;331;2BLKPTOL;4;0;13;1707914901009910528;8827440700525109843;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;10526347176353020884;aI;oVg3fgIkvwEBwJ9ICQpoUw6MhcuPwUaf4KXBUOa9G92vP3a0nrF0FuabP4DV7zR0zc4YGp;97D;1579314002;0;1496809732;7;1707914901009910528;8827440700525109843;11;1;3;17;1706095058289478525;6;7749330882466396335;7377279331954591397;1998143147070571473;255231752;2154318552105266704;1706095058289487563;5;13791531338207020906
92;82;12012;0;331;2BLKPTOL;4;0;14;1707914901010714624;7909756645895333219;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;17178618988375998938;38;VS8shPftpZ3vOp4OfxaA44bBmrNYxGzvsHLaHFRAeI8704noqzjLWkWgDwc09jz6TM4wak;FIj;3092920877;1;171703297;7;1707914901010714624;7909756645895333219;3;1;4;6;1706095058289585456;10;8542386039083984241;12790905135661021892;10013912335152450442;388645711;10646203893119033506;1706095058289594157;5;17901132072948469415
92;82;12012;0;331;2BLKPTOL;4;0;15;1707914901012371968;7375135540334121021;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;14081163277357308690;0Z;Iz7pdwYaijvaPkcHB3cFmAImKfaxx8LKR1bHd6h7RUer2BmYvF9ZBD5rIlAa1EhHGV0dr0;U34;2074824395;1;2843167339;7;1707914901012371968;7375135540334121021;19;4;6;10;1706095058289817660;9;18014633663856997792;17605121641900271861;7465356306199156084;15674241;17865095654986698570;1706095058289826574;2;8513619242704040641
92;82;12012;0;331;2BLKPTOL;4;0;16;1707914901013971968;14444729227149378591;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;1323854212775701313;0o;562u7DQtJopIhShkdQZ3Vq8sZS6BWkh9hdm1NDrMqDrwhBo8W15A9mhrXOSdjEe7V2iG69;jLI;1364211919;0;1396619064;7;1707914901013971968;14444729227149378591;6;4;6;0;1706095058290044391;17;7878959882860878415;5776888997062396843;6569224108197957788;154123499;2935369573051934094;1706095058290053307;3;7870768640196739227
92;82;12012;0;331;2BLKPTOL;4;0;17;1707914901046819072;8311185415686338534;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;13759351882060585018;tS;Od1uyWz3vPAj5EgoOiGg3A1DQJiAcUbgFwtNVTjv9jGsBEX14oJo1cE4OToxlTtNfrDJKm;M4N;1316862324;1;4249865977;7;1707914901046819072;8311185415686338534;21;1;4;12;1706095058296341748;11;3792910825441653068;11971134649905819202;11697614557775244889;225699642;8270708114728314495;1706095058296350662;6;6107956214026230621
92;82;12012;0;331;2BLKPTOL;4;0;18;1707914901055780096;1563160424651226917;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;17545395245734829072;k9;xEX29W8dnINHcdHdJwpTnHbzssgObUeCJS2jdgJi4MBIhtlqtqU6JMirJ2SfeozbaBVpLa;7Hm;1927176781;0;568547390;7;1707914901055780096;1563160424651226917;9;7;1;10;1706095058298421262;1;8149548582189963537;3379848914510064346;3979118148648446522;743125215;152923867277596366;1706095058298430547;4;15685260495072685780
92;82;12012;0;331;2BLKPTOL;4;0;19;1707914901069304320;6321189223832416370;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;17295773724827141798;A4;Yd484WmiJB1ncMsdjpMfE0HTf3gzH98sRLJY3K7sJDtxO3CNKF1UtOqhahX4ZGxyetjsCC;nRJ;4063280419;1;1961639532;7;1707914901069304320;6321189223832416370;17;7;6;6;1706095058302452230;5;1292273318152493902;15367998284546396414;1194132349042408060;338709066;9594672058808541653;1706095058302460899;3;12796186636412032012
92;82;12012;0;331;2BLKPTOL;4;0;20;1707914901074068736;6690391831617710764;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;6135723462153394188;6P;zhKMGSfCAMCboLpPrOSNKn5qqQTwlzy30lh08KCtEjs6W0ag7wXyKXgSXjmvEdc1fPRyAi;9vy;1610505332;1;2224170165;7;1707914901074068736;6690391831617710764;18;5;0;5;1706095058304023642;8;16347964688698416736;17096241735733022909;6686856922712240615;138846668;502278475717396902;1706095058304032348;4;5366087013984259402
92;82;12012;0;331;2BLKPTOL;4;0;21;1707914901078810368;13636904368622320934;K2CDW2BLKPTOL;ETLX;DSS_CDW_test;7;7;7;9051513195601219563;e5;LzSLvJ9gP6zeCQbrIa5bBc7QOHBcm231F3XxtNU20pW6X7T0OLZquhccxX7ItdJQpuyHJD;py7;4243157527;1;1263944569;7;1707914901078810368;13636904368622320934;7;1;7;24;1706095058305662069;2;1722664094536413380;6259462783473417910;12957751929986983063;548619297;17331563207775170721;1706095058305670850;0;8534241067042356880
92;82;12012;0;331;2BLKPTOL;4;0;22;1707914901097882880;17071637440757541566;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;8661022669243564463;KN;f6d48Zs2b064tXWCzUzZxkGmnR2vdmeyr8dm24tjjZYxF8MEUdQ5x1T3ZExyVJwzuPxCba;QZS;2174646449;1;1614907519;7;1707914901097882880;17071637440757541566;14;1;1;17;1706095058312337180;6;2328216260437470745;3765943704966866621;6016944843565678431;193650200;17219866826286391294;1706095058312346269;3;18392984583482284295
92;82;12012;0;331;2BLKPTOL;4;0;223;1707914901276373504;6351365787955809060;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;1323854212775701313;0o;562u7DQtJopIhShkdQZ3Vq8sZS6BWkh9hdm1NDrMqDrwhBo8W15A9mhrXOSdjEe7V2iG69;jLI;1364211919;0;1396619064;7;1707914901276373504;6351365787955809060;4;4;0;5;1706095058313651534;1;10191332821512769366;15544669047447702058;12370472086583889331;154123499;4163608419916722116;1706095058313660400;1;10996764547547434003
92;82;12012;0;331;2BLKPTOL;4;0;224;1707914901286913792;9082736879541157623;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;16640777651013728151;Wr;w08mLhl4SkS6mmCIgNqPyNsOVmUkdxRoa95mGyA7uPFKzvcFBpRhjD6KJXG38VMkjvAQdS;y8t;723370767;1;2063910704;7;1707914901286913792;9082736879541157623;10;6;6;17;1706095058318172986;1;16841658611412608267;2561398013803618662;4311973110773290163;636453490;13165849972236756475;1706095058318181677;6;11218835930388261162
92;82;12012;0;331;2BLKPTOL;4;0;225;1707914901291974912;2817100339398499757;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;5683707346998751134;ep;nM4lmPRpouklbuo44cS5rwoO43XxTjZmnBJTEmZ4h6eLmxMTvcBsrBiJO1UrGPqgG8W6No;Iju;3605301586;1;2419071390;7;1707914901291974912;2817100339398499757;22;3;2;8;1706095058320368903;10;9797633156783262794;11391121073039733979;7629466534375824824;571771961;11442121473168686879;1706095058320377645;0;7192320373413877862
92;82;12012;0;331;2BLKPTOL;4;0;226;1707914901299211776;4911270551025187360;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;16538608658982160848;YD;rh9SKPUNE3t2qxuPR4qK7Jzw5c3J1RKFvf89Ut4oSo70SFIXM5eZljCsqloMxMjnj3f6NF;Z9l;1149410083;0;2517573438;7;1707914901299211776;4911270551025187360;12;8;1;21;1706095058323799816;11;8391642131421295744;4889981504621244512;2251828735142536977;564169381;11479988197944861811;1706095058323808712;2;3786495651252311908
