msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;orderEventType;bookIn;bookOUTTime;clientOrderID;eMM;eventId;firmID;oEGINFromMember;oEGOUTTimeToME;orderID;symbolIndex;breachedCollarPrice;collarRejType;rejectedMessage;errorCode;sequenceTime;orderQualifiers;executionWithinFirmShortCode;clientIdentificationShortCode;miFIDIndicators;oESessionID;orderSide;timeInForce;MSC_eventClientIDShortCode_1;MSC_eventExecWFirmShortCode_1;SCDM_eventShortCodeType_1;SCDM_eventShortCodeType_2;SCDM_shortCodeRole_1;SCDM_shortCodeRole_2;SCDM_shortCodeRoleQualifier_1;SCDM_shortCodeRoleQualifier_2
154;126;12010;0;331;2BLKPTOL;2;0;329;1707914901309192192;2131430793405296690;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;1106572295755281863;Wx;OBWGTFZNP8754AX2g66SWnSLqmoUgvUiVRQ3ERhYyGh1SWIvgntgmVEC41pktYPjGgws3n;te1;2553492281;0;11358153;7;1707914901309192192;2131430793405296690;6;1706095058127942257;1706095058127944671;825857380153698281;14;17626487558313292200;6gzvQ6Ol;1706095058127950943;1706095058127953691;16658240743164553951;509093810;5546379626285244689;2;131;32339;1706095058127963406;6;489132038;761212560;4;12975851159100769424;2;8;-823793090;-1589186647;2;1;26;1;22;23
154;126;12010;0;331;2BLKPTOL;2;0;345;1707914901589496320;15154817141135286429;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;6005986335603308262;xw;8e0lDJ9LvwX7B6W7vcX8XVN04LE3qrizC9VuGLuGv9aFWtNUHHXxvGcn43osdlVeI28jcD;4IT;3521509732;0;1964750142;7;1707914901589496320;15154817141135286429;7;1706095058131783136;1706095058131785604;6284490632777854844;8;8961272858944328788;XJmHUXEh;1706095058131791966;1706095058131794713;18079310983953006243;919853333;7661107425076944537;1;169;46320;1706095058131804377;6;571457012;-713463503;0;2167683052520150830;2;10;105896216;950910945;1;1;3;26;23;22
154;126;12010;0;331;2BLKPTOL;2;0;346;1707914901607960320;10910156859612430369;K2CDW2BLKPTOL;ETLX;DSS_CDW_test;7;7;7;5561708281641363767;C0;4lDnubiWbciUwbr6pY2OAs7luwFTqm5Er8M1icBDDygvuOlEQXYnjwZbZfG1jwLxdalTBO;szr;2271801785;1;3610844124;7;1707914901607960320;10910156859612430369;5;1706095058135447484;1706095058135449941;6730621551460450532;99;12811578494459976925;9cMFjEoG;1706095058135456081;1706095058135458823;17787968146754421132;521966104;-219207364488168454;1;104;2046;1706095058135468386;1;1584030146;-1705628587;3;9285975417486490982;3;2;-714842683;-667574611;1;2;3;12;24;24
154;126;12010;0;331;2BLKPTOL;2;0;347;1707914901610263040;10963864934726418207;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;8325768794453793185;zl;nukLWvsvRBQWKANCEt54Wbzl4z6PqoP7I8Ra3iChBcowaknKXHoR6CkdMQCW3ib5GWtFUR;mdb;2080053579;1;3025084632;7;1707914901610263040;10963864934726418207;2;1706095058135934010;1706095058135936731;4675411841340509161;15;10505605765972785717;uWDEmI61;1706095058135942868;1706095058135945621;16072613230008707838;418045634;3170562244197364900;1;222;57932;1706095058135955158;6;-740867953;-573673667;2;2359263393169334322;2;3;301658815;494471510;2;2;3;26;23;24
154;126;12010;0;331;2BLKPTOL;2;0;348;1707914901614857472;5991170590963148472;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;18446744073709551612;8n;6EdEl6DJL4CHIU9Ra3uHjoJ2tIR8YEYVD8WPMSp5HRGUjr9BYVPFjHxJ4WjN0voO8y4Nh7;7st;4294967284;251;2147483647;7;1707914901614857472;5991170590963148472;13;1706095058136901492;1706095058136903966;3134143747140227273;5;9894168072049393067;6EnRuOpL;1706095058136910167;1706095058136912761;15814445787455304357;355525551;1145830101524852554;2;105;27511;1706095058136922296;2;751454234;1216455604;2;13153489812277359751;3;10;865450242;-1756178453;2;1;17;12;24;23
154;126;12010;0;331;2BLKPTOL;2;0;349;1707914901637889792;6886031045609918434;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;1399964743776718599;RD;qi7yUi5Xz0HFUmDj3PZk6kJTLc2Hjjh9U8Yqn8cWUwSiZdr11MCxAhLlfdaFObjpxhdMyZ;hx1;933337045;1;2129756308;7;1707914901637889792;6886031045609918434;18;1706095058141996854;1706095058141999408;8550164409929948723;17;14751769099850116707;oIyFKboN;1706095058142005525;1706095058142008306;5154043946158791832;190979236;-5532945900078161709;2;95;19730;1706095058142017926;3;608661363;81717059;2;3636741956297256549;3;2;919460219;-329553694;2;1;17;17;24;22
154;126;12010;0;331;2BLKPTOL;2;0;402;1707914901702375680;11586141645183573742;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;13176141444238371383;C5;goy3TWJhek7t85oeTyQLP83JMCiqpNoZxHFeoYqbFGzTCMyIIfTRRf7nfepFrJnYAg6eBG;2pH;2420459378;1;3831053502;7;1707914901702375680;11586141645183573742;8;1706095058158418271;1706095058158420876;2147763704011003729;9;414917919282250075;9J4tycT9;1706095058158426926;1706095058158429628;6025289405807962396;393921509;1711052992641195400;1;146;56470;1706095058158439197;0;1089927411;1568248035;4;7483914269689259659;3;7;2035910149;-208871166;2;1;17;122;24;23
154;126;12010;0;331;2BLKPTOL;2;0;403;1707914901759899136;9895809161090756207;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;9848883454440340583;EJ;pcRDaAkms5RTF26dRq7DsjfOELBZharWXfUGlpiGd7tKUl4j703deHGQYpLxc9a62m1XvL;gn4;4139956870;1;1521830368;7;1707914901759899136;9895809161090756207;6;1706095058175664763;1706095058175667331;1096771343383989726;15;8078390004742260767;h9UbmoXB;1706095058175673539;1706095058175676197;2394196708794190670;783519657;5012486967600329324;1;117;19439;1706095058175685728;1;-984832678;891050685;1;18291835416931305154;2;5;-2058277131;-152660972;2;2;1;122;22;24
154;126;12010;0;331;2BLKPTOL;2;0;404;1707914901769089536;7307792022465030266;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;17024290165148727136;0t;GvLEPLqajK5rVbxGKuB35HxYtmXIOqpke6BRnFKj1QpxF6xOvQAvw47LJocdf29stjJpud;7hs;2333129586;0;4224521335;7;1707914901769089536;7307792022465030266;9;1706095058178646857;1706095058178649423;-3912437710341370495;11;5821713669712448332;yaIvWleA;1706095058178655508;1706095058178658225;12108372139770385790;910422888;-2993474333276733446;2;1;21489;1706095058178667985;0;-323035872;-1330140457;1;3650020495982424048;2;8;1693713901;1861046343;1;2;26;1;22;22
154;126;12010;0;331;2BLKPTOL;2;0;405;1707914901771369216;14632807867579122754;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;3265245924283388256;PP;PS81FA8TgDqaJYWV3hVcd6cGKaNKeeqUWZ9pJCsiXfPYMSQ5XQT94iytJ4FFeswdSrf7Ib;ZqV;3161710950;1;2181840232;7;1707914901771369216;14632807867579122754;21;1706095058179381452;1706095058179384072;6305024085799698680;14;14378841176943342808;RcM2KPcS;1706095058179390361;1706095058179393057;6365486778956437375;958873221;-4555126464041347160;1;39;64006;1706095058179402671;1;-195276397;-1771840869;4;15479073987693327433;3;10;688224525;958549851;1;1;12;17;24;22
154;126;12010;0;331;2BLKPTOL;2;0;406;1707914901796689920;6815334580496799804;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;12054811170271428204;nV;FPXreqKwXS9gFZc7kSv3pq313nGk9zQg81axdoUMuKtfCtAMKbIy7eVIjVndhWk5PsL5Vz;p1o;2788483957;1;57016669;7;1707914901796689920;6815334580496799804;19;1706095058187890602;1706095058187892992;3114740604005943723;14;3024054179370496032;Bj8aZorx;1706095058187898963;1706095058187901622;15464996224216414276;618823017;-823555876834836874;2;194;62843;1706095058187911059;6;-2044201171;1668004848;4;16242689085429468631;3;0;1495071485;-1701585647;1;1;17;12;22;24
154;126;12010;0;331;2BLKPTOL;2;0;447;1707914901888657920;3710832387369443475;K2CDW2BLKPTOL;ETLX;DSS_CDW_test;7;7;7;352796078004099579;mN;dJdJn2sbIi47p85uxKE8FCyq5mIWl1v9loiVwvELpNyBpUHpo60JuBH1e0NBl3FP7dxUzM;QWD;2767315310;0;1247936017;7;1707914901888657920;3710832387369443475;6;1706095058222889511;1706095058222892010;-1892315278381231450;8;12780606670313731039;Q8FJKAEZ;1706095058222898150;1706095058222900743;12521238365905161585;841345320;-90826109977950530;1;123;60706;1706095058222910346;2;1103039545;9152255;5;5090793156987128529;2;7;-1655129117;782332875;1;1;3;3;23;24
154;126;12010;0;331;2BLKPTOL;3;0;10;1707914901005067008;11534405302414109098;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;17649996035600062801;y4;m4PtCqZwXANzbZQrdIlBaleJ4oy5edoOYgceVzQ9DHIn3gaNfCUmEpN6X2pkXoqtb1y24d;QX5;2817311705;1;1500233684;7;1707914901005067008;11534405302414109098;3;1706095058110932535;1706095058110935098;-4774754789598129679;5;18355964036798714421;Ul2jrfJS;1706095058110941966;1706095058110944503;18437073618465583239;451161021;-3428261515824131941;1;94;62770;1706095058110955514;3;-514937598;1557272941;0;6327692982157373366;2;6;1540832636;1470243589;2;2;12;3;23;23
140;126;12010;0;331;2BLKPTOL;3;0;11;1707914901007767040;8719928914023937927;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;10929083452623909704;Qp;ZyDvZNtZftw347NF64GL6g1YOCjtNgTG4gn0PaO94v2iAMQffVIk7BpoCZpdvrCQIBcvGf;KGy;1159840746;1;561918784;7;1707914901007767040;8719928914023937927;9;1706095058111228153;1706095058111230562;964241741871795845;15;8269412445987067905;ZophxIRZ;1706095058111236815;1706095058111239496;6483473132283703219;221113253;1475321408290165833;2;81;57439;1706095058111249392;6;-2143697652;709342422;3;3274162804736993308;1;3;;;;;;;;
154;126;12010;0;331;2BLKPTOL;3;0;12;1707914901021848320;1954647826613048982;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;614541690210646299;2a;pxGtPAlyBvyxBsCOt0bcDksnbHdrK8j35AvN7ZfIIgWJorfy6RuLfujmS0fMnau2PeUyUH;rCa;3914517719;1;3154998015;7;1707914901021848320;1954647826613048982;23;1706095058112491715;1706095058112494092;1650968169788755947;8;4031071921508373096;eILUpZPx;1706095058112500413;1706095058112502932;4319541849813546456;184047301;-3877101927223566296;1;161;59465;1706095058112512337;4;-1121454711;2008632676;2;17909183851570644936;1;10;-1215519065;-1117930207;2;1;12;122;23;23
154;126;12010;0;331;2BLKPTOL;3;0;13;1707914901075804160;12908363028082123348;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;5335225445799982555;AD;Jg6ib2ZECG9EPFc8IFgyokv5r12rEQ5oTwjHF9LFx3q7HRi5vQoGCXGaavtZOIynA2xqhd;XIU;1988816536;1;1403079657;7;1707914901075804160;12908363028082123348;22;1706095058118824389;1706095058118826880;-3500722376795808482;11;11691676177205672113;dfy8STIB;1706095058118833059;1706095058118835756;1070211466505386780;356770038;7418207650452421571;2;162;4436;1706095058118845328;4;1505677635;-1063354681;5;12149902255918558161;2;10;165653822;1724721283;2;1;12;17;22;23
154;126;12010;0;331;2BLKPTOL;3;0;320;1707914901300000512;2133090945097376844;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;4162630343438579170;Wo;iIrXrGD84i1cSExhKh5ydTAbUaFwYpEYYS4mqlWJr1GtvOT0c7ptc6ShJaQNyktb9AFOHu;yhj;3270525008;0;2643206244;7;1707914901300000512;2133090945097376844;7;1706095058126316451;1706095058126318891;5415276113634623339;8;4410187976043886143;LDLD4QrW;1706095058126325125;1706095058126327705;4509844400034335099;164996825;2260401689837570732;2;176;61606;1706095058126337111;4;-1222850233;586662321;3;2918102229867794726;2;5;1220894076;445662080;2;1;1;17;24;22
154;126;12010;0;331;2BLKPTOL;3;0;321;1707914901320689920;11147542767062880867;K2CDW2BLKPTOL;ETLX;DSS_CDW_test;7;7;7;18224159925091816607;5G;IdH2iGRSsECR28fUxdAZ49HAvvcHbOuSKed7iA6F1ATAnZ6qzjFI3Fy43YAgp2tfa145EI;qwC;3235506832;1;2147312822;7;1707914901320689920;11147542767062880867;17;1706095058130032822;1706095058130035254;1762271429333813920;15;14735151338362891705;n6bvonAn;1706095058130041422;1706095058130044029;9173016350487513545;120173096;-6591123723691656319;2;11;12278;1706095058130053660;6;159688441;373866808;5;6350146840532749829;1;6;-440702108;-546663641;1;1;3;1;23;22
154;126;12010;0;331;2BLKPTOL;3;0;373;1707914901603356160;10749715742026283375;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;1399964743776718599;RD;qi7yUi5Xz0HFUmDj3PZk6kJTLc2Hjjh9U8Yqn8cWUwSiZdr11MCxAhLlfdaFObjpxhdMyZ;hx1;933337045;1;2129756308;7;1707914901603356160;10749715742026283375;5;1706095058134500171;1706095058134502864;-379061983026993738;99;2108620608998119742;wM8zqEMd;1706095058134509011;1706095058134511694;11559450766630158759;190979236;-6306522988122185583;1;252;15989;1706095058134521183;1;241071086;571314162;3;3995438455403522653;2;3;1304141134;1631080258;1;2;3;1;22;24
154;126;12010;0;331;2BLKPTOL;3;0;374;1707914901656289536;9243607439214227837;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;12369365502866502262;yp;Bif62lLmaxmwv5WSDVLqX1246SlTdVDRbRl4rFJi0pEe6wLFagE8My6OsbFa5j5vjUAqie;jEL;4083509881;0;2262818496;7;1707914901656289536;9243607439214227837;15;1706095058146381012;1706095058146383628;-6469904488342047880;2;2305274622310920832;MtONGfRf;1706095058146389736;1706095058146392601;6730814337483336103;365314678;-133773650253967691;2;219;61974;1706095058146402033;5;-1403914558;100313036;4;13424775760675697281;2;3;-1451097948;-2010763264;2;2;12;3;22;24
154;126;12010;0;331;2BLKPTOL;3;0;407;1707914901711602688;16167214621314023670;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;17043361403996190271;4U;r66rDYVT9Cmm7bkyTMvRwXab2u4rVV4wuJp606V2W4xOBpbR3skiWkVnGrrXT3L01r5qDM;g6S;2209958177;0;89384945;7;1707914901711602688;16167214621314023670;15;1706095058160998386;1706095058161000899;-5472946289313505169;8;2439938699429998737;xJZKxq5V;1706095058161007016;1706095058161009650;10691196655917968441;785304035;-1249954655048116545;1;240;42164;1706095058161019423;1;1541369886;2017789355;5;11829306989331132115;2;1;-1294692321;-1517166572;1;1;1;26;22;23
154;126;12010;0;331;2BLKPTOL;3;0;408;1707914901787474432;2541469974500788995;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;10031496303304613600;aB;ePRcPltk3UajEtJmMiK95nZcnGrIeX5vVx93sIY4arXRWZyFoVJcM1QHPUCb43MhHuzJ2B;BSj;3477342094;1;2703678993;7;1707914901787474432;2541469974500788995;3;1706095058184756613;1706095058184759072;-8688178793130468815;11;15617012316327696655;jryMWlFi;1706095058184765093;1706095058184767724;5675495332412652226;843359534;1608948235889548076;1;101;42999;1706095058184777224;2;489564839;1104572392;0;13224982070113985045;2;4;1605119779;-1865313181;2;2;3;12;22;24
154;126;12010;0;331;2BLKPTOL;3;0;428;1707914901815087104;9996275802756922227;K2CDW2BLKPTOL;ETLX;DSS_CDW_test;7;7;7;16171179892472711912;kG;sI5F8aR0S6q9fBp73Qq8vMWpqiFCqpqRvY7k6nBPe7HwO2XYXMkvvm9k5D7fX8WxABCrbH;T49;342248851;0;3943033858;7;1707914901815087104;9996275802756922227;13;1706095058194367556;1706095058194370139;4815163886289302794;10;11802679544933300078;rU5RlzFG;1706095058194376185;1706095058194378845;4453154928319429968;587677045;869900850341923726;1;72;20577;1706095058194388101;4;-1421994595;368064926;3;13301747874048927463;1;5;1418585135;1738559577;1;2;12;3;24;24
154;126;12010;0;331;2BLKPTOL;3;0;429;1707914901851870464;4696470662445516479;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;11773808196081417067;LG;J0df4zZIrnByZSOZVQA3ZNxQrO7DPfCKnCt128jz9Whke4KYRjUvIccBXitL29Xf9ol2dS;LOJ;3263351655;0;1338195933;7;1707914901851870464;4696470662445516479;7;1706095058208068271;1706095058208070831;-6597434867376973225;1;18243798165088479679;HqT8J6HA;1706095058208077065;1706095058208079973;1010644317056657660;993224417;3511190987388647106;2;181;14635;1706095058208089695;1;1845845177;-111305992;4;12519979324752213172;2;10;1882395046;-580235317;1;2;122;1;23;23
154;126;12010;0;331;2BLKPTOL;3;0;430;1707914901861054976;691175965607556497;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;5200628661262325779;9t;d7lSQy6i8V7QosbRjZFj0leMKk6MWoIgX3jYRFEjPD53q5PYmbMVc1rObMm3tzUH8ejqAv;epj;3570621880;1;1830681795;7;1707914901861054976;691175965607556497;13;1706095058211664665;1706095058211667401;986462973810497071;9;16485953085981669164;KGC0zlRh;1706095058211673494;1706095058211676277;356469207379817868;25531303;1179113101633736887;1;61;65429;1706095058211685732;5;837987948;-1752648231;1;18130262814597974783;2;6;938947547;715674360;1;1;1;26;22;23
154;126;12010;0;331;2BLKPTOL;3;0;431;1707914901881755648;5390561930840931163;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;15646377313048821340;ef;6AI2VuKYuSoO6MTaedrvJIrkcsIWwNSpn2C156y1uXoqTfKmFsfMKUzmrfeq2T3RF0ZRDz;UEQ;756666793;0;1953160713;7;1707914901881755648;5390561930840931163;19;1706095058220033123;1706095058220035659;-7566540450416997000;11;16959205407066480219;L9VzF7qV;1706095058220041991;1706095058220044544;188030515610301659;236162361;-5278519171374200647;1;176;27634;1706095058220053965;4;-367524485;885488238;4;4667964105400243171;2;10;1610513195;1584230421;1;2;3;17;22;24
154;126;12010;0;331;2BLKPTOL;4;0;105;1707914901026485248;16418844373339914335;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;4304038278104595839;bm;cthTYnAm2VXfdsNiky5YLoSlKJbVrSZ5jhjTDUp9eaB9riBAV1Wt4PTdhcD3MoOe5Hihu1;ZGz;3460919413;1;3053356509;7;1707914901026485248;16418844373339914335;14;1706095058112967663;1706095058112969998;-1391276541841301720;6;2335760413237386490;Mp2jxNDb;1706095058112976134;1706095058112978765;3530839782558247401;526725252;-7236258789860699009;2;225;16780;1706095058112988266;6;-931724382;-588319207;3;5608752540758748884;3;2;2128880149;-940571056;1;1;3;122;23;24
154;126;12010;0;331;2BLKPTOL;4;0;106;1707914901038297600;14176243450460940148;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;2864216930367635044;lo;67CogyjJh5BIwZmPmCruYc6aWCJ0zPxHvLqKAg6cSQfazQp2TRoJIhaIsRVuvXt2tqGnrE;7U4;1653924567;0;2095074526;7;1707914901038297600;14176243450460940148;4;1706095058114213583;1706095058114216084;3171169040631778466;9;5731503266467878453;efEYpNVD;1706095058114222247;1706095058114224833;18094961122081625066;235516096;-8380834514710606305;2;30;23693;1706095058114234243;4;943839866;-1242078483;3;541773654951187179;3;6;1611236580;339475133;1;2;122;12;24;23
154;126;12010;0;331;2BLKPTOL;4;0;107;1707914901042905344;17353662183984935859;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;10876687420597401492;IN;0YrTk8qmxXILLSzYXa7i2cHr656UfDDHDErVSOYXfcxppzO1U0d6jtxj1lU5tSXXhxTzTQ;KEK;467432495;1;1446895257;7;1707914901042905344;17353662183984935859;17;1706095058114738741;1706095058114741123;3106005765314102305;8;7737800211109590447;UKaVm9vX;1706095058114747182;1706095058114749850;16813750247700753267;840406118;6178478636909722349;1;96;58657;1706095058114759613;3;-1221916683;1942042014;2;13796695776378982774;2;0;783260584;-1093822182;2;2;26;26;23;22
154;126;12010;0;331;2BLKPTOL;4;0;108;1707914901057334272;11309561358827038282;K2CDW2BLKPTOL;ETLX;DSS_CDW_test;7;7;7;17038630954790900019;BG;wufBdvc2f0ap17FPYPHfdelr7IaY0UqqHeN1EpCDmNABkYZ450Rbol7F1IVPvNdS7yEP8F;DXt;2810650698;0;3380190096;7;1707914901057334272;11309561358827038282;13;1706095058116389128;1706095058116391792;4383711605807943332;11;15947652104816094514;ixCMVLLl;1706095058116397846;1706095058116400482;10203313492391269700;577265363;-2847138768594054912;1;242;16096;1706095058116409938;1;-594799966;2098189287;5;14403807098863490869;1;0;1454364655;-1870690982;2;2;1;26;23;24
154;126;12010;0;331;2BLKPTOL;4;0;109;1707914901061953792;16882307021329555729;K2CDW2BLKPTOL;XDMI;DSS_CDW_test;7;7;7;1434939254082355546;47;jTjKYQIzCLMIoy0DEdEJZrERSYoX1YnReQPfa04AMBCE31CTlzRXOVJhNkJbEVw8x7S8Ns;fu8;1342121182;1;3094473980;7;1707914901061953792;16882307021329555729;6;1706095058116970800;1706095058116973278;6955595950820520580;8;3152364775089486324;ea3Bquth;1706095058116979391;1706095058116981981;3234934195625060668;880078379;-265427279419417997;1;194;21164;1706095058116991331;3;-662450535;848469439;4;9651558620551834838;2;5;1600523701;1353976717;2;2;12;122;24;24
154;126;12010;0;331;2BLKPTOL;4;0;110;1707914901064251392;12521830109241961148;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;7233542875087553737;7l;py8nuKQ6UPmKROFkHUE2KnxZ4lm8sjk0YJhOL59oEYqEeMTRaDLcAzoeC2NvwvKPLotX24;3aZ;2929561295;1;3397842308;7;1707914901064251392;12521830109241961148;1;1706095058117267280;1706095058117269843;9049269610134306070;11;3685289668743311642;Q7VPrX9e;1706095058117275908;1706095058117278533;13399016593242059454;839729658;-7388851000200016288;1;74;202;1706095058117288076;6;-980964306;371280317;3;5734207862298833853;2;8;-633819929;-1979088473;2;1;26;122;24;22
154;126;12010;0;331;2BLKPTOL;4;0;111;1707914901082723584;6453687952706378584;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;1618233978100863137;h7;j5QNVf1N05pK7Q0dDjBWBA1YvY2W7AZBghl89NmCrKVlSv5vETss1nR8xUz0B1URF9w4tI;odS;3188566063;1;432093612;7;1707914901082723584;6453687952706378584;1;1706095058119793583;1706095058119796157;-2227527993646345371;99;11208060393939964773;tR03cq7W;1706095058119802523;1706095058119805311;3718908806482842420;359830187;-3127709046866064301;2;81;16464;1706095058119814836;2;276460427;997465356;4;13905064048334450241;2;1;-1610044414;1541723617;2;2;12;12;22;23
154;126;12010;0;331;2BLKPTOL;4;0;281;1707914901295403264;9954996476609765920;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;2553913687493546923;qi;05RFpwWXV9p2sRcqtJCNGO1oHqJVxUdmVGTpfD6cd0AoNgiCdnJU0GIcCdMhOR4V65Q9xs;jD3;174816006;1;3599672894;7;1707914901295403264;9954996476609765920;1;1706095058125521798;1706095058125524396;-7604851376948195914;99;8758608097406061230;y4VbhHDL;1706095058125530633;1706095058125533348;18370706145085206568;767156925;-8178034224369123781;2;184;8725;1706095058125543042;5;-1744795810;-645586511;1;14755643291217698870;1;0;-1150976862;583506850;1;1;26;3;24;22
154;126;12010;0;331;2BLKPTOL;4;0;302;1707914901587123968;12903614307245610850;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;10246361558492176439;U8;xfBNNZ17Yr78IdQLxJEIwbSnJo8DV6DivuoxwRimLM6Un8c7nUsWEZ5GaDa3y4yI2CMsFX;XBj;3988664633;0;2951723148;7;1707914901587123968;12903614307245610850;18;1706095058131335412;1706095058131337942;3123499281189684311;11;7965102449425710585;z1Gr3j9S;1706095058131344007;1706095058131346663;11382643749745305977;515238894;-6077370382411404453;1;102;65038;1706095058131356063;2;233813330;-791027131;1;7787826620369552540;2;3;1624069207;1369957557;2;1;122;3;23;23
154;126;12010;0;331;2BLKPTOL;4;0;303;1707914901626394880;10791180736265227539;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;13192956387928990247;wn;Qipcwk5vUZ7lo35htMSfmE1nz0C6gtdfQHzhQdQNsZz3OHwPjCWt1KMyeO9GNPHRxYnj0G;cwf;208099716;1;1312301257;7;1707914901626394880;10791180736265227539;5;1706095058139399578;1706095058139402098;759208458774193100;8;3285246539162509950;I9BSakO3;1706095058139408067;1706095058139410741;3428786329501172105;840387731;6831473754819191475;2;38;34124;1706095058139420119;2;-1542947421;-389494490;3;15292186364467446152;3;5;-1352808163;-745275851;1;1;12;122;23;24
154;126;12010;0;331;2BLKPTOL;4;0;304;1707914901649393408;6189070030047852983;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;2445560449030391989;Jl;Nf933GnXcYWG39wqSN4KW2Lbg3Xw1kzS2Qhr2u0oWf2CsMaF2rxtgxcQBUwwJWxy0RPBsZ;O2t;686367361;0;3471620477;7;1707914901649393408;6189070030047852983;17;1706095058144720008;1706095058144722677;2845517936317490400;15;14547322897548605720;6v39ZQva;1706095058144728665;1706095058144731324;1119626610200989232;79594686;412592847014663445;1;17;42695;1706095058144740797;0;122170165;1056525680;1;17314275835971114845;3;6;-261330262;-1624159760;2;2;12;1;22;24
154;126;12010;0;331;2BLKPTOL;4;0;305;1707914901651700992;9453571885499120155;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;614541690210646299;2a;pxGtPAlyBvyxBsCOt0bcDksnbHdrK8j35AvN7ZfIIgWJorfy6RuLfujmS0fMnau2PeUyUH;rCa;3914517719;1;3154998015;7;1707914901651700992;9453571885499120155;16;1706095058145257280;1706095058145259663;-3114105160315717629;6;6947954906379025863;03oK5LD2;1706095058145265865;1706095058145268515;18265304359122882363;184047301;6981285556163831443;2;92;30204;1706095058145277924;6;-1157023413;-861112070;1;4240569735861971632;1;5;-855848198;1029760175;2;1;1;122;24;24
