HDR_MESSAGETYPE;HDR_TOPICID;HDR_PARTITIONID;HDR_OFFSETID;HDR_THREADID;produceTime;consumeTime;versionID;HDR_BATCHID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;symbolIndex;basisofAccrualsCalculation;linkedISIN;linkedMIC;linkedCurrency
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;12;VfVPfbuhnmfX;yX9e;GuZ
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;11;uf7wUYZxJlHr;E7vp;omY
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;1;Fl38eeEJS6WL;eMgB;DZT
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;9;oVezcXweJCHD;kNH3;O1M
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;4;X35pHjWb5zHI;20IR;7Xn
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;13;rVhmlroMKWFL;77wI;zhh
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;12;IbjgyEsj16WE;HJjO;U0e
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;9;1vKKWgxJ0LOA;2Fme;0bn
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;4;2w1aaMfgEsy9;xNDW;LWY
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;2;cxumc41LQfEs;4Z43;3Uk
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;13;fkMo1jlcnivl;UyyL;LRF
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;11;om06iz69PzG8;Py2j;7SP
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;1;DbGTI01M6DFV;43HE;iV4
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;10;FGNGaiCscB9X;HXqY;s5W
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;9;Vfyk3YW4moJF;3whJ;zL5
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;7;N6P50AWDOzL5;Vc3F;Krh
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;11;BjKHJKaeLKoh;Xpf1;Dfy
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;7;aIERhnmrdGzo;k6P1;v6i
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;10;JDg0v2DyTqPn;E8x7;6zG
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;4;Pwwjk4ju6eOP;QUTF;7KJ
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;8;TSxhUHA7LEqA;qEvQ;qNq
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;4;OgAiCPkqObbe;A5HK;cja
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;3;LgtFwf55ox3O;9aKT;yJN
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;1;vme12f5XKsI6;PVAW;Vli
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;8;rSmRfmCtU3dK;QKdw;32O
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;12;2j3hfYrICPDq;9eFN;57H
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;7;hikYWWdOAnRd;fIjs;mRb
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;8;jwivKEVOZirk;bmBq;Fxa
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;9;gIJVWogDYBMa;DYZH;mVJ
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;9;eYVS35VbqGDm;ddEb;rJU
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;2;a0vECUNsyhKa;fL9G;qtr
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;12;t6dO4w38da9J;kh55;eiK
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;10;IqEb3DEThAaD;OH3r;zF1
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;12;QPqXBzx9Xmqk;cPq5;96N
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;7;aCnWjTPj2DTt;Oeob;JSI
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;12;T2FWIe0MwSWH;tvQA;6DB
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;13;xPDOMFFtthfj;epSQ;tRI
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;1;h1ahowgAftw1;xk2F;lW1
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;4;YLQ0GbOMHsTj;idkI;LWo
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;13;aNgkuFQx2kz9;0uZJ;qJZ
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;13;f0iuOT2y0WKz;6FmQ;d5f
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;8;YDc3FVa1MSLw;REt1;VG2
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;11;fQQyFtWA3PaE;QMur;tG3
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;12;ZKD4I7IHS7jG;mImY;k8z
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;13;kl4bIZzDijLQ;uMIx;jpD
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;7;Osto1UQSqbMa;ltH9;c5s
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;9;GBrtArbWLjmr;MJbK;Qrr
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;11;1wHRTnaTrXrA;gozR;hjC
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;3;T6kt8ojCx5k1;c99z;vHG
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;11;AFaVb80xIm3d;xYBo;1Zp
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;9;MwWRJzWlEUVV;hJl0;b9r
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;11;7G1HMwRQvmbl;1H9E;jvj
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;11;o0Ps3UobHZ1p;WX2Z;6vg
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;9;ZiFVQqVKJxYS;zyYL;Tky
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;11;yX5QLc8hdZUl;dSbd;BR0
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;10;6FRAkTWAuFd7;dimj;zXk
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;8;NeaJuuix1lqU;OPek;v1Z
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;7;tDgLwJrC4avj;xblF;j6k
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;8;erp6e8MlbreI;krxn;AcN
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;1;ySphvqmRsiSl;AXkI;sSH
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;6;QRrikjyaw99m;zvYH;aTv
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;13;ldFHNWbqkxj1;ypRS;fHc
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;9;14razru1PIwc;LNxT;xyT
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;11;RE9ltsRjGu1h;1QFv;OY8
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;5;DU8ZAAqmByke;BhyG;F9p
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;6;SbKcprbaSB3H;5f6k;xlc
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;13;OXKejf1n0gPw;TpJO;olB
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;7;CP5f0aasUNvT;OaSZ;LNC
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;9;jTL1tDFHyBvK;HAyA;N68
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;6;kEHA8y0aCIYi;t4AH;Tl4
12224B;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;7;SG0Vk0LvxAh5;rgSA;gLx
