msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;orderEventType;ackPhase;ackQualifiers;ackType;bookOUTTime;eMM;eventId;orderType;orderID;orderPriority;symbolIndex;orderPx;sequenceTime;orderQualifiers
85;75;12013;0;331;2BLKPTOL;2;0;44;1707914901079453952;17493324530488613225;K2CDW2BLKPTOL;ABCD;DSS_CDW_test;7;7;7;13650177468502622000;8R;IZpA9WEMNZv0J2qidLhxN9rONaX5RwUp7LKhfXM8qXYag3oNtYoR4BK89kZkFwon7eOBI2;cTs;4193006520;1;3232374376;7;1707914901079453952;17493324530488613225;23;6;2;5;1706095058363115534;2;16939264338731928831;3;16281764854399639197;14256177215869457276;768903345;-203824467100956219;1706095058363127835;4
85;75;12013;0;331;2BLKPTOL;2;0;45;1707914901094346240;7860728679764443589;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;18446744073709551612;GY;cFOR1cVJ7MtXpi5RnS6p6mB2HGb6CRGcAxzLaYwmDkgkEKnGzpQsGz8Atlbfe3SZ2qtJqi;ll3;4294967291;244;4294967294;7;1707914901094346240;7860728679764443589;11;5;2;1;1706095058368262318;17;4359522161617987417;3;10346689904119708029;17601099867303224880;142043921;-843366624251066592;1706095058368274403;3
85;75;12013;0;331;2BLKPTOL;2;0;238;1707914901277934848;2491681793144377792;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;15497960358411912793;n9;1xfTpSwfKM0fkssF9OQwsORQuGUzeFca9QKinaI77JzxHULo5Q1V7w2JRodzArcX42bbpq;kXq;1199095479;1;690093252;7;1707914901277934848;2491681793144377792;9;5;7;19;1706095058371240501;17;9140840078396318309;12;8389472745494264990;13234683539923892607;226183924;7366056304997833113;1706095058371252816;0
85;75;12013;0;331;2BLKPTOL;2;0;239;1707914901285126144;10813460334918301865;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;17545395245734829072;k9;xEX29W8dnINHcdHdJwpTnHbzssgObUeCJS2jdgJi4MBIhtlqtqU6JMirJ2SfeozbaBVpLa;7Hm;1927176781;0;568547390;7;1707914901285126144;10813460334918301865;18;7;6;19;1706095058374435111;6;17020725533525601817;9;11213449898253812279;747788462028977241;743125215;1443813581020784697;1706095058374447271;6
85;75;12013;0;331;2BLKPTOL;2;0;240;1707914901293097216;7007815637485766442;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;16081107132960409725;GG;Bdeo6knsWTbefYk6hQBUG9ZEkHUnxWPtTMfZkg6tKIaHikanm5bSHLTy1Bgd2xao7wbV9n;9UV;468501852;1;2448287991;7;1707914901293097216;7007815637485766442;11;7;2;11;1706095058378138532;1;9706995630331364485;1;4929499600409985144;16636269917598188125;579919728;3270413062214341531;1706095058378150991;1
85;75;12013;0;331;2BLKPTOL;2;0;241;1707914901301050624;5121299424631000031;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;4464391562571660486;Ro;8R93JgLqtgUOQf7bYc4l0UTfmVaeZxnvCTxmveY8dOMhc1eZ4Z353awpQ32mgWieFYrObR;1Ft;3991807441;1;4244207925;7;1707914901301050624;5121299424631000031;12;4;2;10;1706095058382064739;99;3721698127749931346;2;5563741524257914850;5347334554680110164;611076622;8551826931351486828;1706095058382076653;6
85;75;12013;0;331;2BLKPTOL;2;0;242;1707914901307433984;1808781700970857461;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;6449116440024891814;Jg;NWCAWS3uu34skFuAzlzNoxhiN3GZu0SxqEEjgVao2KNcStkXt8Y1X44lCURZ3Iz6kJCShd;x0Y;548344005;0;376511674;7;1707914901307433984;1808781700970857461;11;8;4;16;1706095058385339351;99;17173600473224967825;5;6926095334198300864;1394003593681222168;958972949;-771835678802545148;1706095058385351471;4
85;75;12013;0;331;2BLKPTOL;2;0;243;1707914901309822208;557155060241182052;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;9607954405898040147;M0;jBvQLfCUaDTDRXO4nr0UuFYqDGnNvjcmsoxwNrf4sMSpOkPfRkA5FixoCGLynGRKvmTgwQ;65k;1518471675;0;3902323836;7;1707914901309822208;557155060241182052;12;2;1;14;1706095058386600722;2;6590092840200290171;11;5754177022565988257;12893469643743480953;912775729;1665811600961676139;1706095058386612909;4
85;75;12013;0;331;2BLKPTOL;2;0;343;1707914901591140352;6372463642607976076;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;15646377313048821340;ef;6AI2VuKYuSoO6MTaedrvJIrkcsIWwNSpn2C156y1uXoqTfKmFsfMKUzmrfeq2T3RF0ZRDz;UEQ;756666793;0;1953160713;7;1707914901591140352;6372463642607976076;8;3;5;11;1706095058398841193;4;16907153724111491850;1;4650827282304608528;8926296900268133058;236162361;1561513366957682698;1706095058398853693;3
85;75;12013;0;331;2BLKPTOL;2;0;344;1707914901597539840;1457190540407409247;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;7127745270821806453;75;PdsUTbX4Gu6t8kcc4bbCYfzLbmKqCMO8vT8EYof0XF0DZndT82wd3cZ4PbhUH0AQZfNWks;QWZ;1719884878;1;346840462;7;1707914901597539840;1457190540407409247;16;3;3;8;1706095058402761194;5;6065009701615574557;5;14390844469402298039;3624514526351602601;189069970;2167811680467496743;1706095058402773577;5
85;75;12013;0;331;2BLKPTOL;3;0;38;1707914901009014784;7489449301247359994;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;5720535577681147897;ZJ;MLRxcRoTyAjj4iUUGfZQi5Se182yhXLZ0JbJzrQOwSWZYI8NwVpnbp8yLuVUOKFh2Vw13p;dsy;2996878951;1;4176256316;7;1707914901009014784;7489449301247359994;13;1;6;22;1706095058346539384;99;2412565328790824702;9;13773288178812886091;17176182319900943093;873184920;-8500001041679260425;1706095058346551796;3
85;75;12013;0;331;2BLKPTOL;3;0;39;1707914901017902080;12292130038579675088;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;18358697419713461226;Gt;dbOLDX8tS76zPqvB5SWN1vYVJgX4ZjBbkwL4tzGEh8bB5Bx70HWWhD9P1ZD5RVayfbrt4I;mut;1028372657;1;1708593561;7;1707914901017902080;12292130038579675088;16;8;1;7;1706095058347803441;2;16866338243981966669;8;9234863773327877933;11444393257503758923;984029995;-4798013379956994056;1706095058347815069;1
85;75;12013;0;331;2BLKPTOL;3;0;40;1707914901025899520;13410742629763110858;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;10857787113686633384;B2;bqTIcyZ1E6WnMCnyiXrs6axNzUDh8nZMHEdPrjCKVFtI5U3JeEkPHDYO42qq9we4MKGJNL;OCF;1975180780;0;3207683071;7;1707914901025899520;13410742629763110858;9;2;1;5;1706095058349153069;99;7061000561999938200;5;17203740963187766405;845861747601971230;345150432;1731018958134229067;1706095058349165080;4
85;75;12013;0;331;2BLKPTOL;3;0;41;1707914901035373056;6601353252680162694;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;1707914901035373056;6601353252680162694;13;6;4;9;1706095058350880104;2;9871554102735472204;3;12626200090776319323;14408162238766871866;768715101;3257663050243921460;1706095058350892213;3
85;75;12013;0;331;2BLKPTOL;3;0;42;1707914901042561024;9949574084808197940;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;12054811170271428204;nV;FPXreqKwXS9gFZc7kSv3pq313nGk9zQg81axdoUMuKtfCtAMKbIy7eVIjVndhWk5PsL5Vz;p1o;2788483957;1;57016669;7;1707914901042561024;9949574084808197940;2;1;7;3;1706095058352506392;6;11151751562068912595;7;7121057143173326187;5631443364542118459;618823017;2836011279463215025;1706095058352518304;2
85;75;12013;0;331;2BLKPTOL;3;0;43;1707914901043370752;17586978531616818438;K2CDW2BLKPTOL;ETLX;DSS_CDW_test;7;7;7;352796078004099579;mN;dJdJn2sbIi47p85uxKE8FCyq5mIWl1v9loiVwvELpNyBpUHpo60JuBH1e0NBl3FP7dxUzM;QWD;2767315310;0;1247936017;7;1707914901043370752;17586978531616818438;5;8;4;16;1706095058352697905;15;13144009698828122914;12;8479689491055799508;13051814371500701445;841345320;-6496028603372427654;1706095058352709986;3
85;75;12013;0;331;2BLKPTOL;3;0;44;1707914901044173056;7836073233518437502;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;18446744073709551613;zt;NTlbszIfYkRHBibTNnBiPptZ1J17au4830es8zhgFQsp54vP3Cy8c0pZYI40w1scUJlVni;R9T;4294967293;0;4294967291;7;1707914901044173056;7836073233518437502;3;2;5;11;1706095058352888654;11;7014105000986941816;5;9345288390793569073;7827772747635918448;836350944;-7751027772706724023;1706095058352901398;1
85;75;12013;0;331;2BLKPTOL;3;0;45;1707914901044972288;17098429602525533549;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;13192956387928990247;wn;Qipcwk5vUZ7lo35htMSfmE1nz0C6gtdfQHzhQdQNsZz3OHwPjCWt1KMyeO9GNPHRxYnj0G;cwf;208099716;1;1312301257;7;1707914901044972288;17098429602525533549;5;3;6;5;1706095058353081952;4;8565682394357186545;12;4481544700668799150;12948156800495586588;840387731;-6646669380510069964;1706095058353094125;4
85;75;12013;0;331;2BLKPTOL;3;0;46;1707914901073894400;4942021855011603295;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;10526347176353020884;aI;oVg3fgIkvwEBwJ9ICQpoUw6MhcuPwUaf4KXBUOa9G92vP3a0nrF0FuabP4DV7zR0zc4YGp;97D;1579314002;0;1496809732;7;1707914901073894400;4942021855011603295;10;3;5;23;1706095058361192912;10;16056788454253154009;7;3854997844368485986;12656607924824704198;255231752;-1508301762757982616;1706095058361204876;0
85;75;12013;0;331;2BLKPTOL;3;0;259;1707914901279546624;17434248900602058850;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;10967367424687215335;2v;W5yenAAoIomWU4kALbRaJMKENpFvG1I9IofaLLylfSITmofckklNWJLwhcjGliIh3jXYYc;LVD;1587570106;1;2079309820;7;1707914901279546624;17434248900602058850;23;6;2;12;1706095058371928372;10;8082718942600554661;11;33702444160954990;9565347552269438123;726810605;6347012062720527852;1706095058371949813;4
85;75;12013;0;331;2BLKPTOL;3;0;260;1707914901286731776;13545696480462903971;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;614541690210646299;2a;pxGtPAlyBvyxBsCOt0bcDksnbHdrK8j35AvN7ZfIIgWJorfy6RuLfujmS0fMnau2PeUyUH;rCa;3914517719;1;3154998015;7;1707914901286731776;13545696480462903971;10;2;2;23;1706095058375160535;14;16480752196411294027;4;14317945125210231177;11658853400116391903;184047301;3871845424313988236;1706095058375172643;1
85;75;12013;0;331;2BLKPTOL;3;0;261;1707914901288318720;5655045384321906488;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;13336993056537659059;mh;7vAlE5rkQTJQin6DgUfmpSmI9ntS5tLueZE4D4XM7UXrcYndKo5HbvPUgKnT7Omrb452hH;Nj2;1365604021;0;2978421877;7;1707914901288318720;5655045384321906488;2;6;1;3;1706095058375891211;99;17025926437617443699;5;10403511412005842481;8343886395429560180;352622121;-4855850631948644846;1706095058375903134;2
85;75;12013;0;331;2BLKPTOL;3;0;262;1707914901289107968;1748240075459591719;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;6725499392402630146;cm;QtljJ18rQrk4Eh8TjMsx3AZr7KnL7vREkIJ381SuPVCeNsva40hnhHoMW1ZZnMYTWMAvGM;yOk;2123342926;0;4019879605;7;1707914901289107968;1748240075459591719;5;6;7;6;1706095058376260596;6;13747575759550305877;8;6807045918637118131;15400310400025625177;581937651;-3993781085522158320;1706095058376272902;3
85;75;12013;0;331;2BLKPTOL;3;0;263;1707914901296272128;16263415048285288171;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;13604799834562389145;nq;Wv82OA0jtClZKepHbcZzdD0qswfPYjRcQ3R1S9aUewlGrftdi3DFinN5V6N8fZe5BZCfLo;ach;4169615792;0;1667891578;7;1707914901296272128;16263415048285288171;19;4;6;15;1706095058379680336;99;15819782143450657696;4;9049363742794227465;17902295391013922203;354837546;2300545606753715301;1706095058379692311;3
85;75;12013;0;331;2BLKPTOL;3;0;264;1707914901305031936;2084140296061548449;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;802337334887254903;Up;HLJPPGEehNvpWH89DGOJ8PLMGzmiGW5paIkbZXyckbXBp3s7Kz5QDI53BAbUBarq8Ut3gy;vSr;2977716072;1;1562943352;7;1707914901305031936;2084140296061548449;1;5;0;11;1706095058384100185;17;12323012934882984272;6;7505298360917653095;14423333972424798736;270958719;9069785775292726657;1706095058384112252;6
85;75;12013;0;331;2BLKPTOL;3;0;265;1707914901305833216;15462703189675707507;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;9515101337159919625;Lq;kH7nIyLs9HS9idv5TyE8O2O3MM3Fv943nqIC2BQr86B8tH6Sx2wCn9ZDOsImz9o1oj43P6;U0S;1353536500;1;2729531948;7;1707914901305833216;15462703189675707507;9;5;1;3;1706095058384508858;2;17464274094022282149;6;1568878419209352088;8182623720596528451;47741981;8101202342259153707;1706095058384521187;3
85;75;12013;0;331;2BLKPTOL;3;0;266;1707914901321000192;18204454313969197752;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;11757426431497952689;8t;ZJTIImJh5M2ycBPjaJeJ3HE6ZSNrPKKXUAAoO51m8fs4iHLpBcuBvWRfPacpVKK5C9ulHA;mwc;287223562;0;501196996;7;1707914901321000192;18204454313969197752;3;5;2;2;1706095058392755999;17;6399222054849414247;10;17968582118226717261;18087005612112018381;27066957;431071727919627383;1706095058392768337;2
85;75;12013;0;331;2BLKPTOL;3;0;267;1707914901323388416;2686355599837174149;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;11773808196081417067;LG;J0df4zZIrnByZSOZVQA3ZNxQrO7DPfCKnCt128jz9Whke4KYRjUvIccBXitL29Xf9ol2dS;LOJ;3263351655;0;1338195933;7;1707914901323388416;2686355599837174149;10;1;3;13;1706095058394131382;2;7595568479681534442;5;11890340379134297919;147499131486174727;993224417;-4294883413142679244;1706095058394143502;5
85;75;12013;0;331;2BLKPTOL;3;0;268;1707914901324188672;12679097507559838638;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;8961283129513184610;Tr;lh4fas3DzZqcCdIgmyBxbwrxMeoHzOyQK55X73SuHF5QR6JgJZvV0S5dzxc2CosSonpJSu;utl;2389041993;0;3640874400;7;1707914901324188672;12679097507559838638;9;8;7;23;1706095058394592339;11;17735588992882388734;13;11940762957514876188;1322572362942647052;584621813;8564163318875379832;1706095058394604185;6
85;75;12013;0;331;2BLKPTOL;3;0;269;1707914901325794816;16820343494256767125;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;15737253087374332469;dI;tof6kmIROAfvkWLjZpYkX3liii7UCK8yfUeVHGhNggrriJKLr41MR12ZFKvGLxtSdMMZFU;iPI;108538112;0;2845375302;7;1707914901325794816;16820343494256767125;12;7;7;15;1706095058395524522;6;17661836924264441124;6;10834096671741778581;17855900366817467537;495012502;-7010066111329786913;1706095058395536593;0
85;75;12013;0;331;2BLKPTOL;4;0;23;1707914901009822208;3402662236297022992;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;15683498924355126261;B3;XL7LD750JEMIYKXnfj7zDkIsCRMjbRP5F7M9G5dx4rdg4yFIQTTWlFg3KQofDkxNvLDpgY;oOU;3451839064;1;2587173959;7;1707914901009822208;3402662236297022992;18;6;1;3;1706095058346643308;5;17420075568644861900;10;16704871992235734716;4255917197676748530;780255171;7718459534841548079;1706095058346655585;4
85;75;12013;0;331;2BLKPTOL;4;0;24;1707914901011473152;8125623829032854118;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;8455796870640476680;2e;NXYIUAMhe8F90Pq2HKu4UptMXR0WhWBVCzvMdKaPRTCLmkLM3HmCHdSRWiO0CBXbQHtWo0;R7n;183963952;0;1035156442;7;1707914901011473152;8125623829032854118;22;7;3;1;1706095058346863781;6;6153673114005559030;7;1224370061352935356;4452483112973440362;468896029;-7709352869110486180;1706095058346876033;2
85;75;12013;0;331;2BLKPTOL;4;0;25;1707914901016266240;7913153523068614711;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;16107250302887779993;Sh;y5iJI7lKI6H9U2Vq7qGynA6byv0VAht0A7Q9oaYZdJr6LJKQSPb148FGbyj3blgpXEPuVN;6dU;2743569216;0;1129791786;7;1707914901016266240;7913153523068614711;3;8;0;6;1706095058347550293;99;11043703109811011061;4;2911329845561242715;3479640175464359038;418664403;5651875864835411237;1706095058347562723;1
85;75;12013;0;331;2BLKPTOL;4;0;26;1707914901055586816;8958007005579311899;K2CDW2BLKPTOL;ETLX;DSS_CDW_test;7;7;7;5561708281641363767;C0;4lDnubiWbciUwbr6pY2OAs7luwFTqm5Er8M1icBDDygvuOlEQXYnjwZbZfG1jwLxdalTBO;szr;2271801785;1;3610844124;7;1707914901055586816;8958007005579311899;21;5;5;18;1706095058355567739;15;9843866469306832300;1;15921267364010474892;11936785347804063852;521966104;5729651450890769231;1706095058355579796;2
85;75;12013;0;331;2BLKPTOL;4;0;27;1707914901075482368;12355407951166368173;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;14761009529419667952;aD;mojCgy7BXlXPGI63DNU3a0uABAYLomA80ZrKAEd5S7V9LfwSPUjVPNA1xFA3ivzUQ4M9Wl;oqS;3649434989;1;2752062206;7;1707914901075482368;12355407951166368173;22;8;6;12;1706095058361732805;4;2990470707160822508;6;6852348630621982600;7379800998652701699;911386486;2613612650554513455;1706095058361744852;5
85;75;12013;0;331;2BLKPTOL;4;0;28;1707914901081811712;5737187986431571117;K2CDW2BLKPTOL;ABCD;DSS_CDW_test;7;7;7;3644559844241529103;le;9l6Ita4H2jn7fc4ofS1CJefQmxMyFTNAdjWNn42QIeYoFg8vq1og7ZGso0dgmvGcCz3eWH;Zm5;1853132841;1;4293924547;7;1707914901081811712;5737187986431571117;11;5;1;13;1706095058363979966;1;15733187097585675321;5;2258421289088051572;6161635917413459195;762062763;279250350299420884;1706095058363992079;0
85;75;12013;0;331;2BLKPTOL;4;0;29;1707914901083395584;5026165524491069265;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;1106572295755281863;Wx;OBWGTFZNP8754AX2g66SWnSLqmoUgvUiVRQ3ERhYyGh1SWIvgntgmVEC41pktYPjGgws3n;te1;2553492281;0;11358153;7;1707914901083395584;5026165524491069265;21;2;0;24;1706095058364562490;14;12610877831142741696;1;7386778315912286131;1362565621167906012;509093810;-7385001428018175765;1706095058364574579;3
85;75;12013;0;331;2BLKPTOL;4;0;30;1707914901087577088;3961366205551574064;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;9966071513210804530;XA;UOHARk1nvGXIsV5wwJqKODtYhAM5XxkofuPdTjKYM3uREHzpFGpZwdc2KAX1gjLcGPnAf3;Xqi;3126835492;1;316094341;7;1707914901087577088;3961366205551574064;20;4;0;11;1706095058366060650;6;9990348194856827835;4;6369896855496980346;2417861785861908736;502919184;-1929831423632994639;1706095058366072851;4
85;75;12013;0;331;2BLKPTOL;4;0;31;1707914901097469696;529273194811153086;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;17502663871563463515;iC;SvbAaI0IUWTzA4TDp1g4wa7rorRhs0vVKdzbeLZDjNVmVTWQ5gTiAT1Lwv3RkavfYZfUy2;G7T;2126895777;1;3651464833;7;1707914901097469696;529273194811153086;15;2;7;18;1706095058369233821;14;10139928319500665142;10;11587576556881454347;17431639765718560070;880524655;5173842170149663466;1706095058369245807;6
85;75;12013;0;331;2BLKPTOL;4;0;206;1707914901099882240;640727310324320009;K2CDW2BLKPTOL;ETLX;DSS_CDW_test;7;7;7;2808618809613454277;3p;4KSTodHB88pDPow5fKpEqgnfimfTagNDvfM3EddVYqBlAdDkXIwq5HNzNYkc9HQwBmdHCF;bi5;3849503028;0;1744694244;7;1707914901099882240;640727310324320009;22;4;1;7;1706095058370226190;14;1394147430464554894;7;9163433351006633828;16999514154966364725;213949604;-5356258209546570381;1706095058370237981;5
85;75;12013;0;331;2BLKPTOL;4;0;207;1707914901295482880;2248767247216454780;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;5720535577681147897;ZJ;MLRxcRoTyAjj4iUUGfZQi5Se182yhXLZ0JbJzrQOwSWZYI8NwVpnbp8yLuVUOKFh2Vw13p;dsy;2996878951;1;4176256316;7;1707914901295482880;2248767247216454780;7;6;1;22;1706095058379292530;17;1860861437191757584;3;16532029808100876508;11681075380411377613;873184920;-3299784520443531273;1706095058379305015;3
85;75;12013;0;331;2BLKPTOL;4;0;208;1707914901297060352;13145723271375348277;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;4302214173325118317;zE;ovH7yCj5z6Nu0HcDZwmWxxL8wAhlreNWutsmHlrjUt90r2zkG1NbJJvfUsNg1MD5PIvOkr;nN7;4174597307;0;3774155814;7;1707914901297060352;13145723271375348277;8;3;6;18;1706095058380075382;2;540546138908210526;4;10708488354375770602;6274754357953641339;727509241;-3140904650914761985;1706095058380087568;3
85;75;12013;0;331;2BLKPTOL;4;0;209;1707914901314648320;778392261480235313;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;6354086023392194540;51;hjgHaQ5weYEPHPRqR6Ml1Reflrl6U6q5QgoWX29ZZj2iu9oVd7dXRz0Uy8EhUTK6cjLcTX;mN2;2072881519;0;3204674649;7;1707914901314648320;778392261480235313;4;8;6;1;1706095058389193091;11;8165567372593960306;4;14228640374203071579;8850265944397977183;630708295;5878727496349463797;1706095058389205529;0
85;75;12013;0;331;2BLKPTOL;4;0;291;1707914901327374848;7940996964497532603;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;17502663871563463515;iC;SvbAaI0IUWTzA4TDp1g4wa7rorRhs0vVKdzbeLZDjNVmVTWQ5gTiAT1Lwv3RkavfYZfUy2;G7T;2126895777;1;3651464833;7;1707914901327374848;7940996964497532603;6;8;4;21;1706095058396461895;15;10746174113924592714;10;16089376564606128016;11074290641566288110;880524655;-2701960002536420511;1706095058396474478;6
85;75;12013;0;331;2BLKPTOL;4;0;292;1707914901590339584;14170159377601829419;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;3412129210960478891;Ir;uQDhWr0he18VTiciaLkmDuPHH2E2IQmlJpF2Utw22SswUcBp3kkHayOL4rVgZuIehcbuGJ;GLc;2818742835;1;4061968911;7;1707914901590339584;14170159377601829419;14;2;6;6;1706095058398363396;5;12660559334915903749;2;3731184304492303888;10821596708632682012;225511348;8871502854747540755;1706095058398375379;5
85;75;12013;0;331;2BLKPTOL;4;0;293;1707914901595120896;15016258012531071419;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;4263704605048348022;cc;8j7GxDN2u7nU0ZS9Yse5pGydZ7nVz7jftCKUTlFM8xw1Gr7QmQrGm2PvXdKS66GPNZ8MHY;Lcr;2596924038;1;403912618;7;1707914901595120896;15016258012531071419;2;5;6;13;1706095058401276127;99;10904962866966314338;8;17995465995605692964;14909165111097802022;576024396;201167965104439996;1706095058401287945;6
85;75;12013;0;331;2BLKPTOL;4;0;294;1707914901601543424;18211656645384767993;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;432575572496956472;51;ZoN8AMqKRSFWAZmSVY89AUkV2eY0sqm4DpjgHMC8Q4P3OhOdI5SJqnIub1mGZw59Y8JsnT;1Oh;4154696354;0;128672798;7;1707914901601543424;18211656645384767993;9;4;7;17;1706095058405287659;7;4182318299662603100;10;15633871903474194542;13186956198644433068;48267691;-4183157313200868761;1706095058405299971;5
85;75;12013;0;331;2BLKPTOL;5;0;51;1707914901014670848;1655987055818599718;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;10526347176353020884;aI;oVg3fgIkvwEBwJ9ICQpoUw6MhcuPwUaf4KXBUOa9G92vP3a0nrF0FuabP4DV7zR0zc4YGp;97D;1579314002;0;1496809732;7;1707914901014670848;1655987055818599718;9;3;7;14;1706095058347311568;7;4448175313937742516;5;7510601013357500659;2695024800281167359;255231752;1801783519396677925;1706095058347324344;6
85;75;12013;0;331;2BLKPTOL;5;0;52;1707914901024288256;9619911525626290518;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;11773808196081417067;LG;J0df4zZIrnByZSOZVQA3ZNxQrO7DPfCKnCt128jz9Whke4KYRjUvIccBXitL29Xf9ol2dS;LOJ;3263351655;0;1338195933;7;1707914901024288256;9619911525626290518;9;8;5;9;1706095058348868238;1;6114150063041751302;13;8434289719800640054;2328745577248681711;993224417;5003606901413674282;1706095058348880257;2
85;75;12013;0;331;2BLKPTOL;5;0;53;1707914901036164864;12823874750062953186;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;2214246784611142582;Em;nIGEFuu4qLK8h4fQvvRCcLh5QXg9xtoASLYGhZI3sCllJupZO6RCuXzQHSbbqpWhWONK4C;aDz;3596835518;0;932878956;7;1707914901036164864;12823874750062953186;14;8;3;11;1706095058351048280;6;5244994116477927775;10;11773875683476322345;3790329647161353173;519103305;-3063505003118835251;1706095058351060480;2
85;75;12013;0;331;2BLKPTOL;5;0;54;1707914901037754112;16923145028073704457;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;44956015518759300;pU;Xnia6wK8dJH66zsgcL0jaORXJM0YfKcacdS9mBlrKtiUSMZsQkyTdzcBTXsTQjhD36tmos;7kk;2113077151;1;3084259250;7;1707914901037754112;16923145028073704457;9;1;0;4;1706095058351391347;1;17879790054829948508;7;8420324391873372102;1332478778800622474;786357755;-2962583136842035628;1706095058351403597;0
85;75;12013;0;331;2BLKPTOL;5;0;55;1707914901054005504;12012175522479646563;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;2553913687493546923;qi;05RFpwWXV9p2sRcqtJCNGO1oHqJVxUdmVGTpfD6cd0AoNgiCdnJU0GIcCdMhOR4V65Q9xs;jD3;174816006;1;3599672894;7;1707914901054005504;12012175522479646563;21;1;4;16;1706095058355132841;99;7861866755866814169;13;1742061205627446350;3638940048218225306;767156925;6413699108327923113;1706095058355144819;1
85;75;12013;0;331;2BLKPTOL;5;0;56;1707914901057190144;1144173543959660960;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;8072011793266017923;ad;gQfwK6xd82vEPEBO62Hr5lnI5lBo4dLQRbuoSIGk90H5pG2D4bw3mZpjQo1Yv253il8J8R;btU;1516155693;1;687048176;7;1707914901057190144;1144173543959660960;1;6;0;24;1706095058356016585;11;8308390683379462889;10;11551272022773156830;13893471179673392654;376270613;3059507504401860700;1706095058356028688;5
