msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;postTradeActionIndicator;eventId;eMM;symbolIndex;iSIN;mIC;tradingCurrency;settlementCurrency;settlementPeriod;settlementDate;settlementSystem;endValidityDate;lastTradedPx;priceDecimals;lastShares;quantityDecimals;tradeQualifier;tradeTime;crossOrderIndicator;guaranteeIndicator;exchangeRate;exchangeRateNbDecimals;tradeUniqueIdentifier;marketIdentifier;tradeEndValidityDate;tradeType;messagePriceNotation;temporaryTradedPx;finalTradedPx;tradingSession;TCOS_orderID_1;TCOS_orderSide_1;TCOS_firmID_1;TCOS_bookIn_1;TCOS_tradeQualifier_1;TCOS_accountCode_1;TCOS_tradingCapacity_1;TCOS_clientOrderID_1;TCOS_freeText_1;TCOS_clearingFirmID_1;TCOS_clientID_1;TCOS_accountNumber_1;TCOS_technicalOrigin_1;TCOS_openClose_1;TCOS_clearingInstruction_1;TCOS_originalClientIDShortCode_1;TCOS_originalExecWFirmShortCode_1;TCOS_originalInvestDecisWFirmShortCode_1;TCOS_originalNonExecBrokerShortCode_1;TCOS_cCPID_1;TCOS_longClientID_1;TCOS_cCPBicID_1
412;138;12234;0;331;PTBCPTRD;0;0;13;1707915014024789248;1198823200670841126;K2CDWPTBCPTRD;SEDX;DSS_CDW_test;7;7;7;5683707346998751134;ep;nM4lmPRpouklbuo44cS5rwoO43XxTjZmnBJTEmZ4h6eLmxMTvcBsrBiJO1UrGPqgG8W6No;Iju;3605301586;1;2419071390;7;1707915014024789248;1198823200670841126;1;3848489049386113139;1;571771961;wtgXv47gO5mh;SEDX;68K;ymY;94;30699;10;20240124;643330557;7;3603;7;6;1706095069944606355;189;8;1;7;budT2kNpGJfyabC6;SDc;8940;5;189;-3028206139435736697;-2740877049724951284;;1903660177636496349;1;fSkCvTDH;1706095069944804923;5;8;2;-3691248683077804596;HJCTe8gq799AWTMJcC;rzD96JJP;Fi8N3WN4;xk1TwqfXOrg5;1;2;8;-473658447;-1638154399;1447080818;-1177214649;8;CAVAVk6xHeIQyA9V;y18HZgiOl1w
412;138;12234;0;331;PTBCPTRD;0;0;14;1707915014026395136;6624167156774645190;K2CDWPTBCPTRD;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;1707915014026395136;6624167156774645190;5;6787579721991322819;1;768715101;kb2CyCdWP404;ATFX;AH7;G2D;40;22502;10;20240124;775590715;7;2985;7;3;1706095069945122180;54;1;1;7;sGbNxByK9mMRFjc4;AAA;65032;20;237;8986087544340142934;5968748296773076441;;10528116908951039144;3;elInlB8i;1706095069945179468;1;6;1;-7760894714136481994;7AUlZPYJDWgfIbLvgK;AolDylHp;iWeknib4;owkBFFKdrxVu;5;7;4009;1402345793;1888816097;-1748576035;510298204;7;hRVwLcqJPVjSYiV0;gBtN9ghKSrg
412;138;12234;0;331;PTBCPTRD;0;0;14;1707915014026395136;6624167156774645190;K2CDWPTBCPTRD;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;1707915014026395136;6624167156774645190;5;6787579721991322819;1;768715101;kb2CyCdWP404;ATFX;AH7;G2D;40;22502;10;20240124;775590715;7;2985;7;3;1706095069945122180;54;1;1;7;sGbNxByK9mMRFjc4;AAA;65032;20;237;8986087544340142934;5968748296773076441;;12723433300029932028;1;xtx5itDC;1706095069945304558;2;15;3;-3999224065034318643;1i8T3p6yoVYEiEYyGh;MymjBuZq;a5hBsXy1;WfQYyVzCQMPI;5;9;10;516925439;-1831958687;1140424602;-816596100;8;y8axQxeeIIxfTY7e;Wb6y9oLrD3E
412;138;12234;0;331;PTBCPTRD;0;0;15;1707915014028018432;16004503801616746618;K2CDWPTBCPTRD;MTAH;DSS_CDW_test;7;7;7;16081107132960409725;GG;Bdeo6knsWTbefYk6hQBUG9ZEkHUnxWPtTMfZkg6tKIaHikanm5bSHLTy1Bgd2xao7wbV9n;9UV;468501852;1;2448287991;7;1707915014028018432;16004503801616746618;1;13226041996221553730;1;579919728;YwGzzCFJyg1F;MTAH;Ezg;UKo;2;53456;12;20240124;418036275;7;1451;7;4;1706095069945611103;149;1;1;7;y64MzOAQHCBvr2Gh;TAH;30069;100;249;-5289142731690582162;6033263640430911640;;1581899976994688104;1;SrjRD1AW;1706095069945669336;3;4;3;-7269338793049044019;uALwAb9hyDe1n13rio;27Xot0wX;g3ACOzg9;YxuErP4mI1O0;5;2;9;-157413262;-1947775701;-142690338;-1165511547;0;CylKRrYUo9eYX21D;o5jnv2sE9sk
412;138;12234;0;331;PTBCPTRD;0;0;15;1707915014028018432;16004503801616746618;K2CDWPTBCPTRD;MTAH;DSS_CDW_test;7;7;7;16081107132960409725;GG;Bdeo6knsWTbefYk6hQBUG9ZEkHUnxWPtTMfZkg6tKIaHikanm5bSHLTy1Bgd2xao7wbV9n;9UV;468501852;1;2448287991;7;1707915014028018432;16004503801616746618;1;13226041996221553730;1;579919728;YwGzzCFJyg1F;MTAH;Ezg;UKo;2;53456;12;20240124;418036275;7;1451;7;4;1706095069945611103;149;1;1;7;y64MzOAQHCBvr2Gh;TAH;30069;100;249;-5289142731690582162;6033263640430911640;;1755111495903397999;1;ZzafY7z3;1706095069945830784;7;15;3;-560616469971840482;n8gWTjFIrNmTxInhlB;AHfG6OMS;VnJcDOtb;zPUuB0nXnoDA;1;6;4010;1266288901;721700519;-1138576657;-2040972479;9;U3XdXkYU4oIDEZqB;28epOqX8rTi
412;138;12234;0;331;PTBCPTRD;0;0;16;1707915014029625856;17543659183530313759;K2CDWPTBCPTRD;MTAH;DSS_CDW_test;7;7;7;4683628498442344368;9v;JgDjKT4L7ox4V7ljRfW7KQo2axBTa77ALmUOMcHGb3Bx4249f1Id0bRjhhd6kSdXGmP1QR;pHf;3137226570;0;405583517;7;1707915014029625856;17543659183530313759;3;11482727205693790680;99;922513693;K6S5ltCmwZLX;MTAH;JHI;FSX;54;4208;51;20240124;761877031;7;922;7;4;1706095069946153588;189;1;1;7;Hke3Y89ko5ORnRLl;TAH;48728;4;182;-4602649487792514400;-1129119555265192019;;13171635610627497049;2;wKzoYvFt;1706095069946211165;2;8;2;-3935564538301738619;tRXucEjiJCaT58MvUU;xLjeC0MJ;N4t5ssCm;6S1V7TnWd9Bv;4;8;4008;1061071768;1542099825;1108213621;-272494715;0;5KKQCyCJeECcQDX9;ZupbHSGecmv
412;138;12234;0;331;PTBCPTRD;0;0;16;1707915014029625856;17543659183530313759;K2CDWPTBCPTRD;MTAH;DSS_CDW_test;7;7;7;4683628498442344368;9v;JgDjKT4L7ox4V7ljRfW7KQo2axBTa77ALmUOMcHGb3Bx4249f1Id0bRjhhd6kSdXGmP1QR;pHf;3137226570;0;405583517;7;1707915014029625856;17543659183530313759;3;11482727205693790680;99;922513693;K6S5ltCmwZLX;MTAH;JHI;FSX;54;4208;51;20240124;761877031;7;922;7;4;1706095069946153588;189;1;1;7;Hke3Y89ko5ORnRLl;TAH;48728;4;182;-4602649487792514400;-1129119555265192019;;5312793910234174091;1;D5QVIqRa;1706095069946336859;4;8;1;-4132611943184758390;9YL4QACbVFap5kbfUv;CmgrIveE;3vX8ZUxX;ns8I01ODpd3d;5;8;9;973946397;-678066080;1918055828;-1249049623;8;E2iVmMNBcAYwCV0j;DOGKCArSvdi
412;138;12234;0;331;PTBCPTRD;0;0;17;1707915014031248640;9701583380987444478;K2CDWPTBCPTRD;ETLX;DSS_CDW_test;7;7;7;13521653307139138462;Ox;B8AFc3fbuZWNtWFqGr2Ge4DWaVULaPHxa1WAcGtl2f4alPnTHPhtuKjcqJWC0vNGWNfeih;Kyw;757520659;1;2618767501;7;1707915014031248640;9701583380987444478;2;16507835178016642614;15;135619081;foEHr70ipLQI;ETLX;H7g;4VK;60;48558;60;20240124;213591308;7;2621;7;0;1706095069946655808;95;2;1;7;YMjnl8iz3BWJFRLw;TLX;26444;104;5;-4573982614468291716;3453836257382288657;;14001763118239135026;2;48r3qlgs;1706095069946718046;0;5;2;3463413106533600542;Vq4tSaK9MfbfC4lUCB;pK0iLAvc;1JaV2OHU;xIIaQJQAeZSH;4;4;4010;230983531;1470012308;-1051710219;-651677821;0;Jqi11Z4d40LjwmeA;1iLbmgeFa0R
412;138;12234;0;331;PTBCPTRD;0;0;17;1707915014031248640;9701583380987444478;K2CDWPTBCPTRD;ETLX;DSS_CDW_test;7;7;7;13521653307139138462;Ox;B8AFc3fbuZWNtWFqGr2Ge4DWaVULaPHxa1WAcGtl2f4alPnTHPhtuKjcqJWC0vNGWNfeih;Kyw;757520659;1;2618767501;7;1707915014031248640;9701583380987444478;2;16507835178016642614;15;135619081;foEHr70ipLQI;ETLX;H7g;4VK;60;48558;60;20240124;213591308;7;2621;7;0;1706095069946655808;95;2;1;7;YMjnl8iz3BWJFRLw;TLX;26444;104;5;-4573982614468291716;3453836257382288657;;17968193059562880089;3;Bpba23Zo;1706095069946847635;5;14;3;-228725412711076372;orBGa4vH7JL4ny1DPw;xAU8tuBt;BZZl2xK3;ZGLkLGC1dX3x;1;4;4010;496764935;1454439009;-1780273863;1681133097;2;3Im5UxjzGryqp24H;nofL5s34f9m
412;138;12234;0;331;PTBCPTRD;0;0;18;1707915014032855552;8571918861400686764;K2CDWPTBCPTRD;MOTX;DSS_CDW_test;7;7;7;17301910303167248110;2o;x6PwoqUwqlqOSv4WkFgnDtA2a1jp8oIdJ1LkQdn8h0pzUP9QT3WTueQJmlx2AVdBzbg9nk;w0V;466341198;0;3332272734;7;1707915014032855552;8571918861400686764;4;1976135795983444056;10;56973008;vqvltz2ZKhMo;MOTX;h2L;kEI;35;51203;11;20240124;475020809;7;3922;7;5;1706095069947182751;71;1;1;7;6CQdsvok7tESayzf;DMO;28924;12;86;293154400098929548;7036989070183984679;;4464473613397214424;1;WPzI2ZPH;1706095069947239654;4;4;3;2265157704613937126;Zfq7ZpfbdNa6kslD1E;WjYbdXzT;bIrjVcyE;PsMibNXJ3FZw;1;8;4009;-54642453;-1992621030;857866445;-1261267881;8;6tmXarnNWk8yPHwu;40RKwqLnz3D
412;138;12234;0;331;PTBCPTRD;0;0;18;1707915014032855552;8571918861400686764;K2CDWPTBCPTRD;MOTX;DSS_CDW_test;7;7;7;17301910303167248110;2o;x6PwoqUwqlqOSv4WkFgnDtA2a1jp8oIdJ1LkQdn8h0pzUP9QT3WTueQJmlx2AVdBzbg9nk;w0V;466341198;0;3332272734;7;1707915014032855552;8571918861400686764;4;1976135795983444056;10;56973008;vqvltz2ZKhMo;MOTX;h2L;kEI;35;51203;11;20240124;475020809;7;3922;7;5;1706095069947182751;71;1;1;7;6CQdsvok7tESayzf;DMO;28924;12;86;293154400098929548;7036989070183984679;;1617128094631639644;3;rmpcY9tx;1706095069947365587;6;13;1;-4794194114646778500;hPQGYjNjN3agSo4FDM;C8lOmwKZ;lWgv2GW3;ifEccpySNYVZ;3;7;4008;-314836081;1005219413;-982875193;1051207268;1;2HoUS0eHOTGqwSf2;0BoWRhQLHRH
412;138;12234;0;331;PTBCPTRD;0;0;19;1707915014034475520;16174350443532281255;K2CDWPTBCPTRD;MTAA;DSS_CDW_test;7;7;7;8266442834919254042;yr;5b2nAmyN8rTgG8fb6emZrDwb5rtgVBx02p3gk0lgiRYSnxHOPj1ki1LbY8aXviYDEIHOWT;Ned;2104623119;0;2932992915;7;1707915014034475520;16174350443532281255;3;10472683991914935371;7;198284442;oFXYastdJIi4;MTAA;t26;Wgg;65;41432;10;20240124;517270220;7;491;7;2;1706095069947701465;23;0;1;7;c8WxXC7Yl4kKW05f;MB2;23648;27;226;7088459321957337914;505826580105202745;;1174795124525512036;3;rHSz5fie;1706095069947760423;0;8;2;-300225463374339587;VzCm82hH0oRMmZ1PRW;ckiogkBu;V9ChEGXb;CTfztH99l3Mu;1;7;9;-1845285117;2118643874;444655516;128671920;0;CPcsCeLbv5ILvAWq;bQrCqjFuprQ
412;138;12234;0;331;PTBCPTRD;0;0;19;1707915014034475520;16174350443532281255;K2CDWPTBCPTRD;MTAA;DSS_CDW_test;7;7;7;8266442834919254042;yr;5b2nAmyN8rTgG8fb6emZrDwb5rtgVBx02p3gk0lgiRYSnxHOPj1ki1LbY8aXviYDEIHOWT;Ned;2104623119;0;2932992915;7;1707915014034475520;16174350443532281255;3;10472683991914935371;7;198284442;oFXYastdJIi4;MTAA;t26;Wgg;65;41432;10;20240124;517270220;7;491;7;2;1706095069947701465;23;0;1;7;c8WxXC7Yl4kKW05f;MB2;23648;27;226;7088459321957337914;505826580105202745;;10266968783710231856;3;ihHwEz84;1706095069947891027;5;14;1;-7845413081135085977;UyH2FsoZlvumAuZzVF;Ck0f2sS7;F7MBNvhW;Y9MIRTvXeMae;1;2;10;878039380;645957362;-1692386163;343102996;7;hePCXR67g011Qt1G;5bvLOlYGN5O
412;138;12234;0;331;PTBCPTRD;0;0;20;1707915014036083200;10685924503733757322;K2CDWPTBCPTRD;XMOT;DSS_CDW_test;7;7;7;9515101337159919625;Lq;kH7nIyLs9HS9idv5TyE8O2O3MM3Fv943nqIC2BQr86B8tH6Sx2wCn9ZDOsImz9o1oj43P6;U0S;1353536500;1;2729531948;7;1707915014036083200;10685924503733757322;3;13607845659011218067;9;47741981;spl6J9rymH9T;XMOT;cSQ;x74;165;51745;60;20240124;770117307;7;1712;7;4;1706095069948231712;185;1;1;7;HdnfPcIXJ0fQZYM1;UMO;29135;101;89;-7774231911453403191;-501018404336562433;;12892838531242788701;2;nZEhqkUI;1706095069948288433;6;5;1;8998142394245997111;ncGdc71G4BRmL1jx7h;5XkIbPlo;UDHEggkI;qywDuGZaHBXl;4;1;0;875053951;1691407079;-1858795287;693012947;7;jiFnv0vOqX6lk1cq;goHbkUj0AJu
412;138;12234;0;331;PTBCPTRD;0;0;20;1707915014036083200;10685924503733757322;K2CDWPTBCPTRD;XMOT;DSS_CDW_test;7;7;7;9515101337159919625;Lq;kH7nIyLs9HS9idv5TyE8O2O3MM3Fv943nqIC2BQr86B8tH6Sx2wCn9ZDOsImz9o1oj43P6;U0S;1353536500;1;2729531948;7;1707915014036083200;10685924503733757322;3;13607845659011218067;9;47741981;spl6J9rymH9T;XMOT;cSQ;x74;165;51745;60;20240124;770117307;7;1712;7;4;1706095069948231712;185;1;1;7;HdnfPcIXJ0fQZYM1;UMO;29135;101;89;-7774231911453403191;-501018404336562433;;3222158828274306391;1;pfEvgNXv;1706095069948414334;3;1;3;-5320000788011606012;YVwxaCvLw7DhZbKbUJ;1PFvhpn4;ArdFtLht;VQmVm7Vqiqlm;4;5;4010;-339127610;466962140;503415751;-1521954373;8;89l86oqCOJfG3roh;DcwE4oaz8oK
412;138;12234;0;331;PTBCPTRD;0;0;21;1707915014037698560;10783980659493065511;K2CDWPTBCPTRD;ETLX;DSS_CDW_test;7;7;7;18224159925091816607;5G;IdH2iGRSsECR28fUxdAZ49HAvvcHbOuSKed7iA6F1ATAnZ6qzjFI3Fy43YAgp2tfa145EI;qwC;3235506832;1;2147312822;7;1707915014037698560;10783980659493065511;4;5611824835309862125;4;120173096;5ObEkw8BboZI;ETLX;Sq9;iUM;242;56625;51;20240124;430266224;7;4322;7;7;1706095069948761257;12;2;1;7;rw5IYa3vu3PYOkuN;TLX;34264;102;181;3250515403967577692;6207673252620642544;;10756939560045966929;2;SJdB4Spy;1706095069948818931;3;11;3;727870417213589287;p37WaXWnEjCyIlUSe1;oIUabunz;hm5m7do3;fqVoJdhqhlXf;5;0;8;-1494576495;953900715;-7730880;1701302587;3;pwNcsgtrXvd8UuaO;TGbCglWJFfI
412;138;12234;0;331;PTBCPTRD;0;0;21;1707915014037698560;10783980659493065511;K2CDWPTBCPTRD;ETLX;DSS_CDW_test;7;7;7;18224159925091816607;5G;IdH2iGRSsECR28fUxdAZ49HAvvcHbOuSKed7iA6F1ATAnZ6qzjFI3Fy43YAgp2tfa145EI;qwC;3235506832;1;2147312822;7;1707915014037698560;10783980659493065511;4;5611824835309862125;4;120173096;5ObEkw8BboZI;ETLX;Sq9;iUM;242;56625;51;20240124;430266224;7;4322;7;7;1706095069948761257;12;2;1;7;rw5IYa3vu3PYOkuN;TLX;34264;102;181;3250515403967577692;6207673252620642544;;360500620959417537;3;5eQMNRn1;1706095069948949699;1;1;3;6927081153291814403;LhhRhG0JtG7CjmeVyv;l36cFqo9;vbUJO4e6;FLvfBXBW8de3;3;4;4008;824770693;-1888326998;-1605902031;97592661;2;71Rak9pz3rhjKnnM;bn0nOhNAzav
412;138;12234;0;331;PTBCPTRD;0;0;22;1707915014039315968;17155446680581250554;K2CDWPTBCPTRD;ETFP;DSS_CDW_test;7;7;7;12054811170271428204;nV;FPXreqKwXS9gFZc7kSv3pq313nGk9zQg81axdoUMuKtfCtAMKbIy7eVIjVndhWk5PsL5Vz;p1o;2788483957;1;57016669;7;1707915014039315968;17155446680581250554;4;11815677435657030544;9;618823017;Zoa7pE2Wlmg5;ETFP;M1n;R0r;218;10208;12;20240124;766220429;7;3652;7;3;1706095069949304299;224;1;1;7;MwpSwW5ANTouYR9Z;ETC;53384;28;154;8625692425742549259;-3238128182612042473;;1922284444341665176;2;s8iP4JR4;1706095069949361960;0;5;3;2107628368584995783;hq23FA4coma0tbazrK;YUiVpVRw;BDWFLqVf;g5PAcCofZpHB;1;0;8;-335002813;-2007782826;-782169610;878699822;0;B3xQwIUZAwarplz7;DT4TYW6r1WW
412;138;12234;0;331;PTBCPTRD;0;0;22;1707915014039315968;17155446680581250554;K2CDWPTBCPTRD;ETFP;DSS_CDW_test;7;7;7;12054811170271428204;nV;FPXreqKwXS9gFZc7kSv3pq313nGk9zQg81axdoUMuKtfCtAMKbIy7eVIjVndhWk5PsL5Vz;p1o;2788483957;1;57016669;7;1707915014039315968;17155446680581250554;4;11815677435657030544;9;618823017;Zoa7pE2Wlmg5;ETFP;M1n;R0r;218;10208;12;20240124;766220429;7;3652;7;3;1706095069949304299;224;1;1;7;MwpSwW5ANTouYR9Z;ETC;53384;28;154;8625692425742549259;-3238128182612042473;;18329954795737276731;1;XQrnW2PF;1706095069949488192;6;4;3;-423062353292872816;vMrXkhrmPidZ33kwis;wr0fdgm1;WfilUDyW;ein1NFk8UXld;3;0;4008;578152141;-1024579479;-787573593;1468108142;0;bMMsmxznSQVjqaZx;YmdlBxUiZPl
412;138;12234;0;331;PTBCPTRD;0;0;23;1707915014040931584;6217470632515021555;K2CDWPTBCPTRD;BGEM;DSS_CDW_test;7;7;7;15737253087374332469;dI;tof6kmIROAfvkWLjZpYkX3liii7UCK8yfUeVHGhNggrriJKLr41MR12ZFKvGLxtSdMMZFU;iPI;108538112;0;2845375302;7;1707915014040931584;6217470632515021555;5;5653903506174477873;1;495012502;s8Gszz5XeXi1;BGEM;W5e;YHB;179;35328;10;20240124;826126657;7;3505;7;1;1706095069949853240;253;1;1;7;gqNUfaFWhT6wWiQz;MM1;11953;14;153;-6411378221480592149;-8490600936410155385;;11077255914012770450;2;PH7boWCq;1706095069949910815;7;9;3;9008869424828869180;VDaQJony1xKugYK8wy;dd3zcrEZ;kUeD19jd;uL5OipODsrdQ;5;9;4010;1192429088;1675889289;614030937;-977647002;1;zahw66pc4xV86Zi1;NNNDF3jvxqH
412;138;12234;0;331;PTBCPTRD;0;0;23;1707915014040931584;6217470632515021555;K2CDWPTBCPTRD;BGEM;DSS_CDW_test;7;7;7;15737253087374332469;dI;tof6kmIROAfvkWLjZpYkX3liii7UCK8yfUeVHGhNggrriJKLr41MR12ZFKvGLxtSdMMZFU;iPI;108538112;0;2845375302;7;1707915014040931584;6217470632515021555;5;5653903506174477873;1;495012502;s8Gszz5XeXi1;BGEM;W5e;YHB;179;35328;10;20240124;826126657;7;3505;7;1;1706095069949853240;253;1;1;7;gqNUfaFWhT6wWiQz;MM1;11953;14;153;-6411378221480592149;-8490600936410155385;;18244139643544968139;1;GtIDuVA7;1706095069950041397;7;13;2;-8753494137113668907;sm63of3L6zbetkrhIt;PNIgzxEV;FYTo4kE2;kcgfGlYAg69f;5;0;8;-1517753739;371856033;-62702399;-539412959;3;Ju4c6d0aFFCsLSnC;Ly9LrWnuk5U
412;138;12234;0;331;PTBCPTRD;0;0;24;1707915014042534656;4485810538567824247;K2CDWPTBCPTRD;ETFP;DSS_CDW_test;7;7;7;9848883454440340583;EJ;pcRDaAkms5RTF26dRq7DsjfOELBZharWXfUGlpiGd7tKUl4j703deHGQYpLxc9a62m1XvL;gn4;4139956870;1;1521830368;7;1707915014042534656;4485810538567824247;4;6979895903338569285;17;783519657;LtE3DIf6IfNp;ETFP;xlI;3UM;68;60948;60;20240124;472846047;7;3810;7;1;1706095069950403469;74;0;1;7;i19NvraN5Nz6t5ui;ETF;37950;9;108;4546001645496768525;5033391009734798575;;8383876605159700567;1;VyjMk71R;1706095069950460062;5;2;2;-6735552428108372177;2N2N2vEms72Nct7R0E;bNPcH1XB;yUVnxUY3;qHzyfxKGLpKv;5;1;4009;-491574210;-1917726569;-1074824030;-249787403;8;4SEc6TXoL7ypnLsI;clREQIlLkI0
412;138;12234;0;331;PTBCPTRD;0;0;24;1707915014042534656;4485810538567824247;K2CDWPTBCPTRD;ETFP;DSS_CDW_test;7;7;7;9848883454440340583;EJ;pcRDaAkms5RTF26dRq7DsjfOELBZharWXfUGlpiGd7tKUl4j703deHGQYpLxc9a62m1XvL;gn4;4139956870;1;1521830368;7;1707915014042534656;4485810538567824247;4;6979895903338569285;17;783519657;LtE3DIf6IfNp;ETFP;xlI;3UM;68;60948;60;20240124;472846047;7;3810;7;1;1706095069950403469;74;0;1;7;i19NvraN5Nz6t5ui;ETF;37950;9;108;4546001645496768525;5033391009734798575;;15220135997320194035;3;XbA4TIr1;1706095069950585815;3;13;2;-3395620279781921771;FcJX0d4EJ0KCyVYAZQ;2S0pl5XQ;psS59kzb;c7aXgZDj50N9;2;8;8;-274901745;-214257000;268870146;-1457218318;6;sKfRbyozLmql2Fua;bnUgJx5RtkV
412;138;12234;0;331;PTBCPTRD;0;0;25;1707915014044152576;5003438860754444832;K2CDWPTBCPTRD;EXGM;DSS_CDW_test;7;7;7;15700594716965461706;Iv;NI3ZigcstsvWfkMnISqY6spDplBqATUc42m8tSEaNn4D2ULsYNKsXX0GwIsrUg4h0yoBYk;pwc;1625613301;0;44528469;7;1707915014044152576;5003438860754444832;1;11802438208524987270;10;971929135;M3GCEU6pmcX3;EXGM;oTr;4Rz;10;24992;10;20240124;251543302;7;686;7;1;1706095069950957742;219;8;1;7;zTufGqXSBgPgjdc5;MA3;3425;42;245;1517864433714537371;4248737956671663652;;15236201035765956350;3;DhtAAp8z;1706095069951017335;7;11;2;7644515098066272727;ocJoTet4RWgpONGr8N;R7WHpYj0;UPkq8rbO;ICcJpAENrwbF;4;6;4010;1894050601;-1266585633;1111201752;-1925040172;3;dSvPzorbVSYzmeSx;NQ2TQ1pgNw6
412;138;12234;0;331;PTBCPTRD;0;0;25;1707915014044152576;5003438860754444832;K2CDWPTBCPTRD;EXGM;DSS_CDW_test;7;7;7;15700594716965461706;Iv;NI3ZigcstsvWfkMnISqY6spDplBqATUc42m8tSEaNn4D2ULsYNKsXX0GwIsrUg4h0yoBYk;pwc;1625613301;0;44528469;7;1707915014044152576;5003438860754444832;1;11802438208524987270;10;971929135;M3GCEU6pmcX3;EXGM;oTr;4Rz;10;24992;10;20240124;251543302;7;686;7;1;1706095069950957742;219;8;1;7;zTufGqXSBgPgjdc5;MA3;3425;42;245;1517864433714537371;4248737956671663652;;1993300192225158095;2;IEAsYMh7;1706095069951147353;1;5;1;-6396239929630530442;PuxyzuFCYmz6s2J3GW;8qAvycOx;3JV1DIug;ZLxe3ICkQ5ON;5;0;10;501049700;-1303399799;-164158848;-1666772615;5;9PJMSwgMIRdaTVZr;a88nR6BGphV
412;138;12234;0;331;PTBCPTRD;0;0;26;1707915014045763328;12755483591893509736;K2CDWPTBCPTRD;MIVX;DSS_CDW_test;7;7;7;15683498924355126261;B3;XL7LD750JEMIYKXnfj7zDkIsCRMjbRP5F7M9G5dx4rdg4yFIQTTWlFg3KQofDkxNvLDpgY;oOU;3451839064;1;2587173959;7;1707915014045763328;12755483591893509736;4;11468354046709200567;1;780255171;IOMlM32fl7Ne;MIVX;tt5;BAd;89;333;11;20240124;768030463;7;1219;7;4;1706095069951522591;107;0;1;7;O6TU8QMeZ5KoPUXy;MV3;43231;26;18;-3905205383196515640;-5490766650462061716;;16396656208935870951;3;iRPJbx4u;1706095069951579320;0;7;1;3326704360817947110;A4GfoABOjCYLrrkJ0L;ry13QF2I;iVCb227I;TwGVOnroLn51;3;9;0;-1866001212;455232774;1621569136;633574836;9;kVpfiSNcbAHV2tWV;QECPSmJyf2u
412;138;12234;0;331;PTBCPTRD;0;0;26;1707915014045763328;12755483591893509736;K2CDWPTBCPTRD;MIVX;DSS_CDW_test;7;7;7;15683498924355126261;B3;XL7LD750JEMIYKXnfj7zDkIsCRMjbRP5F7M9G5dx4rdg4yFIQTTWlFg3KQofDkxNvLDpgY;oOU;3451839064;1;2587173959;7;1707915014045763328;12755483591893509736;4;11468354046709200567;1;780255171;IOMlM32fl7Ne;MIVX;tt5;BAd;89;333;11;20240124;768030463;7;1219;7;4;1706095069951522591;107;0;1;7;O6TU8QMeZ5KoPUXy;MV3;43231;26;18;-3905205383196515640;-5490766650462061716;;5642683344453969958;3;TZYxzDw0;1706095069951709301;6;8;3;6459545452374592382;OGJUAu667adhdkOGMM;HISA48dN;MXP2bNaL;NGWCu7WZeG33;2;6;0;-30314104;-527013010;-2097187748;736375254;6;sY5jytceQvTG8ZVT;IelBy9hguM7
412;138;12234;0;331;PTBCPTRD;0;0;27;1707915014047380992;206473283341333863;K2CDWPTBCPTRD;EXGM;DSS_CDW_test;7;7;7;1372060987366733032;sa;YOGvsHtPStgtEDUgu7nK8KI3ZEXZPZ2LcGIFMgJgYCtpJMOALBh3wdXcyw4EVyWm7Sna9v;9Mx;2053645330;1;1659700653;7;1707915014047380992;206473283341333863;1;12836810996671983473;2;83351337;yoLVzApzOJNK;EXGM;YqM;go1;96;48270;11;20240124;916094140;7;3277;7;1;1706095069952095033;142;1;1;7;ucVQ4NB5PnXpg2hY;MA2;25760;34;111;5066927607915025599;-3482285182918542202;;512185987615057962;2;A4NdqXtj;1706095069952153205;7;8;3;7696885228996039735;c2RBYIBqeHg5Ff4Y7q;aAeapmkx;eQkK54Up;gOhXSIGuikQN;4;6;4009;-1390878780;958833466;-778068365;-63050449;1;BIPZ5uwWU0VgeIeV;FSpwNriMOt7
