msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;eventID;bookIN;bookOUTTime;tradeTime;publicationTime;executionID;symbolIndex;eMM;sequenceTime;tradeUniqueIdentifier
99;89;12023;0;331;2BLKPTOL;2;0;137;1707914901015405056;2080631262453621540;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;10420890321279608836;L4;BolzvsKg8RTfdvJD0QOoE42erjyXtu9Cuydilbxtx2GxQX4DCirIoB7UkbgedcEx6x1cyu;7HO;4044296391;1;4041271779;7;1707914901015405056;2080631262453621540;16470101359279291766;1706095059896654437;1706095059896656445;1706095059896658397;1706095059896660959;690960700;773240909;9;1706095059896669990;mP7Dw5xmOgoymZ1v
99;89;12023;0;331;2BLKPTOL;2;0;138;1707914901055498496;9491536792517254077;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;4621947972623774841;R1;AQLA6qmZdoPrzHz0oJ3uVEo65F1woLGjZWDciQRuV3XHRP0LQ1SzYj3t0X8yQXfWD3n2XM;oAW;61387213;0;149025090;7;1707914901055498496;9491536792517254077;13277011920517380964;1706095059906088579;1706095059906090669;1706095059906092666;1706095059906095173;3344864901;583228200;4;1706095059906104221;i3NbV4qAHBBkBZ8c
99;89;12023;0;331;2BLKPTOL;2;0;139;1707914901077612288;277315980421685127;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;4621947972623774841;R1;AQLA6qmZdoPrzHz0oJ3uVEo65F1woLGjZWDciQRuV3XHRP0LQ1SzYj3t0X8yQXfWD3n2XM;oAW;61387213;0;149025090;7;1707914901077612288;277315980421685127;1752351993541867650;1706095059914845226;1706095059914847201;1706095059914849153;1706095059914851684;3223742421;583228200;7;1706095059914860532;vku53A3JyF0oLhbv
99;89;12023;0;331;2BLKPTOL;2;0;140;1707914901079184640;9271566664692330454;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;741129824976247114;V4;chHa6bIIiZTLJo7rACHr2Ieb9atyEAmamnhMWEeRB4m6iezgRFDMqi4Uh93DkPOtnL9RZd;Fef;2845345562;0;3018145225;7;1707914901079184640;9271566664692330454;5813043936577188919;1706095059915564480;1706095059915566604;1706095059915568708;1706095059915571327;3123062585;765519849;2;1706095059915580611;ZTKa9yjNaSKEVrzh
99;89;12023;0;331;2BLKPTOL;2;0;141;1707914901081543936;2498422798389591154;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;14081163277357308690;0Z;Iz7pdwYaijvaPkcHB3cFmAImKfaxx8LKR1bHd6h7RUer2BmYvF9ZBD5rIlAa1EhHGV0dr0;U34;2074824395;1;2843167339;7;1707914901081543936;2498422798389591154;4971093815319036291;1706095059916654231;1706095059916656276;1706095059916658380;1706095059916660918;2237228221;15674241;7;1706095059916670101;K3c73KksQt5zx7Lb
99;89;12023;0;331;2BLKPTOL;2;0;142;1707914901083904512;5800260257535916808;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;10280588231320487880;Ge;soLpznB5k8yXf1br5RoljN8WVpqA9Shyjkl1Dl19QbhTScSS6aNrhaq9f2gHH176H029yA;zgS;3621753574;1;75388575;7;1707914901083904512;5800260257535916808;9939846473616300964;1706095059917797169;1706095059917799240;1706095059917801280;1706095059917803914;3118747396;198522762;5;1706095059917813099;o8wglLTEXP6rA3Db
99;89;12023;0;331;2BLKPTOL;2;0;143;1707914901095441664;7591900926041445554;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;16824244099157158796;af;87H4TY3FEgOdbVLj5Al3f5RvH9wVWvzVtAlbU4iU8oBH8GplncVBxKkNs1uH4X4qgxSzpd;qyb;727212199;1;841884960;7;1707914901095441664;7591900926041445554;5215741289778056121;1706095059923023824;1706095059923025804;1706095059923027679;1706095059923030260;902836528;889615201;10;1706095059923039432;7hru2CBNph7cAifh
99;89;12023;0;331;2BLKPTOL;2;0;225;1707914901277072896;16217741834404236193;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;2445560449030391989;Jl;Nf933GnXcYWG39wqSN4KW2Lbg3Xw1kzS2Qhr2u0oWf2CsMaF2rxtgxcQBUwwJWxy0RPBsZ;O2t;686367361;0;3471620477;7;1707914901277072896;16217741834404236193;239976959051870840;1706095059926499874;1706095059926502004;1706095059926504057;1706095059926506664;2856924812;79594686;2;1706095059926515625;DoMtnFuHcVkgp82T
99;89;12023;0;331;2BLKPTOL;2;0;226;1707914901280255744;6838558586642211795;K2CDW2BLKPTOL;ETLX;DSS_CDW_test;7;7;7;13023257585034230035;DB;tutQDaGhbA8MTq6zU695v4jck5egsnoQIb8AXaBq7GmGhLVVR7OFghoj6icYlmFDzJ7xKs;6yH;2168245239;1;948051717;7;1707914901280255744;6838558586642211795;4089012913387008127;1706095059928334175;1706095059928336055;1706095059928338016;1706095059928340539;3175856150;451829176;14;1706095059928349449;vvaItIHYD4TCXmgz
99;89;12023;0;331;2BLKPTOL;2;0;227;1707914901285000704;15533535695111473297;K2CDW2BLKPTOL;ABCD;DSS_CDW_test;7;7;7;13650177468502622000;8R;IZpA9WEMNZv0J2qidLhxN9rONaX5RwUp7LKhfXM8qXYag3oNtYoR4BK89kZkFwon7eOBI2;cTs;4193006520;1;3232374376;7;1707914901285000704;15533535695111473297;11998977801749399609;1706095059931150036;1706095059931152026;1706095059931153939;1706095059931156476;444222278;768903345;7;1706095059931165655;dtf2WTSefo4WLHfo
99;89;12023;0;331;2BLKPTOL;2;0;228;1707914901286561536;11266911265456670102;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;15870838569435904952;pi;6tS9xyD58gMSHj5oABtq0U1jeUIZfAnzwtUE0wP8Mjie7c4QgwbUNepgwIPck0OMBuKp6W;21q;580210742;1;4013051584;7;1707914901286561536;11266911265456670102;18275050143061511345;1706095059932115337;1706095059932117507;1706095059932119490;1706095059932122076;2179902395;958128478;9;1706095059932131440;8mWqiXzr1I1BnLSB
99;89;12023;0;331;2BLKPTOL;2;0;229;1707914901299351552;4392709514045905671;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;15944547988559204306;dh;BsdLkFYr1Aar69IQf1zIgi2ljD8TsO7fMRuUG2Bz2MlgLTTEJvi0VjBxjof9oMWgV7JRiT;1Vy;759889583;1;452097841;7;1707914901299351552;4392709514045905671;6121990285278108869;1706095059940324183;1706095059940326198;1706095059940328117;1706095059940330718;1108423188;662272845;10;1706095059940339673;E84164fzAyXW1tpc
99;89;12023;0;331;2BLKPTOL;2;0;230;1707914901304119808;6441231445288933201;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;5892877872095613379;Ss;kWHhmWoknEaGxT1WyJCvNLfu2XlIZlLFCd2zXjvRDcdkP8NeB5bqJGXzjVURzQvY7jpsh2;9Dg;2611233839;1;1151219429;7;1707914901304119808;6441231445288933201;1065705973742610503;1706095059943625199;1706095059943627202;1706095059943629152;1706095059943631710;1740915246;146079271;10;1706095059943640742;fjynsEQcUq5P92WL
99;89;12023;0;331;2BLKPTOL;2;0;231;1707914901320745728;1517893477332613956;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;12394693413727062746;ug;X9exMBSwqxeUwLunKGKCTjR8wTRIlMdCgfs8Fj3rFIlS2fYNzBvSBwCBG5QzY8TICdAyHN;7lO;2180949356;1;315526868;7;1707914901320745728;1517893477332613956;12739805432778164422;1706095059956008341;1706095059956010270;1706095059956012200;1706095059956014734;168827971;179056924;4;1706095059956023774;qB9sPBBhhPHsSOpD
99;89;12023;0;331;2BLKPTOL;2;0;232;1707914901322307840;10737942017453425790;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;9223372036854775807;Cy;f8Lbb9JZ7O7Gwi20iSsSO9Cba5pCP0YgmPdsyK337Q9uD7H3JymHsvNq3PIjzwNPAMF5aT;u8D;2147483647;127;4294967284;7;1707914901322307840;10737942017453425790;79232981990782047;1706095059957264820;1706095059957267020;1706095059957269011;1706095059957271730;2094806663;854171136;6;1706095059957280755;mehUBFDruWhLE8DM
99;89;12023;0;331;2BLKPTOL;2;0;363;1707914901598446080;2456553334231858216;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;6354086023392194540;51;hjgHaQ5weYEPHPRqR6Ml1Reflrl6U6q5QgoWX29ZZj2iu9oVd7dXRz0Uy8EhUTK6cjLcTX;mN2;2072881519;0;3204674649;7;1707914901598446080;2456553334231858216;14033108994816084768;1706095059971176753;1706095059971178916;1706095059971180999;1706095059971183714;121903661;630708295;4;1706095059971192892;mquxMR85TUniJDTw
99;89;12023;0;331;2BLKPTOL;3;0;129;1707914901012205056;1174881065498062258;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;7926209950832736966;7k;0jK2c6P4DrRkdYDx7coRvIFgfZtpGfo0DH97Pvs7sSmijPLwc17hsh6k149ffOW1gHpdiw;Pk0;3469556622;1;223330446;7;1707914901012205056;1174881065498062258;16889916443825248973;1706095059896210056;1706095059896212089;1706095059896214045;1706095059896216623;3817850726;361376530;11;1706095059896225758;KxrnVngavSAcFUmZ
99;89;12023;0;331;2BLKPTOL;3;0;130;1707914901032639744;8299862619522071751;K2CDW2BLKPTOL;ETLX;DSS_CDW_test;7;7;7;2277666122434755719;go;tgHguhWjlI3ctcpoGBi9vCdfz9si5nOb2YHEKUBXC68diYarQac6jHoKe6NAMNrAbQ4hk3;vHh;209292385;1;506800696;7;1707914901032639744;8299862619522071751;1191942046674397783;1706095059899785108;1706095059899787204;1706095059899789265;1706095059899791845;889572042;671031343;15;1706095059899801069;TMSLFLgULHQau4OL
99;89;12023;0;331;2BLKPTOL;3;0;131;1707914901034217728;15281645777911530877;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;9801344369318373676;6g;NRognJTtB0ihEBXWX7bDcmys9vo7S3b3x9E7WtgBRCzN2nxmMKnOXWxYeMIKBgP35f0LEL;6fk;1466185011;0;2234508486;7;1707914901034217728;15281645777911530877;17893970323354733141;1706095059900154001;1706095059900155871;1706095059900157771;1706095059900160226;596628180;773471534;4;1706095059900169101;8lxEUWliXVOxUKBL
99;89;12023;0;331;2BLKPTOL;3;0;132;1707914901053928960;10735774393590527145;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;7028453693031795075;Yo;8UcGY2IsmQ5J37uGuCCeEpmuIT39Z5780VlCgeiCEJbsQ6CkRSkYNSg9D4JWHZ1FEqZyrE;j3L;423532867;0;860683633;7;1707914901053928960;10735774393590527145;11285909961441593500;1706095059905555645;1706095059905557610;1706095059905559572;1706095059905562177;314817916;685651177;8;1706095059905571137;7kNZpksJ5lu8E9qN
99;89;12023;0;331;2BLKPTOL;3;0;133;1707914901057113856;4136951469100605628;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;13604799834562389145;nq;Wv82OA0jtClZKepHbcZzdD0qswfPYjRcQ3R1S9aUewlGrftdi3DFinN5V6N8fZe5BZCfLo;ach;4169615792;0;1667891578;7;1707914901057113856;4136951469100605628;17879800028494487337;1706095059906628034;1706095059906630138;1706095059906632217;1706095059906634870;358047566;354837546;8;1706095059906644035;4n5NkhXclsQtCYS0
99;89;12023;0;331;2BLKPTOL;3;0;134;1707914901061042688;13765856004503285634;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;5303326178663608342;Pn;XJlQPvPWm7ytmgoSSmeANWn9BFRTT6s6QEP9oZ800tSzC4qwVW9BGeAdC6m9gNoXmhyIDk;qHX;1387213759;0;1902731345;7;1707914901061042688;13765856004503285634;15600186958413479729;1706095059908042206;1706095059908044179;1706095059908046098;1706095059908048653;1593519535;32654720;6;1706095059908057614;TMTQn8aFcHcsR6IT
99;89;12023;0;331;2BLKPTOL;3;0;135;1707914901062615296;15564067298435904388;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;13591859895925755072;zZ;f6ImqzSFwElMMmRxOOdWXKFFSYqJwagAhSTFhF4rkwsiyf67hYZdddLOOwb3DLsycHNDwb;9UD;2141840673;1;965100886;7;1707914901062615296;15564067298435904388;10219810188430620849;1706095059908626427;1706095059908628570;1706095059908630618;1706095059908633146;2784213185;231362315;15;1706095059908642254;OQF3Kkat1oTOVpTf
99;89;12023;0;331;2BLKPTOL;3;0;136;1707914901068147968;14953919072242924790;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;8800164249227026528;C9;kcx8Dj57stdQ6lZI2BUg9zK9HQ2qZdi0ljW0624kkxLfFz4kkv77eyIXfgxwVkRmf3fNf5;mZZ;2572105786;1;1650941192;7;1707914901068147968;14953919072242924790;8907439786108656557;1706095059910792626;1706095059910794643;1706095059910796590;1706095059910799097;2457116495;243374731;4;1706095059910808038;A3nBuIEOJAOxHgwX
99;89;12023;0;331;2BLKPTOL;3;0;137;1707914901071305728;10457307796114316657;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;18446744073709551614;gH;YqkrtmeMPkRY4PsP7oGxllkcfoOfNvBVYMJCCCPPO0fMeLhHnNmt1zbZR8dtkcLPTHxLP2;612;4294967294;251;4294967294;7;1707914901071305728;10457307796114316657;6406892852419720848;1706095059912092315;1706095059912094467;1706095059912096574;1706095059912099277;101138246;687165927;10;1706095059912108564;W8h3rjRMwM8rSZ69
99;89;12023;0;331;2BLKPTOL;3;0;138;1707914901072107008;824067707859178080;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;2553913687493546923;qi;05RFpwWXV9p2sRcqtJCNGO1oHqJVxUdmVGTpfD6cd0AoNgiCdnJU0GIcCdMhOR4V65Q9xs;jD3;174816006;1;3599672894;7;1707914901072107008;824067707859178080;16163120913416192337;1706095059912423438;1706095059912425577;1706095059912427587;1706095059912430116;2425796426;767156925;11;1706095059912439225;t8dmH0mRrBAUDCdU
99;89;12023;0;331;2BLKPTOL;3;0;139;1707914901080751360;13471599971880788680;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;5335225445799982555;AD;Jg6ib2ZECG9EPFc8IFgyokv5r12rEQ5oTwjHF9LFx3q7HRi5vQoGCXGaavtZOIynA2xqhd;XIU;1988816536;1;1403079657;7;1707914901080751360;13471599971880788680;17156340327093890556;1706095059916285154;1706095059916287313;1706095059916289412;1706095059916292160;1503701941;356770038;15;1706095059916301838;YvR5CCwlyLi1X5Bg
99;89;12023;0;331;2BLKPTOL;3;0;140;1707914901097010176;1368988624905035711;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;9848883454440340583;EJ;pcRDaAkms5RTF26dRq7DsjfOELBZharWXfUGlpiGd7tKUl4j703deHGQYpLxc9a62m1XvL;gn4;4139956870;1;1521830368;7;1707914901097010176;1368988624905035711;956680371077819649;1706095059923876195;1706095059923878397;1706095059923880391;1706095059923882964;3715292611;783519657;99;1706095059923892239;KeMdLjfE0rJgfP7I
99;89;12023;0;331;2BLKPTOL;3;0;303;1707914901295355648;15776200339307720924;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;9801344369318373676;6g;NRognJTtB0ihEBXWX7bDcmys9vo7S3b3x9E7WtgBRCzN2nxmMKnOXWxYeMIKBgP35f0LEL;6fk;1466185011;0;2234508486;7;1707914901295355648;15776200339307720924;2387756087838756277;1706095059937647010;1706095059937649275;1706095059937651346;1706095059937654224;102325295;773471534;99;1706095059937663702;TCcTwFxanVOks9mP
99;89;12023;0;331;2BLKPTOL;3;0;304;1707914901297751808;5687374387565999385;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;6135723462153394188;6P;zhKMGSfCAMCboLpPrOSNKn5qqQTwlzy30lh08KCtEjs6W0ag7wXyKXgSXjmvEdc1fPRyAi;9vy;1610505332;1;2224170165;7;1707914901297751808;5687374387565999385;16431599595760320755;1706095059939227996;1706095059939230186;1706095059939232247;1706095059939235059;2822403690;138846668;1;1706095059939244366;YASJ8FHlTSHdJTNV
99;89;12023;0;331;2BLKPTOL;3;0;305;1707914901310471424;13265152708104181293;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;1293858113929826603;Yv;mK4IuG0cv4P5uzCElKjHC1PplDPsPnxvfONYrtT7COVJvUzvWIY9GFyen0rGWTYiVQYhxy;eRW;609587171;1;2923765661;7;1707914901310471424;13265152708104181293;12892855451890301677;1706095059948184692;1706095059948186783;1706095059948188813;1706095059948191335;219312895;966477508;99;1706095059948200497;989KguaJ2vmoAZQa
99;89;12023;0;331;2BLKPTOL;3;0;306;1707914901318377472;10188285119913832058;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;18446744073709551613;zt;NTlbszIfYkRHBibTNnBiPptZ1J17au4830es8zhgFQsp54vP3Cy8c0pZYI40w1scUJlVni;R9T;4294967293;0;4294967291;7;1707914901318377472;10188285119913832058;17398896397025864447;1706095059954151162;1706095059954153161;1706095059954155129;1706095059954157677;3714947322;836350944;6;1706095059954166778;fmyuW5DPYryPazav
99;89;12023;0;331;2BLKPTOL;3;0;307;1707914901323879936;3803686637352987084;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;16107250302887779993;Sh;y5iJI7lKI6H9U2Vq7qGynA6byv0VAht0A7Q9oaYZdJr6LJKQSPb148FGbyj3blgpXEPuVN;6dU;2743569216;0;1129791786;7;1707914901323879936;3803686637352987084;15588454408797327766;1706095059958534412;1706095059958536615;1706095059958538648;1706095059958541413;795878682;418664403;5;1706095059958550797;zQhszDIuULqn5Qf2
99;89;12023;0;331;2BLKPTOL;3;0;308;1707914901324665856;11960191932086749793;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;425687636301581413;3H;6bQR81ivF1qIGQVNOz8a36ClObp6rO8Wngwl25Y6NAmHFeN9KJgvJI3K17glAOnnarnoZi;RNW;279948516;0;246238483;7;1707914901324665856;11960191932086749793;693852535275493467;1706095059959170023;1706095059959172156;1706095059959174210;1706095059959176915;1527016639;857233523;15;1706095059959186082;a9KlgASd3mnDCoIY
99;89;12023;0;331;2BLKPTOL;3;0;309;1707914901326241792;11088440003486677592;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;10857787113686633384;B2;bqTIcyZ1E6WnMCnyiXrs6axNzUDh8nZMHEdPrjCKVFtI5U3JeEkPHDYO42qq9we4MKGJNL;OCF;1975180780;0;3207683071;7;1707914901326241792;11088440003486677592;10164477106612615775;1706095059960451477;1706095059960453639;1706095059960455747;1706095059960458446;1513246090;345150432;14;1706095059960467796;6fNKigk3f9iRkMg6
99;89;12023;0;331;2BLKPTOL;3;0;325;1707914901327028480;81590975899569581;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;735870582654623346;BE;qUPQJFdet2tqfkZnBzE4fibDY4YKbdn1ADWcSBhfOfMWgRoj4PdwiQ1YNIaSE095MGkykK;9z6;2471500330;0;1795999533;7;1707914901327028480;81590975899569581;9892411658794143188;1706095059961084564;1706095059961086622;1706095059961088699;1706095059961091305;586381735;641357936;99;1706095059961100601;kuJfO2jTQdiPGGrs
99;89;12023;0;331;2BLKPTOL;3;0;326;1707914901587265792;1679327233408393733;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;13604799834562389145;nq;Wv82OA0jtClZKepHbcZzdD0qswfPYjRcQ3R1S9aUewlGrftdi3DFinN5V6N8fZe5BZCfLo;ach;4169615792;0;1667891578;7;1707914901587265792;1679327233408393733;10538675475227179329;1706095059961738858;1706095059961740859;1706095059961742790;1706095059961745290;2939583021;354837546;11;1706095059961754389;Y0FDHkxVzKgDbqKN
99;89;12023;0;331;2BLKPTOL;3;0;327;1707914901590537216;362714948823108727;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;8695965697730502662;dW;YOhJY9QsMyy7kB0oDnWSP4wzHU6mY2lBGgr5xNESnl0A58iBpZmbFbk23YtnKFzQYZGuON;RgQ;574056598;0;1464455073;7;1707914901590537216;362714948823108727;6210737736468672674;1706095059964362050;1706095059964364143;1706095059964366262;1706095059964369068;188301241;659932215;17;1706095059964378679;OBtevXyFbn2fkkdE
99;89;12023;0;331;2BLKPTOL;4;0;112;1707914901009013504;16193148964210362907;K2CDW2BLKPTOL;ABCD;DSS_CDW_test;7;7;7;16567839055525559032;ms;RfdgZO6lprsO70UiSpDxvB3wED82l0tyPj1KouBGYbl63kmeuOu1Ir0ZzAEo7lZLvUS0u4;7MW;2798970869;1;2333845261;7;1707914901009013504;16193148964210362907;12209986832483615153;1706095059895815398;1706095059895817563;1706095059895819401;1706095059895821949;2745658779;315339150;4;1706095059895831334;6mlvY5iv4slHxgmT
99;89;12023;0;331;2BLKPTOL;4;0;113;1707914901014600448;13203948765638003230;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;44956015518759300;pU;Xnia6wK8dJH66zsgcL0jaORXJM0YfKcacdS9mBlrKtiUSMZsQkyTdzcBTXsTQjhD36tmos;7kk;2113077151;1;3084259250;7;1707914901014600448;13203948765638003230;4403664859856329084;1706095059896538922;1706095059896541042;1706095059896543070;1706095059896545683;2283608274;786357755;1;1706095059896555144;q15LofjPcSye1qwg
99;89;12023;0;331;2BLKPTOL;4;0;114;1707914901024115968;13255319334337292030;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;8421005763191075415;2G;H9aNIJPCiwHi3bQ1DBzy6roNIoc7BLPOT9jD9xife4kCjH32uZHYuhfjACYB5Bw7pX2pie;hhg;3138991619;0;1248976379;7;1707914901024115968;13255319334337292030;3635867038751663276;1706095059898125338;1706095059898127256;1706095059898129110;1706095059898131584;2678360614;897061568;5;1706095059898140320;CH1YJu7vFk55v0jI
99;89;12023;0;331;2BLKPTOL;4;0;115;1707914901026478848;6134763560523367709;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;14046758234998495118;j3;v5a3qPvMXs4LtM0cS8it6NfoNP5DK2P4M0tGDDhwAQTACPqrCeLHpDspwJJS5RMMurDP99;s65;2803396950;1;1479390798;7;1707914901026478848;6134763560523367709;8976260421397354511;1706095059898587393;1706095059898589265;1706095059898591112;1706095059898593602;3775678411;433085588;1;1706095059898602305;3koO4ts4Xs9FZhKo
99;89;12023;0;331;2BLKPTOL;4;0;116;1707914901041318400;17188076955688495403;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;6626312878980010912;A7;XpJ7cVaRyMP30xrLVjb2DWNh9ZaSjgvjw5YoFvjZvV64vsdrARuyXeNZBwa6YHzBH1Vevb;95U;313942368;1;3542517590;7;1707914901041318400;17188076955688495403;14373203179346559326;1706095059901968517;1706095059901970499;1706095059901972450;1706095059901974863;796084110;782873053;15;1706095059901983611;J0RvGUyPCrCHfmzJ
99;89;12023;0;331;2BLKPTOL;4;0;117;1707914901045328384;4901536926671030428;K2CDW2BLKPTOL;XDMI;DSS_CDW_test;7;7;7;1434939254082355546;47;jTjKYQIzCLMIoy0DEdEJZrERSYoX1YnReQPfa04AMBCE31CTlzRXOVJhNkJbEVw8x7S8Ns;fu8;1342121182;1;3094473980;7;1707914901045328384;4901536926671030428;13229067297849404228;1706095059903088940;1706095059903091125;1706095059903093164;1706095059903095672;3290248995;880078379;10;1706095059903104689;MiiaolUp7611LrSC
99;89;12023;0;331;2BLKPTOL;4;0;118;1707914901054713600;1713531046748720055;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;17178618988375998938;38;VS8shPftpZ3vOp4OfxaA44bBmrNYxGzvsHLaHFRAeI8704noqzjLWkWgDwc09jz6TM4wak;FIj;3092920877;1;171703297;7;1707914901054713600;1713531046748720055;12690493621571293527;1706095059905822696;1706095059905824782;1706095059905826838;1706095059905829536;3620093622;388645711;10;1706095059905838886;1y9u5tuFQzfs6Jos
99;89;12023;0;331;2BLKPTOL;4;0;119;1707914901063405568;2947424399546808948;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;4500241957006454205;7J;YRQzng57gf62Y7Zd7MRGcznzjYHzPPCqcfuCWczYvE2ZrVKKUsAJDflUaacJYbsVYpatIm;Rlx;417793756;1;938879602;7;1707914901063405568;2947424399546808948;438545573939348647;1706095059908933474;1706095059908935473;1706095059908937428;1706095059908939928;2493114601;955146857;15;1706095059908948743;Zeg23e6lMWx22Mht
99;89;12023;0;331;2BLKPTOL;4;0;120;1707914901086266624;3672896548581711414;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;3719974924905300726;XM;jB8tRkgGO4jtJXoXQIr0V8xIIV88n130DvS4A6LogFMwukevgRhbGI0YQvqdU5DxCazmM2;1K7;4181483227;0;1947319333;7;1707914901086266624;3672896548581711414;8469245310054627021;1706095059918955042;1706095059918957129;1706095059918959208;1706095059918961820;2608450768;330454191;9;1706095059918970940;Z1sdCgaXLxanLqtl
99;89;12023;0;331;2BLKPTOL;4;0;212;1707914901276263168;13508058775565202425;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;5303326178663608342;Pn;XJlQPvPWm7ytmgoSSmeANWn9BFRTT6s6QEP9oZ800tSzC4qwVW9BGeAdC6m9gNoXmhyIDk;qHX;1387213759;0;1902731345;7;1707914901276263168;13508058775565202425;1098722255217805924;1706095059926054506;1706095059926056655;1706095059926058858;1706095059926061642;3087583247;32654720;11;1706095059926071138;X3NvAUvwJrVNbCxj
99;89;12023;0;331;2BLKPTOL;4;0;213;1707914901281847040;13302153418513474468;K2CDW2BLKPTOL;ABCD;DSS_CDW_test;7;7;7;3644559844241529103;le;9l6Ita4H2jn7fc4ofS1CJefQmxMyFTNAdjWNn42QIeYoFg8vq1og7ZGso0dgmvGcCz3eWH;Zm5;1853132841;1;4293924547;7;1707914901281847040;13302153418513474468;4483305167399976204;1706095059929258844;1706095059929260970;1706095059929262995;1706095059929265587;902030638;762062763;10;1706095059929274694;CWhmQ6TBVZKiZtNq
99;89;12023;0;331;2BLKPTOL;4;0;214;1707914901309684480;9426271635516581894;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;10526347176353020884;aI;oVg3fgIkvwEBwJ9ICQpoUw6MhcuPwUaf4KXBUOa9G92vP3a0nrF0FuabP4DV7zR0zc4YGp;97D;1579314002;0;1496809732;7;1707914901309684480;9426271635516581894;8542681204359685065;1706095059947601374;1706095059947603517;1706095059947605601;1706095059947608284;3220067240;255231752;4;1706095059947617693;580mXInmztP5oqZR
99;89;12023;0;331;2BLKPTOL;5;0;118;1707914901009804288;14024996861750823344;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;2214246784611142582;Em;nIGEFuu4qLK8h4fQvvRCcLh5QXg9xtoASLYGhZI3sCllJupZO6RCuXzQHSbbqpWhWONK4C;aDz;3596835518;0;932878956;7;1707914901009804288;14024996861750823344;13499463593373461097;1706095059895907459;1706095059895909458;1706095059895911336;1706095059895913898;3412306691;519103305;15;1706095059895923120;f14D0E8Jd4OwDbtJ
