msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;orderEventType;bookOUTTime;eMM;eventId;symbolIndex;crossOrderIndicator;counterpartFirmID;executionID;executionPhase;lastShares;lastTradedPx;leavesQty;orderID;tradeQualifier;tradeTime;tradeType;counterpartyReasonType;tradingSession;displayedQty;sequenceTime;orderQualifiers;regulatorDisplayedQuantity;tradeUniqueIdentifier;QR_bidSize_1;QR_bidPx_1;QR_bidQuotePriority_1;QR_offerSize_1;QR_offerPx_1;QR_offerQuotePriority_1;SF_legLastPx_1;SF_legLastQty_1;SF_legInstrumentID_1;SF_legSide_1;SF_executionID_1;SF_tradeUniqueIdentifier_1;OFD_evaluatedPrice_1;OFD_messagePriceNotation_1;OFD_finalSymbolIndex_1;OFD_finalExecutionID_1;ISFO_symbolIndex_1;ISFO_orderSide_1;ISFO_orderPx_1;ISFO_orderQty_1;ISFO_lastTradedPx_1;ISFO_lastShares_1
298;137;12008;0;331;2BLKPTOL;1;0;387;1707914901629218048;2419529990333712359;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;10857787113686633384;B2;bqTIcyZ1E6WnMCnyiXrs6axNzUDh8nZMHEdPrjCKVFtI5U3JeEkPHDYO42qq9we4MKGJNL;OCF;1975180780;0;3207683071;7;1707914901629218048;2419529990333712359;21;1706095057935339461;7;4941338628913847322;345150432;149;Wjgqzhif;4013930894;4;2241;167701456;2131206331637393236;5586233098624074998;7;1706095057935362727;101;1;1;12839504322083788332;1706095057935377441;5;13284963755848392716;eG7W2ukbm5Ea0b4g;7640405006984199432;6891068955368762076;12150219357580287526;1209624726064968569;-2219504781358664928;6947693596441140693;-2080202048680922331;7055664397159347573;825547424;1;634950980;hphYwGbzPqLEg6un;-7114204268503592336;245;1322087674;516157986;345150432;3;6032534805038755059;17928824328653338385;-2019267614833084944;860512459568547604
298;137;12008;0;331;2BLKPTOL;1;0;388;1707914901640448000;13339529084019386815;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;12672311597597191309;DQ;mjYS0IGOuON8W9rka5o5qJ6Upf3g2HdL7wIQ6r6PuGtg7sW8TSLiVw6igYsvffvCXmguKE;1YA;1530548469;0;252317244;7;1707914901640448000;13339529084019386815;1;1706095057936379271;1;3335015735919254762;681310362;168;x35wcyYt;1116389675;4;2676;409018043;16235769208026729830;8923037165355268333;4;1706095057936402466;43;6;2;3544739577080620239;1706095057936416820;3;8234772512203883429;GWHesMfgLBRzUfSU;17218863155454285082;-1361720721792197672;16424128824915028229;2593279369080547414;6863107793460114675;14593460717321813588;5216444844683299463;9581561289746982300;3684275934;1;2822252631;7vKhxWNWGYCEeTxq;-3222441685861249219;19;1723844976;4195795230;681310362;1;539515650117577201;10131222468509604867;-4883001075189176553;3791435254515330356
298;137;12008;0;331;2BLKPTOL;1;0;427;1707914901752595456;10900639862866609727;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;4263704605048348022;cc;8j7GxDN2u7nU0ZS9Yse5pGydZ7nVz7jftCKUTlFM8xw1Gr7QmQrGm2PvXdKS66GPNZ8MHY;Lcr;2596924038;1;403912618;7;1707914901752595456;10900639862866609727;23;1706095057948427908;14;5170877360976145049;576024396;131;yo2vq4Ew;2799599983;5;4109;111129401;10197616930149318797;16107138124414304031;5;1706095057948450745;38;5;2;18004742247191529161;1706095057948465015;3;16847083093446214020;YvQ2TqmDcYZMUlBU;13329298583919316819;-2952430512030316678;8419698197894338891;9381478193374027285;-6258171144933333217;6517408870048282676;-264125764892702588;5491323061829609276;860465051;1;802326139;csVs9TLbLReOzQfp;1819717978006746438;14;1624689668;4228265766;576024396;2;3219758884269309669;13699132857297427730;-711276433854639879;9856629965140523092
298;137;12008;0;331;2BLKPTOL;1;0;428;1707914901775003904;9985764324116873966;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;13591859895925755072;zZ;f6ImqzSFwElMMmRxOOdWXKFFSYqJwagAhSTFhF4rkwsiyf67hYZdddLOOwb3DLsycHNDwb;9UD;2141840673;1;965100886;7;1707914901775003904;9985764324116873966;4;1706095057951205531;15;808171363693249620;231362315;44;CvooPqXW;4056522662;2;1869;23048213;17525174170152460411;14525349185876956919;5;1706095057951228491;30;1;4;1228361064165658034;1706095057951242740;4;16599825137127987971;TImMoubaO1ET459G;13344126194944258127;-1671022163692733908;10223486300040330614;15483882041060837834;7271602251653548058;8314986167249921030;7626725913351387506;3697186504232582135;2659797195;1;2076133346;Q96shO2PDzexYOgq;-9009170040139674571;172;94845921;2165161794;231362315;3;1368445747179320638;8943013529967825487;588012282883816554;18385526978064299908
298;137;12008;0;331;2BLKPTOL;1;0;429;1707914901816094208;13453026434046918561;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;10246361558492176439;U8;xfBNNZ17Yr78IdQLxJEIwbSnJo8DV6DivuoxwRimLM6Un8c7nUsWEZ5GaDa3y4yI2CMsFX;XBj;3988664633;0;2951723148;7;1707914901816094208;13453026434046918561;19;1706095057956621346;14;2816340383008997943;515238894;149;85NgU95v;3745768602;2;1483;409013534;2411334280023101223;15085251578264460684;1;1706095057956644493;102;2;2;3996640189762265521;1706095057956658878;0;11112555467941897868;IxXPONhVt3GECwK8;12644115263983216820;6912015601359773013;6002819711602295361;13537855699386962036;-8686618164906096148;13827412275206407000;4528036978663141420;16280195346245590593;3634263481;2;2379089871;Tz5BHFZdcclM1VSE;-333093172975784233;129;927411841;4267042153;515238894;2;4263026448099370995;10021902339611286271;6753049793839344905;3508852321553254392
298;137;12008;0;331;2BLKPTOL;1;0;430;1707914901823546112;13359363562492965716;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;6626312878980010912;A7;XpJ7cVaRyMP30xrLVjb2DWNh9ZaSjgvjw5YoFvjZvV64vsdrARuyXeNZBwa6YHzBH1Vevb;95U;313942368;1;3542517590;7;1707914901823546112;13359363562492965716;3;1706095057957680811;17;14471089679154997605;782873053;214;3oo4Vo21;1063809354;3;2064;246139956;13877994281890296162;8509266801172532545;0;1706095057957707439;30;4;2;14823125441064871818;1706095057957721633;6;10492450665611422497;daHbXonJBTUcNpWf;9061641512811137868;-1442325288029698295;17008978558379499890;5109011775742812846;-6010964427198879339;8988433885266978014;1871950193298270487;11427556459820890715;1405796994;2;1000000716;aVOM4Pq3bAtALqWa;-3820205549826915238;190;3179207584;1136699881;782873053;3;-1119763287018726503;4884705117297939395;-3045563230904718493;5641384928561481050
298;137;12008;0;331;2BLKPTOL;1;0;431;1707914901834758400;3494158980916938041;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;11871043582309635757;bK;zWIRpiGwyQnoiWiYLZUbYqgmNpu9KQRkXbitvFOIP16LfGeBnvxLxJSkh0hD88LU93YBRX;n53;4133966827;0;2968765200;7;1707914901834758400;3494158980916938041;15;1706095057959250540;1;16842528365554232356;952282621;129;llWrjl1a;1666449942;5;3853;116078555;5864776220662837435;12491749988118246537;1;1706095057959274201;101;6;3;11272783503091031669;1706095057959288589;0;3400900964296905977;INBDxroxGfKAZKxp;1583635244741406267;3389955952865359618;3408851519800119276;12484706707105602907;1141307857182906524;7936733333300577748;-7288433902339956373;11745834065991248143;1813894690;2;527743051;r2BNdbqSuLKoDtck;-1996787988092019332;35;2016368010;3618473417;952282621;2;3182430309993016057;14108883371940323581;-8818263234174951061;2962598105147325534
298;137;12008;0;331;2BLKPTOL;1;0;432;1707914901842215680;5520193762226479363;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;0;uj;GLPdGOYNx4zBgbDC1wtRx1klDjOwrSsQRUf21VfGqhYEczwWHbxAeP1YyJHfDsDGtZgJ7H;kPH;4294967294;0;4294967293;7;1707914901842215680;5520193762226479363;11;1706095057960330727;8;3638923287403516270;969692305;144;w9wlzlD7;4259184772;4;1789;834949258;16527256733902577562;4456385191582026384;7;1706095057960354225;20;3;2;10291843852290928870;1706095057960368739;5;4199355420958636846;GNlKWg67QZsgvmRA;3852357716344293650;2422126648313748361;7351203945339571380;16754513840532501008;2309382317368307519;7323994781832786108;3315250807022735661;10115035013841800104;4037139913;1;1501491523;cR2VDh5btwPqRVTc;-2833931500131848307;73;1927423084;3350258504;969692305;3;-1868777134638788187;14317716767251736663;-6062420096500411017;1003156010657970947
298;137;12008;0;331;2BLKPTOL;1;0;452;1707914901857125120;4139906968078507669;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;13445691230971385553;Oj;yQK5LAsLcQb75NmmBy9nOhKt6h2wdEunzbMmX8iM3NZpdGNVTdIwgofa5sgDIPbvHMYPxT;iH9;1301425996;0;3314353334;7;1707914901857125120;4139906968078507669;23;1706095057962554222;4;10187493879933817740;844959358;188;HJr8NHhG;2303232360;5;4214;838754203;4900979434572809908;12159141875723834747;4;1706095057962577007;31;6;4;17336807138984026780;1706095057962591135;0;11074070308293014660;ArmC3iIhmfFmWlK7;2108200811951490509;-6125235321345803258;11774815514493105278;9661815807198060121;1976870543173017295;6205187506059824112;6450704178452703891;2131958676231771705;1748632313;2;2081557400;bmRfTpBhsgsQstWx;-5061536866257024532;71;3307588123;3569861467;844959358;2;-7499187991786987675;16652945343060142734;-4758647095662133477;441009062661129648
298;137;12008;0;331;2BLKPTOL;1;0;453;1707914901883282432;11371588061649381217;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;1225024392578737793;Lu;7l2wKT2IudYJgSd7xUGD2fcdDshQAlPY7MWXng33moAoTLjFTyEF09R9irRnV7QlXLBVxQ;zyp;1087523540;0;1116760316;7;1707914901883282432;11371588061649381217;14;1706095057966547954;8;278137507834662509;650176422;201;SAjo3Nrx;3696137710;1;2210;192483486;7718732699069849814;15610879133316521130;1;1706095057966571296;100;2;1;5191790982796223738;1706095057966585705;5;15508584816500896938;HFMGNcBrQJJoHFeE;3576771733553769959;-6946716953784137324;11245610916278935592;7082427428348414607;5676283117268938895;698978223634630593;1472575172913300715;14592435927830488784;3872655393;2;3840269045;ijAjcyoklpwaQgo4;-4598152092340509181;48;3910209901;2948702325;650176422;1;3600944549928043772;7543872992441501209;4470468621205913865;12457613229239445853
298;137;12008;0;331;2BLKPTOL;1;0;468;1707914902085034240;14708206288110646704;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;18446744073709551614;gH;YqkrtmeMPkRY4PsP7oGxllkcfoOfNvBVYMJCCCPPO0fMeLhHnNmt1zbZR8dtkcLPTHxLP2;612;4294967294;251;4294967294;7;1707914902085034240;14708206288110646704;2;1706095058003790050;7;8876086820128663580;687165927;41;nQED1uvU;2883425377;2;2949;810812047;6303531257415560065;1752849691046115180;6;1706095058003813315;14;1;3;5445393174191064288;1706095058003827680;2;14791754974108824906;RrIZgU8bvy1YpCmT;8057452892063346605;-1789254901345935647;18351715601110919085;8868616299465122712;861469671436449385;337821180065308534;4049657676111717800;15944445561119678041;628970532;1;1458920380;Y0F2JbLk3o9Ve5Qy;-3010271874890282738;84;749375916;405661009;687165927;2;-1802057924920368902;650062760388987207;-973733454704933557;12825362116714196912
298;137;12008;0;331;2BLKPTOL;1;0;469;1707914902141028864;6888017030047111435;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;1;7h;YAkKsipOtNK2wHtdKJBh35rOLWPJ5zKwz61qXiU2h1zJheU9svt032rQUc7H5yNjEH34jO;ECy;0;127;1;7;1707914902141028864;6888017030047111435;7;1706095058015986606;5;14890551616852160591;125257059;38;ZH5Z7FuK;2959106397;2;3393;773331981;13320006399441727281;12378087572635231681;5;1706095058016009782;1;7;2;24753479437025823;1706095058016023707;2;4875020710383340319;CypYTQj5q9Yw4wsC;5752591797328798171;-6267759261065779670;8717111139313595734;13546763188669508584;-8710432375088325805;7687635778792019975;5023221840379118764;980037887693296066;2159200967;1;2209199826;YZExGxVKKjmNeQFg;5014447514269036474;28;1312449262;4009797111;125257059;2;-6232625763455305318;10229032188504374047;-8503133172245717785;14617954048379655108
298;137;12008;0;331;2BLKPTOL;1;0;470;1707914902152208640;10099705509721194773;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;4263704605048348022;cc;8j7GxDN2u7nU0ZS9Yse5pGydZ7nVz7jftCKUTlFM8xw1Gr7QmQrGm2PvXdKS66GPNZ8MHY;Lcr;2596924038;1;403912618;7;1707914902152208640;10099705509721194773;17;1706095058018551383;8;1630942785596726130;576024396;6;fx6q4NtK;2531722698;2;1477;548088872;13525261973976172682;8982998497903846817;3;1706095058018575032;4;4;2;12409125958644857468;1706095058018589356;2;8036296896922567303;ccpmPUWquW4c4rX9;14488066661311698130;4604541333938418642;17579426613384252634;18130608597881209910;-531312235518010015;3941171744836553377;3431236789578724525;11932878998694117881;1913982086;1;3800684906;OHSPvAfnmi8MvTOi;-7110791261834920631;202;2205121303;1991491413;576024396;2;6614861932703054383;9497576293680494648;-7058744258737148291;962469738326572820
298;137;12008;0;331;2BLKPTOL;2;0;119;1707914901020422400;13672257954281439397;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;6449116440024891814;Jg;NWCAWS3uu34skFuAzlzNoxhiN3GZu0SxqEEjgVao2KNcStkXt8Y1X44lCURZ3Iz6kJCShd;x0Y;548344005;0;376511674;7;1707914901020422400;13672257954281439397;11;1706095057923741055;10;5718104528386403161;958972949;18;p7erw1Fr;2646370835;2;1020;240691250;12486929056829565795;11648653328371067994;5;1706095057923765261;28;5;2;15866565615845139416;1706095057923780319;4;261646450190352040;P3p86mLu0AjiHSfR;13248238141447526469;-4855398442947061445;843858749589620851;11827828514385692575;-9135662261150891478;4717206066953232225;-1209935308688854938;13378311948206223707;3764522509;2;7829046;0ELL0uhojT5PiwPW;7864555443314943578;124;3957955915;2845116673;958972949;3;-1972109150352396014;1791499838126455059;-7562937869935805472;8126208559662936890
298;137;12008;0;331;2BLKPTOL;2;0;120;1707914901046817536;6007728374947692299;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;12054811170271428204;nV;FPXreqKwXS9gFZc7kSv3pq313nGk9zQg81axdoUMuKtfCtAMKbIy7eVIjVndhWk5PsL5Vz;p1o;2788483957;1;57016669;7;1707914901046817536;6007728374947692299;20;1706095057924999734;14;2966162348509182391;618823017;131;jlszI3xy;137098465;3;4264;180296138;3426890837848370501;14160420236737982118;1;1706095057925023432;34;5;4;6775278516740684082;1706095057925038094;4;16864268662863321911;9go1W3ja4p58igF3;14919724348858808858;574466496573363414;11308934075986995652;7555692533618189607;2118555504676275250;5167492585782237132;5622181080344706674;6421794027780603918;1749204612;1;4029912965;7Xu01thVfeXXzN9g;9073228064717995199;103;2678367313;2452231925;618823017;1;8387983017565359444;3804835413569557003;-3234686795820110675;13305219640992311111
298;137;12008;0;331;2BLKPTOL;2;0;121;1707914901058927360;14000825084675735920;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;10876687420597401492;IN;0YrTk8qmxXILLSzYXa7i2cHr656UfDDHDErVSOYXfcxppzO1U0d6jtxj1lU5tSXXhxTzTQ;KEK;467432495;1;1446895257;7;1707914901058927360;14000825084675735920;8;1706095057925592205;2;8643985706232161755;840406118;202;nJx0oZUk;2476904121;5;2798;504012790;230741774032624116;5006604075304310837;3;1706095057925616068;43;1;1;11511146549081958207;1706095057925631423;3;10915576563510577146;ypolmLAhMvfJwqfM;15451360091999838388;-4850761728489608124;12917141561677744314;1704499947226016734;-4461040220166853641;4195153198699091320;-6836472082430157229;9575479211699049101;3954452948;1;1557010278;cKMme47QUgtZWlvC;-4883612327661255452;129;3431413900;3818114184;840406118;1;7822059404812591751;7388000340918789285;1928565086276876763;17286100652465061455
298;137;12008;0;331;2BLKPTOL;2;0;244;1707914901276303104;6389084511070550453;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;6626312878980010912;A7;XpJ7cVaRyMP30xrLVjb2DWNh9ZaSjgvjw5YoFvjZvV64vsdrARuyXeNZBwa6YHzBH1Vevb;95U;313942368;1;3542517590;7;1707914901276303104;6389084511070550453;23;1706095057928073725;17;15762875143781809791;782873053;61;lJCS9DlN;1004964281;5;3409;840303320;1266127042974896060;6371787333641505279;0;1706095057928097032;22;6;2;15085333963161802662;1706095057928111610;3;6693640199419964811;Yp53JMAmpTUb6VuD;7058329677374230299;4737605348541864139;6405132715443751409;16153041804100130807;-5816560647919980507;3907332046993405719;-6520698613967197933;3324485744173835784;3640692029;1;1698233994;k33flWmxhH6p1Mkh;1026711195029379120;82;2632947646;3991054193;782873053;2;-2674644497265701247;10052784462208921051;6438046474020544569;15771106479454263408
298;137;12008;0;331;2BLKPTOL;2;0;245;1707914901295158528;13443206204303664239;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;12560490813292387585;5I;q5F66gf8yKxrWv1DonM4jJ9X63HYdo0nRgbyPJCxoQV3KDE8KbHUF0hK5qrVfz7hSicYNN;j66;1375150690;1;2128515861;7;1707914901295158528;13443206204303664239;2;1706095057929340524;5;306201837940205189;105108297;138;1tJFkCD0;877354076;4;4097;229520566;1429260128839280119;18141134428413814815;6;1706095057929364150;19;6;4;13902150122220432676;1706095057929379052;0;18414055387751831152;e2BkjCoeuQf5BRr9;8554316132274763558;2936046085477130824;4905075644542821897;11689952156497611389;3492949440645062870;18092322434015429760;1910498102286115362;18005555197433159387;1129929807;1;2583867070;MUAUq1w4ke27lo22;3033945653745570967;45;1898505791;3149474058;105108297;1;-1242343143156831646;14181488732926350099;-2308309909098072680;7224512148276087340
298;137;12008;0;331;2BLKPTOL;2;0;246;1707914901317609728;16470342207061671196;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;2717021003556715908;Bl;a6i5NmEUr9X9wZ9uWT2OfE5BKbjJ8zaEYcvuOsM8HjCrST57ySjDQvHcwLDjGSFQFoMp48;1AE;2023598337;1;3554670256;7;1707914901317609728;16470342207061671196;13;1706095057930971198;1;3876364855543143086;657517808;195;Pn4q4NCF;2463771029;4;1494;516361424;11543040676326428507;8935081497629307881;4;1706095057930994526;39;3;1;2979492855285744886;1706095057931009176;0;17295719397858790451;nkawSiikjnSoBR28;2003454132305196866;-6912836667708028527;5130823577543055617;9892642687096497794;-4066038642677057813;15077880715429833215;1604265079018890407;16664984611007965611;2266045161;1;4196156707;olpNCRkCEmOXCdsW;-1643710230321613261;178;2810799029;3832176627;657517808;2;8862128679771683093;8629925110455387208;-4098652030324392397;10048951234686696549
298;137;12008;0;331;2BLKPTOL;2;0;247;1707914901321341184;14601259977221053182;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;17295773724827141798;A4;Yd484WmiJB1ncMsdjpMfE0HTf3gzH98sRLJY3K7sJDtxO3CNKF1UtOqhahX4ZGxyetjsCC;nRJ;4063280419;1;1961639532;7;1707914901321341184;14601259977221053182;23;1706095057931258291;9;17798427327884056845;338709066;186;17lUDDJO;3456416829;4;882;618193277;8948286235918675179;16212082422378522723;5;1706095057931281792;13;3;4;2671885979118105691;1706095057931296295;6;18441184380334928469;T8sASslNbGSex3w5;10386962761256200622;-451155881229584926;15041162222184702797;10461685062200292850;-2411136092059992830;78845400869762074;-7185042106818031400;8157172775732812214;194244591;1;2640604876;HGLdE3FVwhutmmJ4;1636209481001459477;254;118827294;775182297;338709066;2;1783658850493852860;12419530154948978485;1787210728470134977;2290922436468154823
298;137;12008;0;331;2BLKPTOL;2;0;398;1707914901659177728;14114793810307818123;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;10857787113686633384;B2;bqTIcyZ1E6WnMCnyiXrs6axNzUDh8nZMHEdPrjCKVFtI5U3JeEkPHDYO42qq9we4MKGJNL;OCF;1975180780;0;3207683071;7;1707914901659177728;14114793810307818123;20;1706095057938175039;2;4624085138787990526;345150432;49;pd9ANUrM;3082116920;2;2736;659267430;12255277675490938860;12245242493874790114;5;1706095057938198109;44;4;1;14448344412638749784;1706095057938212263;2;9128732545507452445;wPfHQtZD9ekwN2c1;11748206554168699241;5877821184586236776;15368101488351403634;5764146053745016763;9134428387429941826;10779278212805527748;-4623678370844490903;7344580840197605811;80861400;2;831827122;cINcBXNWwuygmtVD;-2471854287253909548;21;2543375821;2520770336;345150432;2;-4386290853986856389;142678537938015247;1772529352403935879;7636367726666319481
298;137;12008;0;331;2BLKPTOL;2;0;399;1707914901733945856;8281787311440305806;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;432575572496956472;51;ZoN8AMqKRSFWAZmSVY89AUkV2eY0sqm4DpjgHMC8Q4P3OhOdI5SJqnIub1mGZw59Y8JsnT;1Oh;4154696354;0;128672798;7;1707914901733945856;8281787311440305806;14;1706095057946195447;4;1155346750906169874;48267691;50;aXH4LNDb;470816779;4;1256;662994938;14847876275631522712;10927691127099142700;6;1706095057946218610;25;6;4;2712614119003465226;1706095057946232825;1;8957780466361136868;VDqRHIIeZ569DukX;10033996635875312396;2233036904629152690;6481886023967684068;14787771791931932086;-2863602011183169001;12523134794664953055;-3566671223345888691;100527063586532025;586332112;1;3883030480;6a4djvLMPro6kCXq;-2351753270158512584;90;231765283;870203070;48267691;2;2362703436130373672;3780494107911495942;-2075058011190200555;7907249138605120566
298;137;12008;0;331;2BLKPTOL;2;0;400;1707914901756340224;5903473396265913375;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;7487099411368351722;Bp;Lkk9fF6t7UC6GukUtZADRKWjTIeSlGoiGJS6WvmWR6YOfHzmxGHnHnUBkRnNyovH1gTYhE;2Qt;1829541870;0;3035844106;7;1707914901756340224;5903473396265913375;22;1706095057948887703;2;10871659320571899787;315494969;186;55kZ4pBH;1160837097;4;3479;695682398;14055090442139769305;3137263877793174521;0;1706095057948910927;104;2;1;6841887348760182445;1706095057948925222;4;7476059060463293817;E3PtV5E418125KX0;15321208957472926538;-319717310576839094;11779840769805069279;9779486050634252648;-5964852511143473151;8822083368856733201;-6007637904789745685;10569860600771744974;1283367835;2;3326409617;oD33Vmkm0U0rNtA0;8526557174120892916;6;3414556863;2879152804;315494969;2;-910965585896402048;4673742862024993230;-813138475495581613;10288227254761701892
298;137;12008;0;331;2BLKPTOL;2;0;401;1707914901760080640;9815397955998676422;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;11214469527078785917;6R;lRwk8TR9Sc0KXHiAXt7Y4QXHtl9mm3SSIpeOTNUukiXLFSfJJNd2V1hcljacnetCWVD4mE;fLc;3922324778;1;2984614128;7;1707914901760080640;9815397955998676422;22;1706095057949350895;1;470166475769101303;641399268;234;1X95qkC9;1139544219;2;3809;863832977;10001621504756317100;2241638364839155739;1;1706095057949373981;41;6;2;16614553248643668830;1706095057949387818;2;9477904517328327591;N8cjLDzO4xYc1kwq;3838705389264317144;4965851000528407765;8548459253322051928;14030088211167541922;664185836758412344;11816561080169006235;5341909186280626038;9766008056985257951;24375966;2;2141416477;KoV3c964cLOKuusC;5206237923854149138;205;3679578430;1889682403;641399268;3;-614970714756097334;9056219893289442858;5162872542269991160;10813088647708228530
298;137;12008;0;331;2BLKPTOL;2;0;428;1707914901789936640;13021944553908054128;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;10507740887165735935;r7;0WccAx4yPuDEK6AsnxM2VgqzVCU02OAwXxFsxvHUUUETdIgTovHqeiqrXD0y6Hzmdab4Z4;Fnn;2519685314;1;181852641;7;1707914901789936640;13021944553908054128;22;1706095057953153995;15;13247921834357003553;177707962;101;dSmdyOeC;3274400312;3;316;158276795;8731060017782627072;10460100108514094336;7;1706095057953176681;104;1;2;966244549223709203;1706095057953190651;6;2143141923612972341;gCyYbk0lwDtjvyYS;12295070782845760258;-2451684061678071223;10956279673948672084;8000728254758080933;-7517703422371590524;10636859349520786497;5965773051571533931;18020119095186744048;1959730094;2;1261557155;edMMn6vF4v98suq3;-5421051115681326209;179;1504901145;4167199868;177707962;3;4762990155457346779;4907050032829176110;-8578973155691407579;250187427929710279
