msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;eMM;symbolIndex;iSIN;operatingMIC;marketPlace;tradingCurrency;indexLabel;longMnemonic;fullInstrumentName;instrumentShortName2;ratioMultiplierDecimals;priceDecimals;numberOfConstituents;indexCalculationFormula;indexCalculationFrequency;indexBroadcastMode;indexBroadcastFrequency;indexRoutingIndicator;indexMessageBroadcastIndicator;indexLevelBroadcastStartTime;indexLevelBroadcastEndTime;eSGProductClassification;mDGSetOfChannelsID;mDGSetOfChannelsName
367;357;12241;0;331;GISXPIDX;0;0;99;1707915002081634560;3174645087945771606;K2CDWGISXPIDX;ETLX;DSS_CDW_test;7;7;7;2277666122434755719;go;tgHguhWjlI3ctcpoGBi9vCdfz9si5nOb2YHEKUBXC68diYarQac6jHoKe6NAMNrAbQ4hk3;vHh;209292385;1;506800696;7;1707915002081634560;3174645087945771606;17;671031343;iQrv994z4Zp8;ZFPG;vni;IxG;Jq4uAp0JvcSGa8MNrj;OtcTzE;MVaXU4QaFp4BQ95WgS8RnqGC3VrWGWLoyV3b4YlaJpgcvrn3Jn6K4aJd8cZbCzXtGTZ96lEXeijVQBuHzCKTPqxW6kLuLCqGzJpm0x;LzF56Y2DADoNJcXYpVw0VtEJmchoFbZndMnomCgjWfjcTjBdiPYpEP43Hi4XYmpP4p;7;7;21434;4;21655;1;9870;1;0;2891257906;1180535565;10;14;Isk3d8bwJfiKs9DqwQg8kCgKpFC4pE8HD4kH4Dbj7tupW2mVATuo0XACdRNAuucUvfxEolkOoKTbQrZvuzJEZn4GUgnqxhPlYUU2
367;357;12241;0;331;GISXPIDX;0;0;100;1707915002082441216;4448331644162549220;K2CDWGISXPIDX;ATFX;DSS_CDW_test;7;7;7;0;uj;GLPdGOYNx4zBgbDC1wtRx1klDjOwrSsQRUf21VfGqhYEczwWHbxAeP1YyJHfDsDGtZgJ7H;kPH;4294967294;0;4294967293;7;1707915002082441216;4448331644162549220;6;969692305;ehEyvHSjcFg7;mi24;TkN;rsD;o3jaO0LUbmbYkEyt2a;pQAmdd;Kq741t1sUKjZ53lGc6rzRN5tMK05z2FIiZ2IvuNOEth6AAcOIKeBu5Lcqvvy5ccPL85ATi2cOTsGUOHr5boKCufpwekmAxSn8SIxJw;Ftexy7hqfc8cVnHbhappbNnYHLgZ3UTDnTrB1OuARTjAz7gxfOOc9p6DUA7wKEprCG;7;7;55401;5;55244;2;149;0;1;2190500063;3903667670;12;33;B9SbatLPMhCBBHkTksMuBwMfgF6ZXlU0VyPplzFcvIDzAdmYVyLQfYwuLYndysSaENMc18sikFcQt9Gq6WP6PubjEQFicamEZDG7
367;357;12241;0;331;GISXPIDX;0;0;101;1707915002083249664;6629575440609588143;K2CDWGISXPIDX;MOTX;DSS_CDW_test;7;7;7;10280588231320487880;Ge;soLpznB5k8yXf1br5RoljN8WVpqA9Shyjkl1Dl19QbhTScSS6aNrhaq9f2gHH176H029yA;zgS;3621753574;1;75388575;7;1707915002083249664;6629575440609588143;11;198522762;M7QuybP9IO5n;vmh8;NXt;RxO;RpzVNURCH0sjfV99Ml;4N0el1;42AhMGrFv1eOexPtWaf9XYQL8WeMQjtiEB9kfVfvoViKs9EXDIDwFjzd0uw91bInW7Qv1MNd89iFRTz5A4FnYCzDnnfCB3YAdYEtea;Fy2kOjz3NPtiVkkK8BXg0pIeS3ZIwxpSOZQPcwbYvOeqpboGFwejPdgWL6SIz6akVS;7;7;15010;9;14031;1;53104;1;1;4255337397;2231051247;0;30;2nbszzrSOizO0ADYDGwTBUWJPDw1ioBZOStD7ytUiZ0zGAlrRcZbJWoTfPZRHE0JxDlvmFUkiG27SR5Zi1EWjN1N7A5glwYEP0zo
367;357;12241;0;331;GISXPIDX;0;0;102;1707915002084056576;15263604144056728501;K2CDWGISXPIDX;EXGM;DSS_CDW_test;7;7;7;8695965697730502662;dW;YOhJY9QsMyy7kB0oDnWSP4wzHU6mY2lBGgr5xNESnl0A58iBpZmbFbk23YtnKFzQYZGuON;RgQ;574056598;0;1464455073;7;1707915002084056576;15263604144056728501;14;659932215;wkEwYQ2JXBc5;FGK7;4x9;GON;wOUFoMxvmoWKRL12PO;ves3Qm;ULkrVARm548aXl9TEeRixpqtA7nHJUxb9VV3Ihq6e4pUqMm6tHFr7I9mknfMgWV53wU36XZJZIs6b1BB8BC8VZ1MliptNhza4lDzL3;WX9dXhiRjgbqdJUVizdA99tAl9hnYkpQPM1lGdUSSiGJUapV1wKHSwGsWcDDObpGWx;7;7;26381;8;55333;3;3417;1;0;2054853;995389595;9;13;D0FfjNkeeR28dqFrIHaG8DjY21A1lxRmQKZbPifhjXtrxfgXVOmOfBEzzoM7qhKTRFVfYx6aUI0F6JbZypPHyTN5WY9swtf12NMi
367;357;12241;0;331;GISXPIDX;0;0;103;1707915002084864000;5420622435353722473;K2CDWGISXPIDX;MTAH;DSS_CDW_test;7;7;7;18446744073709551612;GY;cFOR1cVJ7MtXpi5RnS6p6mB2HGb6CRGcAxzLaYwmDkgkEKnGzpQsGz8Atlbfe3SZ2qtJqi;ll3;4294967291;244;4294967294;7;1707915002084864000;5420622435353722473;10;142043921;zAaQoiarhCzn;lcRL;6O9;aaQ;zfaCB0LABytrlAs6uU;JJgmy1;fsASnb0WZafDQx544hVIGZLEvIqeX2HAcB0dV7li8zmhVfieHQQkuRj4sbe4vuXttQxW7sjrbv8y2ALZkOtTFPxjDXgYhT5penIroo;vreXvWZYLk8w6YXXZdfSRL7QmNOpLdhqL5zruA8RCYIW2YOUDO9lPMwW8VrhT6JhQt;7;7;2788;6;16859;1;52730;0;0;1768286571;3772313456;4;7;I1pLbuAYXMel0w2K33Xq2mUUcnDyk7OMUMvE6LgjKMcVsQyCU6Pcow7iQ3ARN8FnjkmjvroMo9NOExF5dtGTnwjBzBMYBN4usySm
367;357;12241;0;331;GISXPIDX;0;0;104;1707915002085672192;10388639406344744637;K2CDWGISXPIDX;EXGM;DSS_CDW_test;7;7;7;2864216930367635044;lo;67CogyjJh5BIwZmPmCruYc6aWCJ0zPxHvLqKAg6cSQfazQp2TRoJIhaIsRVuvXt2tqGnrE;7U4;1653924567;0;2095074526;7;1707915002085672192;10388639406344744637;5;235516096;CYoij2DfJfwM;4RVB;mOd;Qcw;fbzgVQfwZuStWF1D0I;c7pfOb;QxQnjk0qvrGuLMoVhteL4LvmNkGeCOLBAvmb06v0cpqFP5HQBNxx78yPR7gvKo0MgKcjUERk31eJlAWMTaevOZDb0XrvwWTcQ6IiiL;6HSroryLaJbCpnM5Vbg2Yb1iwcI7kmuQClBAyBIxnWsFBucy2JLvkMsFqMl2Pk2Hts;7;7;29775;2;22258;3;26094;0;0;2370185788;2692982681;5;19;nw2JshiH3MgNn32L2wVqP2zFOCM6lc9FehlRER4GbdOp5SJYPcqkPcVwCv9Ly000MkPDcHsa44fT8kx7wINWZbzorMUvpm2DqbFy
367;357;12241;0;331;GISXPIDX;0;0;105;1707915002086481920;9654745356585102111;K2CDWGISXPIDX;MTAA;DSS_CDW_test;7;7;7;11949289693168082599;Gd;SoqQi4Toj76nQz3snTUKak7FT2ieQtMajLsHbuuYrwbDBPXbSEstNIP1aFznKb7E74K3mX;aak;2828450737;1;4144898225;7;1707915002086481920;9654745356585102111;8;407985055;XmLfEjOVLURi;BRYo;iUi;KdP;U0xIvgINKbt07CzNk3;pxLpk1;sVOC2XwYmUXhmkYpULkfmux4Frs8AR9f0W04mLYjuoxp9Wd2e766eAdLFyhBQuK1hsna4zZErjHwFewMPSmxz0rnXwiSezw1OI3NKX;dELeRF4cyN2ARJV65F0X1CeSEUpa7pceWGvzQBOBa4Vh1fQ9qbFRrenNqfjgBOBI5F;7;7;6760;12;60737;1;64962;1;0;1982116289;2216775047;10;41;VDmYS8F3Bt6mTJa5vBnAMeQPJ7nnUNyePQ40i6pZtWM5ZquAGjQX2uVwMrugjULVk4y49ElxVLkkXiwo0oqX2mQBqPCXUI4Ja1p2
367;357;12241;0;331;GISXPIDX;0;0;106;1707915002087291392;15679144308100905821;K2CDWGISXPIDX;MIVX;DSS_CDW_test;7;7;7;6437697594795834548;0I;KdBrPSp41kBpjqzU2SdJFxkzMvr8gyGnPAPg9hAegcfvn7tPDhbQUzzocm04MuJsoWCGKq;a06;2293955083;0;1749897357;7;1707915002087291392;15679144308100905821;7;410867151;ENZNdIgNpGMH;wfvF;1Ct;0Jf;rf22u33Wfs3lomEpow;i06fdq;4VeBDgFGHJPlmBJtwXfIerfx9PfEDfGkPE8B3iOygs329NBPEYHqbPXKnZccgccDQf8UsoRr4b7v8MvaLyMZ75jKpCM9rrGg8RP9Mp;BOKCnlsuCbxw1ogo0rpoBYaPZ3ikcQiuc4L1RmO77nScv6kOXbWHM7fKV3P3w5yuHp;7;7;15879;3;16787;0;17913;0;3;1749157504;2757139551;4;16;H3U1q5YVo3M4Oq4yaqhTxHWKJVrQ1SsZ1G4zWWBE3PfB2fE3Q5gXJWRG0QYidbQaOhc8CocHwO0a34mXX8c5eiAanhgX2H2pT53K
367;357;12241;0;331;GISXPIDX;0;0;107;1707915002088103936;13336530502283452051;K2CDWGISXPIDX;MTAH;DSS_CDW_test;7;7;7;2876767187145082859;Th;3qjmlteudEe9WXg2ZsaYxsnlKwwgIZ5syjSHIZ2Y3cEgJOkQxHCvvTbHzRzogp8MYMJRzw;acx;2408594424;0;1018186798;7;1707915002088103936;13336530502283452051;7;20640451;rigOB2lernHN;n2gm;Da9;CTA;hQu3vfKmisuw1TdHV8;fguqEc;51ZPcJh6tWEsRUxCF5YYtRIx8nWPSL8qwslQR7K9lkT3ybAFwfMboTdLcDnnVPGBwmOdkAtoKBXHOGUKWGIvIL5vfBkRRPsLRIN8QM;rW5HdSmGyTgLo5QRDfCZArYxyUNGls8zvoqhe55OjYFYKNHwtxXc2rJP2JYPA5SlQZ;7;7;30494;2;41707;3;24739;1;0;2208731649;3235085502;3;24;6BoaaWF1RrL3TybcWCNPSVtGgx0NqznMtM9ZXk83oGHHis75Py2Xpb8T6oP69GA39Z1BqqUoexg6hsKN8W1Zd2cILSjQZJInwdgJ
367;357;12241;0;331;GISXPIDX;0;0;108;1707915002088913408;14910980575487210260;K2CDWGISXPIDX;MTAA;DSS_CDW_test;7;7;7;10783652485391872695;6y;AAzXD4bujik7RE99bS2xHAGROZnWeF3DgN61ad6wM2o9OPjfdobKJViKHsu7QUbOBey97W;BoL;3764808320;1;3273946360;7;1707915002088913408;14910980575487210260;17;784339346;CQsCirtzsTeO;E9LM;kLP;8wp;pNNTxehP47TphgLFTa;SMVDo4;XGYPlqmDyH3QbVNjQExr1nLPeUBb4GNMyKfadZLGdFJhtIYVZN6FNYKZd878ylAYXfuANvRBbZ4P8uTOsV9mIlGK8eAEAeVZZpkmyR;VDARrWXBPiRO3Z2ekdF6weYiRbVaC1oDsdtUxD7E8voUQR0ODrGwSr6eZeShwph5ou;7;7;3468;8;6135;1;53790;0;2;3787529713;1604470089;2;43;3WiMluapIpEt7mYzclZZVPO6URsbw2NHqPLaWm8nU7w3VZdgWTQcI36Xadc2GxpID0oWxwoyAHGyPjD4XXb6WjfKspTqeuV6Q2pV
367;357;12241;0;331;GISXPIDX;0;0;109;1707915002089732608;9533666801926037056;K2CDWGISXPIDX;MOTX;DSS_CDW_test;7;7;7;10280588231320487880;Ge;soLpznB5k8yXf1br5RoljN8WVpqA9Shyjkl1Dl19QbhTScSS6aNrhaq9f2gHH176H029yA;zgS;3621753574;1;75388575;7;1707915002089732608;9533666801926037056;11;198522762;QKNNkk5jCjTl;ze2i;qNo;4eV;D4ObjVfih81l3czPSn;J0pp3l;qWu0dVVcSeIusnKpSiRk6ZYveWkZyLz8D2X1dCRfe1NeluwAR8VARkgzlefTPErERfdAuoet1K3rkaaYmlR6gzH6SfJtuwlfQKbBYn;XgaipyHAxB3h4Nz9bAaSvayi0nGlQKZpwq9OKeZGx1v6loffetb5GVnOtBmhaLm9Ag;7;7;5779;4;28673;0;53811;0;0;660285774;3054371381;6;33;y0XjHyaSRzt8fvIekWzoieGYdh8I9CJ9waQ44jRj5AACwKAl4HunqOlXSNgsUcxuaGgoBJht5wlyd1vX28K8Ar64NsdN9af5SKHF
367;357;12241;0;331;GISXPIDX;0;0;110;1707915002090539264;860906029541869023;K2CDWGISXPIDX;ETFP;DSS_CDW_test;7;7;7;7946700087367777004;yq;CF9LzFvEMcAEFrXksi7xaYDLhYECfbTBUTvf47Iyhg94lnxn643vndRVZug91JilWQrPoh;H5X;4105738847;0;4102579803;7;1707915002090539264;860906029541869023;1;306138594;YikVowJtgAWg;x6fU;CpI;xUM;Afw82tAkuKEgWflYVq;Tp0qiK;PTHKBrZroG22JRWzPHWebH2i53MSCKPx0LEsMLayIDI7hL8u7y3lU2F3PFJzFYjvClnXo4Ugl4uzv9nMza6okTA0L43zArtdAisTpD;jpYPUAR3JITEysXRsv5kHPbcqcl5XpZVjXSzKHP9QEmVMVn3MeH2QvvWzii85w0i6C;7;7;64371;2;19489;2;1051;1;1;2182877733;401840721;1;23;r8any6P3rI0DL053jPf3yb5Ay8f5giqRzcZrFM4LPuqIhYyHV5eYQvp4dtFmVepwAFQ9DMfbhx2AwGg6BGzqZPtslLuX8oCvXw94
367;357;12241;0;331;GISXPIDX;0;0;111;1707915002091349760;10885230456272649201;K2CDWGISXPIDX;ETFP;DSS_CDW_test;7;7;7;18029192518840629494;F9;dRvQALUfO5pbN6uAT6xJ8b1IjuVMiTcIDarYexl4uInsYHC1tO2EXvTOHJyTfXD8UhOuMF;mZz;715298285;1;3664267567;7;1707915002091349760;10885230456272649201;9;45567501;njFAMCGhgXsj;4XDd;nGl;b0x;voZ91mCdfr4qvroxcE;jtEpfG;fvLU2sVs71UOiZMAti8bqASZVzNyDE0XWYEHTVnDrYNKmTcaWCGdvJexIAr2CN5vIEd5ALMQXLH1I57BCxdGfx1eMe8iKDL1LxxG6D;mvA03bGMXR2T7jXZEI6iS2PXkBaVDoGgIQI5kHMpnR0JSSJeHYTz5yab2lUFc2uyLp;7;7;24920;10;10631;0;8273;1;2;1203826059;1444259070;7;35;K0bQn106MgmppDllyMwJWePbWOVPpFlRHs9JH5QO6SFgUHTmKzHM51AnDaPJ9mW4mKfXQVj2hmDqwc7TviHVDSGn0MFKUIOghTH2
367;357;12241;0;331;GISXPIDX;0;0;112;1707915002092157440;5046796268405005398;K2CDWGISXPIDX;MTAH;DSS_CDW_test;7;7;7;4464391562571660486;Ro;8R93JgLqtgUOQf7bYc4l0UTfmVaeZxnvCTxmveY8dOMhc1eZ4Z353awpQ32mgWieFYrObR;1Ft;3991807441;1;4244207925;7;1707915002092157440;5046796268405005398;99;611076622;QFmaEUwgc0an;YfXO;EJ2;65P;VNvPInl3Zkyn6cih8c;LKOoc0;TExIZKHblIBdeFnIfnOXcznhdNriUGrYtcR4p2lkafzbeOozHttju6eSEUDPWpCUUrWSbsdgII11gQRJYmw5bAlsp9tKBWz4DWia44;wLznzwu6zFlpCSIb1t4qKXlmlcaVJ0Dw96tpoSWuzya4QKR143d9ke7NvzyJEDgrXo;7;7;58385;4;7075;0;5160;0;1;236536566;4268633951;6;14;dnYvIF2uhBgPyqP71eWO5PEbZ3jER6HjAtPuvgetQ25a7NF7lqQZSe82Dy9kibjp4yFt0hMOJhzW3kaPLlSs61L7ArOuIlx8LCrs
367;357;12241;0;331;GISXPIDX;0;0;113;1707915002092967424;16472311594419444579;K2CDWGISXPIDX;MOTX;DSS_CDW_test;7;7;7;5720535577681147897;ZJ;MLRxcRoTyAjj4iUUGfZQi5Se182yhXLZ0JbJzrQOwSWZYI8NwVpnbp8yLuVUOKFh2Vw13p;dsy;2996878951;1;4176256316;7;1707915002092967424;16472311594419444579;11;873184920;6dwrZ9C6gI40;V8Mt;QCy;4bx;8DNxPDWxE2g5uo0JPE;voJnUq;mcbA9z4y1h81JmoNWjL0SXrjIsNOwcYuo9XaF47lMbALTtbO54iqYSfdijBQ8nFMqywrEBkddqm34VWM2r3xbPPLGgNbhlbadv6sli;eU0TXAYdAYEo4ni0x0Yt2KxHJ0pu1fl0yLvqBGe5GPC0CNVpsDR3m4b8HRWr90GxAz;7;7;25367;1;58847;3;48586;0;3;14146336;1206351967;9;16;u2bN9PKwqO6IhCCGRYE6rnslOHgfwrY3d9mTv0JNZ6vq93cXoE8etHKCWxL9FazX5OjCyXPhqt3v3dSbFWVUDTY8NYk4in6TAniX
367;357;12241;0;331;GISXPIDX;0;0;114;1707915002093780480;9339408896033935243;K2CDWGISXPIDX;EXGM;DSS_CDW_test;7;7;7;1946574016199202419;Cr;wLg8f7p3JaH9cPmMfCCqWxKkghBi5sHnsiiZGVC3VbX9kooh2JUlBvRB1mktOcbbcWLEqJ;nX5;1535288690;0;3756389310;7;1707915002093780480;9339408896033935243;99;40139414;MS0Yb4g6iBTH;RJ4H;1f7;HVk;oz4jWJIUsoPJUTXdrX;DyaxTE;A3HP8aSdqntNg7EhENXRFFay6u5aFVPSuAtpULogdc3WuNevWZECsJueJ0giA8gAXkEmpg33aNTZnQtqQCfsw5haGHODzKK2MKKE15;mZdDGXCsOgWl8EI82fSbK6g3SNAloTJLiyrjk9CQmzHZCm1C2Cam2JheGblFZjexXt;7;7;55409;0;35672;1;27323;0;3;4277747176;1070236073;4;22;gfHtbu0PYIWxVRkSF3ZLIto4yRr2JOGthSD5qIl3BVrsszsEvN2Ui8XrqPUCo4US4CnPA9spzLADMTK88SzRLCxsNu9fz9nlZSlL
367;357;12241;0;331;GISXPIDX;0;0;115;1707915002094583552;13701603803520285835;K2CDWGISXPIDX;ETLX;DSS_CDW_test;7;7;7;16171179892472711912;kG;sI5F8aR0S6q9fBp73Qq8vMWpqiFCqpqRvY7k6nBPe7HwO2XYXMkvvm9k5D7fX8WxABCrbH;T49;342248851;0;3943033858;7;1707915002094583552;13701603803520285835;14;587677045;tQqGWVCj5kup;SLVk;Xp5;kaL;VkfopnOa2qv1IuLft6;aHFjw8;gWS2DRUPpv0LJrWGx4waBuMu5HKem1MsupOfi6OmmhVNCJOn3kFiD2Y9URBMwl9aFIZeEfa9bxjR4lWuHoeDXScTtOgRB2PbMWgeN1;DGYhezBmPHza2OdVmrNqnKMmlUqAokdpvElRq7AiTUsilDBNACVYbj6uvNyCPFaJd4;7;7;31517;5;62451;0;14667;1;3;3480670619;122948110;11;16;LQ8cyWg3pTUmXEItNSo1syuUtDUL8vzSoYmYwR8uI4pDDhImnD2LmvjkJlsuakibHTtLMvMiV1nqfbBIwGP3LksGgYILIxJ9clkx
367;357;12241;0;331;GISXPIDX;0;0;116;1707915002095393024;3846558682578341002;K2CDWGISXPIDX;XMOT;DSS_CDW_test;7;7;7;2368880406978480806;ao;PPKdGI0bzMJL8z3VXvXSG0yG0Obt5gCj3SfzrskkM0rT4WK07wm8OBnZpSuvvMy2vJzA29;HEb;3322819621;1;2932390847;7;1707915002095393024;3846558682578341002;11;453799485;tAMCEOeHeeOw;YCej;rUm;0pA;gZnBftjB2gTkACbWNh;oS6ATa;ZRDMPY7kJ5lACneuR3tSdEGIv9EEchQ1G3q4jLYt1nnPMX70vQyeBWTATauiGUIU04qIklXZYvOMy6cTfGmHmBVJFYA1SogsAp3Dqn;kNiN0sMh1HXFY8H7bHk61qfvQ2HjHJjHBFr9KYx4Aro6M8Nu9v8w9ooEIBgRPLjYET;7;7;47606;13;1012;2;65175;0;1;3576408358;3395424805;10;27;9kO5DYu84wOb87YEeVTzEtxvQuHVLMQjs19IhO93c9KIy8hK2R3fUx1eSKeRthQnQ0rXNqHEGUttrunFBjar1y1PyRWtcERRiOLt
367;357;12241;0;331;GISXPIDX;0;0;117;1707915002096205056;13032816135932637831;K2CDWGISXPIDX;BGEM;DSS_CDW_test;7;7;7;14081163277357308690;0Z;Iz7pdwYaijvaPkcHB3cFmAImKfaxx8LKR1bHd6h7RUer2BmYvF9ZBD5rIlAa1EhHGV0dr0;U34;2074824395;1;2843167339;7;1707915002096205056;13032816135932637831;8;15674241;RaY9UYAa5O8K;rs8S;kHq;Xxq;tAbG3zK4Ye1WCFn5aN;9yEjvK;UDn6Nbc3mXeaNLwRsq4NvnjwlJxe6sbAIKuGcVg0ssZZQf0k5DBy6s3xhueYJPBqZggLyupJajl1ua5ceFXM6Q28LEVBq0fgQHGh6C;hrpgTSAycqCc9Qc2Us1VBMbWFDUFT5knGSVhEIL0EadmkqoOuzJZTeIuJKhbiVbG7H;7;7;36240;4;20261;3;11300;0;2;1716790536;2006115128;10;101;v8pbQi5dDNhes1FXk9Bs7Y37y9thMjxyZhdT7bpkmlqT89W4FK9yPhvgELCHqWeYy0vqkniBQ30jDG2Q0ZHlMFZS0Y7ZUy3dIYAq
367;357;12241;0;331;GISXPIDX;0;0;118;1707915002097016064;1784802446536911557;K2CDWGISXPIDX;XMOT;DSS_CDW_test;7;7;7;15023251686796296357;af;eI1j6ELUrT9kUUqko3URXItVqSEo6Zig5PEzGLKxVPKm7tcBz3CK82IPaD1K2k5ZCBK50T;0PJ;3631577752;0;3559875488;7;1707915002097016064;1784802446536911557;8;361807266;KEJ2r12hUTNi;ZILr;mWm;aHW;bTx1BsLOBnwaHI7B05;QXXZeQ;vofwSAOyRcI0pqf0kCyeG8sYTQBaLt8tWs4D5C8Mdp1EWHd4rWejHYvvPiYLq98Q0vT6pkZQ8d8pgujtvnFYoOKcw81qUVw4NPTH2Z;U8eqXJm9CnfDKA0KfGP4qM2PaFbGcwGYD5QsK1DyNdV7YwA3KThry4jIxzdlfJPNBW;7;7;23426;7;12584;0;37157;0;1;3905277792;3477595184;3;21;v1S6RHkRvsq1W5SuIeo5uUf2qXrr1LTtWk06OaijLCUhgeSAzz8dob92tZxbAHqSfIdMyhPd7RWsrN3pD0MoHMfS8NBO7RPqFNmp
367;357;12241;0;331;GISXPIDX;0;0;119;1707915002097824768;6362316745027302267;K2CDWGISXPIDX;MTAA;DSS_CDW_test;7;7;7;2;7Y;F9ZIkABhUOGHhxQckbPzh6g3fmvAOPZtuxlncvnwz9peMGTa35MnLmQeg4vcg0STmykArl;FVk;1;254;4294967293;7;1707915002097824768;6362316745027302267;5;225974287;44zMI2WwfXyD;Chk6;lA2;WFX;s1DVUblAOtoB2fOpXs;YNUC8E;O6oH8O4EWTFsUzwkBQGLLnptV8mIrkNFYltcbcGwhUPSKT2Gr3840hzftwPS0RMAEjzc4Dw9dqxtfGx8eKrzgbgPTE7xxGhFJsyJcZ;06pFFX0RPWA9cQ77IhOAbfZnv3ieqFhrBroFkRadeMUIzlQbRc25TLPgsu7QT71hVI;7;7;37646;12;52330;2;44537;0;1;3752283210;144378337;5;37;edzztlnTBku9abKd4CMs42uvCtKab1852zP4TnNn6EDMpiEhdcjDDucuTTK6rhrxSf4K1XB2zmMkbHeMUNV01W03VVi9udU18V5r
367;357;12241;0;331;GISXPIDX;0;0;120;1707915002098632960;9594247144963004579;K2CDWGISXPIDX;ATFX;DSS_CDW_test;7;7;7;12394693413727062746;ug;X9exMBSwqxeUwLunKGKCTjR8wTRIlMdCgfs8Fj3rFIlS2fYNzBvSBwCBG5QzY8TICdAyHN;7lO;2180949356;1;315526868;7;1707915002098632960;9594247144963004579;11;179056924;Qo20z0bgMYX1;EtES;9Mp;ztx;cthRzLSfikUycUalld;HsH5vm;PS3RAq0LHJjgT9lARttSCQLnslctB1XpEUGIOplok7VF4bhqT8YeqHBA5mqvOxOCQrWte9kx7pmIxRXmkeDJwwRQhps0cEqncCfLt8;rEKila0mFp12dU8cII8tGSXm7iCTcqYuIcWcQEPa0JxUVgqfwfaDGW5p20wqvrgp1i;7;7;47710;1;34958;2;39706;1;0;1244136531;1169973896;6;5;KlhsYaTf3v19K62u2EagcurIdtZwiszf9d3gpBXxa9IZhdQsVJcoaLFF4d4Xb1hMwCeL9dUUN6rQ1ThNAt2SCE1J8yp2Sf50xwRw
367;357;12241;0;331;GISXPIDX;0;0;121;1707915002099441920;11972404164842557085;K2CDWGISXPIDX;EXGM;DSS_CDW_test;7;7;7;1946574016199202419;Cr;wLg8f7p3JaH9cPmMfCCqWxKkghBi5sHnsiiZGVC3VbX9kooh2JUlBvRB1mktOcbbcWLEqJ;nX5;1535288690;0;3756389310;7;1707915002099441920;11972404164842557085;15;40139414;gwOn0TJCTLah;iS9N;qaG;2lU;E4Xu3CRLJtVduoFeZ9;YNfMxy;f3JNFHavmxXdOe8QcF2U4vxO7E1WdpaCUyrCZJ8SHVHVU2chUYmeBoF9KgJUxW3KaIa4wrA4xQ5qfcI5AljFUS6qLwDrRp99LTGSho;5lEUGxtotlxwnQYu8iJppKt34R2l1R13bG4sPQAmakV7dVsBnh6gEjk33kGDm8282L;7;7;6027;3;42276;2;33686;1;3;377615534;715959465;8;1;V2Ob1xJjhQMYXXr8AhVinu9Kl3l1DXCTMGuovZPIKj7j35FPBqX8BmaqlwD44N8H1ORBZ7Fc8h4GcPN5aorM7qMs0bIAQR8V2TyZ
367;357;12241;0;331;GISXPIDX;0;0;122;1707915002100252928;11225899516471982223;K2CDWGISXPIDX;ETFP;DSS_CDW_test;7;7;7;7543779628463121226;Zv;oM9u2Gv4glWUDnxXjh73s9ROn7SFSFNDw5qgLKxrfyrz13xxSseTVmkqa6NNywvKXHdXoW;3pd;1144034105;1;3453138748;7;1707915002100252928;11225899516471982223;7;752014678;uatn0RPJhQ1F;dA5J;bSF;ZwZ;7yc8Xa4xFGJYjZ40LK;5pFSpG;MOFtX2E21egHs5LYxfOkq3mHVqBkd3gQtA1lq72sK1ywl7uKzk0TYee2mLsd7GWnDdcEfsRxprq50LQFKDxjge2pHbMnTGi8HFykjJ;zoqU0RTeY8htwCRYKXfgOk9E4hP0rFLRnNAZeJDBsiLCC11hykoNY8L6deJSf0zOfB;7;7;17454;9;15925;1;20556;0;0;2836248768;2765036045;4;40;CaF9UWP0M4drAqHsaShzdzY0nBPvhW2E5b5sT3it2Q3unPexwdbzM9a8A7hAW4eomuvrcVraDBhAyhMS6nOdVAkxzEZq9GdZ7O00
367;357;12241;0;331;GISXPIDX;0;0;123;1707915002101062144;1285772518605545079;K2CDWGISXPIDX;MTAA;DSS_CDW_test;7;7;7;10606995290711262190;Uw;h87jMNOL4vwjTvXIdeXkdWDgQIxWQbVIObdEafrTNpV7SimHLddft0KF7vpFLSAvkZmZu6;fjQ;3344392578;0;1375184246;7;1707915002101062144;1285772518605545079;15;876746933;hAKLiW8108bG;LtHA;LpF;51L;nJW3vbK9cLsbBASn3h;9CturD;xCwahQ1h6nW7o6v39U6sep2zy3ZTRpyycyOyUjA5jLeZEtJ1fqQtMLtrphEIWQXRlwb3LQ4pE0JaIkufWNax8sdOFPDjGsBx6R4VUt;jVPtTS4r6soLZT5mwiPm9HG7oP68KO2EDtOySiHwwD5GEfmqQLong3Ul1c4dNVSmwC;7;7;16335;0;3787;1;8298;1;2;3187209761;589806266;5;6;jeIsf12IDsynFSM36s3b5E0TVfqTteHhdqEjsq4ERglpZFMS43yAAmKLus06LWa8IPYZD36cD8hGEfMcZ0SRGQw9hOciY0Mphkbd
