msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;batchID;iSINCode;reutersRICCode;pseudoCode;cFICode;underlyingID;underlyingMnemonic;underlyingName;underlyingTypeName;underlyingSubtypeName;underlyingCountryCode;underlyingIssuerLEICode;underlyingBenchmarkArea;depositaryReceiptISINCode;parentInstrumentID;underlyingCurrency;bloombergTickerCode;underlyingIndexTerm;underlyingMICCode
502;492;12251;0;331;MTXCREFD;0;;4143;1707914822078135552;17816764415119047210;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822078135552;17816764415119047210;1;srufAVLbAgd2;ejiUyg5lEUSAAwTcAEI8ICad;9yyVzmdLoflFN8nyAsz7FgMCfFJrBHvBbs1kefpL;sni200;880614438037000596;eznQTL;fwqvMq4MoevLWhL3IfQeU44HnfpfrgyDn3QkcZEJ3v2jX6iGZcsupieaeqDLDvJNANdpRzpP8CtxOY68PKThWFbj85JU7Kl2iT7ATk;8bAsn5VJjFb7krp7tETWKruqa7taeJ9BDBhL9SHv;444ILDF6CBFqmdg1ml9E1oBsJfa86ivwswV9TgTw0BJoFeJ6rPOLbgCEz4M0ajOGlKjhLU;pR3;Fv2tieOlUVpgx8SNQfXT;X1GHXQ3r8z42faySULNYl2BS7zA63bKTxljmb0xnV2HVswr8lhgEdgejbgUngQJHxBpypeO6Kr7rum88EvWMLPoY3a6p8ox4I6HZ;xjr8uWOKgHmf;17696390587075626711;RIK;zPGifJj0i40cW;AFtQmrct;
502;492;12251;0;331;MTXCREFD;0;;4144;1707914822078923776;14120553403113323062;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822078923776;14120553403113323062;1;kyPXGQuahdAZ;YF8Gb58tkUsdlNLFEREwWggg;Wd6kD4EPyzlfHVBq7mNAX01Gi15AJclTZ0Ndxeuz;J40SJm;9780955255140871792;Lgx2WI;uPDJtwliiBLLs2jo1FYyFTorb93hfqGSum5O4LfYei3R5Tz9N5RQaxxtxl2wcoLEOBFANr0Uyl9spKFHcWHYZ8XvRgGYJnl2PpcXJN;OpXiqNrOnUjcz2u67jhS9kbEI9oOfEy63MqFQKqn;7tSdad8FBdYl1XpqyudSPDjBGec4xoBwMg1jOoPWMIf432p99KAqjjjCi9rkKGybcbjm9z;EwS;9btziM8EVBK8dpMvlER8;0wvlUmEvvvheKyMeXjmtb4YxE8nlNA1gjMsbk1aFCX0GuP2CTGYfgIgds9KyfAnKREI2O8MBcniRDt5sxXOFZvJiHzSMqAz3axux;WzFa2uz5nvNS;3535279890147788804;GEH;MX5znB0ow3Xq9;gHRE1Ysw;
502;492;12251;0;331;MTXCREFD;0;;4145;1707914822079714560;4115866877711455448;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822079714560;4115866877711455448;1;lBx455bf5AGa;ou53rj5GouYRtehpMOQ1xVMB;BGgsDjDgLgylHjVVOFekKEU3XHkIqiLeYBC4QKX5;8q5JbP;318092440149907268;FDTj6q;3djX4rJox4HPEDL5d6Q7195uS1v0L1p2J7bY8lXCLbIo7FjQXQ4sBv3sjzjCSlLmZp2f3apDmYoWfkJoEuHkCMGoUi5Tfgkhlzuva1;oz9mwLkaASJENZxnb4WS3Pnts2oQ7u90uVrHJQrm;ZLMiRlAyTilMD8jtcnkMD8v9pjf87kK5rBlaifLBiHP0DqlfsWPCrlCGlnNCsbNthuoufR;RWm;1ePzN9zyBIzdfPOWOqXO;6UpkZL752ikIm8SdiNqGccpgvo2JZmLV37LLTo0jyi1RWiq3yOEjXkEYr76nnCe0aPhyvlfaJBAtcJS0n6gYY9dpzXTMPv9EJzTc;ClbShWI1r8xA;15143439844028175949;OqB;XfnhC3WLny7Jk;GUr9JetS;
502;492;12251;0;331;MTXCREFD;0;;4146;1707914822080506880;3679707322524140295;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822080506880;3679707322524140295;1;uJH7IUgAMaOO;GeRN9dCIjYbOAWeKHjs7z0QI;ZMB82v3hmqACrYsfVpEEU6fSpumcfxwyhrunaWsS;TKeglg;14510642917057403341;3Cnddi;s0D6BBuBaxc2IOv78mBdqH9ybd1jRGD3wjFOMNNzWGqT6ocfGe9O55fexhByfpp427nQKYpsT1mX8DIv1cvSOK0mSjuclQouLOQIu9;ctIh8QnVLFTIjzGt5DrCuFb3oUwnGkkLvyRsjnHZ;96KtMFAcIZedfQuEepDrwcf1NePStGR7MkIJwOuSJRn3uHRZDqjwA5KgFHW83QdANykauL;YAV;4E491wYsihmAuPTDV0Tu;vRvD8TQ68XaXfLA847kDX1oDy9MJXpb7vcm0WDMyVCjA6j50TG02CcGEMopg4F5yYu9QqKCjHKcYYG4hw7v8I3zVjsHVcrxxEmkn;F0AiaUJOLeNv;8369895380527674460;klK;s9iAd01MBnAjK;Ftjpn9cV;
502;492;12251;0;331;MTXCREFD;0;;4147;1707914822081295616;5785705557474064397;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822081295616;5785705557474064397;1;5hycm7Zsef9w;vcoxO8LuQs7oozjuKhIBN9nE;ODvRGYLZXFtqo3e70IW96guygzO1FjVGdH18E5N8;XzrfaU;15112919189790017831;YPsbX4;lQ2tpNJs9rfvwacfTNbstetrCmNEDHPoM6gUi8F2r1lKp37yJrK93E7YkZjlDF231GgNeGcrvUSEvuU4jcgZhaEPoDeA5XptJ8M2E4;AxXjS7nGokmE18Q0LgXKoXupFhViRxuulIaKLAvx;rnZ26ehnJsOhnqDhSEwD92X6VOo5BTSVdDLqKA5gVOGSnAHgFexmg3rLAXE6wdMRpuS7Il;wyk;ImHKzUZ8oascLC0GzyiY;GeywDglPtXAM28uaD6tVHXykdcf9t0ND91hPy2MZklQ9xUsHxxHkSgPVo1OySwqf0tIKnLbKsWz3lDO8G3KyaYXvJQ9Vi8HLwJZT;bniaG30wAjcW;6083339657635471024;EWL;2W7d0Y6UPx69L;g3UpH2eV;
502;492;12251;0;331;MTXCREFD;0;;4148;1707914822082082304;7956753420472188209;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822082082304;7956753420472188209;1;qmAuYkUqgvV6;YdO9W7AzDdDN1UPtWncAeOY6;jf2zH3W2SoBcjeoXWwxAn8jjUw1ZACHz6u4ZXw3l;WWt1JJ;13616720103575871208;jzLoI4;kPGyNLEstggU68966QUi0uFpiNPCB1owNkFJb3TnLji1B5jXIuOP7PaeHvwopfdACrHumbcVJpj7SP0tonItN8FZ8GNReZqgiXFApC;wX5r9hugzOYIBWZjR19kt99vfT74Gug2xJUxGN0F;IFcEJR8fCPKNblR2HQNWPIk5bu8QRHRRixhGiRfpjHHDUy8Bq3TifbmsqwAAOHUMuY6cO3;vvv;0VprhPYKd5xnmFE5UDtF;oEXxchJyrbaBdkdivJtKjm6OCJVDDZODDkIT55HAap08MPLRos1m3qnsF2kmVchwrJdZwO6zBMLZkFiodrlPhfAigy6OlbStywvI;svYtoQXuphOp;1609667096504369234;lPC;jjW2gj6e5iIpD;Zc9TWaNh;
502;492;12251;0;331;MTXCREFD;0;;4149;1707914822082872320;6687811015299826571;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822082872320;6687811015299826571;1;NmA3LzO8XqRp;6ehzfC5rn5yfx5YQi9a8U1PR;apwU99H7JJZQGvAGoEDqPYFSpxRwWvfecDZyNiWN;Mzt2KM;14137179872730698345;7y4g7O;TtivdQmBRS5scfLsVprJEYTH9MBYJFO4I4lzwEhebqDUsjicHtZJJjOr5HedNQhjb7TVYhin7x10dvi6TG53gzjNXPxrwAA6bMuH1k;vgvHk65vNHxLwrktkKcm1oaJDwL634zy6aKYh62u;1sUKqmMiQRUMMJqDmRZid00GJp6mh6IKL9ebhTy2b8in66b13pm7bihvKYEiEUfFhXhqrr;wOY;veuJRm5IeBSq4c54881J;Aa1463fQOy06xURyEGpnkGqxtVmqD8MNqlF4isKlm9gBaeDfFs8L6oEfcpMjQrQe4hrfjhBAYgQJmM3GsoTEoqlIXbNaEsMxf2E9;gnwZrqZW4RYu;14568744781235714584;HBC;XXlfendIZ5tAc;xjmI6H5d;
502;492;12251;0;331;MTXCREFD;0;;4150;1707914822083654656;1006189896015023757;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822083654656;1006189896015023757;1;4Z1CW8Guz058;DKWExytQzu5vyo7PozfJxnYV;84PaKXzg9E1rkv5zC7dbhH4L6uPwsOmLv5J5MMea;mP84FO;15691769476221520810;Qy2lWp;Ol0Nm6q9U7VwHWO2Ae35zJXVrtAiqqHe4ERva2wZyRbaqGsivONHe2TijSvMWtSocsupD2jLQjsRFgRMTmLNEc8VIO9WQDeDTfxvbr;icdfq9KSD4iwATSfsid25jWpv2vtODJpt9HmPE1A;7McdU7JwzHYYpdrTp52J9AYccauMRudFnvj9dMqw1PTqILUq2LxQ9rUnTH8pUxnTN2NtvQ;tAY;HyssPVpsmRnf7MyuOWLB;U1395ffkin4WEAk9MItLFZSZOhu3LP4pUqfIsrofydU3sCOINF1oPebXwju9yZCbMf9JuQgXFftcpLNXeA1jOiioN9d9tNTmtTro;nULVXujFTZ2r;1482471629991172854;KCc;QzhEgGM6t6xzm;wiDt4PkH;
502;492;12251;0;331;MTXCREFD;0;;4151;1707914822084460032;11767810109277132980;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822084460032;11767810109277132980;1;dmUZeeXermnY;di5TV6ZlMLTlfyFoywV09BQK;1AP1sr8xrWWbMX5FHVxS4PThYmB0Muj6SdC2Zste;SKMKdc;15542126288245453647;IWH5tD;ecHdsHESrKWiIoepVVLs70LVcsxS1ThTRo31dJ8xPuZLI9oTjNHoBBUG3PF12oZpnWG0fHiaFpbU2wgQ1buMr87l2eq0qSynoFGDut;opOeucf2jwZK1I1MMgQLv0C9W2jcxvFQbvGBwpSW;4BcZz2fiVdPaeCjix3MQ1hV8aVRYGLu73kptm0n9tsTfSdinJNZdCwfpCZ6qFXtpitVUIC;FYC;0JehYntDVUDqULf0hrvA;u9G47SbnCLd8o6p0472RV9loUFrpSdygQOzwCAjZcn5eVD0Cv38G17xTVVCOM8JlcjCa0rMLGcd4hBIxJ6twNze1BDMdjUEN3JoR;lyWRl94fq8Xd;16519935656181395464;RCv;zgyXMX7VZm36j;XfVjwD8E;
502;492;12251;0;331;MTXCREFD;0;;4152;1707914822085247488;487435075219178345;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822085247488;487435075219178345;1;EBrs8qwLx5al;KcwNENxTtOMnNhJtPtYH2Biy;kfyx2nUjuJp10fhoNU4oZSJ3ZmPUXDwxIi6s3Hp6;bOpf9I;10853478817086308611;bT8X0D;ZfJxCsRYm9KFZQpEvJQfpraFInBcCj7WC7fIxOsHjmw3VGvixqm0hD7ljJVFfnDZgeiB1MQd1EhhEE5BOO9pe04SR62f9UmCkveoGw;hUqRQlcMwQQVT78OOL8u9lFCJjObLe91NT6v1OVI;NDxMmPMtHhxQnDoIkYb9OndnoyRD9bhT37oHHjmwVgR3GG0ina9WIZRR4rQKz0wWJPxHTx;pTR;HgmcZtfjbrtG8GvZ1aZh;7OAOdQRGtmqLRK53cW0WJsWs1hHZ3LfHDu7IrmnywUW6V7BKqTnMirKGW8wPbDuUhjV0v9qXkBNZwwPkSOUhchAdhxkkPQRobITg;OJ1ZMZNjtwGk;10767158552134276105;THR;jEgsxAcxFSai1;SixXUMeK;
502;492;12251;0;331;MTXCREFD;0;;4153;1707914822086038784;14118463515464927856;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822086038784;14118463515464927856;1;2FU9sDl0NGqh;YQ0NDbj4X5erQzKItlm2i2mL;6CQtjnNWLWikKGp8EFzxeznawAXCaOP7nqOOBipn;nxmMNs;10559487471735693667;jq7DTh;0ckMrit5DDGuS5AHHiQ6jZASkVDkaMuaM6UlaaF477T6UhZvWlkC0Isj1c38Cuf6AhzgVOPuVzSlkO2ViZgBHdn1DujiJ7oJsXFUkP;g93u4RBVM9Jq0pGQKaSsgzaQA4hTs4KlsSWnohGK;U3skhjCAcpvoRcYpXISdskxnCcH22ZwP96XMXJ8zZRvBF76N8MIMdZUEvlj8ESZABVN6HI;l4U;qjnBezh8IM2K2p5a6oxc;t3SpMcZJ0LLog3kxLulgQ5NgJHTtEG4npda1SJzacvPMtfs77ILfbj7dlvktXEagE4fCsiXXJKlsCXewRopIKCqWYIvfpM92AqfK;S4hvYILnodDA;1660463050162989474;tv8;jnceWj6XiiJgY;Ogx2Bz41;
502;492;12251;0;331;MTXCREFD;0;;4154;1707914822086829824;3504704080898638767;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822086829824;3504704080898638767;1;Qkmnr8GB1wtl;soGt0TVbQbfULQq3MONmLsV9;ffi9uGnkpqIK41XEZLLC3P8PAB8Yjn0snGs1LfsS;9ddLgT;14094069381145172173;7GmAOM;ULSAfeBV9GisyGdjPVFCaSzUC7cDcZNAd5cUvrGnuFtnMWecbMNnDCwWmo999TDRdRELPcM0sqwWGr03cS0Evt1o9ge51rrVHAgwtu;DSp0FfMQxFr2ylJakOeRXmFKYwsAEXL9pt36ysa5;ytekU1kVlvuKOkirJCVd475ogDOYOIvLBOOywxRNrgfXQOA16d5BR7vRCaXQC3dr8azb9b;jlR;G61z6ehMOnxPv6x2Jqnf;pivFS92R5PKJ6iCw0QNrIqddsyPPcrDjWOdtdGM1FCB0VxDYrZyhmvQtto4O67ZBWaGEKlWxnByifAJ5xSGlMHITpbmZMYCXd25O;L1jN86jWZWPA;16486510317755281084;Ejd;uomzFzM4Tr356;Eq2d1mSO;
502;492;12251;0;331;MTXCREFD;0;;4155;1707914822087610880;12924335275652842877;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822087610880;12924335275652842877;1;eqieuyn2P0E1;EPdbXXNVIgg2iEAYdT5f47rb;OaN5pWuD0E1JGzt67TqYgu9So6ODqnbd0uT7lTxP;vT8Hv2;4269187705951208110;FhMpq2;TS8vSS8Ie3n6YNEJ3WdAcqnqksC7xwZJ3tTn4CyN5t8Bmo946kjGVUYBvVJKPGvWuZOwt8q51li5eLOGtuHR3LN3lash5N7C1YXPr4;px7CnUOfyxhg8GqVAL7IXQrdA3S3zxyPwDzotRBW;arFAYmjzh7Q2GaEpyQin0w5xxmkHs5EFiV1s2jEfhY9ckT29rpcv8OaoyrkIS2FxBd4kM1;1DU;I1QziwzWugLvnqTJBppG;94vnZK42qhAeABiP84ttkf9YoUzLiiXrMvuNEZO9h1Tpqg6wDRdAxTslGeYLm24lLEYe7kliPaENQO6XRMJdN6OOK4HNemi6CbqQ;7Sw2ksG28tnQ;14032564401870125802;wBa;8GBXPnJdu1BXU;chufz1KZ;
502;492;12251;0;331;MTXCREFD;0;;4156;1707914822088399104;10320133673609078120;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822088399104;10320133673609078120;1;U9w71NjLWWwe;hoU0KlwMsiHcDYJCfjWNYXzH;nRkaJlJT7nik8Zbby4jYM8Cpw5giLRC2yclhnAFJ;ZqoN9B;17886966340884895036;B1h2m2;UcnNwv6h0BtlU5KWWFfqKuM7B7CzDqHasCw5bHPH6UwwpNsqDSZppZw5Bgm39HzLEvXXlRFtFdunEP9C7XlagCl6vDE7SM99aCfUzx;qQ8rULhyAcBE6gRNz3iQZJOxse9nWopbMjjRpvD9;KsiPz3N0hjQPWFVPF4LjeSmqKtNWXoNJAUI8jM5b0OwekppCRYrEFD5WMojlyss1TiUCd2;UxA;oXTKfRuTnJbqUHTyL2oZ;7uq3QeeLaGH2517R0CF05TTBJjDb7WbzaGMZ0nlltpSAL9H0G5h7jAylBQxeK0NES4rKrp4yXPcGrRU9FOwuz222ErqhR0hRRw3L;S9SYUjBDfz4x;11099639646236890273;RiI;Q8uxUXiwRfOMd;piNH3fI7;
502;492;12251;0;331;MTXCREFD;0;;4157;1707914822089188864;16875028886839850240;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822089188864;16875028886839850240;1;T1rCHGtolhLb;LInEmu78rtAzIGYqzyMMfZQR;dYk0Q7rXu13tswii1UmuktNN8IpLRoWqPAdENphF;HNgL7u;2670336341510289235;uLhYTn;U2wJRTLl3DKg5CpvUdumhadRD9RpfUMtSrN8mcapT4STH67ODWS8NslzAT4hkmFbEvkL3lZhvnOL8psFwqRdiiHgJxHOV8PYaJnG5l;PhA5Pz5V3QhUI8NbFuOEfFaOXEjzT7Y1m7bE7E49;SNkYTArOEXi50lR7LGjBkdBCsBol0Lumsj7kxQjQMlnoG6ov058zQIiTufrelbKamqL2KT;c2D;aVoC81NF6YgudAikViZX;AY48gM8tJ3oCvDtusKkPVhOqEHIbbhf9NFPxbYZJV9peocSMv9iaV75fLZG80UcrHPGqnyuoeWWoDie99wlYREvvTruop1upXoZi;ADqYPjJfSHu9;16722955021650824161;HVI;GBCAHTMR8bzMV;vYXrI4bX;
502;492;12251;0;331;MTXCREFD;0;;4158;1707914822089980672;986379992910344720;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822089980672;986379992910344720;1;yXDvYSkiLKEy;m9yPCoTHgruGeIhBcO9DVqi8;s7XSGhbOwHDt22hCgmIgXca1a7r9ulLNEual0BmB;oZDvjD;14794353046599416522;EsUsk6;eyKSFhKPZzPwscfYqt30OKfoYtOO1DM1ULP6aJ2R8txoHMrjGqjBm6zRXltVUMS1Ym7BZddkYMpQ6wGh271sHMab5ThT0Lt54IsJmk;Mgw7hn4CYF7bB5lkLfMlJ3tsUTF6aVeS92sLNBg1;HQuXyMhOyXn2C4NLUMj4GWAeFWAaCtdnnFXOC9QZIZa1v8qoNOJq6fRlETAPTqfdJERfk9;ZMG;78NFJj4jV5LKqeU8gHd9;OReqwbX34ycvlatRxlXfrpwvPvp3YZdfy9NB8HpAOneJOUJ4oUrfGEorH04ODhfHrUQdzhDrpdIPWcWnrb1SYV3D1ak9YiKn3J18;jaEU6Rt19jo9;12529856571158834033;mTp;JO6e0xFFkjCGc;w68wh9sU;
502;492;12251;0;331;MTXCREFD;0;;4159;1707914822090774016;1220896143027301693;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822090774016;1220896143027301693;1;yNmMeOYhGFeY;YafIqytLWoDiJSJA21XhjV7O;FdeQYUhTJ3c3rUNstjT4tvELe73gKerhkwDEMwCg;4ni5sE;14996799851395770315;zlPyev;aN4lCWyS9V1VAVYqump8ucJk6GTUVbK9Zy692Mioow7elqREUxc2R2rEsLalKPJRsf5h22FFjATK86PTb8AzYU9mFPLIV05nzCdfG8;miqvg0eOQlta8Sr41mVNQAN5uErR0nUMskJrfPLf;eYiOiDbebFV20SwY7SjbJ6NccJCravcox1hTejG1MCAcrMgXbyGIy0m3L8sp27Ic9RbVFx;6Dk;95SeyjP4AyEDhUD61Aq2;9OxDiKYe8uO1vopsgfQ3u7NS0yxKOXAWRwFLvDQbbfNqnlKKpcxqpVT1X8qUQ3A1x5FiQcQUlad42djDjcB19nyl0PyjXRJRSgDV;Cor7oXLXdDJU;17871256272022548273;N3s;1M2jXH4ULynv0;v1CrIdrQ;
502;492;12251;0;331;MTXCREFD;0;;4160;1707914822091557120;3767917841993625063;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822091557120;3767917841993625063;1;G9VX7tVGVJ1N;HrYvgTbOg0y1d4245lYZO36r;Mk5V7d9SSpzQMmo9IjtOlIyvxKCltnGQNZOx7n3E;Demjcs;6108322995028757796;wSYhOL;mVZs0x65Ubs7RpkDHuSHbse07xZFSgpfYuGB994sz603KnGSbe8GRAz1C1bqI78cmGnNJgalNjkMWKQjBvF80M2fvXl3i8YmqHVVuT;HbU5Q5fkjFdQnH419TtMblQ8V2GPiWKP8Vu0TFrk;hfMqOvi8Z2GFZTklDiMV2yiqzCR6xP5yB77H7Z74RCwM9hvADd3WoTrhAW1R2Q1Wkw3PYA;Wjw;QDnAaNZd2m9ph6UU9XD8;uyMa08eLBSP3ukujEhXJSHizvVs4z3jmZ0HLeHxguZTT47qm77sYRe41JftjOucbvuBgV8RPqWoV7pM49pPmwhXAZtwy5VrEWUHM;InAM9C8dG7Wa;17386173794860181281;Vbd;uF4e4dM7Tw1Pt;GNTKaUiU;
502;492;12251;0;331;MTXCREFD;0;;4161;1707914822092345088;4305105485586753291;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822092345088;4305105485586753291;1;Uzsgg81L9cpx;zZljZUDsRqoUpnb0ZP1TNLaj;CpJredviJQPaebIl39w4JnO6Km3GzsOUdwo3bcXV;P6uNon;2101301036730998495;KikWg3;PYuAgd7UYXVImostToSgzJsnkseoFD1BRgccKZuBoGP5PLwsSrVPBrHoa72WzJGiI1prbEPVsHmkrrF17y4TL2O5R9thYAjlH8tE8W;Sr6CnBXhfAqfuaMdZx2P2Ypk2DpY4GIKJ7J4OP33;f0jBN1pl7vYLvz3k1e9HuX4klIt0s4Q4jsOVowV854p9sZbIRQAGHz1QNnklJDqJaYDcXm;EZa;84cX9DHM4D6vXycxdJcu;PowRzBGISpSWSRlGfl7lpAE6IhkUozlLB8cbDoeTuT9AWPf0gUoe1RwaDxru60Q2MtIVugkbAXBPjtBbuKUY4Dyt1HxDuwfPZoC3;tMRKsvgIH44z;10934584009974825498;4Wk;nvCJevirGiWC0;dFsdjnyt;
502;492;12251;0;331;MTXCREFD;0;;4162;1707914822093132544;8396754188640368963;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822093132544;8396754188640368963;1;U5CbaniZwGB3;E1PSUCQN1HYiBvsnBe8uGW7L;hzbudztCBUXSDYHr1IOS9QZXlVj5XoepjTaBSvfG;SNSdOJ;14211831242091831084;rCnHH7;orKz7RpZEBvPwtGGfLGRgypxjUiE8FtKc0T0NCUygFPLvftDnFhLDTFGNTkMxRjmCdC2TMdQaTldoGdgqRU90oil3z6EvgwbPDiX3Y;aO9RqLrHccJs1BF8Y86AvE6by2dPx96ug5kVvVyd;P2KdZIDETMcM4aUecvSVxOw0LeMki8z9Y6rCeyiCWTYqjaImDBWllFLwOoPOAcxiV4eHWI;vFo;qPkeWOCRjwEgkU5bXLFc;BpiKBKPu0lUHVhLGn2kclMWPfnGu3qOuPUQHNpdRddt9Cig6SqsgFUisWQaUtBg92BnHKKs9PM0SKpW4aQHspbI8y1y9FmuvUMJ4;B0L181dh0pCv;5935447790475831879;0rT;xaWqaIWWShRam;JmYuQyPM;
502;492;12251;0;331;MTXCREFD;0;;4163;1707914822093920768;1281403967013361826;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822093920768;1281403967013361826;1;yYftAviFAZfP;43bllqIbi5FOefsR2IbcVb4A;EUFx7eCMqWprK9opXQ0PFaDcEVU7hKwtUsHoi80H;QgkJ6X;1885910356965008859;4SZFwz;pz31OVZIOR7FPicewFd9X5vZHFOrTJYCFGuubASiOgN9M1JoAc26p7swTvoGID6H5Lb19lUDxt6U8vsY5Maz4YzNYDCopV7eIYbNmi;g47cLwYCbrDVduYjEckxnPNFki2eDfzQatC0pB7E;T9YOifayYvemvgD0btDgJMy2R8MXTLDT3kI4ZGl0claRjP9rhNN8k1hHrrcX1FviTN4oCN;4uN;XHYQJg32WOaggk3ZTqkn;azGzw2rztipoQrV9BGW8ychRP8pFQP7aFvb5jKyKaAIwP8NNU4rTZRNG0zLu9171FnK3gflTIr0iQ3zjQnNk6ExqTnD1LV3bSu4y;CfdiCgKUuHaz;15944210809635914499;o8y;eleIYo5PIwwG8;aJYoiR4a;
502;492;12251;0;331;MTXCREFD;0;;4164;1707914822094716672;8683385655142748135;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822094716672;8683385655142748135;1;4XpTRUVKdAhv;Mg2hvmI3C8EleJ33xO7hGz1s;dg9PgdED341qprvYnvLqrN0zo7zA4liUJcMp5ool;S7zyCW;8918260280508665816;R5dX5X;xtxefnyIfLUWfG3dvA5lzM5Hw9TRcNoxP8RR9haBcd1kRgZVePV8KdqRBcqMuOlxPcIZ0mb9TxJwes1zvQ3r6VmouEwQoKquDwDnEl;qYMnklAcPGlAG3fbMow2C8hhbqFC8fxwCOyWqrLR;brvfVy4NrPMKZH4X6NbDBm72W5ws9dexPjlslnDDBNXI0lbdqudF4IvnACRtEm6O3biuze;p2C;iLZP5JoK5BuzE5Hl8WbX;DeuRiscY2U7goE7FPjoWTXwGpghsggeROEDQWUMGRdt4BIGlyXiEaSyfY2F8hhwQewbf6N35qL87CWicBqwxrBIVmEO9sgOXBXk6;FmFocecQ8hBq;3358142678216484130;0ky;jWUXAO1GnZDvc;tWQgjuyd;
502;492;12251;0;331;MTXCREFD;0;;4165;1707914822095497472;11869612441513676634;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822095497472;11869612441513676634;1;mx4Y8mJIqFBf;5wgJ2wPxujqU1FJ2dgRVjc5Y;9l2OhyRurNMgPcaycmbHOSjN2HwWEZPuxpzUWchZ;6VlW6W;15761985288310120081;fJjLYf;CtYHCP8zUawgpnj7JO3IyDs5iwPauSJ5jiTIIKcLWfk5FhvmPo7wdDc9XXtIhy5thjWX4g4cqoYtYBnXMoyvyq3t2rtl5NpB0ZGVT2;ZgbBJrEF00GShOBjZONGj1lbaB0nQuWUZNB7Npts;S336ejOQgRIBBOQ6ukYh63jYUxGDNuynXWqUT71r6s0ye8edhTUWYjIYDTcy6gcKl3PAKC;P5O;HdBLCIoH0ugre1Nu1l3K;YBRqh53vYwYiHLVMbMZNt1HL1nSs9950NNOygyPEKdyCrvweiazpl0XneDEQBpIovZbrtL4PFbvVVyAy7aH5832OqxlGYoHanh9t;YDQQfevArJaS;4609637346059741602;76Y;Es95xkqNYfiEb;TicujrHc;
502;492;12251;0;331;MTXCREFD;0;;4166;1707914822096289280;5174957638645830526;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822096289280;5174957638645830526;1;E6SAkAAa79BT;RQPOJJa0WqUdkKhpxCu2jPu7;GLiyDAR54MrddWyyuJNvozSFnLmnpx3IKF33gn8Q;c1yBGM;712832904888644758;ewSKTY;NG533W6FnGVHe6k3KEOakeWGujFRlaGhu688zDSuZPTVHyipkQ7hJoCuwb9DISqJaaB0ZM6ajhW4Nw9QBWWsawfMkwywU69G66gTTt;hKj38HilhjxwL82ytXhBiRlVxatAX98auEYbkxL0;Se0KNnHuJ79MiOvehpHEnzg5JUNxlIFJJmYAhe7WOhsDDpQDPdDiV1sLbffKRNfixovWFD;tbD;9NH9o0fa0cxWLHB8USsl;8UA7BNOza9z8LrSdKJID9qJ0PogZyaTgzR6Zbf1h7kCzAloCxgBY00H7Eo33TiE5yQYQ58NwCn1fDEhWyyoFKiP62kbC4D9tSpuc;psJVCuwFMj3D;1791822187617030740;Xaj;ykItQ8SFIoFpF;5RrF5Rdn;
