msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;eMM;eventId;eventTime;priceType;symbolIndex;price;quantity;imbalanceQty;imbalanceQtySide;priceDate;sequenceTime
89;79;12003;0;331;2BLKPTOL;0;0;56;1707914901082885120;12377676299416044246;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;430287363295834731;qh;lyJGXsksPM6KIvyTRVIsJssrVnxgCY9eJscA9Xnj5K574gEIJaRgQRscJVuWX1mIEa3RU7;LEV;1272361034;0;754422102;7;1707914901082885120;12377676299416044246;17;5492876071348544732;1706095052398775013;4;149423575;473;132;17017456936922160654;2;159;1706095052398790410
89;79;12003;0;331;2BLKPTOL;0;0;57;1707914901083715584;2755983511191768316;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;253383926040436670;rY;8sJh4IjTQ36PIQZuVACyJ3nhjBAcIpHImKwFt9MIVJ7XV6zSpsH3fNmc4FsgnJLHhlRUMq;RK7;4069860172;0;385347070;7;1707914901083715584;2755983511191768316;9;14237018950296587890;1706095052398970884;6;812571727;49;56;9475937964968767292;2;360;1706095052398986669
89;79;12003;0;331;2BLKPTOL;0;0;58;1707914901084525312;5114436946606232650;K2CDW2BLKPTOL;ETLX;DSS_CDW_test;7;7;7;11491051784184581446;7B;rMpkIM2t3nc0O2AZCEUStHW73AUCjNyLDdsfN5oiQ3cSuX7UM3WlJaNzslBo47uSElWlx1;uUk;2164569466;1;2265274919;7;1707914901084525312;5114436946606232650;6;13573582993709851087;1706095052399166886;4;733634346;208;126;16374347735852504392;1;333;1706095052399182200
89;79;12003;0;331;2BLKPTOL;0;0;59;1707914901085331712;18072515040069273074;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;;hq;8jVfieJXJpV1K8NUtdBXWEs1xlRq9p3m7X7CNb0Sx3MU2u75rIJiJrlslOwJM7EQU5y8tU;R5d;4294967293;253;;7;1707914901085331712;18072515040069273074;99;17527384556087370231;1706095052399366505;4;304152982;346;123;17629341265169663319;2;66;1706095052399382008
89;79;12003;0;331;2BLKPTOL;0;0;60;1707914901086128640;12791601314554204510;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;10857787113686633384;B2;bqTIcyZ1E6WnMCnyiXrs6axNzUDh8nZMHEdPrjCKVFtI5U3JeEkPHDYO42qq9we4MKGJNL;OCF;1975180780;0;3207683071;7;1707914901086128640;12791601314554204510;14;9076771478523116932;1706095052399568610;7;345150432;197;319;194594198141239031;1;336;1706095052399584461
89;79;12003;0;331;2BLKPTOL;0;0;61;1707914901086947584;1596051854252163984;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;9801344369318373676;6g;NRognJTtB0ihEBXWX7bDcmys9vo7S3b3x9E7WtgBRCzN2nxmMKnOXWxYeMIKBgP35f0LEL;6fk;1466185011;0;2234508486;7;1707914901086947584;1596051854252163984;6;9720895520922297554;1706095052399775885;7;773471534;13;348;3704251106379473779;2;302;1706095052399791388
89;79;12003;0;331;2BLKPTOL;0;0;62;1707914901087742720;3977070012690769501;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;4304038278104595839;bm;cthTYnAm2VXfdsNiky5YLoSlKJbVrSZ5jhjTDUp9eaB9riBAV1Wt4PTdhcD3MoOe5Hihu1;ZGz;3460919413;1;3053356509;7;1707914901087742720;3977070012690769501;1;12439482415271180504;1706095052399982370;7;526725252;129;327;13615943330868769931;2;74;1706095052399998215
89;79;12003;0;331;2BLKPTOL;0;0;63;1707914901088660480;5482349031049086408;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;1946574016199202419;Cr;wLg8f7p3JaH9cPmMfCCqWxKkghBi5sHnsiiZGVC3VbX9kooh2JUlBvRB1mktOcbbcWLEqJ;nX5;1535288690;0;3756389310;7;1707914901088660480;5482349031049086408;10;7490511742124688120;1706095052400190233;6;40139414;10;398;14291393488006119572;2;91;1706095052400205687
89;79;12003;0;331;2BLKPTOL;0;0;64;1707914901089456384;13456129488431253260;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;14314350040313475973;yO;8eDcpA7oK5EP9K3MiljtqBR6JGKHXB2SSd18IS3WvcN9aNylqL27mpzDWq6MDFTydNd6Re;OD9;3962766034;0;1016289431;7;1707914901089456384;13456129488431253260;9;1395962078861261180;1706095052400397225;2;968476971;192;258;17594615839289982524;1;174;1706095052400412664
89;79;12003;0;331;2BLKPTOL;0;0;65;1707914901090397184;1380925206799254190;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;8266442834919254042;yr;5b2nAmyN8rTgG8fb6emZrDwb5rtgVBx02p3gk0lgiRYSnxHOPj1ki1LbY8aXviYDEIHOWT;Ned;2104623119;0;2932992915;7;1707914901090397184;1380925206799254190;15;2779628133476570323;1706095052400609985;4;198284442;287;425;7654252830205107476;2;315;1706095052400625698
89;79;12003;0;331;2BLKPTOL;0;0;66;1707914901091348736;1487502981217788945;K2CDW2BLKPTOL;ETLX;DSS_CDW_test;7;7;7;2277666122434755719;go;tgHguhWjlI3ctcpoGBi9vCdfz9si5nOb2YHEKUBXC68diYarQac6jHoKe6NAMNrAbQ4hk3;vHh;209292385;1;506800696;7;1707914901091348736;1487502981217788945;7;15709824480771960926;1706095052400828572;4;671031343;442;343;17469057025896545001;0;330;1706095052400844315
89;79;12003;0;331;2BLKPTOL;0;0;67;1707914901092281600;13857172937026396732;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;5825477365447811885;23;6o0deIcAzGwYeAPtwJ0SD2Zlmd23R3Xw2T4U0oxzJsyTWk6u73ebgOeFjvXXsfi1koA5oy;cA4;2793246266;1;3358185533;7;1707914901092281600;13857172937026396732;14;10255495789381742424;1706095052401046317;2;77516395;402;81;9932505233084516818;1;315;1706095052401061666
89;79;12003;0;331;2BLKPTOL;0;0;68;1707914901093092864;11067611886624578600;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;10783652485391872695;6y;AAzXD4bujik7RE99bS2xHAGROZnWeF3DgN61ad6wM2o9OPjfdobKJViKHsu7QUbOBey97W;BoL;3764808320;1;3273946360;7;1707914901093092864;11067611886624578600;7;15973362279529907654;1706095052401264399;6;784339346;476;292;913628116591383095;2;291;1706095052401279910
89;79;12003;0;331;2BLKPTOL;0;0;69;1707914901093887232;16459490224661843501;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;8325768794453793185;zl;nukLWvsvRBQWKANCEt54Wbzl4z6PqoP7I8Ra3iChBcowaknKXHoR6CkdMQCW3ib5GWtFUR;mdb;2080053579;1;3025084632;7;1707914901093887232;16459490224661843501;1;13336942296784250345;1706095052401484639;2;418045634;162;306;4186142948974646362;1;68;1706095052401500487
89;79;12003;0;331;2BLKPTOL;0;0;70;1707914901094683648;16473963003118232874;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;10967367424687215335;2v;W5yenAAoIomWU4kALbRaJMKENpFvG1I9IofaLLylfSITmofckklNWJLwhcjGliIh3jXYYc;LVD;1587570106;1;2079309820;7;1707914901094683648;16473963003118232874;10;5109777313198804461;1706095052401710321;6;726810605;195;51;2788984316026381384;2;372;1706095052401725739
89;79;12003;0;331;2BLKPTOL;0;0;71;1707914901095474688;4823781184664166863;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;802337334887254903;Up;HLJPPGEehNvpWH89DGOJ8PLMGzmiGW5paIkbZXyckbXBp3s7Kz5QDI53BAbUBarq8Ut3gy;vSr;2977716072;1;1562943352;7;1707914901095474688;4823781184664166863;10;6111541496300331138;1706095052401940909;6;270958719;196;233;16652564628285142873;0;468;1706095052401956262
89;79;12003;0;331;2BLKPTOL;0;0;72;1707914901096271104;2749269181980614930;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;1084506781393670789;Bt;6IblcImme8QpQBuSbpO9lKVbRq5ILNPUpatLf59V3Il0t3L2on76peqY7hi7LNKQpvxiOS;2PM;2586114677;0;2274376626;7;1707914901096271104;2749269181980614930;6;14209270686774397259;1706095052402168681;4;168342053;206;167;16447052662996934158;0;217;1706095052402184154
89;79;12003;0;331;2BLKPTOL;0;0;73;1707914901097075968;6567221567900713805;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;7946700087367777004;yq;CF9LzFvEMcAEFrXksi7xaYDLhYECfbTBUTvf47Iyhg94lnxn643vndRVZug91JilWQrPoh;H5X;4105738847;0;4102579803;7;1707914901097075968;6567221567900713805;15;16797967902756364542;1706095052402398955;2;306138594;111;282;3171382667488436810;2;209;1706095052402414553
89;79;12003;0;331;2BLKPTOL;0;0;74;1707914901097927424;11472241749792152183;K2CDW2BLKPTOL;ETLX;DSS_CDW_test;7;7;7;754693969242946701;Lp;DUkXLrYRNI1obHwI9il6R6yM1lpfCA8ENzPfpHkthVMg2AiUr2rEiu3TUUVkCMkZfQBEB4;PvH;3292635971;0;4077098094;7;1707914901097927424;11472241749792152183;14;4714991480225412380;1706095052402630581;2;24832667;243;102;17930193676411843826;2;203;1706095052402646061
89;79;12003;0;331;2BLKPTOL;0;0;75;1707914901098754816;2757719499431079175;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;2;7Y;F9ZIkABhUOGHhxQckbPzh6g3fmvAOPZtuxlncvnwz9peMGTa35MnLmQeg4vcg0STmykArl;FVk;1;254;4294967293;7;1707914901098754816;2757719499431079175;4;15982724297259667868;1706095052402870310;4;225974287;73;198;15619892571340898967;1;300;1706095052402885683
89;79;12003;0;331;2BLKPTOL;0;0;563;1707914901099545344;12548679284862822662;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;17649996035600062801;y4;m4PtCqZwXANzbZQrdIlBaleJ4oy5edoOYgceVzQ9DHIn3gaNfCUmEpN6X2pkXoqtb1y24d;QX5;2817311705;1;1500233684;7;1707914901099545344;12548679284862822662;1;6711223060023374772;1706095052403108355;2;451161021;335;490;3059877573330905982;2;200;1706095052403124453
89;79;12003;0;331;2BLKPTOL;0;0;564;1707914901275677184;17227842008834505581;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;12394693413727062746;ug;X9exMBSwqxeUwLunKGKCTjR8wTRIlMdCgfs8Fj3rFIlS2fYNzBvSBwCBG5QzY8TICdAyHN;7lO;2180949356;1;315526868;7;1707914901275677184;17227842008834505581;99;12065827196802256358;1706095052403347937;7;179056924;416;223;9296026998708702170;2;225;1706095052403363280
89;79;12003;0;331;2BLKPTOL;0;0;565;1707914901276532480;10750627257017942453;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;11757426431497952689;8t;ZJTIImJh5M2ycBPjaJeJ3HE6ZSNrPKKXUAAoO51m8fs4iHLpBcuBvWRfPacpVKK5C9ulHA;mwc;287223562;0;501196996;7;1707914901276532480;10750627257017942453;5;17161939084847173322;1706095052403588100;6;27066957;95;271;12892464326359377921;1;260;1706095052403603491
89;79;12003;0;331;2BLKPTOL;0;0;566;1707914901277337856;2128901107433091214;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;17467895347737353331;FW;nj0aDOedRgcRQzrXMSZyHe7zrB7U9D95JcLTj7t59GqhecuN1Ilj4b5oHOcgGq0DoSUptv;9AT;693201641;0;3222109028;7;1707914901277337856;2128901107433091214;9;8553709065421074823;1706095052403833434;6;53738436;151;173;652908479225441035;1;462;1706095052403849326
89;79;12003;0;331;2BLKPTOL;0;0;567;1707914901278142208;291857819237941422;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;1323854212775701313;0o;562u7DQtJopIhShkdQZ3Vq8sZS6BWkh9hdm1NDrMqDrwhBo8W15A9mhrXOSdjEe7V2iG69;jLI;1364211919;0;1396619064;7;1707914901278142208;291857819237941422;17;5257038625357771256;1706095052404080371;2;154123499;19;188;5846756274850769126;2;338;1706095052404096333
89;79;12003;0;331;2BLKPTOL;0;0;568;1707914901278949120;17293380616530312151;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;15683498924355126261;B3;XL7LD750JEMIYKXnfj7zDkIsCRMjbRP5F7M9G5dx4rdg4yFIQTTWlFg3KQofDkxNvLDpgY;oOU;3451839064;1;2587173959;7;1707914901278949120;17293380616530312151;5;8951874795838286901;1706095052404327751;4;780255171;340;323;9679840341672563002;2;356;1706095052404343576
89;79;12003;0;331;2BLKPTOL;0;0;569;1707914901279750400;15634836980648408033;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;3719974924905300726;XM;jB8tRkgGO4jtJXoXQIr0V8xIIV88n130DvS4A6LogFMwukevgRhbGI0YQvqdU5DxCazmM2;1K7;4181483227;0;1947319333;7;1707914901279750400;15634836980648408033;15;8423218612997330074;1706095052404576363;2;330454191;365;159;12915750222380775713;2;171;1706095052404591927
89;79;12003;0;331;2BLKPTOL;0;0;570;1707914901280556800;17910696136689356927;K2CDW2BLKPTOL;ETLX;DSS_CDW_test;7;7;7;352796078004099579;mN;dJdJn2sbIi47p85uxKE8FCyq5mIWl1v9loiVwvELpNyBpUHpo60JuBH1e0NBl3FP7dxUzM;QWD;2767315310;0;1247936017;7;1707914901280556800;17910696136689356927;2;130091122117472802;1706095052404830787;7;841345320;40;445;18387227100818220934;0;116;1706095052404846359
89;79;12003;0;331;2BLKPTOL;0;0;571;1707914901281361920;18081667382057567330;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;17467895347737353331;FW;nj0aDOedRgcRQzrXMSZyHe7zrB7U9D95JcLTj7t59GqhecuN1Ilj4b5oHOcgGq0DoSUptv;9AT;693201641;0;3222109028;7;1707914901281361920;18081667382057567330;8;3761980672634161781;1706095052405084223;6;53738436;346;480;17894662371330941650;1;481;1706095052405099906
89;79;12003;0;331;2BLKPTOL;0;0;572;1707914901282151168;6810242339830048426;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;7487099411368351722;Bp;Lkk9fF6t7UC6GukUtZADRKWjTIeSlGoiGJS6WvmWR6YOfHzmxGHnHnUBkRnNyovH1gTYhE;2Qt;1829541870;0;3035844106;7;1707914901282151168;6810242339830048426;15;8956897963625248160;1706095052405341953;2;315494969;411;174;122033295470165525;0;230;1706095052405357815
89;79;12003;0;331;2BLKPTOL;0;0;573;1707914901282963456;9513367743751035737;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;11214469527078785917;6R;lRwk8TR9Sc0KXHiAXt7Y4QXHtl9mm3SSIpeOTNUukiXLFSfJJNd2V1hcljacnetCWVD4mE;fLc;3922324778;1;2984614128;7;1707914901282963456;9513367743751035737;15;10414428670126697379;1706095052405599801;7;641399268;48;78;7069273847811734841;0;386;1706095052405615458
89;79;12003;0;331;2BLKPTOL;0;0;574;1707914901283772672;10775588097239922639;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;7926209950832736966;7k;0jK2c6P4DrRkdYDx7coRvIFgfZtpGfo0DH97Pvs7sSmijPLwc17hsh6k149ffOW1gHpdiw;Pk0;3469556622;1;223330446;7;1707914901283772672;10775588097239922639;17;17538997769235772737;1706095052405864053;2;361376530;117;60;3103528997479615170;0;324;1706095052405879916
89;79;12003;0;331;2BLKPTOL;0;0;575;1707914901284581376;8219476102174944171;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;8421005763191075415;2G;H9aNIJPCiwHi3bQ1DBzy6roNIoc7BLPOT9jD9xife4kCjH32uZHYuhfjACYB5Bw7pX2pie;hhg;3138991619;0;1248976379;7;1707914901284581376;8219476102174944171;15;11184654195683109266;1706095052406129269;7;897061568;251;229;16438014774507232309;0;75;1706095052406144849
89;79;12003;0;331;2BLKPTOL;0;0;576;1707914901285379328;5617436418781684755;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;8455796870640476680;2e;NXYIUAMhe8F90Pq2HKu4UptMXR0WhWBVCzvMdKaPRTCLmkLM3HmCHdSRWiO0CBXbQHtWo0;R7n;183963952;0;1035156442;7;1707914901285379328;5617436418781684755;7;3761804804233124714;1706095052406395051;6;468896029;190;128;17234862350525037390;0;37;1706095052406410613
89;79;12003;0;331;2BLKPTOL;0;0;577;1707914901286196736;12142731867221216883;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;18029192518840629494;F9;dRvQALUfO5pbN6uAT6xJ8b1IjuVMiTcIDarYexl4uInsYHC1tO2EXvTOHJyTfXD8UhOuMF;mZz;715298285;1;3664267567;7;1707914901286196736;12142731867221216883;2;7540498079954069259;1706095052406662551;7;45567501;305;36;17785910387890808867;0;429;1706095052406678304
89;79;12003;0;331;2BLKPTOL;0;0;578;1707914901287026176;17318391199213268270;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;13013610096980342663;zi;n2BzGHJQizdJuGeylooinNnYwY1D1IhgmTQAbQWnJwM2eI1LQMDsTsYxfU8f20YbXsc993;ZxP;1185135321;1;2700231817;7;1707914901287026176;17318391199213268270;2;15664449884367461558;1706095052406951845;7;315863755;94;364;8628206241066881830;1;431;1706095052406968227
89;79;12003;0;331;2BLKPTOL;0;0;579;1707914901287842048;15396002492102602645;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;6879535445576783198;tX;880Ep7dC6otTmUc5gF12hyCXn9dqJF3ExE5KkydsJLFSjIAJjhZvjD0qycqyBXmDnVFewr;2Kc;1744737449;1;338990475;7;1707914901287842048;15396002492102602645;10;7070513745534408880;1706095052407239368;2;687820829;482;470;6260191053170702033;2;227;1706095052407255649
89;79;12003;0;331;2BLKPTOL;0;0;580;1707914901288638720;1320794279467604292;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;12672311597597191309;DQ;mjYS0IGOuON8W9rka5o5qJ6Upf3g2HdL7wIQ6r6PuGtg7sW8TSLiVw6igYsvffvCXmguKE;1YA;1530548469;0;252317244;7;1707914901288638720;1320794279467604292;9;3180972367349602296;1706095052407517365;6;681310362;361;216;8518398455729949361;2;202;1706095052407533283
89;79;12003;0;331;2BLKPTOL;0;0;581;1707914901289429760;13981303108998256197;K2CDW2BLKPTOL;ABCD;DSS_CDW_test;7;7;7;16567839055525559032;ms;RfdgZO6lprsO70UiSpDxvB3wED82l0tyPj1KouBGYbl63kmeuOu1Ir0ZzAEo7lZLvUS0u4;7MW;2798970869;1;2333845261;7;1707914901289429760;13981303108998256197;7;2758867734832112012;1706095052407799101;4;315339150;399;48;9994754917097392959;1;403;1706095052407815530
89;79;12003;0;331;2BLKPTOL;0;0;582;1707914901290216960;11143206379228502664;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;17545395245734829072;k9;xEX29W8dnINHcdHdJwpTnHbzssgObUeCJS2jdgJi4MBIhtlqtqU6JMirJ2SfeozbaBVpLa;7Hm;1927176781;0;568547390;7;1707914901290216960;11143206379228502664;2;17172219648325205187;1706095052408080628;4;743125215;177;167;13843264706137041044;1;20;1706095052408096064
89;79;12003;0;331;2BLKPTOL;0;0;583;1707914901291004416;1192641353704433440;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;1225024392578737793;Lu;7l2wKT2IudYJgSd7xUGD2fcdDshQAlPY7MWXng33moAoTLjFTyEF09R9irRnV7QlXLBVxQ;zyp;1087523540;0;1116760316;7;1707914901291004416;1192641353704433440;10;6411157519473514978;1706095052408361706;6;650176422;326;421;18133165455002516815;2;487;1706095052408377611
89;79;12003;0;331;2BLKPTOL;0;0;584;1707914901291791360;14905323532454797534;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;2747794012786548291;O1;N6sWonQgg8dwJraFkkov3Sh2XNFZvRpKliCeH7Iz2ZTnM2PGqeecv88RTIXtM6oUeH0avs;Fb3;3866550079;1;953821923;7;1707914901291791360;14905323532454797534;15;15441061192616211150;1706095052408645641;6;830866530;360;119;11752187568021023207;2;243;1706095052408661406
89;79;12003;0;331;2BLKPTOL;0;0;585;1707914901292578560;4842096395274177579;K2CDW2BLKPTOL;ABCD;DSS_CDW_test;7;7;7;16567839055525559032;ms;RfdgZO6lprsO70UiSpDxvB3wED82l0tyPj1KouBGYbl63kmeuOu1Ir0ZzAEo7lZLvUS0u4;7MW;2798970869;1;2333845261;7;1707914901292578560;4842096395274177579;10;127814523705370988;1706095052408935950;6;315339150;424;374;15099692511837241144;0;42;1706095052408951745
89;79;12003;0;331;2BLKPTOL;0;0;586;1707914901293373184;14618741475531567924;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;6456555394431310975;wT;J7d05Nlpw30UkqRRZBpps8LzLeSJEMqW1aVxJppcj7gVHsFC4kLxxVc6SInwBoM8uI94T0;I00;3241077299;1;4206840220;7;1707914901293373184;14618741475531567924;99;8459048534913292068;1706095052409225768;7;653494834;144;318;16560079784097248524;2;166;1706095052409241612
89;79;12003;0;331;2BLKPTOL;0;0;587;1707914901294170368;17000287590584524532;K2CDW2BLKPTOL;ETLX;DSS_CDW_test;7;7;7;9051513195601219563;e5;LzSLvJ9gP6zeCQbrIa5bBc7QOHBcm231F3XxtNU20pW6X7T0OLZquhccxX7ItdJQpuyHJD;py7;4243157527;1;1263944569;7;1707914901294170368;17000287590584524532;7;8917178866890534096;1706095052409515654;6;548619297;377;97;8624305535340338565;0;446;1706095052409531461
89;79;12003;0;331;2BLKPTOL;0;0;588;1707914901294971648;13979709417318420278;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;5720535577681147897;ZJ;MLRxcRoTyAjj4iUUGfZQi5Se182yhXLZ0JbJzrQOwSWZYI8NwVpnbp8yLuVUOKFh2Vw13p;dsy;2996878951;1;4176256316;7;1707914901294971648;13979709417318420278;7;7948825547934328483;1706095052409810124;7;873184920;381;241;2460703727994802813;0;188;1706095052409825666
89;79;12003;0;331;2BLKPTOL;0;0;589;1707914901295761408;16729890292740219315;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;18425908593694622649;hb;tH1LaMjfiFF3GpkHqYiGqBzam734WYCwZHudzQScj5fS5XNSAo6xzhMsTHTE4StM1SWRft;0Qv;3114588180;0;2620991329;7;1707914901295761408;16729890292740219315;10;16015814335326201359;1706095052410104580;2;942403957;262;312;10939928743284467159;0;411;1706095052410120283
89;79;12003;0;331;2BLKPTOL;0;0;590;1707914901296548864;8285485279998227440;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;1225024392578737793;Lu;7l2wKT2IudYJgSd7xUGD2fcdDshQAlPY7MWXng33moAoTLjFTyEF09R9irRnV7QlXLBVxQ;zyp;1087523540;0;1116760316;7;1707914901296548864;8285485279998227440;9;352550000627517243;1706095052410398346;7;650176422;422;169;8823835477387352463;0;342;1706095052410414081
89;79;12003;0;331;2BLKPTOL;0;0;591;1707914901297342720;15825030126627982329;K2CDW2BLKPTOL;ETLX;DSS_CDW_test;7;7;7;15219404500678569998;yU;pYzfInj10xax2M5eN0Ke21OzovwHKLodoySra3aH7sMfNBDCiJfUz5yNXX19Wc8nlwiIzW;xNJ;2649737116;0;3640176814;7;1707914901297342720;15825030126627982329;99;11546918705119755272;1706095052410699197;4;411542454;493;70;354418268856584645;2;431;1706095052410715264
89;79;12003;0;331;2BLKPTOL;0;0;592;1707914901298134272;8443488081133291385;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;10246361558492176439;U8;xfBNNZ17Yr78IdQLxJEIwbSnJo8DV6DivuoxwRimLM6Un8c7nUsWEZ5GaDa3y4yI2CMsFX;XBj;3988664633;0;2951723148;7;1707914901298134272;8443488081133291385;17;11489820962622545065;1706095052410999217;7;515238894;182;473;12746620020704830096;0;37;1706095052411015057
89;79;12003;0;331;2BLKPTOL;0;0;593;1707914901298924544;12396828809762687213;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;12394693413727062746;ug;X9exMBSwqxeUwLunKGKCTjR8wTRIlMdCgfs8Fj3rFIlS2fYNzBvSBwCBG5QzY8TICdAyHN;7lO;2180949356;1;315526868;7;1707914901298924544;12396828809762687213;11;13987685492673658832;1706095052411300885;4;179056924;231;243;11556279176691598915;2;261;1706095052411316612
89;79;12003;0;331;2BLKPTOL;0;0;594;1707914901299721728;15653171955882661177;K2CDW2BLKPTOL;ETLX;DSS_CDW_test;7;7;7;754693969242946701;Lp;DUkXLrYRNI1obHwI9il6R6yM1lpfCA8ENzPfpHkthVMg2AiUr2rEiu3TUUVkCMkZfQBEB4;PvH;3292635971;0;4077098094;7;1707914901299721728;15653171955882661177;17;1410951146848988152;1706095052411606116;2;24832667;75;390;5964194495228678118;2;163;1706095052411621857
89;79;12003;0;331;2BLKPTOL;0;0;595;1707914901300510464;13090488146631456417;K2CDW2BLKPTOL;ETLX;DSS_CDW_test;7;7;7;11491051784184581446;7B;rMpkIM2t3nc0O2AZCEUStHW73AUCjNyLDdsfN5oiQ3cSuX7UM3WlJaNzslBo47uSElWlx1;uUk;2164569466;1;2265274919;7;1707914901300510464;13090488146631456417;1;13588509403616513818;1706095052411945071;4;733634346;239;29;16488096776395609038;0;235;1706095052411961382
89;79;12003;0;331;2BLKPTOL;0;0;596;1707914901301303552;543088546986617784;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;5683707346998751134;ep;nM4lmPRpouklbuo44cS5rwoO43XxTjZmnBJTEmZ4h6eLmxMTvcBsrBiJO1UrGPqgG8W6No;Iju;3605301586;1;2419071390;7;1707914901301303552;543088546986617784;7;11619858899977522819;1706095052412258698;2;571771961;362;318;8271963075563578564;0;147;1706095052412274880
89;79;12003;0;331;2BLKPTOL;0;0;597;1707914901302098432;2271822882689996345;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;4397524956389506157;Vj;I5V1vDFWpZLoqvxHK7xkUEPVL2iawK12ELv3dC1ypKH4C0qtZi3DOtfB8qpUsscNxZqvaK;TmD;1496310362;0;1842345775;7;1707914901302098432;2271822882689996345;15;17138060080385166780;1706095052412569640;4;263580681;155;369;9743033362474079014;0;130;1706095052412585711
89;79;12003;0;331;2BLKPTOL;0;0;598;1707914901302887680;9525442817402961554;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;3871136976767915508;no;OajY2qlWR2HM4F0bMOfPfMkm7mnoIvYqUq1qJAluBmPejFZhD5FXJZ98GN3eDGRjBzL2Vb;uK9;599176339;0;1991586982;7;1707914901302887680;9525442817402961554;4;9492931599167173428;1706095052412887801;4;911319188;235;422;8581915303386336965;2;493;1706095052412903572
89;79;12003;0;331;2BLKPTOL;0;0;599;1707914901303690240;16537578997639029292;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;9751561908763964141;vZ;WVpX9nTvqnLWL7jGsWg3tGEjkmayf1FHmlTydihS7tz5kQiPpWegw6lib4mjjDspzCOH7z;epL;558546678;0;69290684;7;1707914901303690240;16537578997639029292;8;14112040875843608878;1706095052413202259;2;274114089;383;436;8825710305571963973;1;476;1706095052413218007
