HDR_MESSAGETYPE;HDR_TOPICID;HDR_PARTITIONID;HDR_OFFSETID;HDR_THREADID;produceTime;consumeTime;versionID;HDR_BATCHID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;symbolIndex;eMM;patternID;tickSizeIndexID;marketModel;lotSize;instUnitExp;orderEntryModel
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;14;38463;2;5;5384922254907742470;5;16
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;2;32344;5;8;14404947126149714294;1;8
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;5;59363;5;2;16139922839706867250;4;3
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;2;35797;3;3;17664201662235145371;3;4
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;8;32059;2;7;1780874766655051361;9;21
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;99;13646;1;8;5290514100339157552;7;16
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;14;25461;5;8;180606124586000638;1;1
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;15;47604;4;6;16254714502503356495;1;2
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;1;30374;1;1;6245590500946972439;4;19
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;2;1942;4;7;4148604797066774369;8;6
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;4;58990;3;5;10809394899216598217;4;10
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;2;43907;3;8;13005817588194302747;4;6
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;5;16173;1;7;9525892705662228273;4;14
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;10;51699;2;2;10844565487582303376;8;1
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;17;31627;2;4;13360685866843618313;4;15
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;15;58088;5;7;9041866753312415710;5;7
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;9;16565;2;1;5420957722407423280;7;2
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;1;63188;2;4;8821417514836053789;8;14
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;11;58991;1;3;9174058471128872989;9;8
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;15;37975;1;2;2158010118207462927;2;18
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;14;61444;3;8;113216370784723983;2;1
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;7;30739;4;8;3785421834486204926;1;2
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;99;65047;4;7;8173626352472068520;5;14
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;5;15321;4;7;15557806394181366716;2;1
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;5;38755;3;2;29667478630422582;8;18
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;6;29987;5;1;9624835223926099170;1;2
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;15;38677;5;6;5824086599426366312;1;10
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;8;61850;3;1;16745636972937071529;3;7
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;2;44637;4;4;1560622641536834812;9;8
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;8;59442;2;5;12260399086507669507;1;2
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;8;56916;3;5;17599161779262246320;9;3
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;5;26614;2;3;7703838245598930859;4;16
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;14;33373;1;1;13048598444389176042;9;9
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;17;48620;1;3;3924175183756544026;4;21
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;11;30599;1;8;2348815377936743132;9;5
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;8;5966;4;5;9965553186764607845;9;11
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;4;28330;1;7;9490985966535190713;4;13
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;2;18690;4;5;17828991713574415185;3;19
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;2;16409;2;6;15210409790776144073;2;20
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;6;57606;3;1;14543061546105405204;4;14
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;17;1770;2;2;8938764405098925882;9;7
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;2;50228;3;1;11010301971987877551;8;6
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;10;5665;3;1;12556915048615217546;7;7
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;17;21134;2;8;7774021842930571813;3;15
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;11;46155;1;5;16713771611635996720;4;11
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;5;56209;3;8;3114593883503461819;2;18
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;5;13912;4;1;8569280930383558552;9;15
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;11;20859;3;5;10824213821499672105;9;2
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;9;28911;5;7;2261354345606323316;4;8
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;10;39451;2;2;1282154411770223576;5;17
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;15;7678;5;6;7920241953249895319;7;11
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;14;40028;3;8;14561237997236431863;5;18
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;11;51026;2;3;1819307758325651530;8;13
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;8;41074;5;7;3469142718732988630;3;21
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;11;15421;3;7;4613180313459272265;2;21
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;8;2937;2;3;209138713346376639;5;21
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;5;9787;4;7;4665807128146908740;8;21
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;5;50660;3;4;10566577158830378621;8;5
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;6;41060;1;8;4010875085974335528;9;11
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;6;54351;1;2;11982716802355748659;1;5
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;10;63786;4;7;13077036205543217633;8;13
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;8;14474;5;4;5975687387289730912;5;21
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;1;55395;1;7;16812286365876166996;2;21
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;15;38189;1;3;495106731653787081;2;3
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;14;48081;2;2;1675632923372943563;5;15
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;1;47226;4;5;2465159538092987742;1;17
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;2;16911;5;1;8970266248365297150;3;8
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;10;3196;5;8;2221612851633069703;8;9
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;11;14919;4;7;8603806777892683114;5;4
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;6;5717;2;7;5429846367899607595;5;16
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;11;39088;1;6;18108413960905083024;7;10
12224A;MTXCREFD;0;1;K2CDWMTXCREFD;1707914646011578624;12511066938818158230;331;1;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;768715101;1;10208;5;4;3823914963846027057;2;19
