msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;aFQReason;bookOUTTime;eMM;eventId;symbolIndex;firmID;aFQIndicator;oESessionID;sequenceTime
73;63;12051;0;331;2BLKPTOL;2;0;224;1707914901319754752;11614703331037856563;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;14925397566473685119;iA;Ogflczs4rPshlHD0xP9maECwutCVkBj1hexeed0dAaheiydN7VDBKjScu5hRkrQTaH97Cp;CKB;3973333575;1;1472418203;7;1707914901319754752;11614703331037856563;1;1706095060408796553;2;9134399029367006429;75493707;iAL4v3jE;101;15918547176184219625;1706095060408805143
73;63;12051;0;331;2BLKPTOL;2;0;340;1707914901590511360;1221995571642469263;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;2553913687493546923;qi;05RFpwWXV9p2sRcqtJCNGO1oHqJVxUdmVGTpfD6cd0AoNgiCdnJU0GIcCdMhOR4V65Q9xs;jD3;174816006;1;3599672894;7;1707914901590511360;1221995571642469263;5;1706095060414324376;7;16515356621359027308;767156925;sVQ3YzHc;221;16493782096484238402;1706095060414332922
73;63;12051;0;331;2BLKPTOL;2;0;341;1707914901592141056;9427963241207782270;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;11869602853908844477;2X;egc5VEg4NBdeIJkP1InRnvlnhVysByGEytZbBwvH7lJAWz4svOT9teMkuCFUHUkAgH2yNZ;Tn8;918729049;0;3619853397;7;1707914901592141056;9427963241207782270;2;1706095060415140451;99;11591307578147362183;941734235;x8STsyMV;89;2007093849203441435;1706095060415148915
73;63;12051;0;331;2BLKPTOL;2;0;342;1707914901595411968;8939901996106148145;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;11757426431497952689;8t;ZJTIImJh5M2ycBPjaJeJ3HE6ZSNrPKKXUAAoO51m8fs4iHLpBcuBvWRfPacpVKK5C9ulHA;mwc;287223562;0;501196996;7;1707914901595411968;8939901996106148145;3;1706095060416801742;8;15979395567861008816;27066957;ZeJWsrJi;200;16273469459742488411;1706095060416810244
73;63;12051;0;331;2BLKPTOL;3;0;141;1707914901005276160;14404013326414750474;K2CDW2BLKPTOL;ETLX;DSS_CDW_test;7;7;7;7098185481396160225;K4;lpS6vWoUolUmGWHXkKXlicPLknfumE7IxQayxm2dfpRvYdKxbr1X7YLTpuIk33RVcylHsr;ERY;2210663297;0;3262542249;7;1707914901005276160;14404013326414750474;5;1706095060369800966;11;14211030201876559564;366139516;DtIU1108;74;157086270795631772;1706095060369809980
73;63;12051;0;331;2BLKPTOL;3;0;142;1707914901033758720;16865254593205518927;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;5683707346998751134;ep;nM4lmPRpouklbuo44cS5rwoO43XxTjZmnBJTEmZ4h6eLmxMTvcBsrBiJO1UrGPqgG8W6No;Iju;3605301586;1;2419071390;7;1707914901033758720;16865254593205518927;4;1706095060373469187;17;14005916957370498572;571771961;9zcq3s52;143;17595113458942344198;1706095060373477665
73;63;12051;0;331;2BLKPTOL;3;0;143;1707914901040463616;4809358928627321463;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;16107250302887779993;Sh;y5iJI7lKI6H9U2Vq7qGynA6byv0VAht0A7Q9oaYZdJr6LJKQSPb148FGbyj3blgpXEPuVN;6dU;2743569216;0;1129791786;7;1707914901040463616;4809358928627321463;1;1706095060374602256;7;4354826268714773740;418664403;BhS1hvj3;4;11413301170839637114;1706095060374610633
73;63;12051;0;331;2BLKPTOL;3;0;144;1707914901042067712;14108617785556431606;K2CDW2BLKPTOL;ETLX;DSS_CDW_test;7;7;7;11491051784184581446;7B;rMpkIM2t3nc0O2AZCEUStHW73AUCjNyLDdsfN5oiQ3cSuX7UM3WlJaNzslBo47uSElWlx1;uUk;2164569466;1;2265274919;7;1707914901042067712;14108617785556431606;1;1706095060374904252;5;836653584207384428;733634346;vuFGyOgM;58;13835458168454289180;1706095060374912556
73;63;12051;0;331;2BLKPTOL;3;0;145;1707914901075087616;12114645758201826210;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;12521463125458750881;Gf;d65LFjoKfHv1QWUp47jodnlcNbRl9pwOTzcDOMe7ks1nuARNxuho7RydEg1OJgW7j4s6iK;413;4231920129;0;2032486976;7;1707914901075087616;12114645758201826210;4;1706095060382728889;11;1867909444557932504;588523366;fCRLBxTx;185;11215962953748378243;1706095060382737253
73;63;12051;0;331;2BLKPTOL;3;0;146;1707914901076652544;12018961494309614780;K2CDW2BLKPTOL;ETLX;DSS_CDW_test;7;7;7;13521653307139138462;Ox;B8AFc3fbuZWNtWFqGr2Ge4DWaVULaPHxa1WAcGtl2f4alPnTHPhtuKjcqJWC0vNGWNfeih;Kyw;757520659;1;2618767501;7;1707914901076652544;12018961494309614780;2;1706095060383185712;17;14809613743225737976;135619081;j6jCtqsL;7;16150886470499965820;1706095060383194143
73;63;12051;0;331;2BLKPTOL;3;0;147;1707914901080562688;11831891369037565159;K2CDW2BLKPTOL;XDMI;DSS_CDW_test;7;7;7;1434939254082355546;47;jTjKYQIzCLMIoy0DEdEJZrERSYoX1YnReQPfa04AMBCE31CTlzRXOVJhNkJbEVw8x7S8Ns;fu8;1342121182;1;3094473980;7;1707914901080562688;11831891369037565159;4;1706095060384363915;4;15586047841949306679;880078379;Irxv5sIe;36;4931392873806049273;1706095060384372242
73;63;12051;0;331;2BLKPTOL;3;0;148;1707914901086935296;9620556683406856025;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;10857787113686633384;B2;bqTIcyZ1E6WnMCnyiXrs6axNzUDh8nZMHEdPrjCKVFtI5U3JeEkPHDYO42qq9we4MKGJNL;OCF;1975180780;0;3207683071;7;1707914901086935296;9620556683406856025;4;1706095060386342439;15;7561270445432044171;345150432;6IPJ4t7v;153;6755039138615216405;1706095060386350854
73;63;12051;0;331;2BLKPTOL;3;0;149;1707914901093481216;7581811248555724320;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;7487099411368351722;Bp;Lkk9fF6t7UC6GukUtZADRKWjTIeSlGoiGJS6WvmWR6YOfHzmxGHnHnUBkRnNyovH1gTYhE;2Qt;1829541870;0;3035844106;7;1707914901093481216;7581811248555724320;4;1706095060388173545;1;17710879903725962396;315494969;hBdL3vbX;254;6073619125039665719;1706095060388181997
73;63;12051;0;331;2BLKPTOL;3;0;150;1707914901097608448;12710361107723324063;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;44956015518759300;pU;Xnia6wK8dJH66zsgcL0jaORXJM0YfKcacdS9mBlrKtiUSMZsQkyTdzcBTXsTQjhD36tmos;7kk;2113077151;1;3084259250;7;1707914901097608448;12710361107723324063;5;1706095060389537549;9;7325377735368038525;786357755;H5pHdtQs;28;16739754794324950586;1706095060389545898
73;63;12051;0;331;2BLKPTOL;3;0;241;1707914901278628096;11565752833375114261;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;10967367424687215335;2v;W5yenAAoIomWU4kALbRaJMKENpFvG1I9IofaLLylfSITmofckklNWJLwhcjGliIh3jXYYc;LVD;1587570106;1;2079309820;7;1707914901278628096;11565752833375114261;2;1706095060391237764;6;7426789831781846088;726810605;4TJF5FRU;8;1340929724529414906;1706095060391246256
73;63;12051;0;331;2BLKPTOL;3;0;242;1707914901290702336;7189475988897486117;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;4162630343438579170;Wo;iIrXrGD84i1cSExhKh5ydTAbUaFwYpEYYS4mqlWJr1GtvOT0c7ptc6ShJaQNyktb9AFOHu;yhj;3270525008;0;2643206244;7;1707914901290702336;7189475988897486117;5;1706095060395773390;1;508586579552172279;164996825;oq1rbOqy;123;14120810353421318265;1706095060395781780
73;63;12051;0;331;2BLKPTOL;3;0;243;1707914901293837568;9657185043103698709;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;4403052311478408602;ZJ;HR0owOlnfPpmCv5A5GnTBNqsBLe02c6ZYsy2F9GRoCwO78CZL9btXNrGjLHPLTuNkB0Q3A;4bF;4187754424;0;2043547757;7;1707914901293837568;9657185043103698709;3;1706095060397053579;6;10740031634710873184;357076211;yjD09EvT;153;13499230715425752503;1706095060397061978
73;63;12051;0;331;2BLKPTOL;3;0;244;1707914901294610432;5253025359034709728;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;11511670735128227535;op;Zvgh0HbknVhKNb5TpOLJ4fK0Np3zqNFTeIcnnmSJ9q7v14MbHCK1cTRaJ7BQzvZErou4oY;mAM;3853572414;0;1850639244;7;1707914901294610432;5253025359034709728;3;1706095060397377477;99;650683417213430943;37149125;S2HhXZGm;244;18197747888414786146;1706095060397385901
73;63;12051;0;331;2BLKPTOL;3;0;245;1707914901296963840;16510601723272907771;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;7233542875087553737;7l;py8nuKQ6UPmKROFkHUE2KnxZ4lm8sjk0YJhOL59oEYqEeMTRaDLcAzoeC2NvwvKPLotX24;3aZ;2929561295;1;3397842308;7;1707914901296963840;16510601723272907771;1;1706095060398364131;7;14337212166033075415;839729658;xa9mFwXk;100;6431524307435218733;1706095060398372461
73;63;12051;0;331;2BLKPTOL;3;0;246;1707914901300926720;18243276064686549059;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;18446744073709551612;8n;6EdEl6DJL4CHIU9Ra3uHjoJ2tIR8YEYVD8WPMSp5HRGUjr9BYVPFjHxJ4WjN0voO8y4Nh7;7st;4294967284;251;2147483647;7;1707914901300926720;18243276064686549059;3;1706095060400069858;4;329345442918976314;355525551;L9crxab1;105;13062726601583684958;1706095060400078612
73;63;12051;0;331;2BLKPTOL;3;0;247;1707914901307184640;8345198277514219751;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;7106284146521157689;rE;NrJR0T0kAhd0OCKW4ojbaiikKNCoEASVaj7TQEhzIiPagWOrGfsJrPwNTW8UGCiNexH0VX;wFp;1600758537;1;3578671592;7;1707914901307184640;8345198277514219751;1;1706095060402872278;10;8434075655721404079;281877941;K92tf4Ec;80;9409744741643231169;1706095060402880772
73;63;12051;0;331;2BLKPTOL;3;0;248;1707914901311123968;15152140341642960304;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;1372060987366733032;sa;YOGvsHtPStgtEDUgu7nK8KI3ZEXZPZ2LcGIFMgJgYCtpJMOALBh3wdXcyw4EVyWm7Sna9v;9Mx;2053645330;1;1659700653;7;1707914901311123968;15152140341642960304;5;1706095060404667617;8;9610637576895367283;83351337;yYbX0QIU;22;5961882295558329160;1706095060404676084
73;63;12051;0;331;2BLKPTOL;3;0;249;1707914901314253312;132615933792740330;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;9848883454440340583;EJ;pcRDaAkms5RTF26dRq7DsjfOELBZharWXfUGlpiGd7tKUl4j703deHGQYpLxc9a62m1XvL;gn4;4139956870;1;1521830368;7;1707914901314253312;132615933792740330;5;1706095060406134810;9;1230355396648821052;783519657;hTEkFON4;242;12197830382878261340;1706095060406143380
73;63;12051;0;331;2BLKPTOL;3;0;250;1707914901315033088;4830107153789184506;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;7233542875087553737;7l;py8nuKQ6UPmKROFkHUE2KnxZ4lm8sjk0YJhOL59oEYqEeMTRaDLcAzoeC2NvwvKPLotX24;3aZ;2929561295;1;3397842308;7;1707914901315033088;4830107153789184506;5;1706095060406502367;14;17010060082452251009;839729658;L5IVnkor;36;3936640891677884858;1706095060406510897
73;63;12051;0;331;2BLKPTOL;3;0;251;1707914901316594944;7268106092868407084;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;14314350040313475973;yO;8eDcpA7oK5EP9K3MiljtqBR6JGKHXB2SSd18IS3WvcN9aNylqL27mpzDWq6MDFTydNd6Re;OD9;3962766034;0;1016289431;7;1707914901316594944;7268106092868407084;3;1706095060407271061;6;4845843215747598508;968476971;gUWzEHi7;161;8642672225315005862;1706095060407279798
73;63;12051;0;331;2BLKPTOL;3;0;252;1707914901318973952;18431790160336268801;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;11511670735128227535;op;Zvgh0HbknVhKNb5TpOLJ4fK0Np3zqNFTeIcnnmSJ9q7v14MbHCK1cTRaJ7BQzvZErou4oY;mAM;3853572414;0;1850639244;7;1707914901318973952;18431790160336268801;3;1706095060408411228;17;2161383013620017839;37149125;9s5vzLf4;19;3495140077935483984;1706095060408419885
73;63;12051;0;331;2BLKPTOL;3;0;332;1707914901588880640;14692948257302027770;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;4403052311478408602;ZJ;HR0owOlnfPpmCv5A5GnTBNqsBLe02c6ZYsy2F9GRoCwO78CZL9btXNrGjLHPLTuNkB0Q3A;4bF;4187754424;0;2043547757;7;1707914901588880640;14692948257302027770;2;1706095060413513927;4;9885464873972110990;357076211;PTIKL486;9;18059923452967536993;1706095060413522441
73;63;12051;0;331;2BLKPTOL;3;0;333;1707914901589711360;3553996053815182862;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;14307308784099107851;C4;HYmPjrYjwYMtfp12fcinP3k0Ugqv3Mu1A2fNVuJxqKC704ZtWiSrdlfKfNh4ClqdhXOrkt;c1S;373537242;1;2314197216;7;1707914901589711360;3553996053815182862;5;1706095060413919372;9;12834965104010145766;267525860;9iqQK7Aw;48;14648089810479241634;1706095060413927793
73;63;12051;0;331;2BLKPTOL;4;0;131;1707914901004465920;12234948412312431697;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;15410550345934938421;sB;yiSjAOTwVMsH46V3RN6wvT2MEtGqotg07a6TVVOE2OlRMxbmsvAJBNRN5feCxn4IaKICfK;GZ2;201310474;0;2314124588;7;1707914901004465920;12234948412312431697;4;1706095060369723068;7;4922041047688163015;179555593;p44fzyc1;57;10283935555805851861;1706095060369732426
73;63;12051;0;331;2BLKPTOL;4;0;132;1707914901007096064;8487314870805911906;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;5683707346998751134;ep;nM4lmPRpouklbuo44cS5rwoO43XxTjZmnBJTEmZ4h6eLmxMTvcBsrBiJO1UrGPqgG8W6No;Iju;3605301586;1;2419071390;7;1707914901007096064;8487314870805911906;4;1706095060369954034;14;17436251622158207875;571771961;qqXCuhLA;158;11469326731013661404;1706095060369963169
73;63;12051;0;331;2BLKPTOL;4;0;133;1707914901009824512;9763938642049096191;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;1106572295755281863;Wx;OBWGTFZNP8754AX2g66SWnSLqmoUgvUiVRQ3ERhYyGh1SWIvgntgmVEC41pktYPjGgws3n;te1;2553492281;0;11358153;7;1707914901009824512;9763938642049096191;3;1706095060370193990;9;9466085060306264696;509093810;MsI1l4C1;180;15038320261276154138;1706095060370203323
73;63;12051;0;331;2BLKPTOL;4;0;134;1707914901027114496;14474569274268351526;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;15023251686796296357;af;eI1j6ELUrT9kUUqko3URXItVqSEo6Zig5PEzGLKxVPKm7tcBz3CK82IPaD1K2k5ZCBK50T;0PJ;3631577752;0;3559875488;7;1707914901027114496;14474569274268351526;3;1706095060372452757;4;8759762108580075548;361807266;Y5a7jAbK;70;9893305353044893616;1706095060372461104
73;63;12051;0;331;2BLKPTOL;4;0;135;1707914901032813568;9810635378914520862;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;8072011793266017923;ad;gQfwK6xd82vEPEBO62Hr5lnI5lBo4dLQRbuoSIGk90H5pG2D4bw3mZpjQo1Yv253il8J8R;btU;1516155693;1;687048176;7;1707914901032813568;9810635378914520862;3;1706095060373337108;99;11713568942611051669;376270613;VfTuak9s;217;4323194453122500507;1706095060373345377
73;63;12051;0;331;2BLKPTOL;4;0;136;1707914901038881536;17141655989281113766;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;7284258380882109656;UL;36AaBiO39uTJw7NsyPbpCrBnqtspYw7hDsuTe9k15jb6dltAlX8xT3KgYKNTP7IzM4jvc9;MR3;786392512;1;2029096719;7;1707914901038881536;17141655989281113766;1;1706095060374309433;6;1651297215179999000;645935213;fQoe0IxG;233;5036164792728749513;1706095060374317806
73;63;12051;0;331;2BLKPTOL;4;0;137;1707914901043636224;6925072403923801725;K2CDW2BLKPTOL;ETLX;DSS_CDW_test;7;7;7;754693969242946701;Lp;DUkXLrYRNI1obHwI9il6R6yM1lpfCA8ENzPfpHkthVMg2AiUr2rEiu3TUUVkCMkZfQBEB4;PvH;3292635971;0;4077098094;7;1707914901043636224;6925072403923801725;5;1706095060375213683;15;1085424457077000320;24832667;eqZWoHuA;161;1950784453152409476;1706095060375222126
73;63;12051;0;331;2BLKPTOL;4;0;138;1707914901054753792;4732096040181569271;K2CDW2BLKPTOL;ETLX;DSS_CDW_test;7;7;7;16171179892472711912;kG;sI5F8aR0S6q9fBp73Qq8vMWpqiFCqpqRvY7k6nBPe7HwO2XYXMkvvm9k5D7fX8WxABCrbH;T49;342248851;0;3943033858;7;1707914901054753792;4732096040181569271;5;1706095060377411629;14;16509795071064792801;587677045;vFGetqD6;7;10610717546927331589;1706095060377420071
73;63;12051;0;331;2BLKPTOL;4;0;139;1707914901057103360;15952620501561604743;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;10485897325095811193;aO;Ni9uxUb5Hv3V0U4ZKzsHvcdAAZr0w83UDSr2dwLHWkP9DOGXP7nOVOxVdyU1wISOp38VT8;tny;4236904595;0;2107208568;7;1707914901057103360;15952620501561604743;4;1706095060377965722;4;8593999187651858497;457170075;oMqoTjZ7;195;12630365512254369927;1706095060377974143
73;63;12051;0;331;2BLKPTOL;4;0;140;1707914901059456512;3485175749315747722;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;9751561908763964141;vZ;WVpX9nTvqnLWL7jGsWg3tGEjkmayf1FHmlTydihS7tz5kQiPpWegw6lib4mjjDspzCOH7z;epL;558546678;0;69290684;7;1707914901059456512;3485175749315747722;4;1706095060378529887;17;6052775119667128282;274114089;bKcpqs8o;91;4140989988147899261;1706095060378538410
73;63;12051;0;331;2BLKPTOL;4;0;141;1707914901061026816;8199311646660270747;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;18425908593694622649;hb;tH1LaMjfiFF3GpkHqYiGqBzam734WYCwZHudzQScj5fS5XNSAo6xzhMsTHTE4StM1SWRft;0Qv;3114588180;0;2620991329;7;1707914901061026816;8199311646660270747;2;1706095060378917688;1;15213091018903478864;942403957;Q711TyE2;29;5444147607538988746;1706095060378926066
73;63;12051;0;331;2BLKPTOL;4;0;142;1707914901064144384;4766389175234205721;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;16081107132960409725;GG;Bdeo6knsWTbefYk6hQBUG9ZEkHUnxWPtTMfZkg6tKIaHikanm5bSHLTy1Bgd2xao7wbV9n;9UV;468501852;1;2448287991;7;1707914901064144384;4766389175234205721;1;1706095060379720268;11;4521285871427555306;579919728;Ee3aS56n;34;7925940664413874125;1706095060379728781
73;63;12051;0;331;2BLKPTOL;4;0;143;1707914901068047104;6273389847411072099;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;8455796870640476680;2e;NXYIUAMhe8F90Pq2HKu4UptMXR0WhWBVCzvMdKaPRTCLmkLM3HmCHdSRWiO0CBXbQHtWo0;R7n;183963952;0;1035156442;7;1707914901068047104;6273389847411072099;5;1706095060380751913;99;7459320727457188406;468896029;QIAmr1k1;14;1459203915359915436;1706095060380760501
73;63;12051;0;331;2BLKPTOL;4;0;144;1707914901083703808;10675070339637987708;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;4580367871792003646;Ej;SGWaFQSdDwcEEg6NqPAhfRgvpzUYhZxmKicUESMe4hU1n6ob1Krwew1sVjkJs3fisC9sRk;8YZ;3930911048;1;73427586;7;1707914901083703808;10675070339637987708;2;1706095060385339350;2;17574385526328475437;722112170;vLJ3q5lk;222;6699571647652952515;1706095060385347692
73;63;12051;0;331;2BLKPTOL;4;0;145;1707914901091144960;3864006144907168965;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;6725499392402630146;cm;QtljJ18rQrk4Eh8TjMsx3AZr7KnL7vREkIJ381SuPVCeNsva40hnhHoMW1ZZnMYTWMAvGM;yOk;2123342926;0;4019879605;7;1707914901091144960;3864006144907168965;4;1706095060387377011;15;11227887721473659973;581937651;gUQy380B;227;1827933078990188522;1706095060387385380
73;63;12051;0;331;2BLKPTOL;4;0;146;1707914901091922176;12266493389938621380;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;6285816865364031132;2y;TPEZxpXKI1v9sUW3p0HY3Bi7lvTUR946SfJJDJzc1ibRYuZazdKbBDH82d7z10On5jG2KW;rq5;2751551070;1;516439559;7;1707914901091922176;12266493389938621380;5;1706095060387639512;17;11461667939061258779;449655990;ovE2CaAR;106;3954689144952038276;1706095060387648054
73;63;12051;0;331;2BLKPTOL;4;0;147;1707914901096839936;14703570067862571310;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;8266442834919254042;yr;5b2nAmyN8rTgG8fb6emZrDwb5rtgVBx02p3gk0lgiRYSnxHOPj1ki1LbY8aXviYDEIHOWT;Ned;2104623119;0;2932992915;7;1707914901096839936;14703570067862571310;2;1706095060389262091;15;11597720904534981124;198284442;IGA3v4Ib;246;15437183779094075420;1706095060389270580
73;63;12051;0;331;2BLKPTOL;4;0;253;1707914901283446016;10176269647173550019;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;13759351882060585018;tS;Od1uyWz3vPAj5EgoOiGg3A1DQJiAcUbgFwtNVTjv9jGsBEX14oJo1cE4OToxlTtNfrDJKm;M4N;1316862324;1;4249865977;7;1707914901283446016;10176269647173550019;2;1706095060393006812;5;13546374249705006171;225699642;BRBU9mXS;95;3491533215620404704;1706095060393015189
73;63;12051;0;331;2BLKPTOL;4;0;254;1707914901291477760;10135804957204269523;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;17301910303167248110;2o;x6PwoqUwqlqOSv4WkFgnDtA2a1jp8oIdJ1LkQdn8h0pzUP9QT3WTueQJmlx2AVdBzbg9nk;w0V;466341198;0;3332272734;7;1707914901291477760;10135804957204269523;1;1706095060396090367;2;533917563746991559;56973008;EMWzKo28;145;478406986177501071;1706095060396098859
73;63;12051;0;331;2BLKPTOL;4;0;255;1707914901303273216;3833353998818309568;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;17301910303167248110;2o;x6PwoqUwqlqOSv4WkFgnDtA2a1jp8oIdJ1LkQdn8h0pzUP9QT3WTueQJmlx2AVdBzbg9nk;w0V;466341198;0;3332272734;7;1707914901303273216;3833353998818309568;1;1706095060401117046;17;16053459811239377826;56973008;B7YZtVce;78;12867072261868273424;1706095060401125597
73;63;12051;0;331;2BLKPTOL;4;0;256;1707914901306405632;15659911633999451575;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;2197614320122933494;FU;vBUR4ZtLzc4weT3I5Qv1F7Jz716ykLGw1gMuPydSZkOXznNMlY6xOjLmARFkXSTPDeCKcc;dbq;3442516015;0;758568016;7;1707914901306405632;15659911633999451575;3;1706095060402516226;1;13252124132448248327;944323497;AsSvZOpM;26;407399362201900301;1706095060402524739
73;63;12051;0;331;2BLKPTOL;4;0;257;1707914901322123008;6280189316951794218;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;6354086023392194540;51;hjgHaQ5weYEPHPRqR6Ml1Reflrl6U6q5QgoWX29ZZj2iu9oVd7dXRz0Uy8EhUTK6cjLcTX;mN2;2072881519;0;3204674649;7;1707914901322123008;6280189316951794218;3;1706095060409954778;99;13132169200763017400;630708295;Y98ZiJNQ;200;9941915488217179225;1706095060409963300
73;63;12051;0;331;2BLKPTOL;4;0;258;1707914901323676160;11657003466555974779;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;136383756536745750;sr;bxQ8UbVBAzlauZemwRNH1soWxK57ilCETFdxqehnQLBPoRC0jLYZ8xhwcoZJFbdBltectG;MV2;860359950;0;4513943;7;1707914901323676160;11657003466555974779;3;1706095060410731429;8;10966324777899139641;678028550;sj2RyERy;118;15479770857368745955;1706095060410739925
73;63;12051;0;331;2BLKPTOL;4;0;259;1707914901326022144;18267619273826026614;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;4162630343438579170;Wo;iIrXrGD84i1cSExhKh5ydTAbUaFwYpEYYS4mqlWJr1GtvOT0c7ptc6ShJaQNyktb9AFOHu;yhj;3270525008;0;2643206244;7;1707914901326022144;18267619273826026614;2;1706095060411917968;2;14011875298633799663;164996825;Ln6vUDPO;134;14864475483048605335;1706095060411926378
73;63;12051;0;331;2BLKPTOL;4;0;311;1707914901587205120;15928300999713037220;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;1084506781393670789;Bt;6IblcImme8QpQBuSbpO9lKVbRq5ILNPUpatLf59V3Il0t3L2on76peqY7hi7LNKQpvxiOS;2PM;2586114677;0;2274376626;7;1707914901587205120;15928300999713037220;1;1706095060412713175;14;17701056892572594217;168342053;Q8FvZ1w4;139;6272885914771912562;1706095060412721757
73;63;12051;0;331;2BLKPTOL;4;0;312;1707914901596200192;7312894527472410497;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;802337334887254903;Up;HLJPPGEehNvpWH89DGOJ8PLMGzmiGW5paIkbZXyckbXBp3s7Kz5QDI53BAbUBarq8Ut3gy;vSr;2977716072;1;1562943352;7;1707914901596200192;7312894527472410497;2;1706095060417219928;5;16482186542921796704;270958719;Z34qzgMd;134;7626569319847317808;1706095060417228338
73;63;12051;0;331;2BLKPTOL;5;0;124;1707914901011424000;17963039607358951488;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;14046758234998495118;j3;v5a3qPvMXs4LtM0cS8it6NfoNP5DK2P4M0tGDDhwAQTACPqrCeLHpDspwJJS5RMMurDP99;s65;2803396950;1;1479390798;7;1707914901011424000;17963039607358951488;2;1706095060370364186;99;15545193670851521324;433085588;CJ399mLU;187;14689846209465368747;1706095060370372746
73;63;12051;0;331;2BLKPTOL;5;0;125;1707914901023993856;1843258770611378035;K2CDW2BLKPTOL;ETLX;DSS_CDW_test;7;7;7;18020418402651892188;OR;Zqxw76YAwHF4CI2lXYRKsjYDvlFVYwXDj8S4uHSIDXXCDD0KsVTeAIiCJss7o90QwqYLdy;pBm;2122758401;0;1600713454;7;1707914901023993856;1843258770611378035;4;1706095060371963172;1;3480819691225797476;326226168;cHiJ5pai;245;7535327525953756515;1706095060371971661
