msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;symbolIndex;eMM;sequenceTime;SC_updateType_1;SC_updateType_2;SC_updateType_3;SC_price_1;SC_price_2;SC_price_3
68;29;12018;0;331;2BLKPTOL;2;0;387;1707914901647370496;1859993490465239087;K2CDW2BLKPTOL;ETLX;DSS_CDW_test;7;7;7;16171179892472711912;kG;sI5F8aR0S6q9fBp73Qq8vMWpqiFCqpqRvY7k6nBPe7HwO2XYXMkvvm9k5D7fX8WxABCrbH;T49;342248851;0;3943033858;7;1707914901647370496;1859993490465239087;587677045;2;1706095059373047011;74;96;86;371;244;454
68;29;12018;0;331;2BLKPTOL;2;0;388;1707914901665668096;14412621770215896426;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;1225024392578737793;Lu;7l2wKT2IudYJgSd7xUGD2fcdDshQAlPY7MWXng33moAoTLjFTyEF09R9irRnV7QlXLBVxQ;zyp;1087523540;0;1116760316;7;1707914901665668096;14412621770215896426;650176422;7;1706095059378055032;89;6;40;80;332;277
68;29;12018;0;331;2BLKPTOL;2;0;389;1707914901667199744;6932750592943690041;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;14925397566473685119;iA;Ogflczs4rPshlHD0xP9maECwutCVkBj1hexeed0dAaheiydN7VDBKjScu5hRkrQTaH97Cp;CKB;3973333575;1;1472418203;7;1707914901667199744;6932750592943690041;75493707;15;1706095059378486815;41;95;54;377;39;418
68;29;12018;0;331;2BLKPTOL;2;0;390;1707914901670232320;1902345670230055491;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;7926209950832736966;7k;0jK2c6P4DrRkdYDx7coRvIFgfZtpGfo0DH97Pvs7sSmijPLwc17hsh6k149ffOW1gHpdiw;Pk0;3469556622;1;223330446;7;1707914901670232320;1902345670230055491;361376530;2;1706095059379351090;39;26;72;433;491;61
68;29;12018;0;331;2BLKPTOL;2;0;391;1707914901685497856;13221404219622521149;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;10783652485391872695;6y;AAzXD4bujik7RE99bS2xHAGROZnWeF3DgN61ad6wM2o9OPjfdobKJViKHsu7QUbOBey97W;BoL;3764808320;1;3273946360;7;1707914901685497856;13221404219622521149;784339346;15;1706095059383782488;104;58;34;490;179;386
68;29;12018;0;331;2BLKPTOL;2;0;392;1707914901697708800;566576298050806317;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;16604201063603075126;C8;WTPQHMtC6OOssgUauml5HdbLjeYJcTxzShEdbz7us7BjAPTYkBOr5jhbH2t0C33otcERGC;nI9;2198488968;0;2497330175;7;1707914901697708800;566576298050806317;116590120;15;1706095059387483904;78;99;65;451;136;390
68;29;12018;0;331;2BLKPTOL;2;0;427;1707914901720611840;12012954467065331624;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;16917003236363965301;Qk;jwDNjsVITWihoSQqmivXXAnC8XGisn3KeMwqbWGV5vy1gCn4tkRz1RXco3n3Pihz0Z5GI4;nlk;235036440;1;1142496033;7;1707914901720611840;12012954467065331624;136283212;10;1706095059394688860;89;3;19;54;281;57
68;29;12018;0;331;2BLKPTOL;3;0;173;1707914901039606784;9951941949459863605;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;17024290165148727136;0t;GvLEPLqajK5rVbxGKuB35HxYtmXIOqpke6BRnFKj1QpxF6xOvQAvw47LJocdf29stjJpud;7hs;2333129586;0;4224521335;7;1707914901039606784;9951941949459863605;910422888;14;1706095059339628072;59;55;52;211;433;251
68;29;12018;0;331;2BLKPTOL;3;0;174;1707914901044200704;15417568014047648233;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;14081163277357308690;0Z;Iz7pdwYaijvaPkcHB3cFmAImKfaxx8LKR1bHd6h7RUer2BmYvF9ZBD5rIlAa1EhHGV0dr0;U34;2074824395;1;2843167339;7;1707914901044200704;15417568014047648233;15674241;9;1706095059340222958;103;2;51;416;64;233
68;29;12018;0;331;2BLKPTOL;3;0;175;1707914901047224064;2685956653843718286;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;10606995290711262190;Uw;h87jMNOL4vwjTvXIdeXkdWDgQIxWQbVIObdEafrTNpV7SimHLddft0KF7vpFLSAvkZmZu6;fjQ;3344392578;0;1375184246;7;1707914901047224064;2685956653843718286;876746933;6;1706095059340618881;3;92;106;431;257;462
68;29;12018;0;331;2BLKPTOL;3;0;176;1707914901060063744;2159724084456202873;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;432575572496956472;51;ZoN8AMqKRSFWAZmSVY89AUkV2eY0sqm4DpjgHMC8Q4P3OhOdI5SJqnIub1mGZw59Y8JsnT;1Oh;4154696354;0;128672798;7;1707914901060063744;2159724084456202873;48267691;15;1706095059342287652;29;48;99;454;411;217
68;29;12018;0;331;2BLKPTOL;3;0;177;1707914901063110400;7216841579041216268;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;13180576197349592966;Ya;LvoLr3gGSgjQ3CPkb0hw1PsQNlPhohcO0PkmG8buRVBEzBmZeCta4pOCzb9TXvplE2lD5n;ZEE;1370878464;0;564556373;7;1707914901063110400;7216841579041216268;882027164;7;1706095059342725372;90;105;37;27;410;260
68;29;12018;0;331;2BLKPTOL;3;0;178;1707914901070724096;420234204776903480;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;802337334887254903;Up;HLJPPGEehNvpWH89DGOJ8PLMGzmiGW5paIkbZXyckbXBp3s7Kz5QDI53BAbUBarq8Ut3gy;vSr;2977716072;1;1562943352;7;1707914901070724096;420234204776903480;270958719;15;1706095059343852224;40;104;61;467;75;16
68;29;12018;0;331;2BLKPTOL;3;0;179;1707914901079860480;11727681397998520454;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;14821398345820716570;hL;gK5WoDlJRHnYjLE8QEZdtw2bjkd23PeuUlXSLsSpMKcf33A51yZeF9HgbVpD1FfkdMObEN;ehZ;859163287;0;2067586902;7;1707914901079860480;11727681397998520454;592228969;6;1706095059345255887;65;44;73;76;338;280
68;29;12018;0;331;2BLKPTOL;3;0;310;1707914901295970304;506692582107065021;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;10857787113686633384;B2;bqTIcyZ1E6WnMCnyiXrs6axNzUDh8nZMHEdPrjCKVFtI5U3JeEkPHDYO42qq9we4MKGJNL;OCF;1975180780;0;3207683071;7;1707914901295970304;506692582107065021;345150432;6;1706095059352171670;77;105;92;202;76;328
68;29;12018;0;331;2BLKPTOL;3;0;311;1707914901323432960;11541204587144923976;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;17502663871563463515;iC;SvbAaI0IUWTzA4TDp1g4wa7rorRhs0vVKdzbeLZDjNVmVTWQ5gTiAT1Lwv3RkavfYZfUy2;G7T;2126895777;1;3651464833;7;1707914901323432960;11541204587144923976;880524655;7;1706095059357742006;38;254;77;75;287;483
68;29;12018;0;331;2BLKPTOL;3;0;347;1707914901590813184;7431101522040807675;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;4403052311478408602;ZJ;HR0owOlnfPpmCv5A5GnTBNqsBLe02c6ZYsy2F9GRoCwO78CZL9btXNrGjLHPLTuNkB0Q3A;4bF;4187754424;0;2043547757;7;1707914901590813184;7431101522040807675;357076211;1;1706095059359391997;92;3;103;401;373;344
68;29;12018;0;331;2BLKPTOL;3;0;348;1707914901598553344;2117262234979269600;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;7457226585439693564;CH;QGI5Y6pkFWMccJJVlj6Yw9gznQeG5Matv5ui3czHBA97PfKfNWEFNvqAGul4xs2gUgkH5Y;1vt;1016068115;1;2089963836;7;1707914901598553344;2117262234979269600;179939061;11;1706095059361097105;41;37;56;114;289;428
68;29;12018;0;331;2BLKPTOL;3;0;349;1707914901604686080;12093974234803900974;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;15944547988559204306;dh;BsdLkFYr1Aar69IQf1zIgi2ljD8TsO7fMRuUG2Bz2MlgLTTEJvi0VjBxjof9oMWgV7JRiT;1Vy;759889583;1;452097841;7;1707914901604686080;12093974234803900974;662272845;14;1706095059362479049;36;80;95;425;303;23
68;29;12018;0;331;2BLKPTOL;3;0;350;1707914901616929280;2570627421677590688;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;10485897325095811193;aO;Ni9uxUb5Hv3V0U4ZKzsHvcdAAZr0w83UDSr2dwLHWkP9DOGXP7nOVOxVdyU1wISOp38VT8;tny;4236904595;0;2107208568;7;1707914901616929280;2570627421677590688;457170075;4;1706095059365357880;254;48;53;67;121;138
68;29;12018;0;331;2BLKPTOL;3;0;351;1707914901623006976;5570884054804684517;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914901623006976;5570884054804684517;710897910;1;1706095059366819554;46;39;14;409;438;147
68;29;12018;0;331;2BLKPTOL;3;0;352;1707914901627571968;14143813185138451052;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;1106572295755281863;Wx;OBWGTFZNP8754AX2g66SWnSLqmoUgvUiVRQ3ERhYyGh1SWIvgntgmVEC41pktYPjGgws3n;te1;2553492281;0;11358153;7;1707914901627571968;14143813185138451052;509093810;8;1706095059367958207;46;92;19;175;270;44
68;29;12018;0;331;2BLKPTOL;3;0;353;1707914901630602496;10089035140353396774;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;14806697138920524315;gv;oWPj4KYNzdbHn0i6WZvzYIrhl41PahZzJNHOycxlcp0d8rtztqCVECTHjuKY7n59ibsCoC;eQC;2599679337;1;2858420169;7;1707914901630602496;10089035140353396774;105538185;8;1706095059368707159;79;83;103;272;154;370
68;29;12018;0;331;2BLKPTOL;3;0;354;1707914901639762176;40059915246107859;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;3871136976767915508;no;OajY2qlWR2HM4F0bMOfPfMkm7mnoIvYqUq1qJAluBmPejFZhD5FXJZ98GN3eDGRjBzL2Vb;uK9;599176339;0;1991586982;7;1707914901639762176;40059915246107859;911319188;1;1706095059371008879;44;64;103;260;179;203
68;29;12018;0;331;2BLKPTOL;3;0;355;1707914901655004928;2471290021136365047;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;7106284146521157689;rE;NrJR0T0kAhd0OCKW4ojbaiikKNCoEASVaj7TQEhzIiPagWOrGfsJrPwNTW8UGCiNexH0VX;wFp;1600758537;1;3578671592;7;1707914901655004928;2471290021136365047;281877941;9;1706095059375098326;71;254;71;178;223;430
68;29;12018;0;331;2BLKPTOL;3;0;356;1707914901680948224;6580870330828428571;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;14821398345820716570;hL;gK5WoDlJRHnYjLE8QEZdtw2bjkd23PeuUlXSLsSpMKcf33A51yZeF9HgbVpD1FfkdMObEN;ehZ;859163287;0;2067586902;7;1707914901680948224;6580870330828428571;592228969;7;1706095059382434479;27;81;13;25;220;419
68;29;12018;0;331;2BLKPTOL;3;0;404;1707914901706888960;7869504649571103386;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;3719974924905300726;XM;jB8tRkgGO4jtJXoXQIr0V8xIIV88n130DvS4A6LogFMwukevgRhbGI0YQvqdU5DxCazmM2;1K7;4181483227;0;1947319333;7;1707914901706888960;7869504649571103386;330454191;9;1706095059390312419;60;79;81;463;406;451
68;29;12018;0;331;2BLKPTOL;3;0;405;1707914901711480832;13624048529524878255;K2CDW2BLKPTOL;ABCD;DSS_CDW_test;7;7;7;11552654860280982924;o4;slUFfWqNLrwNHI1iSdCkGni0lGVV9NFTo3Mgl3gZUaowrDecGpXRDT5ItiutYfbNu5fG2D;L11;139323470;0;3933947039;7;1707914901711480832;13624048529524878255;624214946;7;1706095059391769595;94;71;54;12;404;317
68;29;12018;0;331;2BLKPTOL;3;0;406;1707914901741957120;9252138047792488678;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;7457226585439693564;CH;QGI5Y6pkFWMccJJVlj6Yw9gznQeG5Matv5ui3czHBA97PfKfNWEFNvqAGul4xs2gUgkH5Y;1vt;1016068115;1;2089963836;7;1707914901741957120;9252138047792488678;179939061;2;1706095059401844961;39;53;28;185;397;215
68;29;12018;0;331;2BLKPTOL;4;0;54;1707914901008839936;17930604291586239974;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;17024290165148727136;0t;GvLEPLqajK5rVbxGKuB35HxYtmXIOqpke6BRnFKj1QpxF6xOvQAvw47LJocdf29stjJpud;7hs;2333129586;0;4224521335;7;1707914901008839936;17930604291586239974;910422888;14;1706095059336045445;37;12;32;118;160;276
68;29;12018;0;331;2BLKPTOL;4;0;55;1707914901010390528;15590335630919679349;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;2876767187145082859;Th;3qjmlteudEe9WXg2ZsaYxsnlKwwgIZ5syjSHIZ2Y3cEgJOkQxHCvvTbHzRzogp8MYMJRzw;acx;2408594424;0;1018186798;7;1707914901010390528;15590335630919679349;20640451;15;1706095059336218367;84;253;81;207;200;111
68;29;12018;0;331;2BLKPTOL;4;0;56;1707914901019676672;3793103788148298978;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;1293858113929826603;Yv;mK4IuG0cv4P5uzCElKjHC1PplDPsPnxvfONYrtT7COVJvUzvWIY9GFyen0rGWTYiVQYhxy;eRW;609587171;1;2923765661;7;1707914901019676672;3793103788148298978;966477508;7;1706095059337246201;10;58;84;296;487;69
68;29;12018;0;331;2BLKPTOL;4;0;57;1707914901066161152;5155597014642685810;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;10876687420597401492;IN;0YrTk8qmxXILLSzYXa7i2cHr656UfDDHDErVSOYXfcxppzO1U0d6jtxj1lU5tSXXhxTzTQ;KEK;467432495;1;1446895257;7;1707914901066161152;5155597014642685810;840406118;6;1706095059343170209;28;98;29;35;255;461
68;29;12018;0;331;2BLKPTOL;4;0;58;1707914901072252672;5222917119032742764;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;11511670735128227535;op;Zvgh0HbknVhKNb5TpOLJ4fK0Np3zqNFTeIcnnmSJ9q7v14MbHCK1cTRaJ7BQzvZErou4oY;mAM;3853572414;0;1850639244;7;1707914901072252672;5222917119032742764;37149125;2;1706095059344079590;42;84;53;171;314;374
68;29;12018;0;331;2BLKPTOL;4;0;59;1707914901073772032;16945123455535398786;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;8325768794453793185;zl;nukLWvsvRBQWKANCEt54Wbzl4z6PqoP7I8Ra3iChBcowaknKXHoR6CkdMQCW3ib5GWtFUR;mdb;2080053579;1;3025084632;7;1707914901073772032;16945123455535398786;418045634;17;1706095059344311208;5;13;37;267;285;15
68;29;12018;0;331;2BLKPTOL;4;0;60;1707914901086007552;747357577928220647;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;2783946669380047195;Oa;mQ2VUztgmK2dTmOtt91u678WwI7kf1IAPcHL6T2fMBoCPksBOeTQECumhOOqcw5VIIyf0s;73x;3274536388;1;1881204819;7;1707914901086007552;747357577928220647;338352934;15;1706095059346234224;19;18;57;398;403;308
68;29;12018;0;331;2BLKPTOL;4;0;61;1707914901094325504;13824328321645351975;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;2783946669380047195;Oa;mQ2VUztgmK2dTmOtt91u678WwI7kf1IAPcHL6T2fMBoCPksBOeTQECumhOOqcw5VIIyf0s;73x;3274536388;1;1881204819;7;1707914901094325504;13824328321645351975;338352934;2;1706095059347490285;78;10;8;312;492;143
68;29;12018;0;331;2BLKPTOL;4;0;230;1707914901275777280;3280178402858962106;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;4596634193538000816;NH;sdSGi6pm4bGS69BkRAZ0Gpnzr2BBTsHdAyelCs4oaiyXMSENSksybmpOVZEvx3COv7RkQB;hbQ;841316448;0;3865433911;7;1707914901275777280;3280178402858962106;471710007;2;1706095059348528487;27;89;95;81;71;421
68;29;12018;0;331;2BLKPTOL;4;0;231;1707914901292912384;12886515213302592883;K2CDW2BLKPTOL;ETLX;DSS_CDW_test;7;7;7;13521653307139138462;Ox;B8AFc3fbuZWNtWFqGr2Ge4DWaVULaPHxa1WAcGtl2f4alPnTHPhtuKjcqJWC0vNGWNfeih;Kyw;757520659;1;2618767501;7;1707914901292912384;12886515213302592883;135619081;17;1706095059351586898;44;70;55;251;376;318
68;29;12018;0;331;2BLKPTOL;4;0;232;1707914901306658304;17247437783584920339;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;14821398345820716570;hL;gK5WoDlJRHnYjLE8QEZdtw2bjkd23PeuUlXSLsSpMKcf33A51yZeF9HgbVpD1FfkdMObEN;ehZ;859163287;0;2067586902;7;1707914901306658304;17247437783584920339;592228969;10;1706095059354263539;102;55;9;33;435;239
68;29;12018;0;331;2BLKPTOL;4;0;233;1707914901318861568;9426566885163280227;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;10507740887165735935;r7;0WccAx4yPuDEK6AsnxM2VgqzVCU02OAwXxFsxvHUUUETdIgTovHqeiqrXD0y6Hzmdab4Z4;Fnn;2519685314;1;181852641;7;1707914901318861568;9426566885163280227;177707962;15;1706095059356780426;85;106;1;31;253;350
68;29;12018;0;331;2BLKPTOL;4;0;314;1707914901592349184;13321102956337763993;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;16326185390817402054;P9;F4ivigLIrPwpcWfgdmkbIkD96RvhC1QhhNYtN30UQGJVTbs17hTf8JVCSDEtmZJx3rM95e;M5p;2175342837;1;691508342;7;1707914901592349184;13321102956337763993;487911392;99;1706095059359730639;3;44;56;15;357;108
68;29;12018;0;331;2BLKPTOL;4;0;315;1707914901593885440;12446179593937371871;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;11037862016003139632;TY;cEjzOzgvcJkbz3Ou4JAB9E8qUnBMMIEuwhCBJ5pCLAs6yAHhNUs02QcipAeVtKUl9DkfEr;5Ty;2794813678;1;2305051789;7;1707914901593885440;12446179593937371871;397856163;8;1706095059360069342;64;80;15;429;78;448
68;29;12018;0;331;2BLKPTOL;4;0;316;1707914901645847040;15521587428252652671;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;15519337400172948934;pk;sjdofWx8791fgLKmy1zBPas5DWlMb8hhcHwGNL0LJL8dG3QRmeiKsGr5viI6OROHPMYygn;mFh;103756350;1;2167108551;7;1707914901645847040;15521587428252652671;704352555;5;1706095059372647001;15;7;15;189;152;470
68;29;12018;0;331;2BLKPTOL;4;0;317;1707914901650428160;10095036245774828066;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;4302214173325118317;zE;ovH7yCj5z6Nu0HcDZwmWxxL8wAhlreNWutsmHlrjUt90r2zkG1NbJJvfUsNg1MD5PIvOkr;nN7;4174597307;0;3774155814;7;1707914901650428160;10095036245774828066;727509241;99;1706095059373853418;99;1;74;328;323;141
68;29;12018;0;331;2BLKPTOL;4;0;318;1707914901677870592;970292339839130412;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;1923596569799240162;YR;MFDMUANVIMKjubSSj2x50ufkIL1e4Rgmj6OsyJa2SEzT7K3LP3jr6h7jIJb0biQz3RjPcR;UQl;260465426;0;2334806526;7;1707914901677870592;970292339839130412;742696025;17;1706095059381550359;66;16;28;443;27;227
68;29;12018;0;331;2BLKPTOL;4;0;319;1707914901687021824;15977473565192621715;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;2869366915666923874;vW;QqVhD55VX4sqnIEoj11y32Kk1ZT1BbalNy9n80Ac8W9q3EwbJ3KvQjEUPCa88EnY944q5c;ChR;2722708383;0;3283284035;7;1707914901687021824;15977473565192621715;587146478;11;1706095059384223015;88;12;36;470;387;322
68;29;12018;0;331;2BLKPTOL;4;0;320;1707914901690076416;17837661881188188255;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;15870838569435904952;pi;6tS9xyD58gMSHj5oABtq0U1jeUIZfAnzwtUE0wP8Mjie7c4QgwbUNepgwIPck0OMBuKp6W;21q;580210742;1;4013051584;7;1707914901690076416;17837661881188188255;958128478;9;1706095059385146721;82;101;34;317;189;350
68;29;12018;0;331;2BLKPTOL;4;0;351;1707914901693143552;8740235692268913996;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;9073334914057698938;CL;PEKvkSXcY12iiGe6VqvyFNSV5RkYLcy3V9h8GM5HGE2KhkOqP6T6vBcN2PKHBZFuoNSee9;caX;1203790480;0;1032103264;7;1707914901693143552;8740235692268913996;614218173;2;1706095059386077716;67;8;29;500;365;483
68;29;12018;0;331;2BLKPTOL;4;0;352;1707914901696184576;15841959826062633863;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;1372060987366733032;sa;YOGvsHtPStgtEDUgu7nK8KI3ZEXZPZ2LcGIFMgJgYCtpJMOALBh3wdXcyw4EVyWm7Sna9v;9Mx;2053645330;1;1659700653;7;1707914901696184576;15841959826062633863;83351337;7;1706095059387014435;3;89;253;239;228;295
68;29;12018;0;331;2BLKPTOL;4;0;353;1707914901700765952;3685508186883091996;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;5683707346998751134;ep;nM4lmPRpouklbuo44cS5rwoO43XxTjZmnBJTEmZ4h6eLmxMTvcBsrBiJO1UrGPqgG8W6No;Iju;3605301586;1;2419071390;7;1707914901700765952;3685508186883091996;571771961;6;1706095059388414349;95;79;80;177;404;56
68;29;12018;0;331;2BLKPTOL;4;0;354;1707914901717562368;12418680975277538010;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;614541690210646299;2a;pxGtPAlyBvyxBsCOt0bcDksnbHdrK8j35AvN7ZfIIgWJorfy6RuLfujmS0fMnau2PeUyUH;rCa;3914517719;1;3154998015;7;1707914901717562368;12418680975277538010;184047301;1;1706095059393689216;18;73;8;316;494;33
68;29;12018;0;331;2BLKPTOL;4;0;355;1707914901732819968;4105765240972678376;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;4580367871792003646;Ej;SGWaFQSdDwcEEg6NqPAhfRgvpzUYhZxmKicUESMe4hU1n6ob1Krwew1sVjkJs3fisC9sRk;8YZ;3930911048;1;73427586;7;1707914901732819968;4105765240972678376;722112170;9;1706095059398760190;39;10;103;489;59;232
68;29;12018;0;331;2BLKPTOL;4;0;356;1707914901740433920;3078856500272170135;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;2214246784611142582;Em;nIGEFuu4qLK8h4fQvvRCcLh5QXg9xtoASLYGhZI3sCllJupZO6RCuXzQHSbbqpWhWONK4C;aDz;3596835518;0;932878956;7;1707914901740433920;3078856500272170135;519103305;6;1706095059401320816;35;95;37;201;399;251
41;29;12018;0;331;2BLKPTOL;5;0;79;1707914901006867200;8983267692127417293;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;9848883454440340583;EJ;pcRDaAkms5RTF26dRq7DsjfOELBZharWXfUGlpiGd7tKUl4j703deHGQYpLxc9a62m1XvL;gn4;4139956870;1;1521830368;7;1707914901006867200;8983267692127417293;783519657;2;1706095059335957935;;;;;;
68;29;12018;0;331;2BLKPTOL;5;0;80;1707914901022747904;16664816021337354585;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;15700594716965461706;Iv;NI3ZigcstsvWfkMnISqY6spDplBqATUc42m8tSEaNn4D2ULsYNKsXX0GwIsrUg4h0yoBYk;pwc;1625613301;0;44528469;7;1707914901022747904;16664816021337354585;971929135;9;1706095059337596201;12;252;82;261;241;424
68;29;12018;0;331;2BLKPTOL;5;0;81;1707914901041146112;8698047513996991607;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;18425908593694622649;hb;tH1LaMjfiFF3GpkHqYiGqBzam734WYCwZHudzQScj5fS5XNSAo6xzhMsTHTE4StM1SWRft;0Qv;3114588180;0;2620991329;7;1707914901041146112;8698047513996991607;942403957;4;1706095059339831512;19;98;103;210;133;129
68;29;12018;0;331;2BLKPTOL;5;0;82;1707914901042679040;17202937935935961150;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;8961283129513184610;Tr;lh4fas3DzZqcCdIgmyBxbwrxMeoHzOyQK55X73SuHF5QR6JgJZvV0S5dzxc2CosSonpJSu;utl;2389041993;0;3640874400;7;1707914901042679040;17202937935935961150;584621813;11;1706095059340026826;9;75;9;312;455;439
68;29;12018;0;331;2BLKPTOL;5;0;83;1707914901052371712;7499086724590936519;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;1293858113929826603;Yv;mK4IuG0cv4P5uzCElKjHC1PplDPsPnxvfONYrtT7COVJvUzvWIY9GFyen0rGWTYiVQYhxy;eRW;609587171;1;2923765661;7;1707914901052371712;7499086724590936519;966477508;9;1706095059341233038;39;73;60;65;294;256
68;29;12018;0;331;2BLKPTOL;5;0;84;1707914901064617216;16628941190589454744;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;16107250302887779993;Sh;y5iJI7lKI6H9U2Vq7qGynA6byv0VAht0A7Q9oaYZdJr6LJKQSPb148FGbyj3blgpXEPuVN;6dU;2743569216;0;1129791786;7;1707914901064617216;16628941190589454744;418664403;4;1706095059342947699;78;7;94;378;228;127
68;29;12018;0;331;2BLKPTOL;5;0;245;1707914901286691584;2154802622179952301;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;5335225445799982555;AD;Jg6ib2ZECG9EPFc8IFgyokv5r12rEQ5oTwjHF9LFx3q7HRi5vQoGCXGaavtZOIynA2xqhd;XIU;1988816536;1;1403079657;7;1707914901286691584;2154802622179952301;356770038;8;1706095059350443221;37;89;85;73;26;33
68;29;12018;0;331;2BLKPTOL;5;0;246;1707914901305127168;559291247719449103;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;15870838569435904952;pi;6tS9xyD58gMSHj5oABtq0U1jeUIZfAnzwtUE0wP8Mjie7c4QgwbUNepgwIPck0OMBuKp6W;21q;580210742;1;4013051584;7;1707914901305127168;559291247719449103;958128478;10;1706095059353959698;71;12;92;228;468;238
68;29;12018;0;331;2BLKPTOL;5;0;306;1707914901595438080;541437028575364749;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;11869602853908844477;2X;egc5VEg4NBdeIJkP1InRnvlnhVysByGEytZbBwvH7lJAWz4svOT9teMkuCFUHUkAgH2yNZ;Tn8;918729049;0;3619853397;7;1707914901595438080;541437028575364749;941734235;11;1706095059360407048;36;63;97;396;177;180
