msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;iD;commercialName;iMiFIDCompliant;eSMAIdentificationTypeID;iValidity;lEICode;positionHolderTypeID;positionReportingTypeID;reportingRegulatorTID;participantTypeID;transactionReportARMStart;transactionReportARMEnd;transactionReportENXStart;transactionReportENXEnd;aPAPreTradeStart;aPAPreTradeEnd;aPAPostTradeStart;aPAPostTradeEnd;countryRegistration;commodityPositionReportStart;commodityPositionReportEnd;lastUpdateDate;sponsoringFirmID;sponsoredFirmName;batchID;operatorIndicator
324;314;12222;0;331;MTXCREFD;0;;1982;1707914728112085504;4955861984286562038;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728112085504;4955861984286562038;bdDHWZuM;JdrlaxJAowRwuLeK0FAnjdVZ3u09JUO9SmxuFDQlAuk6oj0YBXnW84Di9rQa0JdouYr27SjSPK8qEZ058DIrspWFRfUFypiT1KVJ;112;6100645428589264155;22;hXYjqO9eXB9IK33AWfcM;4088825039546280504;8071071120035342985;2435298465359760274;5;60333;63569;633;3243;6155;8308;11178;14027;wy7;16955;19806;22449;wcuED91f;EaXrSTUPsvgfjIm3txhVCkzKR6T2UuamSsLoWJwM6fl6z06HEtd2t7mtjhXPqRSCPXf11HJaCrJUxZD5J5zkscfc4fnGtayPfztU;1;32
324;314;12222;0;331;MTXCREFD;0;;1983;1707914728112898304;4455519519662989305;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728112898304;4455519519662989305;sim0d4VR;h6Q7jF5tmOIfmcihdJQFbp7kezpMpUc5sciwkexK9uqVvLlOAimIjeCshmgl55TahdUUJWkryriFaiuk9fP9luh8PjK3oALkqeCG;237;2347226008025771684;18;EIfOgaczbGd4J57bu6zv;9685390989174932710;3747506833124180293;16925723670704896231;5;41902;45146;47677;50225;53094;55265;58164;60971;Xcp;63818;1135;4002;1xwTJQ3b;Lp6luam2sDsSrZGN7WgshJpV0YT9bSaQF14khmDIW5a6KhbubAvGqW1FFOGZNhQdJWBZfdOb3OTNhdFMWGqmDZ96n8UXlXnguoyc;1;30
324;314;12222;0;331;MTXCREFD;0;;1984;1707914728113699840;15709256422634261607;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728113699840;15709256422634261607;nO5eI6Gd;NSaw2iqMZBfmdWyNnHEMU4BgDS6nTIj8WTuWCSGLeDVmNF4bnY0UOSjJ4vkUQ6BkJdEuGOc4uoqtiTPU2sda8z1STZFnBeGJ8RuY;248;8454222688966576880;149;w54osGcUfdGxe2PQapg4;15547051302805325528;3330394157670381313;7898096458301540946;5;27462;30705;33301;35948;38802;40910;43820;46794;SLM;49751;52601;55336;Tz6YC1LF;MoXGxjI6vCtH8J93V7YfnQVRCVOOI5sAxp4ivMJMfElaLD21UAGYt9JZBB2eHjd48FiKpDMdM3TerLfGN5kMfos8WmuPPbs6swhy;1;120
324;314;12222;0;331;MTXCREFD;0;;1985;1707914728114504704;3955468768933815892;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728114504704;3955468768933815892;t83uMHGk;Iycme2DeOflHzjUSRUZo2tHMrupeg2x6oHRiqd16zipbxRKoTOQatTP98XqbJgieoVZmeoxTBVgi9jTA4xozm8Teg1n2IMVxohz3;80;14294995342961034538;220;3mX4M7aWBfjDUuALlhPi;7877592187069639377;3637357588640505431;5180737166416743272;9;10695;13865;16276;18909;21694;23840;26707;29473;8Cg;32341;35121;37906;kNQzan4S;Ng3WEX24zvujY8j0x7AdVgtIhpprX9IU1HU7zMw1ZyvmRjAPn99XxgxcqMTEJkL7gkqu7VLGP7UdvE53z8ofEuI0KfshOUYDG0Ce;1;196
324;314;12222;0;331;MTXCREFD;0;;1986;1707914728115306752;3805987112456521483;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728115306752;3805987112456521483;dZRACttQ;RgDMGChrXokdcTqzOjuK5dfsPHFip4jhrrQaN3K13DG9at8SgrdDGNs8DgRdcv4wkbFvq4fl1lecvvQxdWwVWVjref7ktf9oH4yq;237;18123880093903718056;146;EDGioLJFOziLvS46Z09n;8151569242500660072;16944504286641994613;17417046791445151764;2;62575;237;2725;5342;8127;10185;13047;15882;DTU;18717;21501;24232;guRMKvhd;ctCfd72Cxr0z0FBjoRE7pMZ9Arrb3A6o0tWtqucsxpD4k4DGA50Bi0axGdrfjIkUuPWo4JIhyucpNceXJpaQo761VRMWe7jtHzRR;1;142
324;314;12222;0;331;MTXCREFD;0;;1987;1707914728116111616;4088466540511226506;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728116111616;4088466540511226506;fsxlLRho;KsnCvAK87GFrGI8dXRhO22OYB1KPcKZ4xbdfVu4rg5IHRLOCjnLyalVkWBxDCV5knec6WyYDw7AwPh9MqlnzqBZzZYXbcMpnFBgT;199;11014697306219077500;90;lZFmhJGMuBUB7PI2Rp73;15034994075998290157;13158969962612801190;14271362966705750823;5;44072;47210;49666;52254;55131;57235;60065;62869;0Is;172;3014;5674;WOp4trK0;77ezRdsvrq3OYnLaswMsK1s4EwyqOhhaMIV3lEuOQzIn8L3th47CVrJn3DUX4qhN6ug2tXPQArDl6Z2cS3bMP1Ynodnp9veprm30;1;180
324;314;12222;0;331;MTXCREFD;0;;1988;1707914728116920064;15644520393588330327;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728116920064;15644520393588330327;ZetaAcEg;CA0BYJZVPfAx8uCZl3TwI24rkUD9b5yMdQvxWUOJho4t5qYmScSpAvpkcZ2yXWuHx6Qwaxiu4sARU5BeDCFjEgKqjWsqsaYt8EXt;0;3145745684852045347;242;lhsY80Uqk4uK3ft5A5MZ;3195684923059246399;1272184609749324133;15257677714727585558;5;23548;26741;29200;31759;34584;36715;39579;42432;YLx;45319;48192;50865;T7bz17BP;rB2JKqNZSCr7SqpRATKhQExLlZxtLB1KUtikmSgE7UrP0BSby69Mq6FWB7ZOXnFkd7OU82k39EMoa1Gz62oXC9UEsZh2wf7kxmBB;1;61
324;314;12222;0;331;MTXCREFD;0;;1989;1707914728117734912;17874102879317511478;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728117734912;17874102879317511478;g1cN8MGN;RcTb0ITEghSYNNv0OXToq3ApgCUysGeDbdNfUavP6dLdegbuErTiXARgpIvG4nS4rsuDF1Wlu9KmDUMVujqnYKKbul6lVRiCy7GW;164;10405905108005900783;19;d6tb5ZLpBhi2s6SDZ8ud;9808709050354538255;5424314465478100810;13177957612844814253;10;8918;12066;14518;17145;20045;22228;25126;27875;1i5;30711;33535;36220;IjM5potX;UEIYNk4zQZZcdL3Ow1bOjMiClS5uXl7QRs2nS2VCzwT7UrZPdQOxMAgAvDxUdAy5W78CVeH6CEgI1RdRN0GKBtfNmpUkFjOgZE88;1;150
324;314;12222;0;331;MTXCREFD;0;;1990;1707914728118532608;5619503550650213701;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728118532608;5619503550650213701;j5che1Wc;CKAIm4Xuue0P0rxmCL7pyh2DhnAP6QnHdM0tldHHUFn21whBtVs52enjDIWi2wqPFUtSoYCFC5YoKgUDFXKxSGDxDxgsrc7X9Bpx;9;18227955661013628694;15;zRYzrMEsjkKzqTEhUDdj;10663752394033057624;16960768906483352524;12593926950435961328;3;59443;62635;65111;2121;4959;7118;9973;12916;y46;15839;18660;21348;J7DqiQSp;VPEF7zG42A6E59kZcLXTe1k2XKD78NCsZiHBqpEfKXTUPhN7E7sDVeMFad9kZzeYeiEP0Bd0ne0ZFd5e2vLjdKCWpiFQuajRgC8j;1;89
324;314;12222;0;331;MTXCREFD;0;;1991;1707914728119335424;11358574333595602639;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728119335424;11358574333595602639;ELx6O0y8;IobP76iIeBVkgLA5UtrJN4gmf8zlNwOJ9gkILppsf0ZC8FyndT9GaVcomIYuDBt0pZpRWjXoSwkSVNtvJ1qRLbkX1AvMWdvQeqZG;38;8160222501159894595;204;exNwQsiPTlNpFNIwKgcp;10148948367662690112;18266621872636826589;17541897983085059148;4;41658;44903;47435;50039;52900;55093;57981;60801;m4s;63644;994;3745;0qirW2FL;rHLHKNziMV4fNfUzAW3jfKkFVNqIFXSZk8qW27KlzkeC7TnI7Rlfccxp3a4ij8RfPBmYLIbZNxUYqlZ2XVL4M8WzCAKzusth79ul;1;95
324;314;12222;0;331;MTXCREFD;0;;1992;1707914728120137472;15344123339595231828;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728120137472;15344123339595231828;RjMlPr1G;gMaJ2l5X44aUgDgChngQXFSkHJpzNjgH7tsB9sT9TC7g4bMmWQgpiWw6atkvUxsur0g1ykXDhfUBS1OIWB4OTXj6kumI3LG0gYYJ;72;14686208188737021728;121;d7nleMgfP9egYRDPtPWy;17937821843094163148;4572022618273508420;1954738774618495865;3;27004;30154;32659;35241;38029;40232;43102;46041;mVE;48934;51709;54492;iwjoh3NJ;8PjnynanTlgaQv7Q2FJCwWiIP6Gb6keqDZrZXgpywc4j2PcbFDyNhF6vPTJbUbfZFCcShSx0YUtPV7vLfg0xa3hUioltXn1vksni;1;38
324;314;12222;0;331;MTXCREFD;0;;1993;1707914728120949760;2470462556913831191;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728120949760;2470462556913831191;czVHaMT9;jiZxZsZ2LYgHhpMyoji8RZVaY7w5Zo4MgL2LHqeLvgr6RBQuvp56k0kwZhEWFocgzp4tb4TxLGtvkjYQkKMAhP1vu7TK3ymF3Fhn;100;4321110120958765272;190;6RGDIndqj2bg9fGI133T;7372876933844255825;8206130661519596023;9541918685268851544;2;7557;10742;13338;15945;18828;20924;23846;26633;Btb;29527;32422;35062;lRQQblhK;VsEUYyvVvf7fR4pZ5tzEKYtfc4t9SvleNSxuYtk4n5x1Ih613c9SrrTHxvLns7li517kYO5KF1Uj2M3XEybrsBFiS33ZRijZ0huK;1;174
324;314;12222;0;331;MTXCREFD;0;;1994;1707914728121752832;2039481494556226395;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728121752832;2039481494556226395;2XzQolS8;ChwiSdE6vjE6zZF1x3FBPyBZtbWkejgnSqPhrsCUM1stE9JfKRaZzZZDPjFItKI26jT2mo8Vhj0lprVVvfOb6ucpfXX1Um81zUxb;67;13233203768643090712;22;DCKdA9sNh58XSuMplf1W;9756562879014993588;13674209340093578521;11877515905687682582;1;51414;54557;56996;59641;62474;64627;1950;4870;8Q1;7807;10586;13312;3sVxl1t6;GXVAQPYk4aCsy1kJsTIlUSiRrmrhNdhRFMnHlWAOAigVNYTK0rKu6Yhsot1VuFQ4HlT8eVxbCw2siBJOeRp0JBbuLaR23pfWYJpS;1;41
324;314;12222;0;331;MTXCREFD;0;;1995;1707914728122549760;10028694035360254547;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728122549760;10028694035360254547;WQlVx8P3;Ivt2KXhkHNrn0ra15vdwO7qFly1gYaqZSAfB9DFlF8uZqqGMrHh7FjQaqQYNyesDNXiheI9chQ5qzFRMfn6tZcNGOJZGv1ie9E32;162;13965195428541875498;234;O1jVIaxpZtF2UgGgloKz;15174825935114003690;116068050531896611;14536475184729580818;1;36939;40124;42633;45219;48065;50249;53069;55881;w0d;58719;61520;64189;LzjluHfd;DdvQDwxbFGP3ana0LTlZtGtjMR52X63sKikyWh1j9MFyJqQVv8qIURyC2qnWt5h7xW8BASGkjL66FbEijG8gpfiZZTh0yTmT8VjD;1;8
324;314;12222;0;331;MTXCREFD;0;;1996;1707914728123347456;14277096201979429479;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728123347456;14277096201979429479;lxUTq3aW;X7fUEXriuI9S6RMzjHoQxKNACCqw3nAczFpzjQ1yIBgdlCy01BmofZrQyaUiajTCutrf9E92jFUQMLp5Ct3Xr2JhG8g1aEhtZ9Ea;197;6635238548897623668;229;uajy2pDRufvStebtG45n;14477686050349398380;3710835579949348319;11156363591352778697;3;22106;25288;27853;30524;33354;35533;38417;41360;szO;44180;47037;49745;n2gayHGR;i3S9nk17qJJQZKJFENcfZTG2XV3NHkGNWPAifpHjjUtAk0BVSJ9kd6wF2CmST0R2UAHMc2LFFMA2hA1Hp0chAJa7KZljNh9shBwZ;1;60
324;314;12222;0;331;MTXCREFD;0;;1997;1707914728124149248;17483534602039936784;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728124149248;17483534602039936784;MoQC3hOZ;56iE7waW2ZzO7DI9zRYlfD29MPZZzJKN2QlTZwGl5n87PqWgYELKOSXFe9FdXoBzSRHeEAhu6z7ZKdBkJxkoF5UhgiYucgHsEXTs;33;4916481223353508122;223;TJyC7XvhuZ0gbFs4JA0B;5809146652800450204;10414123160852589634;5317872873063566355;10;422;3591;6077;8721;11587;13715;16630;19426;we4;22385;25342;28092;Rh3ZdX32;EN5LL4wZXwKetVqVCdKldya5OzKodRvOEJbK1foQIVdRrJMY93LaKxadCK3Spd9d1aoom2n1gBiOdvlM0TvzAeSBAKIxEknPjHSb;1;128
324;314;12222;0;331;MTXCREFD;0;;1998;1707914728124948992;14223939091365331036;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728124948992;14223939091365331036;EO7tplR2;vmKfCEUejUkNig9lETyuYrz6ZFBoywndIKQaBno9tsONrbSMkEhR2oxlVke79cPcnBG9Lax7nlmYKPMaqaom7Nm1c75HDGQUatZ4;105;2157791326614590642;201;5ck6acvNCETke6WRvYaf;17395979863633539343;133876854334983075;714456050836659637;2;51242;54364;56796;59427;62230;64344;1638;4582;rf9;7467;10252;13053;WjgYxbgh;qeKC9FTfo1mYTM7KSBnT6f0OdlCWL1LMPf70AZXdCaq1LLAGuFeIDccQ13TayBohpc6RHhj53OKHkVQhPJcNCx8WDILuWxpaoA40;1;190
324;314;12222;0;331;MTXCREFD;0;;1999;1707914728125753600;13952807758073062405;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728125753600;13952807758073062405;v34E3nWR;wYpjGOm6vjwTEyH1Em4ZskoG0xbivHqJTsBu235HEKOdUPoFcmYlVLJEbuuES6t1UtsxERiKW5z17d7RPOK9g5UeyHfa2dyaC7wY;49;3786488511983094976;224;ssBQ3o2laWfED5UNC7c7;4174141471852646473;9274332904127874505;9429347869935699817;9;10040;13172;15705;18317;21102;23235;26140;28941;UJa;31867;34718;37431;GfhqnkvO;YO4JaVlloKXdtmXta4MOCQUqNLHiKSroH5ifhJkX8ksYVPDXDZFcPah4c8q03DUhr7mwTbaVbY6Hr2tiIrSY0eOVsing9Y2MjKuU;1;84
324;314;12222;0;331;MTXCREFD;0;;2000;1707914728126560256;12878654177725302356;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728126560256;12878654177725302356;J1MeEEB3;aUgY8einrTR5dc9zKDZkLcxsR0UHedQvjoBfJQj859BADGMNytSpnd3rjHqQ4v6YBV8BtSdpgFzuGBK2o6fv4ykcx4PPBJLzd9W0;239;8424615311849728242;81;DuzD3MjoHxPC2jSP0pRZ;10303174624710014911;9561474634248813393;2417379781924176331;10;62507;211;2713;5343;8228;10425;13239;16153;gmk;19070;21892;24707;p9B6jrIf;0dKwyCMoBwAXyZlqnwwZYeXxHLcGhaiMtHeRWhA09M8rDEmsKiRIrs6AukUcObEaJnMur2l5D0nlhL4GgR0Qji0as7pg3tGuVXOh;1;31
324;314;12222;0;331;MTXCREFD;0;;2001;1707914728127366400;15776000951533117520;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728127366400;15776000951533117520;oI6rpHrb;Od8gH2YJHj7Tsa9nMmGwLwHaXmuW0Sq3V0rdnuBWAvxLjVndqlmja2u8Cf4k6aGhxHGBEmMsuhFtk441dM68zDDfPckZWOq5MbZy;87;12454072897982677463;176;f9XIIwMkSZSYqWASkx3a;15819666722136661476;16963171480907389463;1714917696918673774;9;42138;45406;47953;50507;53318;55419;58360;61119;AiC;63989;1291;4016;Pm30hVNS;tSo02mB2qi1d07DhcJwXEd7xTFrMem1vmhuBGLCCTppbkVZHtNRBVIy44PK9lg9MZEltSkVdG1xNCXddQQZUxhW3AB9pE5cxEOgW;1;94
324;314;12222;0;331;MTXCREFD;0;;2002;1707914728128173824;16502366597387889463;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728128173824;16502366597387889463;33S0RNdu;cMXE9DgEQu0uvLWhGR5vMRV0bF7qkSb5e6nE6QY14O98dyvLSX05cuq53DGqg6gufcFO6IdPEofjHcLxenRs6fAfMff8kmWkBNVC;39;8192283830133134543;124;GbZl9fqNfrhHziXj7uqN;2296266043367067508;10925783353469119160;8078732081323162530;12;27501;30685;33191;35789;38621;40795;43674;46583;rk6;49524;52385;55102;8t4QEMiy;cv59fS2rkkDIkRZawb6n3a5lddfRJDORHP3518APQkaix9j5xVgxZzidy0ZrEHwPcbv3k9Hzfk2ljAVUOHY7Sp4ZoMMtKHh220kL;1;162
324;314;12222;0;331;MTXCREFD;0;;2003;1707914728128978176;7710988331329396591;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728128978176;7710988331329396591;zcFNmEol;eX058uUa6YOTkZdtpzRnwcXN9GlrBBSRODStUXFkZn0rwZEnUOxWHVqbNMOxmW5uKF2mq8x1awRMykQQKOBtQjfVr4rCej3DVilJ;18;17828530417804693664;23;DSgdHmYz9DVAjVDugUzE;14566503986502865804;14791705899037842292;12400856616974143219;9;10202;13466;16059;18609;21447;23546;26430;29201;xGn;32112;34956;37643;y1I1eEjn;Nx6VA2CKQqOFK5Lg2iazHiRxNSMBCJ78nSCKxMbCj9wFGXVkT2VPEgdnaa6SwJE6QVEovvT6WwNblUvs0SQnRftpr7dpxbEsuIfa;1;104
324;314;12222;0;331;MTXCREFD;0;;2004;1707914728129778432;63383326579047224;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728129778432;63383326579047224;W9uaUjAV;ZaxGJg8yz0EHwzMG4vqbPQJPfcP4qA6ItD6gD2418VbWhdLKWZTrrCr2AJN7FrLPjhdpYJCdhH1O6Ozqd51xeE42YdUzZ3tI4Lvg;252;609705664425369396;155;fqoTJQ5XzVs8ZOJddsYI;18074592675076271637;14937693847843962490;5853350527804722771;2;61382;64556;1511;4106;6915;9076;12031;14949;PsO;17813;20704;23435;Mo6XRDqc;RPNZiK60HmhwIf23M3qX1BtoMtZ8GZGVtVEnpO5HH5m0n3QEMOSz65jb4xholeJaT0kk4ePFJ4QcRwpxDDfNLo8ewokJI8Ykb1ns;1;224
324;314;12222;0;331;MTXCREFD;0;;2005;1707914728130582528;11165756066609865237;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728130582528;11165756066609865237;zSyCVgze;qX6cC6qbMVzgmSkNeq34zWAYLWq0n21lv9iAd9bLUHRNLypjva2z7loq6xb0aE7xuDJ7a7XJm1hPu2O3ANAydWfTCjTmpc2pi3rP;19;6180115837889306080;74;9bGMUOfWqYcAgEEITmja;18402600579035983267;778383021433120590;16956862403156245274;4;42276;45514;48029;50581;53357;55453;58472;61285;cQX;64082;1404;4116;2D98FvFT;IjUnzix8WR7LOPuptKlQGnxafn4COunYDafCXXQeCj7qcNQc1Uxa3mS2xU4CRqTvVRznhrTXCV3AnM95h3csxqGu4WfR5nX67aGu;1;13
324;314;12222;0;331;MTXCREFD;0;;2006;1707914728131391232;11830595943861514906;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728131391232;11830595943861514906;rTuRAYA4;uKXDQhEBKvRivTzmeq69pJAwcW5zuZkXsiS8hZyr8ZeFl6KfquZ4EjIFct8EUKawbnmqWQ0h5E6hpEPkymbYsIutxmpcXStoxPob;31;16852205373156134028;201;oU1IYiKcuvrN6DpN34k3;2732213959316766640;9060819060091468896;16198986318081968856;10;29362;32527;34962;37552;40416;42521;45407;48284;ALA;51205;54066;56809;i3GcCpTG;CKGiIFdCtUBQVxq5JpChV93GTJbqSImIlbc67Tt0hunBdfVV2A62IMRVxw7Kdwr0coVICO1BwJmNmmBwuxdw8RHIkC3sxZGWpYpt;1;218
324;314;12222;0;331;MTXCREFD;0;;2007;1707914728132195840;70487058134764187;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728132195840;70487058134764187;GmtHJPxG;XKelTxElkU9reEHxUJ5LVoitGL3zxbgXNaL1d0sSaXWUPzMgvR2uQaUToPWGoqhkyhKT1x7jzGNYcyZFToKrNq5XrBmxIO5jZGRW;100;10481866953289384459;225;Vz6bcKwkVl0qsVHCvdEL;3468565580683265109;18416767525945744749;12670151486916509825;10;15258;18498;20939;23548;26430;28576;31517;34339;fhv;37230;39979;42684;af7Q8K6G;QJuOcxURgaZtJohRyxJGJY12mmB6dJoM8sA820z9LJ9jriaT2W0ApoPMP3D34ZiFsze0euRm2f5ik698KXtef8fCUi0KrtVcwgPX;1;109
324;314;12222;0;331;MTXCREFD;0;;2008;1707914728133005824;11127718321118497743;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728133005824;11127718321118497743;slC7d7zL;hZV3do1yj9OxX6rds30zxLWO8xVrTpdi6NVDc1uhTeuUOVn8AtLIIvSlJ33feuY79LSwvGWq2TnIyV8pSxFRszh7dlpDdG4Vb2St;232;15922124787629283170;194;GWwWeu2OUlH4H5AJqpjC;3944284870124949451;10592490506962061424;14815473343900147550;3;1050;4268;6853;9485;12325;14390;17209;20166;NTs;23088;25937;28662;isSV3Zhe;JE5LSFkqRTgVoQHnauGpo6PVAzNTqHNfZUzYAizAsgpfC2T28AtM17Ta7nZC4haQ4q67RElJu70o8kwFMSo87q66YB306d0s6YAF;1;63
324;314;12222;0;331;MTXCREFD;0;;2009;1707914728133816064;10117424249311259304;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728133816064;10117424249311259304;EgfKIg5j;CrTpjQxXarbc8Qf04EMYqLGC6xVY0igYBF3ZvPO5d33sba0EkIBk2sxJTDnDjTgSNVsJ8Tz4tZxrpqBSzN03l7o25OK8JpHznp0X;178;11263036284175699005;92;DP8rDBfVOzxIFhDuyYqR;15820664442568165940;14188838883961338719;10870327210326911189;2;43058;46283;48838;51450;54365;56455;59335;62154;mRk;65029;2309;5066;TQezPHRk;3BsclupSpIzyKtxfsWymeEjZuv1cmbDXzJsxzohxWRy87Hg6NYGYK4X9kHvd3Zcjr8f1eP1zsJHeflZC8hIaiYGll8G8BJxKIO43;1;74
324;314;12222;0;331;MTXCREFD;0;;2010;1707914728134619136;14715471291455091191;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728134619136;14715471291455091191;A3HYB609;T0KAaMRdFbjrr35lz9IAqsaZQBeBcSraajEvWrFswy3ftSc5LEUOrJUcG11LTU8P9IDs0Nf4sbndo2lEoDVgU0Xi8lH3W5m5nsHs;185;18390069396418978391;50;DwFo8co4lfhsrt1qyZhs;1094828182700783320;13388150454745897654;13855196320678470960;3;28047;31244;33836;36408;39329;41466;44263;47133;7b0;49981;52809;55562;AWIzxyz0;pcSHCjsJNTUtbe6s736TqnlOfXiBripMjOLqXjCUUYwejaIW4769M5UnoUSWV3SOehv8CDswlZTLOez5rVCH6hE5LUafajy493Qt;1;129
324;314;12222;0;331;MTXCREFD;0;;2011;1707914728135434496;11730414247725761567;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728135434496;11730414247725761567;QPeGR8Y0;zApfKUvddeQTcALUTLBjqdGfUsQXkwUsS9d1n46womFsADoRP8rsdEBOgzcJlPff8C4Gz7WNMPJT0OFFqCnFfvQttpsyDO6j5Sn6;59;2304783755082897574;108;vlLQL2GGTzQ691370Fuo;9116829024658625727;13710676737346687703;10962886142851887473;11;14207;17422;19935;22445;25304;27430;30368;33183;7IL;36107;38968;41657;AV8T4rRr;lJci2Fae0KANytVp2EDdhdWYalGkhqZrNsgFujS9iOuHTUkQFdjIlGKta8pitcG0rhnbWrmYCYHyWl8pA3bc19ccZmm2b9uBe3qZ;1;152
324;314;12222;0;331;MTXCREFD;0;;2012;1707914728136245504;16615622108603997757;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728136245504;16615622108603997757;uYXlPKZh;i1c0cdiUd4U6eOnaOQwKbNzijwPSMO9IHdxFZo5BwAVtQkM6HKT0Q2WgCdJU4kwEGK2JWBvQ9DzdoCjeX3bp15GzlSj0YkacJiuE;202;5747811567165253561;102;nBndA8GBsD5sNLVWwmlH;13528439328234662735;4117745018794978657;6009983103953456239;10;958;4166;6635;9181;12068;14222;17069;19889;lGe;22755;25589;28302;gVV7Ct7b;TDN4DUTawNWPAVtdA8A8BlngD6KBPE55Ou7gOag7kzfyeJF8G1fsPXHHH93V7lmor6aDbCiUQZ1F4zV7mirCircC9s006n2woCXY;1;45
324;314;12222;0;331;MTXCREFD;0;;2013;1707914728137056512;16042318343265056884;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728137056512;16042318343265056884;FGeMLblx;GihsGn7yCjgODZwFhhMK5YUbwbKBDmbO9v5iireGOoABYl1KACSSS6onUot77TkV3fgbKLU93mlOjQowqOTmpPlPvL5YQknnHDIA;18;11170325303822119937;125;rJ2mwkZkf07OfVQvCqjE;8088633872326101462;12648739095271403678;4423757255932107974;9;55886;59073;61583;64150;1455;3582;6559;9421;WVi;12307;15165;17905;ZNBQFsp6;wTRP4zUskS3wHOnE4RrVcWYslqIB2E770CgEHDIGcbbW95fRgQoS35OHUIUVHgVZHiy2QIyJDJJPNJGdtpHPtCTDtmSp9g4r2XmA;1;59
324;314;12222;0;331;MTXCREFD;0;;2014;1707914728137858304;12470897661814165405;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728137858304;12470897661814165405;7OsrWs04;fJY8Psx2px6QyIVXLttUWOrHCCzJlo7BJRbxjO4ooWniAWEdfHHqWQv3xjGh6qyuoXviuzMdT2V7hYldgnHzxuX2tpAZMfme6cdq;206;7244596799851679929;69;2cjA2aCylCIohTNS80Gk;14938877374227603380;15253485779881685313;4684958122511888126;12;41988;45059;47525;50115;52929;55071;57990;60961;0fD;63914;1323;4092;p3MnEqsA;yE1sztfsvQcMYPoGxWVxyj2JK4V6oslOCGlh4BbYfSFok7sgx5jxnK35rTGQ4ugVkIMPuhq4histhW4ybfYILOBMPVOPCgHOvSFm;1;215
324;314;12222;0;331;MTXCREFD;0;;2015;1707914728138664704;131491879630539104;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914728138664704;131491879630539104;CVAsPZm0;2WhUNsoQriLHUxaNpfiQ1wLA3oBNIhSQp4dtezfs1qznrG55JbUUpJI8EbFeKseUDqYTmEULqW9wkfJEJanB6Czkbs5rYopKNMJS;152;12890726022527014115;44;xGLNfkjf4lCA0L2FwniH;9047090900638596267;6500985616178067408;4218954083638440391;12;25295;28505;31115;33705;36485;38578;41453;44272;1OO;47114;49992;52707;TOu5mGwA;ekpnQsCe7XwxFgUxiQeX9IScUcruysLGmRGGWZoQ5nTJ9CYy2fu9cMcohTe4QIg7eu87VzODgeV46uTj7TDRQWGDNcPK6TvKljwy;1;173
