msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;orderEventType;ackPhase;ackQualifiers;ackType;bookIn;bookOUTTime;eMM;eventId;orderID;orderType;timeInForce;stopQueuePriority;symbolIndex;sequenceTime;orderQualifiers
86;76;12017;0;331;2BLKPTOL;2;0;82;1707914901028437760;15873670158172530517;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;8445089558153260292;oC;tNR9GZMegQGUSEFrWY0ZHM73TsfCZc7bEwyByBpHhhUgLWxhcYigs05uXKbIhT79JcPC5I;pDb;48157226;0;629981124;7;1707914901028437760;15873670158172530517;23;6;5;2;1706095059269112935;1706095059269115184;5;15469692527688292174;9554041350190477897;13;0;2804099337521824281;213087042;1706095059269130563;5
86;76;12017;0;331;2BLKPTOL;2;0;83;1707914901033736960;14701017475237076528;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;6135723462153394188;6P;zhKMGSfCAMCboLpPrOSNKn5qqQTwlzy30lh08KCtEjs6W0ag7wXyKXgSXjmvEdc1fPRyAi;9vy;1610505332;1;2224170165;7;1707914901033736960;14701017475237076528;3;8;4;8;1706095059270286861;1706095059270289205;14;3541279335713678914;2526486108228236742;8;10;6908786228511117780;138846668;1706095059270304160;6
86;76;12017;0;331;2BLKPTOL;2;0;84;1707914901058819072;11693837304699517404;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;6005986335603308262;xw;8e0lDJ9LvwX7B6W7vcX8XVN04LE3qrizC9VuGLuGv9aFWtNUHHXxvGcn43osdlVeI28jcD;4IT;3521509732;0;1964750142;7;1707914901058819072;11693837304699517404;21;6;1;4;1706095059277800955;1706095059277803180;7;18148132288068032697;2867538441659755134;5;4;3621382005210113361;919853333;1706095059277818001;5
86;76;12017;0;331;2BLKPTOL;2;0;85;1707914901062015232;16910529061555294176;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;10876687420597401492;IN;0YrTk8qmxXILLSzYXa7i2cHr656UfDDHDErVSOYXfcxppzO1U0d6jtxj1lU5tSXXhxTzTQ;KEK;467432495;1;1446895257;7;1707914901062015232;16910529061555294176;7;2;0;23;1706095059278953104;1706095059278955243;10;10660789780300444433;9882870462451982102;12;4;6026942819677332565;840406118;1706095059278969652;0
86;76;12017;0;331;2BLKPTOL;2;0;86;1707914901062809088;8017430952139990770;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;2869366915666923874;vW;QqVhD55VX4sqnIEoj11y32Kk1ZT1BbalNy9n80Ac8W9q3EwbJ3KvQjEUPCa88EnY944q5c;ChR;2722708383;0;3283284035;7;1707914901062809088;8017430952139990770;23;1;4;6;1706095059279245208;1706095059279247443;2;3961471142131427417;5037744863326861984;4;8;2798537055599094709;587146478;1706095059279262271;1
86;76;12017;0;331;2BLKPTOL;2;0;87;1707914901067577856;1645544421474098357;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;4263704605048348022;cc;8j7GxDN2u7nU0ZS9Yse5pGydZ7nVz7jftCKUTlFM8xw1Gr7QmQrGm2PvXdKS66GPNZ8MHY;Lcr;2596924038;1;403912618;7;1707914901067577856;1645544421474098357;5;3;3;0;1706095059281069433;1706095059281071620;8;13572973926004890455;13002497771996893836;8;5;9476808379023148872;576024396;1706095059281086830;6
86;76;12017;0;331;2BLKPTOL;2;0;88;1707914901071538688;15878471237432331071;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;17502663871563463515;iC;SvbAaI0IUWTzA4TDp1g4wa7rorRhs0vVKdzbeLZDjNVmVTWQ5gTiAT1Lwv3RkavfYZfUy2;G7T;2126895777;1;3651464833;7;1707914901071538688;15878471237432331071;18;8;7;2;1706095059282656723;1706095059282658834;99;12093966541220382908;3656027284560686599;11;2;14397838417654002460;880524655;1706095059282673503;1
86;76;12017;0;331;2BLKPTOL;2;0;89;1707914901073948928;10089865709296303850;K2CDW2BLKPTOL;XDMI;DSS_CDW_test;7;7;7;1434939254082355546;47;jTjKYQIzCLMIoy0DEdEJZrERSYoX1YnReQPfa04AMBCE31CTlzRXOVJhNkJbEVw8x7S8Ns;fu8;1342121182;1;3094473980;7;1707914901073948928;10089865709296303850;8;4;7;24;1706095059283642430;1706095059283644511;4;10973631387113617021;390722783122160800;5;6;10161255029705544890;880078379;1706095059283659234;0
86;76;12017;0;331;2BLKPTOL;2;0;90;1707914901083537920;10013441494720605869;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;12394693413727062746;ug;X9exMBSwqxeUwLunKGKCTjR8wTRIlMdCgfs8Fj3rFIlS2fYNzBvSBwCBG5QzY8TICdAyHN;7lO;2180949356;1;315526868;7;1707914901083537920;10013441494720605869;5;1;7;10;1706095059287844737;1706095059287846854;9;13151510708614261041;16858265696866572928;8;3;14446530503185857120;179056924;1706095059287861688;2
86;76;12017;0;331;2BLKPTOL;2;0;91;1707914901084333056;15785685486898747980;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;18446744073709551612;GY;cFOR1cVJ7MtXpi5RnS6p6mB2HGb6CRGcAxzLaYwmDkgkEKnGzpQsGz8Atlbfe3SZ2qtJqi;ll3;4294967291;244;4294967294;7;1707914901084333056;15785685486898747980;9;5;6;19;1706095059288211168;1706095059288213369;5;16353064845495583444;5578099468553131952;2;7;8752453811043164947;142043921;1706095059288228616;3
86;76;12017;0;331;2BLKPTOL;2;0;92;1707914901087701504;8845699230753926607;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;3348679182658530887;Dm;UbnqngxPRLvBibVAd5Nep624qO6YqnCnT1wFztGjUC8beNAgmUjy3JDjxr7tqUMdHsKF8G;bYQ;3374658886;0;2174242990;7;1707914901087701504;8845699230753926607;20;3;2;7;1706095059289701910;1706095059289704106;10;16603849080309711103;10505094225404888375;5;6;13199082174641771300;137559582;1706095059289718987;4
86;76;12017;0;331;2BLKPTOL;2;0;324;1707914901305415680;8846616072015027083;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;5303326178663608342;Pn;XJlQPvPWm7ytmgoSSmeANWn9BFRTT6s6QEP9oZ800tSzC4qwVW9BGeAdC6m9gNoXmhyIDk;qHX;1387213759;0;1902731345;7;1707914901305415680;8846616072015027083;23;2;7;10;1706095059312453000;1706095059312455133;14;11359195196351552701;9863065914060878552;6;1;14899319585674430339;32654720;1706095059312470629;0
86;76;12017;0;331;2BLKPTOL;2;0;325;1707914901318242304;10040564879984190806;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;16604201063603075126;C8;WTPQHMtC6OOssgUauml5HdbLjeYJcTxzShEdbz7us7BjAPTYkBOr5jhbH2t0C33otcERGC;nI9;2198488968;0;2497330175;7;1707914901318242304;10040564879984190806;14;4;3;4;1706095059320963062;1706095059320965089;1;9834319647514442180;13324566555017796491;1;8;7165371274686438641;116590120;1706095059320979938;4
86;76;12017;0;331;2BLKPTOL;2;0;326;1707914901323024128;5720587180926961051;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;2869366915666923874;vW;QqVhD55VX4sqnIEoj11y32Kk1ZT1BbalNy9n80Ac8W9q3EwbJ3KvQjEUPCa88EnY944q5c;ChR;2722708383;0;3283284035;7;1707914901323024128;5720587180926961051;8;7;2;23;1706095059324340734;1706095059324342782;8;1758087509041535194;7733788947371733304;1;7;1706245651646265667;587146478;1706095059324357478;2
86;76;12017;0;331;2BLKPTOL;2;0;327;1707914901326228736;6392743627842294036;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;10051211470154715749;tC;wgmMI6ngssJn0EcunmK2dTb6FGJjDGePQQINhET9LzV3FsVXuButMIPC1zO599CbfCLteg;2Jb;2164436114;0;3984001619;7;1707914901326228736;6392743627842294036;11;3;6;19;1706095059326645410;1706095059326647740;1;7630205632506030882;12375611437264681995;13;8;1530921430465819847;302074901;1706095059326663143;4
86;76;12017;0;331;2BLKPTOL;2;0;362;1707914901597073152;12643949386210057204;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;253383926040436670;rY;8sJh4IjTQ36PIQZuVACyJ3nhjBAcIpHImKwFt9MIVJ7XV6zSpsH3fNmc4FsgnJLHhlRUMq;RK7;4069860172;0;385347070;7;1707914901597073152;12643949386210057204;17;4;3;14;1706095059335064002;1706095059335066124;2;2072320655093783736;14646467645942148461;11;1;2430544024696886135;812571727;1706095059335081152;2
86;76;12017;0;331;2BLKPTOL;3;0;72;1707914901003277312;9760223232471488599;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;15091849173177922452;Uk;4rmtjvMNPNdDdat80PKsOx0KpxipsdvQVYudUaj8nDOBbj9LSbfbZYT8ElJdLthji0Kv7L;DMc;3083321081;1;695650919;7;1707914901003277312;9760223232471488599;13;8;3;2;1706095059264542816;1706095059264544981;99;5473074632321264778;5433188759157241515;5;8;5060374002216317476;778983872;1706095059264559885;0
86;76;12017;0;331;2BLKPTOL;3;0;73;1707914901004089088;12517902415534344019;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;12521463125458750881;Gf;d65LFjoKfHv1QWUp47jodnlcNbRl9pwOTzcDOMe7ks1nuARNxuho7RydEg1OJgW7j4s6iK;413;4231920129;0;2032486976;7;1707914901004089088;12517902415534344019;20;3;1;16;1706095059264650406;1706095059264652622;1;18101140357299942682;6488989418907019995;2;10;8820419452599056772;588523366;1706095059264667833;5
86;76;12017;0;331;2BLKPTOL;3;0;74;1707914901025268480;14842536569203161089;K2CDW2BLKPTOL;ABCD;DSS_CDW_test;7;7;7;13650177468502622000;8R;IZpA9WEMNZv0J2qidLhxN9rONaX5RwUp7LKhfXM8qXYag3oNtYoR4BK89kZkFwon7eOBI2;cTs;4193006520;1;3232374376;7;1707914901025268480;14842536569203161089;8;1;5;13;1706095059268383764;1706095059268385933;15;1727524713031931321;15961922473671779887;5;6;1702571684347261953;768903345;1706095059268401267;6
86;76;12017;0;331;2BLKPTOL;3;0;75;1707914901026061568;15608697627226499418;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;6879535445576783198;tX;880Ep7dC6otTmUc5gF12hyCXn9dqJF3ExE5KkydsJLFSjIAJjhZvjD0qycqyBXmDnVFewr;2Kc;1744737449;1;338990475;7;1707914901026061568;15608697627226499418;2;1;6;18;1706095059268559676;1706095059268561939;14;15607255767634943128;12704241445660286231;4;1;10161548191257836277;687820829;1706095059268576821;3
86;76;12017;0;331;2BLKPTOL;3;0;76;1707914901030029568;16578303902676830018;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;1941955256451427870;U2;r561sFoMQiK5WuaJKa0kvTQ4hoIG5mShwa80wuL0U5vWAPeOBjcIgMFQTnpZYDrjCLmF8M;wsE;1859601324;0;3151477274;7;1707914901030029568;16578303902676830018;21;5;3;24;1706095059269494104;1706095059269496452;7;5402395603899440609;11014554861523026517;13;0;15067684872528447977;906768783;1706095059269511743;3
86;76;12017;0;331;2BLKPTOL;3;0;77;1707914901039710208;10833866408498263768;K2CDW2BLKPTOL;ABCD;DSS_CDW_test;7;7;7;11552654860280982924;o4;slUFfWqNLrwNHI1iSdCkGni0lGVV9NFTo3Mgl3gZUaowrDecGpXRDT5ItiutYfbNu5fG2D;L11;139323470;0;3933947039;7;1707914901039710208;10833866408498263768;15;7;6;15;1706095059271766454;1706095059271768524;17;6476951961350893940;10396849765690603701;6;6;17808003562887252298;624214946;1706095059271783365;5
86;76;12017;0;331;2BLKPTOL;3;0;78;1707914901048570880;3087377916928974093;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;8695965697730502662;dW;YOhJY9QsMyy7kB0oDnWSP4wzHU6mY2lBGgr5xNESnl0A58iBpZmbFbk23YtnKFzQYZGuON;RgQ;574056598;0;1464455073;7;1707914901048570880;3087377916928974093;10;2;7;15;1706095059274352595;1706095059274354791;17;1923254188904078171;1135620014219748113;2;5;4547051131524374820;659932215;1706095059274369902;5
86;76;12017;0;331;2BLKPTOL;3;0;79;1707914901050512896;9418522065516197642;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;6456555394431310975;wT;J7d05Nlpw30UkqRRZBpps8LzLeSJEMqW1aVxJppcj7gVHsFC4kLxxVc6SInwBoM8uI94T0;I00;3241077299;1;4206840220;7;1707914901050512896;9418522065516197642;9;6;4;17;1706095059274864454;1706095059274866746;4;5789277694673235367;7468163060726558635;6;1;5037856694331845733;653494834;1706095059274882250;6
86;76;12017;0;331;2BLKPTOL;3;0;80;1707914901052400640;14567517541464469200;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;2869366915666923874;vW;QqVhD55VX4sqnIEoj11y32Kk1ZT1BbalNy9n80Ac8W9q3EwbJ3KvQjEUPCa88EnY944q5c;ChR;2722708383;0;3283284035;7;1707914901052400640;14567517541464469200;20;4;1;0;1706095059275477562;1706095059275481058;1;15370390338789176459;10292416577954764096;12;4;2278139201503578142;587146478;1706095059275505131;0
86;76;12017;0;331;2BLKPTOL;3;0;81;1707914901054841088;8748768314772142778;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;9126161773135246369;V4;b0SGWAvUgBOnw7r5EbqcROWq1cS8TKHYtIc5hpmMFZRim2fOGhJMTC09Cv8KXMWllhQ6aY;HqT;111313295;1;2239711727;7;1707914901054841088;8748768314772142778;7;1;7;9;1706095059276414501;1706095059276416649;7;8739648955881583680;2836204291402199883;10;5;17611549200099572606;104997053;1706095059276431554;0
86;76;12017;0;331;2BLKPTOL;3;0;82;1707914901057225216;17028373192058341347;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;4621947972623774841;R1;AQLA6qmZdoPrzHz0oJ3uVEo65F1woLGjZWDciQRuV3XHRP0LQ1SzYj3t0X8yQXfWD3n2XM;oAW;61387213;0;149025090;7;1707914901057225216;17028373192058341347;16;7;4;5;1706095059277239846;1706095059277241966;1;17998151786868479028;2163403427528045002;3;8;9447581701687214897;583228200;1706095059277256737;6
86;76;12017;0;331;2BLKPTOL;3;0;83;1707914901069958144;16295626901138827027;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;12672311597597191309;DQ;mjYS0IGOuON8W9rka5o5qJ6Upf3g2HdL7wIQ6r6PuGtg7sW8TSLiVw6igYsvffvCXmguKE;1YA;1530548469;0;252317244;7;1707914901069958144;16295626901138827027;18;6;5;15;1706095059282014015;1706095059282016248;8;11004355211893068910;4518296733562632432;2;6;7554241099659646184;681310362;1706095059282031837;4
86;76;12017;0;331;2BLKPTOL;3;0;84;1707914901076333824;4387820037193440757;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;10929083452623909704;Qp;ZyDvZNtZftw347NF64GL6g1YOCjtNgTG4gn0PaO94v2iAMQffVIk7BpoCZpdvrCQIBcvGf;KGy;1159840746;1;561918784;7;1707914901076333824;4387820037193440757;16;8;1;10;1706095059284652453;1706095059284654579;8;3094319615758714514;5578484947709797784;10;1;5004888699456585119;221113253;1706095059284669478;2
86;76;12017;0;331;2BLKPTOL;3;0;253;1707914901278889216;45891484036900332;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;1887790168013491197;oc;Rzg3GYyKqZcN7G8xl6oAO4OJJnq1F7jmUdgj0wInpbAzfH4VXiZqP2Ns4aXEp5PvTsflKf;SwB;3347463342;1;499384430;7;1707914901278889216;45891484036900332;19;5;7;11;1706095059296955144;1706095059296957375;2;970022729597356269;748047240892657885;10;2;8772850953917459851;586880250;1706095059296972516;3
86;76;12017;0;331;2BLKPTOL;3;0;254;1707914901282952704;1628930401216209866;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;17502663871563463515;iC;SvbAaI0IUWTzA4TDp1g4wa7rorRhs0vVKdzbeLZDjNVmVTWQ5gTiAT1Lwv3RkavfYZfUy2;G7T;2126895777;1;3651464833;7;1707914901282952704;1628930401216209866;12;7;3;5;1706095059299119762;1706095059299121944;15;6427798297756550250;13189114794446305801;13;6;11091504558234207825;880524655;1706095059299137189;0
86;76;12017;0;331;2BLKPTOL;3;0;255;1707914901294168320;2315650642608665159;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;16824244099157158796;af;87H4TY3FEgOdbVLj5Al3f5RvH9wVWvzVtAlbU4iU8oBH8GplncVBxKkNs1uH4X4qgxSzpd;qyb;727212199;1;841884960;7;1707914901294168320;2315650642608665159;5;2;5;17;1706095059305526967;1706095059305529043;99;4520288369575341107;8068520777208163291;4;8;5103582934429408673;889615201;1706095059305543911;0
86;76;12017;0;331;2BLKPTOL;3;0;256;1707914901299768832;5757611464299409763;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;14738162350122594880;9J;t5FqON4msuDdmTI6kSjPOEt0gLi20GST6Fewkgsh8keUP8SsRGu3Z175EpVeNAi6B8r8Gm;gYB;2295104860;1;3752047070;7;1707914901299768832;5757611464299409763;2;8;2;11;1706095059308933368;1706095059308935647;10;12589961407360167756;15923959424680022043;2;10;16148624164140386165;682402479;1706095059308950931;3
86;76;12017;0;331;2BLKPTOL;3;0;257;1707914901302193920;17861311183073411456;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;16326185390817402054;P9;F4ivigLIrPwpcWfgdmkbIkD96RvhC1QhhNYtN30UQGJVTbs17hTf8JVCSDEtmZJx3rM95e;M5p;2175342837;1;691508342;7;1707914901302193920;17861311183073411456;11;2;1;17;1706095059310421736;1706095059310424053;99;9548969958035936064;15576828613739308896;5;7;85202317853493267;487911392;1706095059310439615;0
86;76;12017;0;331;2BLKPTOL;3;0;258;1707914901315859968;9100052448086646001;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;1707914901315859968;9100052448086646001;23;7;2;8;1706095059319314146;1706095059319316294;15;10217098704755275669;13503889216496653793;12;5;3814508693640720472;768715101;1706095059319331288;2
86;76;12017;0;331;2BLKPTOL;3;0;330;1707914901588093696;4852193757451130408;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;16604201063603075126;C8;WTPQHMtC6OOssgUauml5HdbLjeYJcTxzShEdbz7us7BjAPTYkBOr5jhbH2t0C33otcERGC;nI9;2198488968;0;2497330175;7;1707914901588093696;4852193757451130408;7;5;1;18;1706095059328420420;1706095059328422649;8;200903779049723931;10995792197147290294;3;0;17470494207774867792;116590120;1706095059328437869;2
86;76;12017;0;331;2BLKPTOL;3;0;331;1707914901588929280;14707475040994828870;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;11214469527078785917;6R;lRwk8TR9Sc0KXHiAXt7Y4QXHtl9mm3SSIpeOTNUukiXLFSfJJNd2V1hcljacnetCWVD4mE;fLc;3922324778;1;2984614128;7;1707914901588929280;14707475040994828870;22;1;0;19;1706095059329011233;1706095059329013414;7;17473238897772154651;4017137240364044066;10;5;14922349808141217572;641399268;1706095059329028588;5
86;76;12017;0;331;2BLKPTOL;4;0;44;1707914901004881152;6275966023020695086;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;15944547988559204306;dh;BsdLkFYr1Aar69IQf1zIgi2ljD8TsO7fMRuUG2Bz2MlgLTTEJvi0VjBxjof9oMWgV7JRiT;1Vy;759889583;1;452097841;7;1707914901004881152;6275966023020695086;12;2;7;9;1706095059264768395;1706095059264770569;14;15721885121903960357;2978444100539427679;10;3;15040932812474805428;662272845;1706095059264785802;3
86;76;12017;0;331;2BLKPTOL;4;0;45;1707914901006468352;2323819868855703282;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;6437697594795834548;0I;KdBrPSp41kBpjqzU2SdJFxkzMvr8gyGnPAPg9hAegcfvn7tPDhbQUzzocm04MuJsoWCGKq;a06;2293955083;0;1749897357;7;1707914901006468352;2323819868855703282;19;7;2;1;1706095059264998968;1706095059265001237;11;304438294542177746;13359422826276350075;1;1;1984764645362811595;410867151;1706095059265016847;3
86;76;12017;0;331;2BLKPTOL;4;0;46;1707914901009883136;867504375212985221;K2CDW2BLKPTOL;ETLX;DSS_CDW_test;7;7;7;18224159925091816607;5G;IdH2iGRSsECR28fUxdAZ49HAvvcHbOuSKed7iA6F1ATAnZ6qzjFI3Fy43YAgp2tfa145EI;qwC;3235506832;1;2147312822;7;1707914901009883136;867504375212985221;8;6;3;10;1706095059265486273;1706095059265488324;9;16863783687273153423;6810640140262713139;8;10;11077126282024566897;120173096;1706095059265504159;5
86;76;12017;0;331;2BLKPTOL;4;0;47;1707914901027639808;5515427487010618689;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;1946574016199202419;Cr;wLg8f7p3JaH9cPmMfCCqWxKkghBi5sHnsiiZGVC3VbX9kooh2JUlBvRB1mktOcbbcWLEqJ;nX5;1535288690;0;3756389310;7;1707914901027639808;5515427487010618689;22;6;7;8;1706095059268928629;1706095059268930785;1;8800733781376518285;6352247610581758960;11;2;14385722962050992997;40139414;1706095059268945954;5
86;76;12017;0;331;2BLKPTOL;4;0;48;1707914901030825216;3162883236373052261;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;9966071513210804530;XA;UOHARk1nvGXIsV5wwJqKODtYhAM5XxkofuPdTjKYM3uREHzpFGpZwdc2KAX1gjLcGPnAf3;Xqi;3126835492;1;316094341;7;1707914901030825216;3162883236373052261;12;6;5;4;1706095059269689454;1706095059269691663;4;8764992524954888204;8588167315587673383;5;6;8083575534872614920;502919184;1706095059269710780;3
86;76;12017;0;331;2BLKPTOL;4;0;49;1707914901035613696;18339254959473371586;K2CDW2BLKPTOL;ETLX;DSS_CDW_test;7;7;7;352796078004099579;mN;dJdJn2sbIi47p85uxKE8FCyq5mIWl1v9loiVwvELpNyBpUHpo60JuBH1e0NBl3FP7dxUzM;QWD;2767315310;0;1247936017;7;1707914901035613696;18339254959473371586;15;8;0;18;1706095059270697236;1706095059270699539;17;6813214631488614368;14285533058926720268;10;8;8440784675400376869;841345320;1706095059270714936;4
86;76;12017;0;331;2BLKPTOL;4;0;50;1707914901061221632;15747143112444988339;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;3265245924283388256;PP;PS81FA8TgDqaJYWV3hVcd6cGKaNKeeqUWZ9pJCsiXfPYMSQ5XQT94iytJ4FFeswdSrf7Ib;ZqV;3161710950;1;2181840232;7;1707914901061221632;15747143112444988339;15;2;2;4;1706095059278654822;1706095059278656989;6;11704774972231480076;2255678603632386246;2;6;18160833932378407907;958873221;1706095059278671891;5
86;76;12017;0;331;2BLKPTOL;4;0;51;1707914901070749184;15942062467371133334;K2CDW2BLKPTOL;ABCD;DSS_CDW_test;7;7;7;16567839055525559032;ms;RfdgZO6lprsO70UiSpDxvB3wED82l0tyPj1KouBGYbl63kmeuOu1Ir0ZzAEo7lZLvUS0u4;7MW;2798970869;1;2333845261;7;1707914901070749184;15942062467371133334;21;3;1;17;1706095059282334843;1706095059282337003;14;16957825465324379399;13092728347655161028;3;2;11924874100573647062;315339150;1706095059282352047;1
86;76;12017;0;331;2BLKPTOL;4;0;52;1707914901072334848;15403044586024040195;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;17024290165148727136;0t;GvLEPLqajK5rVbxGKuB35HxYtmXIOqpke6BRnFKj1QpxF6xOvQAvw47LJocdf29stjJpud;7hs;2333129586;0;4224521335;7;1707914901072334848;15403044586024040195;3;4;1;6;1706095059282985635;1706095059282987904;10;9012447309831082221;4623807751307024616;10;8;11712189819170927864;910422888;1706095059283003221;0
86;76;12017;0;331;2BLKPTOL;4;0;53;1707914901089440000;10160775051569079120;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;8661022669243564463;KN;f6d48Zs2b064tXWCzUzZxkGmnR2vdmeyr8dm24tjjZYxF8MEUdQ5x1T3ZExyVJwzuPxCba;QZS;2174646449;1;1614907519;7;1707914901089440000;10160775051569079120;8;6;0;3;1706095059290460039;1706095059290462382;1;16215264880698992941;12209166357640289987;11;5;9722723812261847832;193650200;1706095059290477398;2
86;76;12017;0;331;2BLKPTOL;4;0;283;1707914901307864832;2910823151996740001;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;13604799834562389145;nq;Wv82OA0jtClZKepHbcZzdD0qswfPYjRcQ3R1S9aUewlGrftdi3DFinN5V6N8fZe5BZCfLo;ach;4169615792;0;1667891578;7;1707914901307864832;2910823151996740001;22;8;5;14;1706095059314006851;1706095059314009015;5;12298170783801297212;9876555763299932561;2;10;1579852496709908328;354837546;1706095059314024026;0
86;76;12017;0;331;2BLKPTOL;4;0;284;1707914901316653056;3278930023007973838;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;11214469527078785917;6R;lRwk8TR9Sc0KXHiAXt7Y4QXHtl9mm3SSIpeOTNUukiXLFSfJJNd2V1hcljacnetCWVD4mE;fLc;3922324778;1;2984614128;7;1707914901316653056;3278930023007973838;12;7;3;9;1706095059319864255;1706095059319866555;11;6009504013643607116;7298648262422442239;6;6;13675102054839297096;641399268;1706095059319881866;3
86;76;12017;0;331;2BLKPTOL;4;0;285;1707914901320623360;9361929868499544865;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;5892877872095613379;Ss;kWHhmWoknEaGxT1WyJCvNLfu2XlIZlLFCd2zXjvRDcdkP8NeB5bqJGXzjVURzQvY7jpsh2;9Dg;2611233839;1;1151219429;7;1707914901320623360;9361929868499544865;11;5;2;21;1706095059322631933;1706095059322634085;15;18423198534338243796;6930556539691856948;2;4;17448956902636826682;146079271;1706095059322648854;0
86;76;12017;0;331;2BLKPTOL;5;0;63;1707914901010705920;8581397648652275870;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;7127745270821806453;75;PdsUTbX4Gu6t8kcc4bbCYfzLbmKqCMO8vT8EYof0XF0DZndT82wd3cZ4PbhUH0AQZfNWks;QWZ;1719884878;1;346840462;7;1707914901010705920;8581397648652275870;16;6;5;18;1706095059265615269;1706095059265617531;2;16957695729059897683;62956262649122833;11;10;17655683609257055644;189069970;1706095059265633048;0
86;76;12017;0;331;2BLKPTOL;5;0;64;1707914901014714112;6485693925387058311;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;2717021003556715908;Bl;a6i5NmEUr9X9wZ9uWT2OfE5BKbjJ8zaEYcvuOsM8HjCrST57ySjDQvHcwLDjGSFQFoMp48;1AE;2023598337;1;3554670256;7;1707914901014714112;6485693925387058311;10;4;0;4;1706095059266300809;1706095059266303035;14;17598692552898301702;12584321693161909602;5;3;6114841365712636506;657517808;1706095059266318480;3
