msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;batchID;marketMakerContractName;iSINCode;mIC;currency;symbolIndex;marketMaker;startValidityDate;endValidityDate;startTrackingTime;endTrackingTime;spreadExpressionType;spreadMaximumValue;spreadMaximumPercentage;volumeExpressionType;volumeMinimumLots;volumeMinimumAmount;tradingMode;mMRefreshDelay;snapshotDelay;warrantSegment;presenceTypeIndicator;marketMakerContractFamily;marketMakerFamilyName;role;percentageBBOPresenceTime;percentageBBOSetter;orderDurationofBBOSetterOrder;spreadMaximumValueDecimals;lPMonitoredPeriod;lPComparableSizeUnitExpression;lPSMCRelaxedObligationsIndicator;spreadMaximumID
280;270;12231;0;331;MTXCREFD;0;;3167;1707914777102268672;2730825120274300535;K2CDWMTXCREFD;MIVX;DSS_CDW_test;7;7;7;2214246784611142582;Em;nIGEFuu4qLK8h4fQvvRCcLh5QXg9xtoASLYGhZI3sCllJupZO6RCuXzQHSbbqpWhWONK4C;aDz;3596835518;0;932878956;7;1707914777102268672;2730825120274300535;1;uNH0kveiBWUEArskWfuf;XfQxkDVxUx0s;DVBC;jEf;519103305;iH0Hf23t;20240124;20240124;071000;190000;2;100000000;8613599272270470894;2;3245540870347341458;356739329545801163;0;-1699659739;8452444201649499418;1;0;pAzJdd92w437Iwo;qfpSzgHr88RNbKTINEjMU464PImgrs;SFXtLHisUR5U1nTGs0ec8wMHIIMPEItVFg6b61mYtuUgtBLZ3X;6594655648432123732;18238362988661942292;474031366702014509;7;2;T;102;30748
280;270;12231;0;331;MTXCREFD;0;;3168;1707914777103079168;5231022713015858595;K2CDWMTXCREFD;EXGM;DSS_CDW_test;7;7;7;13176141444238371383;C5;goy3TWJhek7t85oeTyQLP83JMCiqpNoZxHFeoYqbFGzTCMyIIfTRRf7nfepFrJnYAg6eBG;2pH;2420459378;1;3831053502;7;1707914777103079168;5231022713015858595;1;XVe1oxn2c5LeGbKiei0Q;HNUaqrnHRt16;juRS;pLK;393921509;pnkoZqRx;20240124;20240124;071000;190000;3;100000000;13172483585160827466;2;8383076685566807968;7157944373608107269;1;-1957574167;747252075009122186;1;1;zbiYC4j8iFAleVz;kVi9QsHwPpVbzVCqBPxRdh6602RGO1;12Zt9cMKXAat8k9LuIQ0tXYiCBlfdBuAY4zFh1GXTohZz4cFLw;7206022625818839227;2743942835252438733;2972047805763659060;7;3;C;155;61269
280;270;12231;0;331;MTXCREFD;0;;3169;1707914777103884800;9893404511510278401;K2CDWMTXCREFD;ATFX;DSS_CDW_test;7;7;7;4680456038014810305;Zs;i3Gl8jfGYhBe7df2EkBouc1Tdv0526AGfOekKB839BiwRh4xc6Jzfib6JQ0SlbRcFkgfBP;kkp;1361693871;1;2961152153;7;1707914777103884800;9893404511510278401;1;PzF1UXOiRnzSvmWhUxCo;IqNUcuzjmcAx;3BJR;hAi;282931915;0oBMNmXt;20240124;20240124;071000;190000;3;100000000;2788493993302701267;0;3824603858436377627;13355947455569990040;1;1713759277;6642714069499100111;0;2;MBQi0Id7hcLsCIz;YT0Tiw4gwMyOyxLC79yM8jm6FLe5xI;fTqmrwwJKOQU6Dvav1gh130gVd2pUa3GZWUGxkNep2xDGSGb7v;8489302639998531400;12507091938365847989;9028294802993282847;7;3;T;50;56914
280;270;12231;0;331;MTXCREFD;0;;3170;1707914777104697600;18160366069857628696;K2CDWMTXCREFD;EXGM;DSS_CDW_test;7;7;7;8421005763191075415;2G;H9aNIJPCiwHi3bQ1DBzy6roNIoc7BLPOT9jD9xife4kCjH32uZHYuhfjACYB5Bw7pX2pie;hhg;3138991619;0;1248976379;7;1707914777104697600;18160366069857628696;1;A7SLSRlQD28ZYneIk3s3;TRvxswAjSmyn;guu5;gJH;897061568;eOK7mr4P;20240124;20240124;071000;190000;4;100000000;3443555569801570654;0;3736773071681116686;7135756126432290057;3;-748142227;9287710153427067571;1;0;GH1jzWg4NV332Xj;7e6PdOgLVc3PAIBCpcAmAN8YtsnMQH;2OLPV0nq2LGCmfyydMY5vhiTYSCzKeuROJ8cBYVbtw6pxCCGI7;282118200979660863;15594305671225922578;1852894312649275334;7;3;T;7;21914
280;270;12231;0;331;MTXCREFD;0;;3171;1707914777105510144;8093300645465265484;K2CDWMTXCREFD;MOTX;DSS_CDW_test;7;7;7;10485897325095811193;aO;Ni9uxUb5Hv3V0U4ZKzsHvcdAAZr0w83UDSr2dwLHWkP9DOGXP7nOVOxVdyU1wISOp38VT8;tny;4236904595;0;2107208568;7;1707914777105510144;8093300645465265484;1;fP9Dc79pxYtSZgLYlhXk;HoIE55kySO4J;r4OE;9kE;457170075;m5tULVea;20240124;20240124;071000;190000;3;100000000;17257128105358246010;2;690582475176603586;4149305025565289550;1;646080781;14883816723671986320;0;0;l2etd2TEEunNjvg;d5GL1gTIr5IQyG9ZRtNatjh1dapZSN;vW2ruP16kC0Nzu2Wo5lfyvOYpssMKfHMNvyHg45JfzGmDNZwN5;287520103213602230;6329242601671350000;1512975032723617934;7;3;C;40;8088
280;270;12231;0;331;MTXCREFD;0;;3172;1707914777106350592;13843425940465818911;K2CDWMTXCREFD;SEDX;DSS_CDW_test;7;7;7;9751561908763964141;vZ;WVpX9nTvqnLWL7jGsWg3tGEjkmayf1FHmlTydihS7tz5kQiPpWegw6lib4mjjDspzCOH7z;epL;558546678;0;69290684;7;1707914777106350592;13843425940465818911;1;hVvxg5TrCRD96mT6yotK;WY3JSwSFuix1;MRaS;JFg;274114089;iCuiDQTF;20240124;20240124;071000;190000;2;100000000;5884484744965354;0;17259858255550351394;1168788675626469092;1;-993424937;3316898593336891831;0;0;7jYcfrGLwwBwHDW;LaEaP7SSHmV2EpmCGNUwVSvMYL3IDt;di3fKTE90tQijQljuyMA6aaY0hsTlCb5COx919ZPRzu5pzc8hl;1711650967382814985;15337001082365159060;16426461414596489982;7;2;C;183;58670
280;270;12231;0;331;MTXCREFD;0;;3173;1707914777107173120;5853982129059321811;K2CDWMTXCREFD;MIVX;DSS_CDW_test;7;7;7;9222983221400517313;oi;nsSiNFv22775HnasYddBsXGpDWMQiL2lLW0ENLgtoMKC1O3HNSjc1tJWpuoMtjgByDoUQQ;8ZD;2235014983;0;2553562222;7;1707914777107173120;5853982129059321811;1;EZdvUZyzljommUs26bqw;HnVdeOisbslZ;FHJZ;jfE;132552347;d9EmwuL4;20240124;20240124;071000;190000;3;100000000;5598449664324879614;2;2042375610856190426;16788785503979361304;3;401701674;13440113614639108863;1;0;N0I0f9WUmNVMpeD;GM2ATqvwkUQJxn2dDj3HmRJ2hx6IrP;NrZhh9zu13B0QB6bSjVRAMoErOg2Lg8Ge9d9vSu06X5fESllcP;13379777221250340602;11382246235528446149;12904018852201654785;7;3;T;163;48860
280;270;12231;0;331;MTXCREFD;0;;3174;1707914777107989504;15618539656822556741;K2CDWMTXCREFD;SEDX;DSS_CDW_test;7;7;7;13604799834562389145;nq;Wv82OA0jtClZKepHbcZzdD0qswfPYjRcQ3R1S9aUewlGrftdi3DFinN5V6N8fZe5BZCfLo;ach;4169615792;0;1667891578;7;1707914777107989504;15618539656822556741;1;iJ4dqvFlZVhj7KePBqbc;zrItTz5m7gLu;PytG;V2K;354837546;TMqAFrXS;20240124;20240124;071000;190000;2;100000000;10500405332900208382;2;2869360601976981068;3275878012831802771;2;1466332086;15783409712267758753;2;1;DLRbKVxYgUlTy5F;ewSfrp0BDkXnwcKSNWOb4M9a6p6vCl;EuZ854QOpep4IGrGF1Ym5lSX1qVyVO8SsDSPSn5DEnnkX0uuKV;14271088273606161081;5710192550711190903;10208391246758597912;7;2;C;76;34519
280;270;12231;0;331;MTXCREFD;0;;3175;1707914777108800512;18262367640175399355;K2CDWMTXCREFD;MTAH;DSS_CDW_test;7;7;7;16081107132960409725;GG;Bdeo6knsWTbefYk6hQBUG9ZEkHUnxWPtTMfZkg6tKIaHikanm5bSHLTy1Bgd2xao7wbV9n;9UV;468501852;1;2448287991;7;1707914777108800512;18262367640175399355;1;IHvxnyT8vGAMhXDmq3Mw;roFVAaio18G4;MXhJ;Gvq;579919728;4ywRO2vw;20240124;20240124;071000;190000;1;100000000;11709497492284170963;2;9201847830049957786;14824431781343184152;1;-1853896063;8541855040836684348;2;0;0jn7ixk2kc15QSm;1FWdML5BHYyc9FJz6aZVjeuvhYCkyU;cnDDUDQQChUZeN7MSLOv9mCvcTaljpAIE9izMmQgptEkPACcBX;18162483746747380398;10634598699849219074;10034739071084460977;7;2;C;252;60752
280;270;12231;0;331;MTXCREFD;0;;3176;1707914777109604352;13555685333821561788;K2CDWMTXCREFD;EXGM;DSS_CDW_test;7;7;7;2869366915666923874;vW;QqVhD55VX4sqnIEoj11y32Kk1ZT1BbalNy9n80Ac8W9q3EwbJ3KvQjEUPCa88EnY944q5c;ChR;2722708383;0;3283284035;7;1707914777109604352;13555685333821561788;1;fZRa3zv4F2Va9SRHfROz;OC7yXavdYZ5k;3dhY;ct0;587146478;oLUoDNNN;20240124;20240124;071000;190000;3;100000000;10383891820130444030;1;15318812560919844144;12913499325197016502;3;1580528352;14997253417482809429;0;1;ejgt2AUEehyxeWu;oo0rtDBDvFFeNtWBGppqeaLpvcTBbG;fo1rxORdmojvRTnhBtLhDncNCV5sVvjcBgx5tX2eINtvktzsbZ;3645123238247363010;11139688761591456312;7223056282918188376;7;2;T;187;25599
280;270;12231;0;331;MTXCREFD;0;;3177;1707914777110417920;4479511082756781751;K2CDWMTXCREFD;MTAA;DSS_CDW_test;7;7;7;5200628661262325779;9t;d7lSQy6i8V7QosbRjZFj0leMKk6MWoIgX3jYRFEjPD53q5PYmbMVc1rObMm3tzUH8ejqAv;epj;3570621880;1;1830681795;7;1707914777110417920;4479511082756781751;1;W9H6J9DTS53bXkpc974o;9ejm26cYtWMK;AWOF;pge;25531303;LumslSqs;20240124;20240124;071000;190000;1;100000000;12920871525169558708;0;17754406328813120209;12366977439087382268;2;683764124;13005122109864028790;2;1;HYgSqwkXU6maxHF;EJsLzI8RfKzDbJgMnmg7H0b76pyoBE;L2BA9dcjraSRMfVAlgPtlQHn7uEKomXXsKXPzOJsvSRAWjMwxG;317267291787435874;7782865279998103244;17128999393090034242;7;2;C;238;11520
280;270;12231;0;331;MTXCREFD;0;;3178;1707914777111232512;13863109283770015522;K2CDWMTXCREFD;MTAA;DSS_CDW_test;7;7;7;44956015518759300;pU;Xnia6wK8dJH66zsgcL0jaORXJM0YfKcacdS9mBlrKtiUSMZsQkyTdzcBTXsTQjhD36tmos;7kk;2113077151;1;3084259250;7;1707914777111232512;13863109283770015522;1;IkVmTKOzPS2LhCPWoB3o;yFhYSc43e0TX;Ak0Q;0Zp;786357755;ABebAz1D;20240124;20240124;071000;190000;2;100000000;15656571123395511233;2;9287994524549090080;3036923390988704808;0;205485724;12189868931050586333;1;0;vF5UM5NgjDOMh7J;SqmkyiKut29stbADboPvCj6GIw6Kfx;2qtuva7CUJ0F8FH8IXLKPrRAlSCbhIMMYtjpM9FGaA0Vz6qqqF;9096561246522767304;7445579146590098350;17359868615711992139;7;2;C;78;36160
280;270;12231;0;331;MTXCREFD;0;;3179;1707914777112052480;3787963203078903417;K2CDWMTXCREFD;MTAH;DSS_CDW_test;7;7;7;3871136976767915508;no;OajY2qlWR2HM4F0bMOfPfMkm7mnoIvYqUq1qJAluBmPejFZhD5FXJZ98GN3eDGRjBzL2Vb;uK9;599176339;0;1991586982;7;1707914777112052480;3787963203078903417;1;JMUjQAJEZtmcABVOiPyi;0821LQkWLzH9;RqBt;8uf;911319188;L7iS6rQy;20240124;20240124;071000;190000;4;100000000;10246322175582656445;2;442119395939118934;18188486695631442620;0;964893417;18247098911122736784;0;2;JzU5v1PDMojidXg;pJfa0dO6EHHsyv3cOs7zCxIbiA6VLB;Or1XKZxdxwwxUzx0XUk9G5sUWJKd2gRSB91DZwmdWosQqlwkBL;15988004566759780396;157808085064206511;6503176600520922288;7;2;T;207;13682
280;270;12231;0;331;MTXCREFD;0;;3180;1707914777112873984;11052018876713023296;K2CDWMTXCREFD;ETLX;DSS_CDW_test;7;7;7;7098185481396160225;K4;lpS6vWoUolUmGWHXkKXlicPLknfumE7IxQayxm2dfpRvYdKxbr1X7YLTpuIk33RVcylHsr;ERY;2210663297;0;3262542249;7;1707914777112873984;11052018876713023296;1;9F0df5b4Sewhatey7zdz;j8oPpr97cRNL;y0U2;Wol;366139516;RdhfKe5I;20240124;20240124;071000;190000;2;100000000;14917923044225722275;2;3672602160072334293;12427665163521632447;0;1786378073;17690855316239129761;1;2;3KlndgQeBmMOTsy;gTnGXfpmKhby4m6ednvqTl1RR4WeAb;uFCm69OonOGcbnwYz4KgauXX7YWVpQAkm6gBflprfvz63Ydohj;1700824214963757684;12344288710428848305;12035204069969248083;7;2;T;79;28857
280;270;12231;0;331;MTXCREFD;0;;3181;1707914777113683200;4387563104720638513;K2CDWMTXCREFD;MIVX;DSS_CDW_test;7;7;7;14046758234998495118;j3;v5a3qPvMXs4LtM0cS8it6NfoNP5DK2P4M0tGDDhwAQTACPqrCeLHpDspwJJS5RMMurDP99;s65;2803396950;1;1479390798;7;1707914777113683200;4387563104720638513;1;duiXJu5vgd9JyY14oA4d;dP0iQC6QAIWQ;dcQk;Ml4;433085588;iicvLhwm;20240124;20240124;071000;190000;4;100000000;1876072564427106819;1;1476911849136618064;1953012228634630064;2;1721568970;10878788544725589744;2;0;p7GTGLcAdsH8n9T;cRknkcX0Xl5UXPbaA2EJjRWfJwci8x;zqbDcw5MPymKqiAF2QE1qJIBPnXNSwEkxWcD7usGcVIW8Q7UDi;12608079486271663243;5133590920784697286;11745856946044841356;7;2;C;171;60686
280;270;12231;0;331;MTXCREFD;0;;3182;1707914777114491648;451769996698262725;K2CDWMTXCREFD;ETLX;DSS_CDW_test;7;7;7;11491051784184581446;7B;rMpkIM2t3nc0O2AZCEUStHW73AUCjNyLDdsfN5oiQ3cSuX7UM3WlJaNzslBo47uSElWlx1;uUk;2164569466;1;2265274919;7;1707914777114491648;451769996698262725;1;n3jK37qWsrp0zGdgnmv1;CmfXg6AO4hMn;uuJI;QlH;733634346;k3wzNwT5;20240124;20240124;071000;190000;4;100000000;10383038181305651242;2;6929453291661297321;13076098323431908407;3;-1895093036;6004099890244711023;1;1;A3yS3B9I8qy1Hsn;cOLfT77lpoCr7iOev3qsV8UW7OqWsH;N9QaprwgsglGPERSoQmQzuu2i0UavDUCgWhlTfw0dxE9P1Kv7y;13883823633314278280;4612326668205716205;17302458722768664106;7;3;T;204;7849
280;270;12231;0;331;MTXCREFD;0;;3183;1707914777115306240;6820353936820323387;K2CDWMTXCREFD;BGEM;DSS_CDW_test;7;7;7;735870582654623346;BE;qUPQJFdet2tqfkZnBzE4fibDY4YKbdn1ADWcSBhfOfMWgRoj4PdwiQ1YNIaSE095MGkykK;9z6;2471500330;0;1795999533;7;1707914777115306240;6820353936820323387;1;9hqwCldeCPelFetiu16N;fSb0WTlbLkpF;U2f4;hA3;641357936;kUQuSdbL;20240124;20240124;071000;190000;3;100000000;14189843345621894841;1;8650844863243407617;10491085641984718819;3;-1583106776;13367147383914731946;2;0;js2xnDEet1tBscj;9PTuq9IOdwY1OfXSICXOvOiFCWwgn5;KDZBXxifDypmB8RZRHBu8XubhS3Wd3wmxHlq4nZSV6T4JT9WUB;8166043111403829266;16736139577886723883;7770208426964548377;7;1;T;87;45138
280;270;12231;0;331;MTXCREFD;0;;3184;1707914777116139520;12053292980710204456;K2CDWMTXCREFD;BGEM;DSS_CDW_test;7;7;7;1084506781393670789;Bt;6IblcImme8QpQBuSbpO9lKVbRq5ILNPUpatLf59V3Il0t3L2on76peqY7hi7LNKQpvxiOS;2PM;2586114677;0;2274376626;7;1707914777116139520;12053292980710204456;1;fNpFIdPnY8sgp3Q7Sk72;iUqncuaoca73;jife;v3E;168342053;M3pJeBR4;20240124;20240124;071000;190000;4;100000000;15457614075105894789;1;14691372039541152595;6769415326244325000;2;-274832691;9112094497719562552;0;1;XHp4K4ItMEV8t7i;7KAJ2RPMUDDpfiJ7GOi3Q1KDYyvpHL;rbMaGdoXLg318hvWCUq0zm8MuCjnSFaMS5nTeAlWG9cvTWNakx;6789575364303149926;6996458409624476627;3197359006071168520;7;1;C;89;901
280;270;12231;0;331;MTXCREFD;0;;3185;1707914777116957952;5851309350933704317;K2CDWMTXCREFD;EXGM;DSS_CDW_test;7;7;7;8421005763191075415;2G;H9aNIJPCiwHi3bQ1DBzy6roNIoc7BLPOT9jD9xife4kCjH32uZHYuhfjACYB5Bw7pX2pie;hhg;3138991619;0;1248976379;7;1707914777116957952;5851309350933704317;1;x9qxFtNNXMVWazu1sEFr;ukle5jSBFupu;Ntxg;g7f;897061568;62RXHw2l;20240124;20240124;071000;190000;2;100000000;14296770312002446354;2;18308239053315243067;12176650546778786802;0;3019885;13276220529149761902;2;1;psWILiPLfUfEaEA;B2lZ7vUtz1SXJZrwt0WrXsm7CzusDP;og1GIQpDkALb5YEjJyJTj2omvZIltnPHhPNNszGgbBBqxXswyf;713322573080238852;11639275337119241406;1807458989423355385;7;2;C;105;24506
280;270;12231;0;331;MTXCREFD;0;;3186;1707914777117768192;3435841083915735210;K2CDWMTXCREFD;SEDX;DSS_CDW_test;7;7;7;2783946669380047195;Oa;mQ2VUztgmK2dTmOtt91u678WwI7kf1IAPcHL6T2fMBoCPksBOeTQECumhOOqcw5VIIyf0s;73x;3274536388;1;1881204819;7;1707914777117768192;3435841083915735210;1;YhOZnCfwPPCwOtmN9Yif;L7F3efbsHjqR;RFmf;lAY;338352934;vkAvwTex;20240124;20240124;071000;190000;3;100000000;3556968670575385266;2;12485187878470381343;14975663258330111479;0;-2070020466;5461055913158368051;1;1;rpAPqK2CYmAmDzQ;SW1kvrym4H7bBCQbIDXHHxlgcmaS2X;hYk7pxhup34q133ZmvissQ3ufkxsn3RT1cDq4X308rJSz3FCxr;2950782880742589724;4521560750774757286;18379213839190238638;7;1;C;201;30510
280;270;12231;0;331;MTXCREFD;0;;3187;1707914777118572544;9558601210597460825;K2CDWMTXCREFD;MTAH;DSS_CDW_test;7;7;7;18446744073709551612;GY;cFOR1cVJ7MtXpi5RnS6p6mB2HGb6CRGcAxzLaYwmDkgkEKnGzpQsGz8Atlbfe3SZ2qtJqi;ll3;4294967291;244;4294967294;7;1707914777118572544;9558601210597460825;1;HN5Jsd9LFkeSqG25FJWu;nKRTygFiVzAK;TuB6;5WN;142043921;go4TS6Sk;20240124;20240124;071000;190000;2;100000000;11110001124876214743;0;8507630149764324162;10892560950644359658;2;-1745161260;14989673702767282350;0;0;K6PaTG5NhQ12Cp2;2NV3xce30v86jRmjErTEwp7xIJjvYU;Lo5tacfJfmB973Wv4MLJmuLP7Y1WMtlXhn7UKOgn13jW3XXaQT;12423044887272754752;15159721988195725004;18267389941195314633;7;1;C;212;14690
280;270;12231;0;331;MTXCREFD;0;;3188;1707914777119379712;6781559515584640504;K2CDWMTXCREFD;ETLX;DSS_CDW_test;7;7;7;4871479418555692688;92;6Ta980PnTTI0AYrc3xGHLIZ177OFgTUH4KSgiJIDZo3YFoQBcNrlMar3GAcBQ15tp725Rk;Htk;455828342;0;3467496179;7;1707914777119379712;6781559515584640504;1;fK1OiyaGNsRZH3zJakg0;1pWdiCKweSHI;ccLe;rKY;51267762;W9cF36um;20240124;20240124;071000;190000;0;100000000;6712938066630169757;0;17622938289099560707;16672611135250832193;1;1527627668;8794491782583568961;1;0;sJUELffVVwfovyF;WIEQfb6Vf1bpCAXFGlhLyphnhbAqzu;02FDuwTvRcHE9yCBQq61EhDGTeh2OoNAA3AbM9kSX1LwBMvB4l;14103925953693829135;1287344354326418731;14453210841515524611;7;1;C;46;53799
280;270;12231;0;331;MTXCREFD;0;;3189;1707914777120191488;11968466031766633813;K2CDWMTXCREFD;ETLX;DSS_CDW_test;7;7;7;5561708281641363767;C0;4lDnubiWbciUwbr6pY2OAs7luwFTqm5Er8M1icBDDygvuOlEQXYnjwZbZfG1jwLxdalTBO;szr;2271801785;1;3610844124;7;1707914777120191488;11968466031766633813;1;tjW47GhHEtMksxuyBJhz;o8Xmm23grbj3;erYs;oY8;521966104;6KDnyHQl;20240124;20240124;071000;190000;0;100000000;14526622438828490984;1;13789075515049550684;12460962909681843204;2;412279692;640676963266769059;1;2;msOnrJLJhdg7mCZ;zIvLaQAIx5otcAu2EwM04vXbml2BBW;dE1GcH5iCTMI2DukNnJk5dM0xRTupEzGO6aXu9oQykpA65sIr0;5476216437859128586;6150189558497318665;17803324212079149735;7;3;T;49;46301
280;270;12231;0;331;MTXCREFD;0;;3190;1707914777121000960;8007294421859294829;K2CDWMTXCREFD;EXGM;DSS_CDW_test;7;7;7;4240817722133414201;Nc;91pf1G46L40DH4FhwbvXCFMAYShrmIw1KOUdBoXoJHtBX0dl773nO5JvjMbbIFVd6JeBFc;b49;2686139131;0;2331932517;7;1707914777121000960;8007294421859294829;1;mx67aSXOKDdKdoAqaUum;iEjwL3hmuI6a;ZWXj;uh5;766266667;1TrfNeZK;20240124;20240124;071000;190000;3;100000000;15568172780673973073;1;10969837247646522387;11441908678082477301;3;922379347;7331536517472636790;2;1;ACrMnrYQCUCxruN;idC8B8k08wwQWLJEGZz7wAxvJIfRkN;x6JWtaqiQSdQw9uNwJehpWAERgUsYOUa9JuZ3Fz2W3efrqdMCg;12988826233768679501;11199658757311249843;15640984499124242868;7;2;T;102;56
280;270;12231;0;331;MTXCREFD;0;;3191;1707914777121817856;14204949516855659900;K2CDWMTXCREFD;MTAH;DSS_CDW_test;7;7;7;17649996035600062801;y4;m4PtCqZwXANzbZQrdIlBaleJ4oy5edoOYgceVzQ9DHIn3gaNfCUmEpN6X2pkXoqtb1y24d;QX5;2817311705;1;1500233684;7;1707914777121817856;14204949516855659900;1;WQCa00juysBQuyLAAqBP;5LNkpdYnCOQp;Ae1H;qaV;451161021;SREQK7OC;20240124;20240124;071000;190000;1;100000000;10694137470673375265;1;15693908144117367473;17545804960237396345;2;-541956761;8840199561021517423;1;0;zIvdUL1SbfGUgAB;3CDVRQWtHYKfvNYqagif0cvNVb8WHR;GmG9lY1Iwh938kgZgqrnQmUjh8Bt4r3EbpaBubQFGEr4C0Zkqn;18011931106099939233;5898545377133800452;8839319963774766035;7;3;T;47;6839
280;270;12231;0;331;MTXCREFD;0;;3192;1707914777122627328;17500323829740020605;K2CDWMTXCREFD;SEDX;DSS_CDW_test;7;7;7;12542800833602624961;yI;Hf9fLzOBmlrkamWAHMwkjOWBQvKSsP9p5uGLaTYehw20VUtMKlX6GODnRU76H2MSQzzETU;NDy;2458137713;0;3291237633;7;1707914777122627328;17500323829740020605;1;SkXlg5kMdXMkrBw2wVPe;G2OasUKMZRd9;treC;IrZ;273371376;B4OyB9AK;20240124;20240124;071000;190000;0;100000000;6474080346000664550;2;4703046186149303274;4566959852349447788;1;-1225695480;5286330350338058901;1;0;92ddAkIQMjij0gK;7iaTx5fj4zs1MXqdkEHkBUxZ4RVPwP;j6WFqiPmbeAFY2h0yjfwUEO2lUWlOA409hfUvVHL4zR1xpje8D;15369978334354211434;11650372352949343307;4352376100140229790;7;1;C;19;60303
280;270;12231;0;331;MTXCREFD;0;;3193;1707914777123440128;5149404684732291695;K2CDWMTXCREFD;XMOT;DSS_CDW_test;7;7;7;6005986335603308262;xw;8e0lDJ9LvwX7B6W7vcX8XVN04LE3qrizC9VuGLuGv9aFWtNUHHXxvGcn43osdlVeI28jcD;4IT;3521509732;0;1964750142;7;1707914777123440128;5149404684732291695;1;JvNqpa6ZgT56eeKIaCjj;TAsWqfL621e7;Dzps;ZEy;919853333;XEt64IkL;20240124;20240124;071000;190000;3;100000000;8837618616493523299;2;6931986044728676170;5181049610578560624;0;-1290139688;12829036685431262784;1;1;JTXcKd05erdLz8h;FUS6N75tqHv3uiNUxOnPX0KProBZQW;MwZALbKpJ60ct0KXSNAW28d4gA0E8RGdJ2gZUc9ZG9xwcQ71mw;2929613645249433598;16043663461813079835;5156693557418980968;7;1;T;177;21995
280;270;12231;0;331;MTXCREFD;0;;3194;1707914777124260096;15958363196493652924;K2CDWMTXCREFD;MTAA;DSS_CDW_test;7;7;7;9801344369318373676;6g;NRognJTtB0ihEBXWX7bDcmys9vo7S3b3x9E7WtgBRCzN2nxmMKnOXWxYeMIKBgP35f0LEL;6fk;1466185011;0;2234508486;7;1707914777124260096;15958363196493652924;1;A6jYaGPKe9dJ9hZ4Pnkf;HM7erzSqteox;tqGs;l0Q;773471534;HIOA3Vhh;20240124;20240124;071000;190000;0;100000000;7774657059078979268;0;17108300178979132754;10738624137495692315;0;-1345950623;2743627035728664582;1;0;jK76CfzzZ7qAXM7;aK4NUHfB4RxrNRdIfVN3s2q8cENheh;Nb7RiQUBZ0vSCTTo2dCv94VukfiF2c11LbJXcFlq8PXY08pJ9O;15636282310726998962;13212404427899728025;8726860038815518498;7;3;T;209;32272
280;270;12231;0;331;MTXCREFD;0;;3195;1707914777125068544;7123907596891102156;K2CDWMTXCREFD;MTAH;DSS_CDW_test;7;7;7;10420890321279608836;L4;BolzvsKg8RTfdvJD0QOoE42erjyXtu9Cuydilbxtx2GxQX4DCirIoB7UkbgedcEx6x1cyu;7HO;4044296391;1;4041271779;7;1707914777125068544;7123907596891102156;1;qLtCZyHG6yEWhvdNm63c;I62b5QvFFley;VmTY;I2d;773240909;rAtNrF6X;20240124;20240124;071000;190000;2;100000000;393754230031385984;2;9152164453258856551;8725698613701684527;3;1981477467;10732920789743582070;0;1;N81CFMXEa1iPNVf;hUWraGw0l2xUH1nPZvjUe54b7F8Sx3;VYRj2xhKVV6Zu4FBobzSnYCTFOPzr76znPmwpImF8Xct7uLety;4193693385396626875;12776200773140678856;9738821190744131459;7;1;T;47;2871
280;270;12231;0;331;MTXCREFD;0;;3196;1707914777125878272;10651018130775068580;K2CDWMTXCREFD;XMOT;DSS_CDW_test;7;7;7;9515101337159919625;Lq;kH7nIyLs9HS9idv5TyE8O2O3MM3Fv943nqIC2BQr86B8tH6Sx2wCn9ZDOsImz9o1oj43P6;U0S;1353536500;1;2729531948;7;1707914777125878272;10651018130775068580;1;LCnXbau44KjQ22Kekxgo;WDIh4jn3HUq5;50xo;Ckh;47741981;bJPkd8oS;20240124;20240124;071000;190000;1;100000000;12825317662702752034;2;888433332195575657;3798143803811908838;0;-1493599770;10321778475473755077;2;0;8RC8wMkUDMcT8yh;PoeR0VYPWJjp7pkAyMekNIkRQcdgK1;93vRHMfnbmnDta3f3FfF3bfDnDkeLMR1bc5MIeRg57LGm7pLVW;17264873016881228469;12536129289052878658;5281130694677996656;7;3;T;33;12374
