msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;sequenceTime;orderEventType;ackPhase;ackQualifiers;ackType;eventId;symbolIndex;eMM;orderID;bookINTime;orderPriority;orderType;orderPx;leavesQty
92;82;12077;0;331;2BLKPTOL;2;0;185;1707914901030869504;11110433572353730986;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;2445560449030391989;Jl;Nf933GnXcYWG39wqSN4KW2Lbg3Xw1kzS2Qhr2u0oWf2CsMaF2rxtgxcQBUwwJWxy0RPBsZ;O2t;686367361;0;3471620477;7;1707914901030869504;11110433572353730986;1706095060226007151;18;3;3;18;16111719615266168191;79594686;4;1693107340779957226;1706095060226028421;15406219671572076293;9;-2395871366748378631;13135061215674854180
92;82;12077;0;331;2BLKPTOL;2;0;186;1707914901037999104;11988845923934622244;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;5720535577681147897;ZJ;MLRxcRoTyAjj4iUUGfZQi5Se182yhXLZ0JbJzrQOwSWZYI8NwVpnbp8yLuVUOKFh2Vw13p;dsy;2996878951;1;4176256316;7;1707914901037999104;11988845923934622244;1706095060227340451;15;6;0;13;5023659660825328155;873184920;14;14884627033874254761;1706095060227362416;2240701508715992877;2;-6712276695902352509;3326705935241011431
92;82;12077;0;331;2BLKPTOL;2;0;187;1707914901045978880;4747163770527147242;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;12542800833602624961;yI;Hf9fLzOBmlrkamWAHMwkjOWBQvKSsP9p5uGLaTYehw20VUtMKlX6GODnRU76H2MSQzzETU;NDy;2458137713;0;3291237633;7;1707914901045978880;4747163770527147242;1706095060229203779;13;7;5;19;16812331115322492719;273371376;5;15682745207114543923;1706095060229224996;6970435056543939449;9;-6445672934107502189;13839346850885857017
92;82;12077;0;331;2BLKPTOL;2;0;188;1707914901052406528;18268739164792917582;K2CDW2BLKPTOL;ETLX;DSS_CDW_test;7;7;7;9051513195601219563;e5;LzSLvJ9gP6zeCQbrIa5bBc7QOHBcm231F3XxtNU20pW6X7T0OLZquhccxX7ItdJQpuyHJD;py7;4243157527;1;1263944569;7;1707914901052406528;18268739164792917582;1706095060230630878;1;6;2;19;11120876109831977592;548619297;2;4783224227200288111;1706095060230653047;15140887260625708576;13;5982673127710876691;18189226364030543929
92;82;12077;0;331;2BLKPTOL;2;0;189;1707914901060311808;10438195737881725967;K2CDW2BLKPTOL;XDMI;DSS_CDW_test;7;7;7;1434939254082355546;47;jTjKYQIzCLMIoy0DEdEJZrERSYoX1YnReQPfa04AMBCE31CTlzRXOVJhNkJbEVw8x7S8Ns;fu8;1342121182;1;3094473980;7;1707914901060311808;10438195737881725967;1706095060232844592;20;6;2;4;15670429998713352019;880078379;9;11423867958413340080;1706095060232866325;10551883503623574269;3;-1255559361030905058;15450810333689950482
92;82;12077;0;331;2BLKPTOL;2;0;190;1707914901086413568;14985608505550561314;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;18358697419713461226;Gt;dbOLDX8tS76zPqvB5SWN1vYVJgX4ZjBbkwL4tzGEh8bB5Bx70HWWhD9P1ZD5RVayfbrt4I;mut;1028372657;1;1708593561;7;1707914901086413568;14985608505550561314;1706095060241613102;5;3;6;9;2637590757495185077;984029995;17;98774150802088957;1706095060241634834;2688026642543843856;10;4797388531704575356;14086699591753827584
92;82;12077;0;331;2BLKPTOL;2;0;191;1707914901095910144;8825021077184206770;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;6508669201590734907;x9;TdbzAJ7bc8JyBFXvKkdK09SIx34YJk14Rlzl1MxRq8gEt5P48CrNRPVixvrwTYewUArhZc;4z0;1460889714;1;2377036615;7;1707914901095910144;8825021077184206770;1706095060244723229;4;6;5;9;6756272810048507465;896742034;5;4972939243892769234;1706095060244744690;14714288413792967353;11;-2606106511680459496;2226179403544189138
92;82;12077;0;331;2BLKPTOL;2;0;285;1707914901281820160;2794950764642000137;K2CDW2BLKPTOL;ETLX;DSS_CDW_test;7;7;7;10371050094939480451;HB;LYkOB7bCak6OmzXcOTyCFYcZneG2FHfTC5yybvKPgHgzlBL3W2kVaERUI1NsUUjSZE3XjF;mB7;2043360166;1;1449635314;7;1707914901281820160;2794950764642000137;1706095060249104339;12;6;6;14;4627610425882972031;506920201;9;4005820015163821772;1706095060249126467;17471951885493809847;4;-7127427561158320682;3186619194280131798
92;82;12077;0;331;2BLKPTOL;2;0;286;1707914901284258304;10371348151911412141;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;6005986335603308262;xw;8e0lDJ9LvwX7B6W7vcX8XVN04LE3qrizC9VuGLuGv9aFWtNUHHXxvGcn43osdlVeI28jcD;4IT;3521509732;0;1964750142;7;1707914901284258304;10371348151911412141;1706095060250161724;15;8;1;17;12890899946670400020;919853333;17;7695794355809266183;1706095060250183924;9353791976438414181;8;-4578266626897936818;9437238125721724239
92;82;12077;0;331;2BLKPTOL;2;0;287;1707914901289872128;4216784488817638312;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;11773808196081417067;LG;J0df4zZIrnByZSOZVQA3ZNxQrO7DPfCKnCt128jz9Whke4KYRjUvIccBXitL29Xf9ol2dS;LOJ;3263351655;0;1338195933;7;1707914901289872128;4216784488817638312;1706095060252716253;18;8;3;6;12587686802158198698;993224417;9;434964219115010683;1706095060252738766;12519329235985035185;12;8623040246733959319;16918446803938120012
92;82;12077;0;331;2BLKPTOL;2;0;288;1707914901294683136;17530315389327965308;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;7001165310921257812;KK;KbJIjflGiGZjXXW8g0UfZKSqSbrvFIoWreNqAOGUuYasnBu0k4EGgFem07VzYAY6qEPB4I;wUC;602357629;1;1971263874;7;1707914901294683136;17530315389327965308;1706095060254980684;11;1;4;19;16382501298072164478;493822760;8;5359541458608525241;1706095060255002734;11530970366497553299;7;-6160147824497931863;9334530581953092047
92;82;12077;0;331;2BLKPTOL;2;0;289;1707914901296305152;12771892025939582371;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;7543779628463121226;Zv;oM9u2Gv4glWUDnxXjh73s9ROn7SFSFNDw5qgLKxrfyrz13xxSseTVmkqa6NNywvKXHdXoW;3pd;1144034105;1;3453138748;7;1707914901296305152;12771892025939582371;1706095060255753035;21;3;7;14;6689543385556747987;752014678;8;10951812268095275782;1706095060255775432;1900712786801288662;8;-5254277485801463198;8945771753508724005
92;82;12077;0;331;2BLKPTOL;2;0;290;1707914901305037056;10901310335519988936;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;4596634193538000816;NH;sdSGi6pm4bGS69BkRAZ0Gpnzr2BBTsHdAyelCs4oaiyXMSENSksybmpOVZEvx3COv7RkQB;hbQ;841316448;0;3865433911;7;1707914901305037056;10901310335519988936;1706095060260130343;20;6;4;20;9055438322536852897;471710007;9;16828952783255555173;1706095060260152218;12477861484014943034;9;-841113631176544562;36512494604612609
92;82;12077;0;331;2BLKPTOL;2;0;291;1707914901314685952;8329125832240703820;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;10302757817329576957;Bx;3wM7yZo65zxLpsBmhedpbDvyvlw81ITARFsdl2O6V7eLMaCJbEbfb9q2SYU5G55PwjmtaX;oRU;2178893625;1;3475080591;7;1707914901314685952;8329125832240703820;1706095060265185513;22;3;5;3;10376690750299406673;407371549;15;13768224795743750256;1706095060265207439;17797337591471076371;12;-4031048838088943060;9690818320702665061
92;82;12077;0;331;2BLKPTOL;2;0;350;1707914901592616704;10312749545001349041;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;11869602853908844477;2X;egc5VEg4NBdeIJkP1InRnvlnhVysByGEytZbBwvH7lJAWz4svOT9teMkuCFUHUkAgH2yNZ;Tn8;918729049;0;3619853397;7;1707914901592616704;10312749545001349041;1706095060275750416;2;8;5;24;13234464199998870715;941734235;11;3822609999451392616;1706095060275772552;2503744562562906567;9;-462322609473881907;15740588214686593654
92;82;12077;0;331;2BLKPTOL;3;0;183;1707914901012344576;17491292823405311947;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;167335769121138592;n3;QddX6EHSyMUkyaCqPHQ2yVkJPdfPnSQlrXBa2cYzoSeryKwcxTGF9lsyAAycELFbaI5507;kd0;1025439045;0;1521194008;7;1707914901012344576;17491292823405311947;1706095060222894029;12;2;0;16;9569937091914707833;648090412;99;9664629504341975162;1706095060222915850;4424855537512337163;13;-88265365732319247;3599983189070299928
92;82;12077;0;331;2BLKPTOL;3;0;184;1707914901013959936;13341829419524539133;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;12054811170271428204;nV;FPXreqKwXS9gFZc7kSv3pq313nGk9zQg81axdoUMuKtfCtAMKbIy7eVIjVndhWk5PsL5Vz;p1o;2788483957;1;57016669;7;1707914901013959936;13341829419524539133;1706095060223121578;18;1;5;10;11813149529240406167;618823017;5;10709916605481878588;1706095060223143613;9584274795048836066;9;-7147359510147371001;17797408815154809509
92;82;12077;0;331;2BLKPTOL;3;0;185;1707914901018829568;766010721415380810;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;9801344369318373676;6g;NRognJTtB0ihEBXWX7bDcmys9vo7S3b3x9E7WtgBRCzN2nxmMKnOXWxYeMIKBgP35f0LEL;6fk;1466185011;0;2234508486;7;1707914901018829568;766010721415380810;1706095060223855439;14;8;2;12;13169640453473850541;773471534;8;7187855622442597815;1706095060223877940;4881529761362504421;12;99572330366533614;1897585159590999536
92;82;12077;0;331;2BLKPTOL;3;0;186;1707914901022041088;2366577372111024782;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;13336993056537659059;mh;7vAlE5rkQTJQin6DgUfmpSmI9ntS5tLueZE4D4XM7UXrcYndKo5HbvPUgKnT7Omrb452hH;Nj2;1365604021;0;2978421877;7;1707914901022041088;2366577372111024782;1706095060224384655;19;2;2;18;4776309786533244717;352622121;4;3371627662799657661;1706095060224406408;8720939675940466992;11;1670963825163187374;13287667263698203933
92;82;12077;0;331;2BLKPTOL;3;0;187;1707914901024424704;6788727584805824680;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;11949289693168082599;Gd;SoqQi4Toj76nQz3snTUKak7FT2ieQtMajLsHbuuYrwbDBPXbSEstNIP1aFznKb7E74K3mX;aak;2828450737;1;4144898225;7;1707914901024424704;6788727584805824680;1706095060224806854;16;4;3;11;13001248392323262593;407985055;1;1797018702674962984;1706095060224828669;14267418453739815415;13;6907876948497159003;17410005923879471123
92;82;12077;0;331;2BLKPTOL;3;0;188;1707914901034681088;11196560378554438551;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;6725499392402630146;cm;QtljJ18rQrk4Eh8TjMsx3AZr7KnL7vREkIJ381SuPVCeNsva40hnhHoMW1ZZnMYTWMAvGM;yOk;2123342926;0;4019879605;7;1707914901034681088;11196560378554438551;1706095060226656703;13;2;6;24;6864034719554136417;581937651;1;7789392882306104733;1706095060226678836;11325066154443248165;10;-4300127375759779547;16130231297327867620
92;82;12077;0;331;2BLKPTOL;3;0;189;1707914901053217280;11997895002705390314;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;12369365502866502262;yp;Bif62lLmaxmwv5WSDVLqX1246SlTdVDRbRl4rFJi0pEe6wLFagE8My6OsbFa5j5vjUAqie;jEL;4083509881;0;2262818496;7;1707914901053217280;11997895002705390314;1706095060230846307;21;4;6;14;12004776250160042300;365314678;4;9587632847388897145;1706095060230868145;4581720115412134373;11;-2473074981423680139;17602866473636005964
92;82;12077;0;331;2BLKPTOL;3;0;190;1707914901066634752;7143754969172508343;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;10929083452623909704;Qp;ZyDvZNtZftw347NF64GL6g1YOCjtNgTG4gn0PaO94v2iAMQffVIk7BpoCZpdvrCQIBcvGf;KGy;1159840746;1;561918784;7;1707914901066634752;7143754969172508343;1706095060234768467;7;7;7;4;6998967839704710643;221113253;1;1974436384459137756;1706095060234790533;3445116087504960241;4;5912055330197964401;11517073578140836748
92;82;12077;0;331;2BLKPTOL;3;0;191;1707914901077764608;776066951732386058;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;10606995290711262190;Uw;h87jMNOL4vwjTvXIdeXkdWDgQIxWQbVIObdEafrTNpV7SimHLddft0KF7vpFLSAvkZmZu6;fjQ;3344392578;0;1375184246;7;1707914901077764608;776066951732386058;1706095060238447009;2;7;1;24;15750829889104145821;876746933;8;17186295045686241269;1706095060238468534;10474018812570092837;6;6538288794373928908;16186404508116824915
92;82;12077;0;331;2BLKPTOL;3;0;192;1707914901078550272;4424224250638148289;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;749269245730578301;UH;qp6muFVBEzRSwQwrmudAg1D8bkYSMVYBjoGK1uDzKV201ZJWKi51lpzj00OGRYAwFZSqJe;6jJ;1236754072;0;4163892170;7;1707914901078550272;4424224250638148289;1706095060238729564;13;4;4;6;8848529543668625727;731342202;1;7300961716074888180;1706095060238751823;1810730988072534496;1;-8679162142848002580;15103831782851461885
92;82;12077;0;331;2BLKPTOL;3;0;193;1707914901080910336;18373304060382359408;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;12542800833602624961;yI;Hf9fLzOBmlrkamWAHMwkjOWBQvKSsP9p5uGLaTYehw20VUtMKlX6GODnRU76H2MSQzzETU;NDy;2458137713;0;3291237633;7;1707914901080910336;18373304060382359408;1706095060239573277;7;6;2;19;7695488576450538930;273371376;8;9966291495531758694;1706095060239595478;11432982657856818038;12;2602864250504553028;16139306916503597411
92;82;12077;0;331;2BLKPTOL;3;0;194;1707914901091937024;17376893490543974045;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;12767424291471629292;GX;gYF5Bz7tO0o0UVHldyGTUII682evl8BfB3zpHRuZDsmMyc8J2lSVmmJ9NaOzNdszrO8flp;11k;1367226796;1;3263598576;7;1707914901091937024;17376893490543974045;1706095060243138879;12;8;7;1;8099723802724217824;293632506;99;16358525718670417947;1706095060243160882;1027722367889843284;3;5999703964703125890;5161949850939453905
92;82;12077;0;331;2BLKPTOL;3;0;195;1707914901092737024;17046160366035292516;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;14821398345820716570;hL;gK5WoDlJRHnYjLE8QEZdtw2bjkd23PeuUlXSLsSpMKcf33A51yZeF9HgbVpD1FfkdMObEN;ehZ;859163287;0;2067586902;7;1707914901092737024;17046160366035292516;1706095060243450669;5;5;6;13;887846336552470542;592228969;2;8837178474882712540;1706095060243472908;1098041491925714965;2;-2731982633454683333;15409045318800110527
92;82;12077;0;331;2BLKPTOL;3;0;196;1707914901094313216;17293116347774957276;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;9126161773135246369;V4;b0SGWAvUgBOnw7r5EbqcROWq1cS8TKHYtIc5hpmMFZRim2fOGhJMTC09Cv8KXMWllhQ6aY;HqT;111313295;1;2239711727;7;1707914901094313216;17293116347774957276;1706095060244083480;7;5;1;16;12746854381702023190;104997053;11;9670756266646425945;1706095060244105447;7835575157010400499;10;3711006543614959128;14488404493596839085
92;82;12077;0;331;2BLKPTOL;3;0;226;1707914901276945664;14160829229945469200;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;1618233978100863137;h7;j5QNVf1N05pK7Q0dDjBWBA1YvY2W7AZBghl89NmCrKVlSv5vETss1nR8xUz0B1URF9w4tI;odS;3188566063;1;432093612;7;1707914901276945664;14160829229945469200;1706095060247045965;9;8;2;22;8773849133612377712;359830187;9;11420223964807863806;1706095060247068083;15728049654104506191;2;1868023982629065965;17119337027771035569
92;82;12077;0;331;2BLKPTOL;3;0;227;1707914901285053440;1573985394005390756;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;11773808196081417067;LG;J0df4zZIrnByZSOZVQA3ZNxQrO7DPfCKnCt128jz9Whke4KYRjUvIccBXitL29Xf9ol2dS;LOJ;3263351655;0;1338195933;7;1707914901285053440;1573985394005390756;1706095060250518456;21;1;4;11;3565436692784358144;993224417;8;1395528121610908353;1706095060250540156;7068402317657954881;3;2631753102682193061;5409260020467202238
92;82;12077;0;331;2BLKPTOL;3;0;228;1707914901286665216;14199633584670123123;K2CDW2BLKPTOL;XDMI;DSS_CDW_test;7;7;7;1434939254082355546;47;jTjKYQIzCLMIoy0DEdEJZrERSYoX1YnReQPfa04AMBCE31CTlzRXOVJhNkJbEVw8x7S8Ns;fu8;1342121182;1;3094473980;7;1707914901286665216;14199633584670123123;1706095060251234700;1;4;1;14;15990210651985808058;880078379;17;12475370102464557616;1706095060251256864;15018275142956360983;1;-8946598431803427683;16120566689569975427
92;82;12077;0;331;2BLKPTOL;3;0;229;1707914901287447808;13626916814788891071;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;2197614320122933494;FU;vBUR4ZtLzc4weT3I5Qv1F7Jz716ykLGw1gMuPydSZkOXznNMlY6xOjLmARFkXSTPDeCKcc;dbq;3442516015;0;758568016;7;1707914901287447808;13626916814788891071;1706095060251596050;9;3;7;24;9657163928657531332;944323497;14;7792569534447320017;1706095060251617925;228047780343160779;11;5090472803063934925;16345311175022316302
92;82;12077;0;331;2BLKPTOL;3;0;230;1707914901288265216;1540979170866013003;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;4640402740626867509;ip;TO96hkuUkDICr2jjAYWIfrWOXmdSiGesV7DAK8LapQei2GowH06EGxbUpgzAmJ6n1NREUD;Cei;1113971318;0;339277556;7;1707914901288265216;1540979170866013003;1706095060251960771;12;7;4;11;6229060530837701859;162618251;8;9797328362312830729;1706095060251982544;10926260580836630027;2;-4795586994886692980;4370171031079962998
92;82;12077;0;331;2BLKPTOL;3;0;231;1707914901289068288;8285939733554257946;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;;yR;wzHVfmb0YtvdhVLVlBUbaKCRsIegwDV1R9UNs2iAoBIudXyrqNXLqFX8voc6wsHd0b4lgY;3rR;;251;0;7;1707914901289068288;8285939733554257946;1706095060252326493;17;7;1;11;3858311013497989630;189474699;10;15936789159037786307;1706095060252348596;4710330356646147676;7;-1027872134883108016;8893620994184326318
92;82;12077;0;331;2BLKPTOL;3;0;232;1707914901309029888;13007710384893338996;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;14806697138920524315;gv;oWPj4KYNzdbHn0i6WZvzYIrhl41PahZzJNHOycxlcp0d8rtztqCVECTHjuKY7n59ibsCoC;eQC;2599679337;1;2858420169;7;1707914901309029888;13007710384893338996;1706095060262195085;14;1;6;15;5005603089303187617;105538185;8;11075063396483430925;1706095060262217349;4940921838463503282;2;-4589604788554564416;8251313247317950054
92;82;12077;0;331;2BLKPTOL;3;0;233;1707914901309823488;10095103082711990444;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;741129824976247114;V4;chHa6bIIiZTLJo7rACHr2Ieb9atyEAmamnhMWEeRB4m6iezgRFDMqi4Uh93DkPOtnL9RZd;Fef;2845345562;0;3018145225;7;1707914901309823488;10095103082711990444;1706095060262616343;9;6;1;23;17279671107471574827;765519849;6;7877603195101669222;1706095060262638111;10264513967257237553;11;-2016604565259879723;15199349565447384512
92;82;12077;0;331;2BLKPTOL;3;0;234;1707914901315485440;13060308302345401929;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;16081107132960409725;GG;Bdeo6knsWTbefYk6hQBUG9ZEkHUnxWPtTMfZkg6tKIaHikanm5bSHLTy1Bgd2xao7wbV9n;9UV;468501852;1;2448287991;7;1707914901315485440;13060308302345401929;1706095060265620296;15;5;7;17;4839756440040139048;579919728;11;12609403135231780385;1706095060265642457;4434332758672980001;11;4742949312327113929;6623026257531537983
92;82;12077;0;331;2BLKPTOL;3;0;235;1707914901325756672;11339768532224024197;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;13192956387928990247;wn;Qipcwk5vUZ7lo35htMSfmE1nz0C6gtdfQHzhQdQNsZz3OHwPjCWt1KMyeO9GNPHRxYnj0G;cwf;208099716;1;1312301257;7;1707914901325756672;11339768532224024197;1706095060271482725;17;4;6;2;6829687312387087251;840387731;15;8585116695122850052;1706095060271504720;3261602784656713742;11;7823239882720431872;166053664096383915
92;82;12077;0;331;2BLKPTOL;3;0;328;1707914901587721984;7103228674038639008;K2CDW2BLKPTOL;ABCD;DSS_CDW_test;7;7;7;3644559844241529103;le;9l6Ita4H2jn7fc4ofS1CJefQmxMyFTNAdjWNn42QIeYoFg8vq1og7ZGso0dgmvGcCz3eWH;Zm5;1853132841;1;4293924547;7;1707914901587721984;7103228674038639008;1706095060272878857;6;4;2;2;10184670227971700367;762062763;1;9081740990461349751;1706095060272901495;9032107735978797949;1;-1230822506955504720;6444547006048945928
92;82;12077;0;331;2BLKPTOL;3;0;329;1707914901590186496;7664818699633448448;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;12542800833602624961;yI;Hf9fLzOBmlrkamWAHMwkjOWBQvKSsP9p5uGLaTYehw20VUtMKlX6GODnRU76H2MSQzzETU;NDy;2458137713;0;3291237633;7;1707914901590186496;7664818699633448448;1706095060274304114;11;3;7;7;17973810464671024555;273371376;14;8454391442927199655;1706095060274325960;16968590879357271871;8;-284381201584894956;10648967802570932345
92;82;12077;0;331;2BLKPTOL;4;0;169;1707914901002520576;2319174927607932936;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;18358697419713461226;Gt;dbOLDX8tS76zPqvB5SWN1vYVJgX4ZjBbkwL4tzGEh8bB5Bx70HWWhD9P1ZD5RVayfbrt4I;mut;1028372657;1;1708593561;7;1707914901002520576;2319174927607932936;1706095060221791333;9;8;4;6;16652742208320541648;984029995;15;16831951602299084837;1706095060221814673;6654370338825200651;8;8626237348057421454;2934915490284947840
92;82;12077;0;331;2BLKPTOL;4;0;170;1707914901003340032;3893637633984131603;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;7284258380882109656;UL;36AaBiO39uTJw7NsyPbpCrBnqtspYw7hDsuTe9k15jb6dltAlX8xT3KgYKNTP7IzM4jvc9;MR3;786392512;1;2029096719;7;1707914901003340032;3893637633984131603;1706095060221884343;21;5;7;8;3071540438373495357;645935213;8;9615569280807791450;1706095060221907481;11684511599446704562;9;4045136959520704385;3957565812786025987
92;82;12077;0;331;2BLKPTOL;4;0;171;1707914901008915200;5659714777354517578;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;16538608658982160848;YD;rh9SKPUNE3t2qxuPR4qK7Jzw5c3J1RKFvf89Ut4oSo70SFIXM5eZljCsqloMxMjnj3f6NF;Z9l;1149410083;0;2517573438;7;1707914901008915200;5659714777354517578;1706095060222463898;15;2;1;15;16448298754533128146;564169381;4;13266851835482300380;1706095060222486945;699730166455448629;13;6247877071628284424;7714256898978990132
92;82;12077;0;331;2BLKPTOL;4;0;172;1707914901009889536;12307375008242052311;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;1887790168013491197;oc;Rzg3GYyKqZcN7G8xl6oAO4OJJnq1F7jmUdgj0wInpbAzfH4VXiZqP2Ns4aXEp5PvTsflKf;SwB;3347463342;1;499384430;7;1707914901009889536;12307375008242052311;1706095060222567889;3;8;4;3;456976591048929259;586880250;5;110619449610196226;1706095060222589332;2862644977272855835;6;1318210135975632270;2513622051513234746
92;82;12077;0;331;2BLKPTOL;4;0;173;1707914901020419072;13611450671510103100;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;735870582654623346;BE;qUPQJFdet2tqfkZnBzE4fibDY4YKbdn1ADWcSBhfOfMWgRoj4PdwiQ1YNIaSE095MGkykK;9z6;2471500330;0;1795999533;7;1707914901020419072;13611450671510103100;1706095060224116483;2;4;1;1;3888969553395709160;641357936;6;17632165546433175299;1706095060224139306;16327379935697409396;12;3535731257868648788;4899302122549229111
92;82;12077;0;331;2BLKPTOL;4;0;174;1707914901026813952;5098982786129859863;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;1618233978100863137;h7;j5QNVf1N05pK7Q0dDjBWBA1YvY2W7AZBghl89NmCrKVlSv5vETss1nR8xUz0B1URF9w4tI;odS;3188566063;1;432093612;7;1707914901026813952;5098982786129859863;1706095060225239318;4;7;6;7;15761373230211362722;359830187;10;1124524610759033031;1706095060225261158;906524245553439031;3;428481143755132798;3446863482961995332
92;82;12077;0;331;2BLKPTOL;4;0;175;1707914901031793920;8998014131648698733;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;11647427006493921470;cj;mRUubYoMqiZ2bjwOyFMwsoXk34kYh2a96IXyUq5PW0PwtPKdNi5arXa2KTc3k8rtfh5SWa;pr9;1583101631;0;651886310;7;1707914901031793920;8998014131648698733;1706095060226164893;6;7;1;15;734492051876202286;317605844;14;11301315077422432003;1706095060226187396;16689225634367440632;4;351556936953168130;12796395201871839051
92;82;12077;0;331;2BLKPTOL;4;0;176;1707914901038796032;12389271001929488648;K2CDW2BLKPTOL;ABCD;DSS_CDW_test;7;7;7;11552654860280982924;o4;slUFfWqNLrwNHI1iSdCkGni0lGVV9NFTo3Mgl3gZUaowrDecGpXRDT5ItiutYfbNu5fG2D;L11;139323470;0;3933947039;7;1707914901038796032;12389271001929488648;1706095060227519023;17;2;6;10;1969064708225267543;624214946;2;195656327386153054;1706095060227540346;17480079047539271222;8;1980121001141488143;5048640294940730018
92;82;12077;0;331;2BLKPTOL;4;0;177;1707914901050398976;13149131105195117656;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;8421005763191075415;2G;H9aNIJPCiwHi3bQ1DBzy6roNIoc7BLPOT9jD9xife4kCjH32uZHYuhfjACYB5Bw7pX2pie;hhg;3138991619;0;1248976379;7;1707914901050398976;13149131105195117656;1706095060230215581;14;2;6;6;4894020585573383186;897061568;7;4007242743684217792;1706095060230237513;5847275974524955867;5;-3793180250085271214;16311302337605213042
