msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;symbolIndex;eMM;orderID;orderEventType;routingStrategy
41;31;12073;0;331;2BLKPTOL;0;0;424;1707914901056439808;3628245231412770351;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;5295398863502197985;ea;f3R6BUopgMEyJetj4PlB2oLfR0DEY5lDmXcdq5h6s2QqEeqOjtbEQO7rAPF0wlluxjRhKW;zoY;2022587352;0;3677129230;7;1707914901056439808;3628245231412770351;869985226;99;8042529118063055781;13;1
41;31;12073;0;331;2BLKPTOL;0;0;425;1707914901057212416;2585742788018190098;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;7106284146521157689;rE;NrJR0T0kAhd0OCKW4ojbaiikKNCoEASVaj7TQEhzIiPagWOrGfsJrPwNTW8UGCiNexH0VX;wFp;1600758537;1;3578671592;7;1707914901057212416;2585742788018190098;281877941;6;10998685808052414762;14;1
41;31;12073;0;331;2BLKPTOL;0;0;426;1707914901057986304;9662137975115901922;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;4263704605048348022;cc;8j7GxDN2u7nU0ZS9Yse5pGydZ7nVz7jftCKUTlFM8xw1Gr7QmQrGm2PvXdKS66GPNZ8MHY;Lcr;2596924038;1;403912618;7;1707914901057986304;9662137975115901922;576024396;1;642985929351914444;7;1
41;31;12073;0;331;2BLKPTOL;0;0;427;1707914901058765568;7329866116827590113;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;12542800833602624961;yI;Hf9fLzOBmlrkamWAHMwkjOWBQvKSsP9p5uGLaTYehw20VUtMKlX6GODnRU76H2MSQzzETU;NDy;2458137713;0;3291237633;7;1707914901058765568;7329866116827590113;273371376;2;112092336541064460;3;1
41;31;12073;0;331;2BLKPTOL;0;0;428;1707914901059544832;16431460337136675665;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;5335225445799982555;AD;Jg6ib2ZECG9EPFc8IFgyokv5r12rEQ5oTwjHF9LFx3q7HRi5vQoGCXGaavtZOIynA2xqhd;XIU;1988816536;1;1403079657;7;1707914901059544832;16431460337136675665;356770038;2;17990692056555089038;6;1
41;31;12073;0;331;2BLKPTOL;0;0;429;1707914901060324608;10210628938789055930;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;6620225234107763773;NL;ZV8GPH5MLTbH9bG2MxDjgzv0xzRVpA4IVtYyjBDsZENMCyGtBZ1XplZprCI9kKdu9qhIES;GHZ;1077934047;0;3898597376;7;1707914901060324608;10210628938789055930;468243658;5;7277382069239947732;1;1
41;31;12073;0;331;2BLKPTOL;0;0;430;1707914901061106688;17677007587333260834;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;15410550345934938421;sB;yiSjAOTwVMsH46V3RN6wvT2MEtGqotg07a6TVVOE2OlRMxbmsvAJBNRN5feCxn4IaKICfK;GZ2;201310474;0;2314124588;7;1707914901061106688;17677007587333260834;179555593;5;16344234671875536218;12;1
41;31;12073;0;331;2BLKPTOL;0;0;431;1707914901061896704;5374099913238336450;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;13445691230971385553;Oj;yQK5LAsLcQb75NmmBy9nOhKt6h2wdEunzbMmX8iM3NZpdGNVTdIwgofa5sgDIPbvHMYPxT;iH9;1301425996;0;3314353334;7;1707914901061896704;5374099913238336450;844959358;10;4533033202182710004;2;1
41;31;12073;0;331;2BLKPTOL;0;0;432;1707914901062665216;8929015528277354858;K2CDW2BLKPTOL;ETLX;DSS_CDW_test;7;7;7;4871479418555692688;92;6Ta980PnTTI0AYrc3xGHLIZ177OFgTUH4KSgiJIDZo3YFoQBcNrlMar3GAcBQ15tp725Rk;Htk;455828342;0;3467496179;7;1707914901062665216;8929015528277354858;51267762;6;941220008940077143;17;1
41;31;12073;0;331;2BLKPTOL;0;0;433;1707914901063442944;10661688721460419522;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;10618195290529947463;CQ;GQqjhpa21VTx8TCkBpV5FR3FvznQLLX5XON6mxg1QJYybU1mVnQboceOSJZM9WByB7QICD;AAq;2681927103;0;40643180;7;1707914901063442944;10661688721460419522;703220993;14;4127577883166420622;23;1
41;31;12073;0;331;2BLKPTOL;0;0;434;1707914901064209408;16503824214393677460;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;13759351882060585018;tS;Od1uyWz3vPAj5EgoOiGg3A1DQJiAcUbgFwtNVTjv9jGsBEX14oJo1cE4OToxlTtNfrDJKm;M4N;1316862324;1;4249865977;7;1707914901064209408;16503824214393677460;225699642;6;6057754162193873506;7;1
41;31;12073;0;331;2BLKPTOL;0;0;435;1707914901064996608;2501756630500718783;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;13176141444238371383;C5;goy3TWJhek7t85oeTyQLP83JMCiqpNoZxHFeoYqbFGzTCMyIIfTRRf7nfepFrJnYAg6eBG;2pH;2420459378;1;3831053502;7;1707914901064996608;2501756630500718783;393921509;2;8227455802818731074;23;1
41;31;12073;0;331;2BLKPTOL;0;0;436;1707914901065771264;5097258701184435736;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;5295398863502197985;ea;f3R6BUopgMEyJetj4PlB2oLfR0DEY5lDmXcdq5h6s2QqEeqOjtbEQO7rAPF0wlluxjRhKW;zoY;2022587352;0;3677129230;7;1707914901065771264;5097258701184435736;869985226;17;17893756565425767888;19;1
41;31;12073;0;331;2BLKPTOL;0;0;437;1707914901066544640;16602010518050180501;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;17649996035600062801;y4;m4PtCqZwXANzbZQrdIlBaleJ4oy5edoOYgceVzQ9DHIn3gaNfCUmEpN6X2pkXoqtb1y24d;QX5;2817311705;1;1500233684;7;1707914901066544640;16602010518050180501;451161021;9;14283579035063548165;6;1
41;31;12073;0;331;2BLKPTOL;0;0;438;1707914901067319040;13775030548721747928;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;6620225234107763773;NL;ZV8GPH5MLTbH9bG2MxDjgzv0xzRVpA4IVtYyjBDsZENMCyGtBZ1XplZprCI9kKdu9qhIES;GHZ;1077934047;0;3898597376;7;1707914901067319040;13775030548721747928;468243658;1;16892018931076560801;19;1
41;31;12073;0;331;2BLKPTOL;0;0;439;1707914901068089088;15778770513506064569;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;16538608658982160848;YD;rh9SKPUNE3t2qxuPR4qK7Jzw5c3J1RKFvf89Ut4oSo70SFIXM5eZljCsqloMxMjnj3f6NF;Z9l;1149410083;0;2517573438;7;1707914901068089088;15778770513506064569;564169381;7;15127000992579629042;18;1
41;31;12073;0;331;2BLKPTOL;0;0;440;1707914901068861696;14971420383900651433;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;;hq;8jVfieJXJpV1K8NUtdBXWEs1xlRq9p3m7X7CNb0Sx3MU2u75rIJiJrlslOwJM7EQU5y8tU;R5d;4294967293;253;;7;1707914901068861696;14971420383900651433;304152982;14;13393546682268944208;9;1
41;31;12073;0;331;2BLKPTOL;0;0;441;1707914901069624832;16196729920248592606;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;1225024392578737793;Lu;7l2wKT2IudYJgSd7xUGD2fcdDshQAlPY7MWXng33moAoTLjFTyEF09R9irRnV7QlXLBVxQ;zyp;1087523540;0;1116760316;7;1707914901069624832;16196729920248592606;650176422;8;13535199440509809683;15;1
41;31;12073;0;331;2BLKPTOL;0;0;442;1707914901070397184;10499271654779276887;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;13759351882060585018;tS;Od1uyWz3vPAj5EgoOiGg3A1DQJiAcUbgFwtNVTjv9jGsBEX14oJo1cE4OToxlTtNfrDJKm;M4N;1316862324;1;4249865977;7;1707914901070397184;10499271654779276887;225699642;11;8713962504155232673;16;1
41;31;12073;0;331;2BLKPTOL;0;0;443;1707914901071170304;13652428792488508855;K2CDW2BLKPTOL;ETLX;DSS_CDW_test;7;7;7;2808618809613454277;3p;4KSTodHB88pDPow5fKpEqgnfimfTagNDvfM3EddVYqBlAdDkXIwq5HNzNYkc9HQwBmdHCF;bi5;3849503028;0;1744694244;7;1707914901071170304;13652428792488508855;213949604;4;3426540797748821750;7;1
41;31;12073;0;331;2BLKPTOL;0;0;444;1707914901071942144;4201749501966756051;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;7127745270821806453;75;PdsUTbX4Gu6t8kcc4bbCYfzLbmKqCMO8vT8EYof0XF0DZndT82wd3cZ4PbhUH0AQZfNWks;QWZ;1719884878;1;346840462;7;1707914901071942144;4201749501966756051;189069970;15;14037733188664952508;13;1
41;31;12073;0;331;2BLKPTOL;0;0;445;1707914901072715520;5016012350616586378;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;14925397566473685119;iA;Ogflczs4rPshlHD0xP9maECwutCVkBj1hexeed0dAaheiydN7VDBKjScu5hRkrQTaH97Cp;CKB;3973333575;1;1472418203;7;1707914901072715520;5016012350616586378;75493707;17;10629530967167424533;10;1
41;31;12073;0;331;2BLKPTOL;0;0;446;1707914901073479424;5912133143767538347;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;2;7Y;F9ZIkABhUOGHhxQckbPzh6g3fmvAOPZtuxlncvnwz9peMGTa35MnLmQeg4vcg0STmykArl;FVk;1;254;4294967293;7;1707914901073479424;5912133143767538347;225974287;7;11149002642044825561;14;1
41;31;12073;0;331;2BLKPTOL;0;0;447;1707914901074254336;4573167426027846586;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;10507740887165735935;r7;0WccAx4yPuDEK6AsnxM2VgqzVCU02OAwXxFsxvHUUUETdIgTovHqeiqrXD0y6Hzmdab4Z4;Fnn;2519685314;1;181852641;7;1707914901074254336;4573167426027846586;177707962;7;6415931502655696967;23;1
41;31;12073;0;331;2BLKPTOL;0;0;448;1707914901075041536;10585501187615500387;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;11757426431497952689;8t;ZJTIImJh5M2ycBPjaJeJ3HE6ZSNrPKKXUAAoO51m8fs4iHLpBcuBvWRfPacpVKK5C9ulHA;mwc;287223562;0;501196996;7;1707914901075041536;10585501187615500387;27066957;11;169046568247422195;8;1
41;31;12073;0;331;2BLKPTOL;0;0;449;1707914901075833088;17550682797118284994;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;10929083452623909704;Qp;ZyDvZNtZftw347NF64GL6g1YOCjtNgTG4gn0PaO94v2iAMQffVIk7BpoCZpdvrCQIBcvGf;KGy;1159840746;1;561918784;7;1707914901075833088;17550682797118284994;221113253;7;5925949971595923432;19;1
41;31;12073;0;331;2BLKPTOL;0;0;450;1707914901076611072;5737113525070316674;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;10246361558492176439;U8;xfBNNZ17Yr78IdQLxJEIwbSnJo8DV6DivuoxwRimLM6Un8c7nUsWEZ5GaDa3y4yI2CMsFX;XBj;3988664633;0;2951723148;7;1707914901076611072;5737113525070316674;515238894;2;16440620938742411023;5;1
41;31;12073;0;331;2BLKPTOL;0;0;451;1707914901077391872;9375463350451508217;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;2876767187145082859;Th;3qjmlteudEe9WXg2ZsaYxsnlKwwgIZ5syjSHIZ2Y3cEgJOkQxHCvvTbHzRzogp8MYMJRzw;acx;2408594424;0;1018186798;7;1707914901077391872;9375463350451508217;20640451;5;7073355705547361823;19;1
41;31;12073;0;331;2BLKPTOL;0;0;452;1707914901078172416;14055144486394442117;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;15497960358411912793;n9;1xfTpSwfKM0fkssF9OQwsORQuGUzeFca9QKinaI77JzxHULo5Q1V7w2JRodzArcX42bbpq;kXq;1199095479;1;690093252;7;1707914901078172416;14055144486394442117;226183924;5;17455000058268881411;7;1
41;31;12073;0;331;2BLKPTOL;0;0;453;1707914901078951424;4041374144217525414;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;4621947972623774841;R1;AQLA6qmZdoPrzHz0oJ3uVEo65F1woLGjZWDciQRuV3XHRP0LQ1SzYj3t0X8yQXfWD3n2XM;oAW;61387213;0;149025090;7;1707914901078951424;4041374144217525414;583228200;9;207021686735810231;19;1
41;31;12073;0;331;2BLKPTOL;0;0;454;1707914901079724800;4284306005075633676;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;4304038278104595839;bm;cthTYnAm2VXfdsNiky5YLoSlKJbVrSZ5jhjTDUp9eaB9riBAV1Wt4PTdhcD3MoOe5Hihu1;ZGz;3460919413;1;3053356509;7;1707914901079724800;4284306005075633676;526725252;2;5447186380982048602;15;1
41;31;12073;0;331;2BLKPTOL;0;0;455;1707914901080505600;18405557000916681884;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;1618233978100863137;h7;j5QNVf1N05pK7Q0dDjBWBA1YvY2W7AZBghl89NmCrKVlSv5vETss1nR8xUz0B1URF9w4tI;odS;3188566063;1;432093612;7;1707914901080505600;18405557000916681884;359830187;4;14024688162722794791;20;1
41;31;12073;0;331;2BLKPTOL;0;0;456;1707914901081280256;14946253249204945931;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;7127745270821806453;75;PdsUTbX4Gu6t8kcc4bbCYfzLbmKqCMO8vT8EYof0XF0DZndT82wd3cZ4PbhUH0AQZfNWks;QWZ;1719884878;1;346840462;7;1707914901081280256;14946253249204945931;189069970;1;8495414598283299167;1;1
41;31;12073;0;331;2BLKPTOL;0;0;457;1707914901082055680;16311031982683288452;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;1975843389352265188;41;temCwWKv3emBG9RQN9OsPNMxEHNFe7KX23N1RfbG0VsAxWikeY2uuk4I0vmDn4DRZUaY8K;x6f;2817915161;1;3089514342;7;1707914901082055680;16311031982683288452;927008545;10;14623308354962029791;5;1
41;31;12073;0;331;2BLKPTOL;0;0;458;1707914901082834176;9622521567663713985;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;10618195290529947463;CQ;GQqjhpa21VTx8TCkBpV5FR3FvznQLLX5XON6mxg1QJYybU1mVnQboceOSJZM9WByB7QICD;AAq;2681927103;0;40643180;7;1707914901082834176;9622521567663713985;703220993;6;1434201368914861035;4;1
41;31;12073;0;331;2BLKPTOL;0;0;459;1707914901083608832;3568781592846843954;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;15410550345934938421;sB;yiSjAOTwVMsH46V3RN6wvT2MEtGqotg07a6TVVOE2OlRMxbmsvAJBNRN5feCxn4IaKICfK;GZ2;201310474;0;2314124588;7;1707914901083608832;3568781592846843954;179555593;9;8586283427518789342;7;1
41;31;12073;0;331;2BLKPTOL;0;0;460;1707914901084399616;14103774261947277488;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;253383926040436670;rY;8sJh4IjTQ36PIQZuVACyJ3nhjBAcIpHImKwFt9MIVJ7XV6zSpsH3fNmc4FsgnJLHhlRUMq;RK7;4069860172;0;385347070;7;1707914901084399616;14103774261947277488;812571727;9;8150828151582514532;4;1
41;31;12073;0;331;2BLKPTOL;0;0;461;1707914901085174528;5000681416836444126;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;7487099411368351722;Bp;Lkk9fF6t7UC6GukUtZADRKWjTIeSlGoiGJS6WvmWR6YOfHzmxGHnHnUBkRnNyovH1gTYhE;2Qt;1829541870;0;3035844106;7;1707914901085174528;5000681416836444126;315494969;14;408260995686190784;19;1
41;31;12073;0;331;2BLKPTOL;0;0;462;1707914901085977344;1399236941185129170;K2CDW2BLKPTOL;ETLX;DSS_CDW_test;7;7;7;10371050094939480451;HB;LYkOB7bCak6OmzXcOTyCFYcZneG2FHfTC5yybvKPgHgzlBL3W2kVaERUI1NsUUjSZE3XjF;mB7;2043360166;1;1449635314;7;1707914901085977344;1399236941185129170;506920201;7;14013076499828075650;1;1
41;31;12073;0;331;2BLKPTOL;0;0;463;1707914901086866176;12890569721274880604;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;1084506781393670789;Bt;6IblcImme8QpQBuSbpO9lKVbRq5ILNPUpatLf59V3Il0t3L2on76peqY7hi7LNKQpvxiOS;2PM;2586114677;0;2274376626;7;1707914901086866176;12890569721274880604;168342053;14;3171770582709224860;8;1
41;31;12073;0;331;2BLKPTOL;0;0;464;1707914901087650560;10627239891958572995;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;10302757817329576957;Bx;3wM7yZo65zxLpsBmhedpbDvyvlw81ITARFsdl2O6V7eLMaCJbEbfb9q2SYU5G55PwjmtaX;oRU;2178893625;1;3475080591;7;1707914901087650560;10627239891958572995;407371549;9;17836126154444407879;1;1
41;31;12073;0;331;2BLKPTOL;0;0;465;1707914901088597248;3826773278228489364;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;0;uj;GLPdGOYNx4zBgbDC1wtRx1klDjOwrSsQRUf21VfGqhYEczwWHbxAeP1YyJHfDsDGtZgJ7H;kPH;4294967294;0;4294967293;7;1707914901088597248;3826773278228489364;969692305;1;15056077340791230141;22;1
41;31;12073;0;331;2BLKPTOL;0;0;466;1707914901090307840;14205588350232914321;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;8661022669243564463;KN;f6d48Zs2b064tXWCzUzZxkGmnR2vdmeyr8dm24tjjZYxF8MEUdQ5x1T3ZExyVJwzuPxCba;QZS;2174646449;1;1614907519;7;1707914901090307840;14205588350232914321;193650200;99;6239863918700224708;18;1
41;31;12073;0;331;2BLKPTOL;0;0;467;1707914901091256832;9359166284229420512;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;2876767187145082859;Th;3qjmlteudEe9WXg2ZsaYxsnlKwwgIZ5syjSHIZ2Y3cEgJOkQxHCvvTbHzRzogp8MYMJRzw;acx;2408594424;0;1018186798;7;1707914901091256832;9359166284229420512;20640451;8;4867076743367059670;22;1
41;31;12073;0;331;2BLKPTOL;0;0;468;1707914901092186624;11307470625134768613;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;8661022669243564463;KN;f6d48Zs2b064tXWCzUzZxkGmnR2vdmeyr8dm24tjjZYxF8MEUdQ5x1T3ZExyVJwzuPxCba;QZS;2174646449;1;1614907519;7;1707914901092186624;11307470625134768613;193650200;5;6445383514028080524;14;1
41;31;12073;0;331;2BLKPTOL;0;0;469;1707914901092973824;7118479811977643189;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;8266442834919254042;yr;5b2nAmyN8rTgG8fb6emZrDwb5rtgVBx02p3gk0lgiRYSnxHOPj1ki1LbY8aXviYDEIHOWT;Ned;2104623119;0;2932992915;7;1707914901092973824;7118479811977643189;198284442;8;67085206573795276;10;1
41;31;12073;0;331;2BLKPTOL;0;0;470;1707914901093745408;14018442509889335509;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;44956015518759300;pU;Xnia6wK8dJH66zsgcL0jaORXJM0YfKcacdS9mBlrKtiUSMZsQkyTdzcBTXsTQjhD36tmos;7kk;2113077151;1;3084259250;7;1707914901093745408;14018442509889335509;786357755;99;1473294405377554970;10;1
41;31;12073;0;331;2BLKPTOL;0;0;471;1707914901094525696;4600088786248725541;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;5892877872095613379;Ss;kWHhmWoknEaGxT1WyJCvNLfu2XlIZlLFCd2zXjvRDcdkP8NeB5bqJGXzjVURzQvY7jpsh2;9Dg;2611233839;1;1151219429;7;1707914901094525696;4600088786248725541;146079271;11;10000662064109341326;14;1
41;31;12073;0;331;2BLKPTOL;0;0;472;1707914901095308032;2634163020806750190;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;14081163277357308690;0Z;Iz7pdwYaijvaPkcHB3cFmAImKfaxx8LKR1bHd6h7RUer2BmYvF9ZBD5rIlAa1EhHGV0dr0;U34;2074824395;1;2843167339;7;1707914901095308032;2634163020806750190;15674241;7;16150426287188716973;5;1
41;31;12073;0;331;2BLKPTOL;0;0;473;1707914901096091392;10499828855368459259;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;14324812313368930972;om;c1uuArs4e0ZYHf8Hg9ng85DEdL7EUnzWlPv9NQ7iHgNnRPmU37jBs4xvMnhRkwOm47Cccp;K1I;957906397;1;1372775908;7;1707914901096091392;10499828855368459259;542212191;5;16982178129811342859;10;1
41;31;12073;0;331;2BLKPTOL;0;0;474;1707914901096871168;3902089365646804612;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;2337247468056382699;Ae;tbVVNEcqbSuZRsn6gCPx1sFJaU44TJsd4JR3WfBjPcdBk9kslY4iSuGR7lal1tadGzExls;kFF;3527223126;0;4275500947;7;1707914901096871168;3902089365646804612;697925876;14;2514550354510089594;3;1
41;31;12073;0;331;2BLKPTOL;0;0;475;1707914901097647872;14820772327597009398;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;4302214173325118317;zE;ovH7yCj5z6Nu0HcDZwmWxxL8wAhlreNWutsmHlrjUt90r2zkG1NbJJvfUsNg1MD5PIvOkr;nN7;4174597307;0;3774155814;7;1707914901097647872;14820772327597009398;727509241;99;11806677746004755600;18;1
41;31;12073;0;331;2BLKPTOL;0;0;476;1707914901098429440;2220745285555817101;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;13180576197349592966;Ya;LvoLr3gGSgjQ3CPkb0hw1PsQNlPhohcO0PkmG8buRVBEzBmZeCta4pOCzb9TXvplE2lD5n;ZEE;1370878464;0;564556373;7;1707914901098429440;2220745285555817101;882027164;14;6850639772230290923;23;1
41;31;12073;0;331;2BLKPTOL;0;0;477;1707914901099211776;15573549356427476962;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;10051211470154715749;tC;wgmMI6ngssJn0EcunmK2dTb6FGJjDGePQQINhET9LzV3FsVXuButMIPC1zO599CbfCLteg;2Jb;2164436114;0;3984001619;7;1707914901099211776;15573549356427476962;302074901;9;15094326498833661230;22;1
41;31;12073;0;331;2BLKPTOL;0;0;629;1707914901099999488;518026170076235237;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;1399964743776718599;RD;qi7yUi5Xz0HFUmDj3PZk6kJTLc2Hjjh9U8Yqn8cWUwSiZdr11MCxAhLlfdaFObjpxhdMyZ;hx1;933337045;1;2129756308;7;1707914901099999488;518026170076235237;190979236;7;13062949778811034461;7;1
41;31;12073;0;331;2BLKPTOL;0;0;630;1707914901276430848;2728370025053298880;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;12369365502866502262;yp;Bif62lLmaxmwv5WSDVLqX1246SlTdVDRbRl4rFJi0pEe6wLFagE8My6OsbFa5j5vjUAqie;jEL;4083509881;0;2262818496;7;1707914901276430848;2728370025053298880;365314678;2;1464339724946580214;6;1
41;31;12073;0;331;2BLKPTOL;0;0;631;1707914901277274368;14087843411504884922;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;14324812313368930972;om;c1uuArs4e0ZYHf8Hg9ng85DEdL7EUnzWlPv9NQ7iHgNnRPmU37jBs4xvMnhRkwOm47Cccp;K1I;957906397;1;1372775908;7;1707914901277274368;14087843411504884922;542212191;15;14070966210257978323;23;1
41;31;12073;0;331;2BLKPTOL;0;0;632;1707914901278071040;15092441312468516437;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;10876687420597401492;IN;0YrTk8qmxXILLSzYXa7i2cHr656UfDDHDErVSOYXfcxppzO1U0d6jtxj1lU5tSXXhxTzTQ;KEK;467432495;1;1446895257;7;1707914901278071040;15092441312468516437;840406118;10;10438436947234418933;21;1
41;31;12073;0;331;2BLKPTOL;0;0;633;1707914901278846720;5117546152549234170;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;17649996035600062801;y4;m4PtCqZwXANzbZQrdIlBaleJ4oy5edoOYgceVzQ9DHIn3gaNfCUmEpN6X2pkXoqtb1y24d;QX5;2817311705;1;1500233684;7;1707914901278846720;5117546152549234170;451161021;99;3257847871939555913;3;1
41;31;12073;0;331;2BLKPTOL;0;0;634;1707914901279635968;7796401587310323365;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;136383756536745750;sr;bxQ8UbVBAzlauZemwRNH1soWxK57ilCETFdxqehnQLBPoRC0jLYZ8xhwcoZJFbdBltectG;MV2;860359950;0;4513943;7;1707914901279635968;7796401587310323365;678028550;17;10650381246917139136;23;1
41;31;12073;0;331;2BLKPTOL;0;0;635;1707914901280418304;17812322757583248695;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;14821398345820716570;hL;gK5WoDlJRHnYjLE8QEZdtw2bjkd23PeuUlXSLsSpMKcf33A51yZeF9HgbVpD1FfkdMObEN;ehZ;859163287;0;2067586902;7;1707914901280418304;17812322757583248695;592228969;99;12013562161194596157;15;1
41;31;12073;0;331;2BLKPTOL;0;0;636;1707914901281213952;12949520484826391807;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;17025639208009389191;BJ;rDsQBv0qWQKHOtFwIw61aMIdZt2oCq7mMKhIXfMBtqTZmhtALIqqbCt3HI1tRHhN58QRn8;yKZ;3818979563;0;3927492164;7;1707914901281213952;12949520484826391807;850417414;14;13072518548784191605;12;1
41;31;12073;0;331;2BLKPTOL;0;0;637;1707914901282008832;12791946133082326983;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;17024290165148727136;0t;GvLEPLqajK5rVbxGKuB35HxYtmXIOqpke6BRnFKj1QpxF6xOvQAvw47LJocdf29stjJpud;7hs;2333129586;0;4224521335;7;1707914901282008832;12791946133082326983;910422888;99;6521490825796031423;4;1
41;31;12073;0;331;2BLKPTOL;0;0;638;1707914901282780416;5556263493720907085;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;2747794012786548291;O1;N6sWonQgg8dwJraFkkov3Sh2XNFZvRpKliCeH7Iz2ZTnM2PGqeecv88RTIXtM6oUeH0avs;Fb3;3866550079;1;953821923;7;1707914901282780416;5556263493720907085;830866530;15;15700565659885881608;18;1
41;31;12073;0;331;2BLKPTOL;0;0;639;1707914901283558656;18266881375296168890;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;14324812313368930972;om;c1uuArs4e0ZYHf8Hg9ng85DEdL7EUnzWlPv9NQ7iHgNnRPmU37jBs4xvMnhRkwOm47Cccp;K1I;957906397;1;1372775908;7;1707914901283558656;18266881375296168890;542212191;11;11596500035025096770;3;1
