msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;eMM;eventId;phaseId;tradingGroupState;instrumentState;changeType;symbolIndex;eventTime;bookState;statusReason;phaseQualifier;tradingPeriod;tradingSide;priceLimits;quoteSpreadMultiplier;orderEntryQualifier;session_;scheduledEvent;scheduledEventTime;tradingGroupOrderEntryQualifier;instrumentOrderEntryQualifier;phaseTime;contractSymbolIndex;priceLimitStyle;sequenceTime;startTimeSMC;actualEventTime;endTimeSMC
117;107;12001;0;331;2BLKPTOL;2;0;72;1707914901039823104;12240067284451938;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;430287363295834731;qh;lyJGXsksPM6KIvyTRVIsJssrVnxgCY9eJscA9Xnj5K574gEIJaRgQRscJVuWX1mIEa3RU7;LEV;1272361034;0;754422102;7;1707914901039823104;12240067284451938;7;6861451188297967665;1;1;21;0;149423575;1706095049756684135;5;15;9;2;3;194;2;1;2;1;1706095049756727629;3;3;12269434322824782053;2208012633;101;1706095049756740986;1706095049756743818;1706095049756746123;1706095049756748133
117;107;12001;0;331;2BLKPTOL;2;0;73;1707914901043939328;8494309559629518380;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;14314350040313475973;yO;8eDcpA7oK5EP9K3MiljtqBR6JGKHXB2SSd18IS3WvcN9aNylqL27mpzDWq6MDFTydNd6Re;OD9;3962766034;0;1016289431;7;1707914901043939328;8494309559629518380;4;5302659248312076852;5;0;16;0;968476971;1706095049758425850;10;8;1;3;2;81;3;0;4;3;1706095049758463115;0;0;8691741824083904526;2514443225;25;1706095049758476407;1706095049758479274;1706095049758481711;1706095049758483952
117;107;12001;0;331;2BLKPTOL;2;0;74;1707914901044769280;8493133795146330401;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;4304038278104595839;bm;cthTYnAm2VXfdsNiky5YLoSlKJbVrSZ5jhjTDUp9eaB9riBAV1Wt4PTdhcD3MoOe5Hihu1;ZGz;3460919413;1;3053356509;7;1707914901044769280;8493133795146330401;9;2121453162090489060;4;1;7;1;526725252;1706095049758790370;10;20;4;2;3;146;2;0;4;0;1706095049758826516;2;0;3059440301494288277;807722833;235;1706095049758839334;1706095049758842126;1706095049758844442;1706095049758846501
117;107;12001;0;331;2BLKPTOL;2;0;75;1707914901049657344;517045351688446992;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;14738162350122594880;9J;t5FqON4msuDdmTI6kSjPOEt0gLi20GST6Fewkgsh8keUP8SsRGu3Z175EpVeNAi6B8r8Gm;gYB;2295104860;1;3752047070;7;1707914901049657344;517045351688446992;9;14599147847683281176;7;1;13;0;682402479;1706095049761061370;6;16;10;2;1;30;2;0;3;0;1706095049761097909;2;5;2265717122365398820;2761815865;1;1706095049761110824;1706095049761113589;1706095049761115875;1706095049761118057
117;107;12001;0;331;2BLKPTOL;2;0;76;1707914901062347008;7196082944181042890;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;2783946669380047195;Oa;mQ2VUztgmK2dTmOtt91u678WwI7kf1IAPcHL6T2fMBoCPksBOeTQECumhOOqcw5VIIyf0s;73x;3274536388;1;1881204819;7;1707914901062347008;7196082944181042890;2;27347698161203225;5;0;19;2;338352934;1706095049767475649;6;20;2;1;2;205;2;1;7;13;1706095049767512055;2;0;1459988603998109876;1241638170;223;1706095049767525208;1706095049767527961;1706095049767530305;1706095049767532488
117;107;12001;0;331;2BLKPTOL;2;0;77;1707914901065636864;16387729705404874191;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;1323854212775701313;0o;562u7DQtJopIhShkdQZ3Vq8sZS6BWkh9hdm1NDrMqDrwhBo8W15A9mhrXOSdjEe7V2iG69;jLI;1364211919;0;1396619064;7;1707914901065636864;16387729705404874191;17;16185436515031251650;3;0;13;0;154123499;1706095049769362721;5;11;4;2;4;88;3;1;1;14;1706095049769398868;1;2;3415902363986384902;3870985504;209;1706095049769411455;1706095049769414195;1706095049769416388;1706095049769418453
117;107;12001;0;331;2BLKPTOL;2;0;202;1707914901275978240;3558180368800425861;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;2445560449030391989;Jl;Nf933GnXcYWG39wqSN4KW2Lbg3Xw1kzS2Qhr2u0oWf2CsMaF2rxtgxcQBUwwJWxy0RPBsZ;O2t;686367361;0;3471620477;7;1707914901275978240;3558180368800425861;15;1451387987643928887;7;1;16;1;79594686;1706095049792902306;1;23;0;3;4;41;2;5;0;14;1706095049792938313;2;2;5200757316297005839;2269172805;112;1706095049792951458;1706095049792954329;1706095049792956708;1706095049792958823
117;107;12001;0;331;2BLKPTOL;2;0;203;1707914901282588928;8361554371000204883;K2CDW2BLKPTOL;XDMI;DSS_CDW_test;7;7;7;1434939254082355546;47;jTjKYQIzCLMIoy0DEdEJZrERSYoX1YnReQPfa04AMBCE31CTlzRXOVJhNkJbEVw8x7S8Ns;fu8;1342121182;1;3094473980;7;1707914901282588928;8361554371000204883;8;12663783793769261219;3;1;13;0;880078379;1706095049798420523;5;21;0;1;1;43;1;2;4;13;1706095049798457539;4;0;12688200961012461902;716515619;168;1706095049798470792;1706095049798473690;1706095049798476297;1706095049798478424
117;107;12001;0;331;2BLKPTOL;2;0;204;1707914901283426560;866456567100553517;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;15497960358411912793;n9;1xfTpSwfKM0fkssF9OQwsORQuGUzeFca9QKinaI77JzxHULo5Q1V7w2JRodzArcX42bbpq;kXq;1199095479;1;690093252;7;1707914901283426560;866456567100553517;4;18229098069050616620;4;0;15;2;226183924;1706095049799129296;7;12;8;3;2;188;3;4;9;6;1706095049799165349;3;3;18108423122453304433;3293204893;154;1706095049799178228;1706095049799181082;1706095049799183346;1706095049799185465
117;107;12001;0;331;2BLKPTOL;2;0;205;1707914901306582528;13739447577882950701;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;10507740887165735935;r7;0WccAx4yPuDEK6AsnxM2VgqzVCU02OAwXxFsxvHUUUETdIgTovHqeiqrXD0y6Hzmdab4Z4;Fnn;2519685314;1;181852641;7;1707914901306582528;13739447577882950701;8;3940192037679390626;3;0;16;2;177707962;1706095049820891365;4;12;3;3;3;1;1;2;6;5;1706095049820927086;4;3;7545314169999991604;2035567798;204;1706095049820939880;1706095049820942619;1706095049820944863;1706095049820946887
117;107;12001;0;331;2BLKPTOL;2;0;206;1707914901307395840;17413746768765915545;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;13013610096980342663;zi;n2BzGHJQizdJuGeylooinNnYwY1D1IhgmTQAbQWnJwM2eI1LQMDsTsYxfU8f20YbXsc993;ZxP;1185135321;1;2700231817;7;1707914901307395840;17413746768765915545;5;13820333332021535959;3;0;11;1;315863755;1706095049821706703;5;23;10;2;1;139;2;5;7;13;1706095049821743929;5;3;3826649171948886895;695537054;127;1706095049821757177;1706095049821759943;1706095049821762345;1706095049821764496
117;107;12001;0;331;2BLKPTOL;2;0;207;1707914901310665984;6416319152606026715;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;8266442834919254042;yr;5b2nAmyN8rTgG8fb6emZrDwb5rtgVBx02p3gk0lgiRYSnxHOPj1ki1LbY8aXviYDEIHOWT;Ned;2104623119;0;2932992915;7;1707914901310665984;6416319152606026715;14;8473839612206988564;3;0;5;2;198284442;1706095049825150588;9;21;5;1;1;231;2;2;5;15;1706095049825186822;5;4;17026156752949461718;200309713;122;1706095049825199977;1706095049825202710;1706095049825205073;1706095049825207250
117;107;12001;0;331;2BLKPTOL;2;0;208;1707914901325473792;3035262643530428989;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;735870582654623346;BE;qUPQJFdet2tqfkZnBzE4fibDY4YKbdn1ADWcSBhfOfMWgRoj4PdwiQ1YNIaSE095MGkykK;9z6;2471500330;0;1795999533;7;1707914901325473792;3035262643530428989;5;16022602244726163203;2;0;3;0;641357936;1706095049841392282;3;11;2;2;3;82;2;4;8;11;1706095049841428294;0;4;7983661815364515923;2025577608;61;1706095049841441256;1706095049841443969;1706095049841446152;1706095049841448238
117;107;12001;0;331;2BLKPTOL;2;0;357;1707914901593370624;2478444365055201643;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;1887790168013491197;oc;Rzg3GYyKqZcN7G8xl6oAO4OJJnq1F7jmUdgj0wInpbAzfH4VXiZqP2Ns4aXEp5PvTsflKf;SwB;3347463342;1;499384430;7;1707914901593370624;2478444365055201643;11;3584240488341281195;2;0;19;1;586880250;1706095049850590897;6;21;1;3;4;87;1;3;5;14;1706095049850626892;4;2;1083219325222280780;1539017027;2;1706095049850639970;1706095049850642787;1706095049850645068;1706095049850647099
117;107;12001;0;331;2BLKPTOL;3;0;14;1707914901006343424;4476779893339521596;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;13176141444238371383;C5;goy3TWJhek7t85oeTyQLP83JMCiqpNoZxHFeoYqbFGzTCMyIIfTRRf7nfepFrJnYAg6eBG;2pH;2420459378;1;3831053502;7;1707914901006343424;4476779893339521596;4;5051823764937641878;2;0;1;1;393921509;1706095049746804732;7;22;6;1;2;108;1;5;2;1;1706095049746843484;4;4;8504197502499201625;3250387203;12;1706095049746857603;1706095049746860428;1706095049746862939;1706095049746865073
117;107;12001;0;331;2BLKPTOL;3;0;15;1707914901012374528;16010478336582864691;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;15944547988559204306;dh;BsdLkFYr1Aar69IQf1zIgi2ljD8TsO7fMRuUG2Bz2MlgLTTEJvi0VjBxjof9oMWgV7JRiT;1Vy;759889583;1;452097841;7;1707914901012374528;16010478336582864691;8;10297559331913040517;3;1;6;0;662272845;1706095049748046943;10;20;9;3;4;151;2;0;4;16;1706095049748084539;4;0;15359682581021416053;2855801794;234;1706095049748097797;1706095049748100571;1706095049748102842;1706095049748104946
117;107;12001;0;331;2BLKPTOL;3;0;16;1707914901019036928;17801243307523231001;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;8445089558153260292;oC;tNR9GZMegQGUSEFrWY0ZHM73TsfCZc7bEwyByBpHhhUgLWxhcYigs05uXKbIhT79JcPC5I;pDb;48157226;0;629981124;7;1707914901019036928;17801243307523231001;1;7753977468183238901;5;0;3;1;213087042;1706095049749714020;5;16;10;1;3;163;3;0;2;8;1706095049749749799;0;3;7332991625508205765;2471560755;183;1706095049749762827;1706095049749765518;1706095049749767818;1706095049749769884
117;107;12001;0;331;2BLKPTOL;3;0;17;1707914901032762624;17976763573774524452;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;3412129210960478891;Ir;uQDhWr0he18VTiciaLkmDuPHH2E2IQmlJpF2Utw22SswUcBp3kkHayOL4rVgZuIehcbuGJ;GLc;2818742835;1;4061968911;7;1707914901032762624;17976763573774524452;99;17334288457792955371;2;1;18;2;225511348;1706095049753922646;4;12;10;2;2;218;1;0;3;4;1706095049753958068;0;4;17333848511056941577;3241701391;240;1706095049753970858;1706095049753973551;1706095049753975724;1706095049753977860
117;107;12001;0;331;2BLKPTOL;3;0;18;1707914901042287360;13344227764349625084;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;16917003236363965301;Qk;jwDNjsVITWihoSQqmivXXAnC8XGisn3KeMwqbWGV5vy1gCn4tkRz1RXco3n3Pihz0Z5GI4;nlk;235036440;1;1142496033;7;1707914901042287360;13344227764349625084;17;9595770709639865967;1;0;11;1;136283212;1706095049757729464;10;7;3;3;4;192;1;0;5;0;1706095049757765624;3;3;7002364869790477602;4006507347;136;1706095049757778866;1706095049757781622;1706095049757783870;1706095049757786009
117;107;12001;0;331;2BLKPTOL;3;0;19;1707914901048039680;9372662706024994089;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;741129824976247114;V4;chHa6bIIiZTLJo7rACHr2Ieb9atyEAmamnhMWEeRB4m6iezgRFDMqi4Uh93DkPOtnL9RZd;Fef;2845345562;0;3018145225;7;1707914901048039680;9372662706024994089;1;14512420609752129423;2;1;14;2;765519849;1706095049760282943;1;22;8;1;2;203;1;5;6;15;1706095049760319027;3;3;6971830958778477070;3385151263;89;1706095049760332154;1706095049760334879;1706095049760337049;1706095049760339148
117;107;12001;0;331;2BLKPTOL;3;0;20;1707914901056592896;18028312317691185219;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;4240817722133414201;Nc;91pf1G46L40DH4FhwbvXCFMAYShrmIw1KOUdBoXoJHtBX0dl773nO5JvjMbbIFVd6JeBFc;b49;2686139131;0;2331932517;7;1707914901056592896;18028312317691185219;11;3892998868685292369;3;0;2;2;766266667;1706095049764347551;8;15;0;3;4;53;3;3;5;15;1706095049764384511;0;1;4040803792147820818;4098115039;192;1706095049764397982;1706095049764400860;1706095049764403266;1706095049764405376
117;107;12001;0;331;2BLKPTOL;3;0;21;1707914901069735168;17820020002028461801;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;17025639208009389191;BJ;rDsQBv0qWQKHOtFwIw61aMIdZt2oCq7mMKhIXfMBtqTZmhtALIqqbCt3HI1tRHhN58QRn8;yKZ;3818979563;0;3927492164;7;1707914901069735168;17820020002028461801;15;8760320667196398842;5;0;2;2;850417414;1706095049771818071;1;16;1;1;1;241;3;1;6;0;1706095049771855068;3;5;10450329978291102960;2148203645;242;1706095049771868061;1706095049771870854;1706095049771873188;1706095049771875444
117;107;12001;0;331;2BLKPTOL;3;0;22;1707914901082874880;10611793476440561453;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;11757426431497952689;8t;ZJTIImJh5M2ycBPjaJeJ3HE6ZSNrPKKXUAAoO51m8fs4iHLpBcuBvWRfPacpVKK5C9ulHA;mwc;287223562;0;501196996;7;1707914901082874880;10611793476440561453;15;11284600273681070861;1;1;12;2;27066957;1706095049780454909;9;24;4;2;3;112;2;3;6;13;1706095049780491246;2;5;7864272255694030325;1390142764;60;1706095049780504280;1706095049780507090;1706095049780509283;1706095049780511411
117;107;12001;0;331;2BLKPTOL;3;0;23;1707914901094024960;16710064428246539901;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;14806697138920524315;gv;oWPj4KYNzdbHn0i6WZvzYIrhl41PahZzJNHOycxlcp0d8rtztqCVECTHjuKY7n59ibsCoC;eQC;2599679337;1;2858420169;7;1707914901094024960;16710064428246539901;14;1925701750135820321;5;0;14;2;105538185;1706095049787684761;7;15;8;2;4;238;2;3;6;4;1706095049787724720;3;3;16544689181009301139;944012629;0;1706095049787737618;1706095049787740418;1706095049787742701;1706095049787744856
117;107;12001;0;331;2BLKPTOL;3;0;286;1707914901293353216;2935026198697304140;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;;yR;wzHVfmb0YtvdhVLVlBUbaKCRsIegwDV1R9UNs2iAoBIudXyrqNXLqFX8voc6wsHd0b4lgY;3rR;;251;0;7;1707914901293353216;2935026198697304140;2;12732344475305590223;3;1;3;1;189474699;1706095049808029615;99;23;7;1;4;184;2;5;9;0;1706095049808065959;0;5;15623064156699292854;3994531691;70;1706095049808078938;1706095049808081721;1706095049808084014;1706095049808086134
117;107;12001;0;331;2BLKPTOL;3;0;287;1707914901295037696;16704827933179588794;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;10876687420597401492;IN;0YrTk8qmxXILLSzYXa7i2cHr656UfDDHDErVSOYXfcxppzO1U0d6jtxj1lU5tSXXhxTzTQ;KEK;467432495;1;1446895257;7;1707914901295037696;16704827933179588794;17;5438800525211475240;2;0;9;1;840406118;1706095049809571855;99;0;4;3;4;28;3;0;5;15;1706095049809608504;2;1;11136553997582886964;2495319875;4;1706095049809621615;1706095049809624508;1706095049809626960;1706095049809629153
117;107;12001;0;331;2BLKPTOL;3;0;288;1707914901299164416;2141593092083003812;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;167335769121138592;n3;QddX6EHSyMUkyaCqPHQ2yVkJPdfPnSQlrXBa2cYzoSeryKwcxTGF9lsyAAycELFbaI5507;kd0;1025439045;0;1521194008;7;1707914901299164416;2141593092083003812;9;1565296232571814078;2;0;20;1;648090412;1706095049813482752;8;24;4;1;1;251;1;3;3;8;1706095049813518772;0;1;3529866450914444407;939205091;71;1706095049813531573;1706095049813534355;1706095049813536601;1706095049813538716
117;107;12001;0;331;2BLKPTOL;3;0;289;1707914901302485248;6167201279045764632;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;10929083452623909704;Qp;ZyDvZNtZftw347NF64GL6g1YOCjtNgTG4gn0PaO94v2iAMQffVIk7BpoCZpdvrCQIBcvGf;KGy;1159840746;1;561918784;7;1707914901302485248;6167201279045764632;8;6098206752153093014;5;1;5;1;221113253;1706095049816721498;3;21;4;3;4;16;1;2;5;3;1706095049816758797;5;2;10040166613611633621;1850462707;145;1706095049816771811;1706095049816774578;1706095049816777007;1706095049816779123
117;107;12001;0;331;2BLKPTOL;3;0;290;1707914901319731200;646436579690154754;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;10857787113686633384;B2;bqTIcyZ1E6WnMCnyiXrs6axNzUDh8nZMHEdPrjCKVFtI5U3JeEkPHDYO42qq9we4MKGJNL;OCF;1975180780;0;3207683071;7;1707914901319731200;646436579690154754;6;2509945876833493985;5;1;7;2;345150432;1706095049834913841;2;0;9;2;2;84;2;5;5;8;1706095049834950167;5;2;16376122072931031189;978284008;114;1706095049834963472;1706095049834966309;1706095049834968851;1706095049834971015
117;107;12001;0;331;2BLKPTOL;3;0;291;1707914901322999040;12061951604417479904;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;3871136976767915508;no;OajY2qlWR2HM4F0bMOfPfMkm7mnoIvYqUq1qJAluBmPejFZhD5FXJZ98GN3eDGRjBzL2Vb;uK9;599176339;0;1991586982;7;1707914901322999040;12061951604417479904;1;6958083658340959985;7;1;13;1;911319188;1706095049838609197;8;13;1;3;1;207;2;5;1;15;1706095049838644946;4;4;15103134628904357593;2929931130;168;1706095049838657917;1706095049838660720;1706095049838663103;1706095049838665219
117;107;12001;0;331;2BLKPTOL;3;0;359;1707914901592541184;407921248708976754;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;1941955256451427870;U2;r561sFoMQiK5WuaJKa0kvTQ4hoIG5mShwa80wuL0U5vWAPeOBjcIgMFQTnpZYDrjCLmF8M;wsE;1859601324;0;3151477274;7;1707914901592541184;407921248708976754;5;11823678385461779920;7;0;18;0;906768783;1706095049849672983;10;22;3;2;3;213;2;1;5;9;1706095049849713383;1;0;10616790840961114146;2612933909;252;1706095049849726336;1706095049849729090;1706095049849731471;1706095049849733527
117;107;12001;0;331;2BLKPTOL;3;0;360;1707914901603296256;10236815462365345679;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;16326185390817402054;P9;F4ivigLIrPwpcWfgdmkbIkD96RvhC1QhhNYtN30UQGJVTbs17hTf8JVCSDEtmZJx3rM95e;M5p;2175342837;1;691508342;7;1707914901603296256;10236815462365345679;2;13111176708842281;7;1;7;2;487911392;1706095049861626587;8;11;1;3;4;183;1;5;8;5;1706095049861662746;4;5;14660048450635134734;858733702;40;1706095049861675496;1706095049861678270;1706095049861680509;1706095049861682583
117;107;12001;0;331;2BLKPTOL;4;0;62;1707914901019851776;12721139857522606334;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;6879535445576783198;tX;880Ep7dC6otTmUc5gF12hyCXn9dqJF3ExE5KkydsJLFSjIAJjhZvjD0qycqyBXmDnVFewr;2Kc;1744737449;1;338990475;7;1707914901019851776;12721139857522606334;9;10241709016751920459;1;0;16;0;687820829;1706095049749941702;6;13;1;3;2;160;2;0;1;15;1706095049749977825;0;3;13928846443209365332;1960354624;151;1706095049749990963;1706095049749993785;1706095049749996026;1706095049749998184
117;107;12001;0;331;2BLKPTOL;4;0;63;1707914901026470400;6915753377977131354;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;13445691230971385553;Oj;yQK5LAsLcQb75NmmBy9nOhKt6h2wdEunzbMmX8iM3NZpdGNVTdIwgofa5sgDIPbvHMYPxT;iH9;1301425996;0;3314353334;7;1707914901026470400;6915753377977131354;6;11502928863386149584;1;0;2;2;844959358;1706095049751946744;7;0;10;2;3;91;1;3;1;1;1706095049751983018;4;4;9433250140504094572;3942066276;73;1706095049751995915;1706095049751998663;1706095049752000992;1706095049752003177
117;107;12001;0;331;2BLKPTOL;4;0;64;1707914901027306496;9244235867876505248;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;18358697419713461226;Gt;dbOLDX8tS76zPqvB5SWN1vYVJgX4ZjBbkwL4tzGEh8bB5Bx70HWWhD9P1ZD5RVayfbrt4I;mut;1028372657;1;1708593561;7;1707914901027306496;9244235867876505248;14;12364295049931952261;1;1;4;0;984029995;1706095049752213739;8;12;10;3;4;61;3;5;8;14;1706095049752249251;0;0;2480301277563463954;4124715751;56;1706095049752262148;1706095049752264871;1706095049752267185;1706095049752269336
117;107;12001;0;331;2BLKPTOL;4;0;65;1707914901046400768;8833365142754818219;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;3719974924905300726;XM;jB8tRkgGO4jtJXoXQIr0V8xIIV88n130DvS4A6LogFMwukevgRhbGI0YQvqdU5DxCazmM2;1K7;4181483227;0;1947319333;7;1707914901046400768;8833365142754818219;17;12398384190372028867;5;0;8;0;330454191;1706095049759526196;9;22;0;1;4;140;1;0;7;10;1706095049759563364;5;2;8216685947451339404;3284072550;46;1706095049759576508;1706095049759579412;1706095049759581832;1706095049759583986
117;107;12001;0;331;2BLKPTOL;4;0;66;1707914901063168256;17694069297591405249;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;1106572295755281863;Wx;OBWGTFZNP8754AX2g66SWnSLqmoUgvUiVRQ3ERhYyGh1SWIvgntgmVEC41pktYPjGgws3n;te1;2553492281;0;11358153;7;1707914901063168256;17694069297591405249;8;1479674481345564747;3;1;18;0;509093810;1706095049767940367;8;16;4;1;1;192;2;1;9;10;1706095049767976393;1;3;15823621476696783482;459047392;232;1706095049767989145;1706095049767991892;1706095049767994118;1706095049767996295
117;107;12001;0;331;2BLKPTOL;4;0;67;1707914901066454272;8864242489423135201;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;7028453693031795075;Yo;8UcGY2IsmQ5J37uGuCCeEpmuIT39Z5780VlCgeiCEJbsQ6CkRSkYNSg9D4JWHZ1FEqZyrE;j3L;423532867;0;860683633;7;1707914901066454272;8864242489423135201;17;335201484887417396;5;1;16;2;685651177;1706095049769844152;99;22;8;2;3;23;2;0;7;3;1706095049769880675;3;2;14888437311575301982;137321769;127;1706095049769893811;1706095049769896747;1706095049769899288;1706095049769901416
117;107;12001;0;331;2BLKPTOL;4;0;68;1707914901068916736;17949378382808105924;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;4162630343438579170;Wo;iIrXrGD84i1cSExhKh5ydTAbUaFwYpEYYS4mqlWJr1GtvOT0c7ptc6ShJaQNyktb9AFOHu;yhj;3270525008;0;2643206244;7;1707914901068916736;17949378382808105924;4;12056272174496787501;4;0;11;0;164996825;1706095049771310803;8;7;10;3;2;242;1;3;1;8;1706095049771347455;5;4;16966126198062916325;2153185584;80;1706095049771360603;1706095049771363461;1706095049771365908;1706095049771368248
117;107;12001;0;331;2BLKPTOL;4;0;69;1707914901076298240;17531082987667645807;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;7543779628463121226;Zv;oM9u2Gv4glWUDnxXjh73s9ROn7SFSFNDw5qgLKxrfyrz13xxSseTVmkqa6NNywvKXHdXoW;3pd;1144034105;1;3453138748;7;1707914901076298240;17531082987667645807;7;15487975988014036308;5;0;12;2;752014678;1706095049776001376;5;4;10;1;3;192;1;4;8;15;1706095049776038335;3;1;1835146558249967065;2568335802;181;1706095049776051462;1706095049776054290;1706095049776056697;1706095049776058860
117;107;12001;0;331;2BLKPTOL;4;0;70;1707914901088629504;11026670067004696418;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;5295398863502197985;ea;f3R6BUopgMEyJetj4PlB2oLfR0DEY5lDmXcdq5h6s2QqEeqOjtbEQO7rAPF0wlluxjRhKW;zoY;2022587352;0;3677129230;7;1707914901088629504;11026670067004696418;11;16270536467751177185;4;0;2;0;869985226;1706095049784598050;4;15;6;1;2;199;1;3;5;7;1706095049784634839;2;5;6544209693903793239;183751394;230;1706095049784647933;1706095049784650817;1706095049784653262;1706095049784655375
117;107;12001;0;331;2BLKPTOL;4;0;275;1707914901287598080;8713876051116768725;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;6725499392402630146;cm;QtljJ18rQrk4Eh8TjMsx3AZr7KnL7vREkIJ381SuPVCeNsva40hnhHoMW1ZZnMYTWMAvGM;yOk;2123342926;0;4019879605;7;1707914901287598080;8713876051116768725;17;9753680775605147403;3;0;15;2;581937651;1706095049802755797;10;21;7;3;2;138;3;1;0;16;1706095049802792895;2;1;14057752746329525405;2053607594;132;1706095049802806308;1706095049802809140;1706095049802811503;1706095049802813626
117;107;12001;0;331;2BLKPTOL;4;0;276;1707914901289240832;2567335877180781193;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;4877442485009327040;N4;BH9BigX6VIVD0miBMBclwv9tbzoMnFvyMeButt22tC7gZ78l6IY7Uz7GlwEucfIQ7YCjPD;Ejj;2610298077;1;3847417095;7;1707914901289240832;2567335877180781193;7;16631905374187907609;3;0;9;1;41437899;1706095049804233041;3;7;4;2;4;118;3;0;8;8;1706095049804269424;5;4;10827348445457163211;3610629675;66;1706095049804282296;1706095049804285007;1706095049804287258;1706095049804289338
117;107;12001;0;331;2BLKPTOL;4;0;277;1707914901291719168;17492693172099919803;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;15870838569435904952;pi;6tS9xyD58gMSHj5oABtq0U1jeUIZfAnzwtUE0wP8Mjie7c4QgwbUNepgwIPck0OMBuKp6W;21q;580210742;1;4013051584;7;1707914901291719168;17492693172099919803;2;2968741956881037270;5;0;8;0;958128478;1706095049806483248;5;20;0;3;3;171;3;3;0;15;1706095049806518820;1;4;4193953159379095707;2005762978;235;1706095049806531713;1706095049806534517;1706095049806536736;1706095049806538899
117;107;12001;0;331;2BLKPTOL;4;0;278;1707914901301668096;10801771984305456658;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;17024290165148727136;0t;GvLEPLqajK5rVbxGKuB35HxYtmXIOqpke6BRnFKj1QpxF6xOvQAvw47LJocdf29stjJpud;7hs;2333129586;0;4224521335;7;1707914901301668096;10801771984305456658;99;7583619282146366146;1;0;18;0;910422888;1706095049815897627;2;11;0;3;1;238;3;5;5;9;1706095049815933614;3;5;17760654688794674486;4171897553;145;1706095049815946632;1706095049815949397;1706095049815951662;1706095049815953768
