msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;orderEventType;ackPhase;ackQualifiers;ackType;bookOUTTime;eMM;eventId;indicativeAuctionPrice;indicativeAuctionVolume;orderID;orderPriority;symbolIndex;sequenceTime;orderQualifiers
92;82;12014;0;331;2BLKPTOL;2;0;48;1707914901022031360;1982661240804678729;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;6879535445576783198;tX;880Ep7dC6otTmUc5gF12hyCXn9dqJF3ExE5KkydsJLFSjIAJjhZvjD0qycqyBXmDnVFewr;2Kc;1744737449;1;338990475;7;1707914901022031360;1982661240804678729;5;4;7;18;1706095058408501712;14;7179072148463163393;-4726828364853845209;17673777146548007389;5512445837837133771;5571456055079995297;687820829;1706095058408510802;3
92;82;12014;0;331;2BLKPTOL;2;0;49;1707914901035650304;15243588720490975240;K2CDW2BLKPTOL;ETLX;DSS_CDW_test;7;7;7;11491051784184581446;7B;rMpkIM2t3nc0O2AZCEUStHW73AUCjNyLDdsfN5oiQ3cSuX7UM3WlJaNzslBo47uSElWlx1;uUk;2164569466;1;2265274919;7;1707914901035650304;15243588720490975240;11;4;2;5;1706095058410898928;1;677513837222279060;-5640956092680704890;7965882976066871362;587184716093266835;15156315017164581865;733634346;1706095058410907727;1
92;82;12014;0;331;2BLKPTOL;2;0;50;1707914901041292032;15472020156416773748;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;13180576197349592966;Ya;LvoLr3gGSgjQ3CPkb0hw1PsQNlPhohcO0PkmG8buRVBEzBmZeCta4pOCzb9TXvplE2lD5n;ZEE;1370878464;0;564556373;7;1707914901041292032;15472020156416773748;16;5;3;18;1706095058412101081;10;4149551898455876068;-2518876604753151940;14832118425449587678;13434884561751263893;16171903699579062116;882027164;1706095058412109853;0
92;82;12014;0;331;2BLKPTOL;2;0;51;1707914901043713280;12219701167370193759;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;2864216930367635044;lo;67CogyjJh5BIwZmPmCruYc6aWCJ0zPxHvLqKAg6cSQfazQp2TRoJIhaIsRVuvXt2tqGnrE;7U4;1653924567;0;2095074526;7;1707914901043713280;12219701167370193759;13;1;6;2;1706095058412651622;14;3039367575449393645;466805352399762167;11270761473934789830;11994530155991021751;417070982459490825;235516096;1706095058412660486;2
92;82;12014;0;331;2BLKPTOL;2;0;52;1707914901048578816;3975634793488345423;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;8943933701115578874;9G;VQlHFNtQYKhFqxHOD5ncjSC1q8uP7mF3yNEdGv1lFbzOiydlcyhTylb07Rq625ymS1twaz;Xr7;3629286593;0;235437051;7;1707914901048578816;3975634793488345423;1;3;0;8;1706095058413805772;2;15717716231667382748;-2756550590978123699;11949687296985755165;11941406765365641856;5417704631073754720;955011091;1706095058413814684;1
92;82;12014;0;331;2BLKPTOL;2;0;53;1707914901050490112;10606372536549465181;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;17295773724827141798;A4;Yd484WmiJB1ncMsdjpMfE0HTf3gzH98sRLJY3K7sJDtxO3CNKF1UtOqhahX4ZGxyetjsCC;nRJ;4063280419;1;1961639532;7;1707914901050490112;10606372536549465181;23;6;6;11;1706095058414206130;2;4007218493377481800;-2331258792720980127;8929739522500220740;14382143500625346133;3499673270286705769;338709066;1706095058414215213;3
92;82;12014;0;331;2BLKPTOL;2;0;54;1707914901054106624;4180768194858222718;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;44956015518759300;pU;Xnia6wK8dJH66zsgcL0jaORXJM0YfKcacdS9mBlrKtiUSMZsQkyTdzcBTXsTQjhD36tmos;7kk;2113077151;1;3084259250;7;1707914901054106624;4180768194858222718;14;3;5;8;1706095058415036255;15;8802165319115702126;8183179149143830769;14445352925427094918;5617508679001563240;10059904076866287944;786357755;1706095058415045002;2
92;82;12014;0;331;2BLKPTOL;2;0;55;1707914901056484352;14614355882156132474;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;11214469527078785917;6R;lRwk8TR9Sc0KXHiAXt7Y4QXHtl9mm3SSIpeOTNUukiXLFSfJJNd2V1hcljacnetCWVD4mE;fLc;3922324778;1;2984614128;7;1707914901056484352;14614355882156132474;11;3;2;24;1706095058415673674;9;8048102537785330260;8856772698960396485;8889762114973294859;3828249255233478975;15282100996785452811;641399268;1706095058415682487;4
92;82;12014;0;331;2BLKPTOL;2;0;56;1707914901062849024;6598119508888833795;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;14081163277357308690;0Z;Iz7pdwYaijvaPkcHB3cFmAImKfaxx8LKR1bHd6h7RUer2BmYvF9ZBD5rIlAa1EhHGV0dr0;U34;2074824395;1;2843167339;7;1707914901062849024;6598119508888833795;6;1;3;17;1706095058417472724;5;9472038799489156528;7663789049455537261;6136835463156998551;378990268626906288;17930442317832354254;15674241;1706095058417481738;6
92;82;12014;0;331;2BLKPTOL;2;0;57;1707914901066041856;8099050927808720177;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;8695965697730502662;dW;YOhJY9QsMyy7kB0oDnWSP4wzHU6mY2lBGgr5xNESnl0A58iBpZmbFbk23YtnKFzQYZGuON;RgQ;574056598;0;1464455073;7;1707914901066041856;8099050927808720177;9;4;4;6;1706095058418424428;1;2619299531454963681;-3546298922358383485;10648964048758281855;12508823780826364529;4370003037907726642;659932215;1706095058418433285;4
92;82;12014;0;331;2BLKPTOL;2;0;58;1707914901072355072;2960234261533532626;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;1941955256451427870;U2;r561sFoMQiK5WuaJKa0kvTQ4hoIG5mShwa80wuL0U5vWAPeOBjcIgMFQTnpZYDrjCLmF8M;wsE;1859601324;0;3151477274;7;1707914901072355072;2960234261533532626;1;5;4;0;1706095058420438361;4;7600412277807889386;-6916575535547458950;8348929469766656865;15676604947528063341;9809555621629506299;906768783;1706095058420447344;0
92;82;12014;0;331;2BLKPTOL;2;0;59;1707914901081992448;1068637743252747003;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;9966071513210804530;XA;UOHARk1nvGXIsV5wwJqKODtYhAM5XxkofuPdTjKYM3uREHzpFGpZwdc2KAX1gjLcGPnAf3;Xqi;3126835492;1;316094341;7;1707914901081992448;1068637743252747003;11;8;0;23;1706095058423684765;4;6384535398340678744;2705518435107956837;11858395561475804857;10195439414999090545;1994517138394988872;502919184;1706095058423697230;3
92;82;12014;0;331;2BLKPTOL;2;0;60;1707914901084408064;6237176122842219547;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;16640777651013728151;Wr;w08mLhl4SkS6mmCIgNqPyNsOVmUkdxRoa95mGyA7uPFKzvcFBpRhjD6KJXG38VMkjvAQdS;y8t;723370767;1;2063910704;7;1707914901084408064;6237176122842219547;15;5;4;8;1706095058425096062;5;8855408413709839274;-724853882158745283;17620864768606588515;4548484956589959647;9537950898152703773;636453490;1706095058425105134;2
92;82;12014;0;331;2BLKPTOL;2;0;61;1707914901085208832;4301827499470942378;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;8445089558153260292;oC;tNR9GZMegQGUSEFrWY0ZHM73TsfCZc7bEwyByBpHhhUgLWxhcYigs05uXKbIhT79JcPC5I;pDb;48157226;0;629981124;7;1707914901085208832;4301827499470942378;4;7;0;9;1706095058425388871;99;1725871871199480762;4381312443894354143;17114701346148457332;898274637035408460;9424367551079796001;213087042;1706095058425397810;6
92;82;12014;0;331;2BLKPTOL;2;0;277;1707914901279044352;403990930016658963;K2CDW2BLKPTOL;ABCD;DSS_CDW_test;7;7;7;11552654860280982924;o4;slUFfWqNLrwNHI1iSdCkGni0lGVV9NFTo3Mgl3gZUaowrDecGpXRDT5ItiutYfbNu5fG2D;L11;139323470;0;3933947039;7;1707914901279044352;403990930016658963;1;6;1;2;1706095058432002871;14;2286773407841587871;-8304168081594899475;122061257566032198;3333133144957387026;2248991901431859244;624214946;1706095058432011753;1
92;82;12014;0;331;2BLKPTOL;2;0;278;1707914901284676096;10388486373081031421;K2CDW2BLKPTOL;ABCD;DSS_CDW_test;7;7;7;3644559844241529103;le;9l6Ita4H2jn7fc4ofS1CJefQmxMyFTNAdjWNn42QIeYoFg8vq1og7ZGso0dgmvGcCz3eWH;Zm5;1853132841;1;4293924547;7;1707914901284676096;10388486373081031421;8;4;5;15;1706095058434688465;10;15033103159622060723;-9049200122524670066;17189201028922047932;1872080329150188584;15807520375031391151;762062763;1706095058434701829;6
92;82;12014;0;331;2BLKPTOL;2;0;279;1707914901304615168;17057334217355788409;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;11037862016003139632;TY;cEjzOzgvcJkbz3Ou4JAB9E8qUnBMMIEuwhCBJ5pCLAs6yAHhNUs02QcipAeVtKUl9DkfEr;5Ty;2794813678;1;2305051789;7;1707914901304615168;17057334217355788409;15;6;1;17;1706095058444116661;2;13285729334483612144;-304812200403854956;10425472918707574825;933016272631989852;13698711913616931865;397856163;1706095058444125574;3
92;82;12014;0;331;2BLKPTOL;2;0;280;1707914901307830272;15319126511103021129;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;1293858113929826603;Yv;mK4IuG0cv4P5uzCElKjHC1PplDPsPnxvfONYrtT7COVJvUzvWIY9GFyen0rGWTYiVQYhxy;eRW;609587171;1;2923765661;7;1707914901307830272;15319126511103021129;20;2;4;19;1706095058445749690;8;4830716502458226999;-4596668111443744969;17742104688488283702;2260342768462510010;15562859712617886316;966477508;1706095058445758581;3
92;82;12014;0;331;2BLKPTOL;2;0;360;1707914901596177152;10117186033875971100;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;1323854212775701313;0o;562u7DQtJopIhShkdQZ3Vq8sZS6BWkh9hdm1NDrMqDrwhBo8W15A9mhrXOSdjEe7V2iG69;jLI;1364211919;0;1396619064;7;1707914901596177152;10117186033875971100;10;8;7;7;1706095058461899676;7;8150757273349203454;-6856787726543932620;13629904978311690222;14655903984821627252;5365147310320068167;154123499;1706095058461908634;3
92;82;12014;0;331;2BLKPTOL;2;0;361;1707914901598617344;9943823293639972362;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;14761009529419667952;aD;mojCgy7BXlXPGI63DNU3a0uABAYLomA80ZrKAEd5S7V9LfwSPUjVPNA1xFA3ivzUQ4M9Wl;oqS;3649434989;1;2752062206;7;1707914901598617344;9943823293639972362;7;2;0;17;1706095058463368984;9;1273243684953623385;-7039813665957634145;14122899041518053378;11908240861379275416;13308853374692919550;911386486;1706095058463377787;3
92;82;12014;0;331;2BLKPTOL;3;0;60;1707914901017183744;15658927664285979903;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;17545395245734829072;k9;xEX29W8dnINHcdHdJwpTnHbzssgObUeCJS2jdgJi4MBIhtlqtqU6JMirJ2SfeozbaBVpLa;7Hm;1927176781;0;568547390;7;1707914901017183744;15658927664285979903;6;3;7;7;1706095058407732881;10;15692035039936122818;-4406487428937876055;10550791424379117787;7385610993168466829;17473710885766823910;743125215;1706095058407741821;4
92;82;12014;0;331;2BLKPTOL;3;0;61;1707914901021236224;4573260799553248227;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;6449116440024891814;Jg;NWCAWS3uu34skFuAzlzNoxhiN3GZu0SxqEEjgVao2KNcStkXt8Y1X44lCURZ3Iz6kJCShd;x0Y;548344005;0;376511674;7;1707914901021236224;4573260799553248227;4;5;2;23;1706095058408369485;5;7745278318162056300;2610740707312345724;14112843024619289834;6644221669899060085;3939429464426252527;958972949;1706095058408378524;6
92;82;12014;0;331;2BLKPTOL;3;0;62;1707914901027579648;13514756734987844535;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;17295773724827141798;A4;Yd484WmiJB1ncMsdjpMfE0HTf3gzH98sRLJY3K7sJDtxO3CNKF1UtOqhahX4ZGxyetjsCC;nRJ;4063280419;1;1961639532;7;1707914901027579648;13514756734987844535;13;2;6;24;1706095058409493918;99;8660872444229580095;-4884107230007157868;5320658135929604300;6228575620709409965;4796378023625967055;338709066;1706095058409503063;3
92;82;12014;0;331;2BLKPTOL;3;0;63;1707914901030014976;18073848952295158649;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;17502663871563463515;iC;SvbAaI0IUWTzA4TDp1g4wa7rorRhs0vVKdzbeLZDjNVmVTWQ5gTiAT1Lwv3RkavfYZfUy2;G7T;2126895777;1;3651464833;7;1707914901030014976;18073848952295158649;7;8;6;8;1706095058409947344;2;11057914601797518515;5401153527218195279;12689674694901241319;2518292285556880856;14662210607871000552;880524655;1706095058409956280;5
92;82;12014;0;331;2BLKPTOL;3;0;64;1707914901038054656;16054731030113520219;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;4580367871792003646;Ej;SGWaFQSdDwcEEg6NqPAhfRgvpzUYhZxmKicUESMe4hU1n6ob1Krwew1sVjkJs3fisC9sRk;8YZ;3930911048;1;73427586;7;1707914901038054656;16054731030113520219;19;8;7;18;1706095058411397944;10;15269971982270784678;8365361927123074642;1960911732262944926;12203888725775843391;9062704960351841038;722112170;1706095058411406913;4
92;82;12014;0;331;2BLKPTOL;3;0;65;1707914901042915072;653846083504972263;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;1618233978100863137;h7;j5QNVf1N05pK7Q0dDjBWBA1YvY2W7AZBghl89NmCrKVlSv5vETss1nR8xUz0B1URF9w4tI;odS;3188566063;1;432093612;7;1707914901042915072;653846083504972263;18;6;6;7;1706095058412467979;99;13449136288766489942;4980216009112086118;10533840760820890866;15539964371551072520;12252369901820978208;359830187;1706095058412477020;0
92;82;12014;0;331;2BLKPTOL;3;0;66;1707914901052485120;8198923431360455830;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;17502663871563463515;iC;SvbAaI0IUWTzA4TDp1g4wa7rorRhs0vVKdzbeLZDjNVmVTWQ5gTiAT1Lwv3RkavfYZfUy2;G7T;2126895777;1;3651464833;7;1707914901052485120;8198923431360455830;8;6;1;10;1706095058414614783;6;13919152063649433962;2680424688151639215;4015523583347783174;4045809615817827510;708213200133400380;880524655;1706095058414623452;4
92;82;12014;0;331;2BLKPTOL;3;0;67;1707914901057277952;7528526913557984740;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;5335225445799982555;AD;Jg6ib2ZECG9EPFc8IFgyokv5r12rEQ5oTwjHF9LFx3q7HRi5vQoGCXGaavtZOIynA2xqhd;XIU;1988816536;1;1403079657;7;1707914901057277952;7528526913557984740;10;8;7;22;1706095058415895098;15;5095607414562961101;2377050110710520630;16657739655933294515;16631642443765553622;10579396523359980900;356770038;1706095058415903854;0
92;82;12014;0;331;2BLKPTOL;3;0;68;1707914901065249024;16229147867975763912;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;4640402740626867509;ip;TO96hkuUkDICr2jjAYWIfrWOXmdSiGesV7DAK8LapQei2GowH06EGxbUpgzAmJ6n1NREUD;Cei;1113971318;0;339277556;7;1707914901065249024;16229147867975763912;12;8;6;8;1706095058418186303;2;38776107020332063;3507024787895516372;12038142896011491313;2815068624924808384;5893295319731265097;162618251;1706095058418195365;6
92;82;12014;0;331;2BLKPTOL;3;0;69;1707914901069206528;14944606898175601660;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;15519337400172948934;pk;sjdofWx8791fgLKmy1zBPas5DWlMb8hhcHwGNL0LJL8dG3QRmeiKsGr5viI6OROHPMYygn;mFh;103756350;1;2167108551;7;1707914901069206528;14944606898175601660;18;2;1;21;1706095058419423280;5;873833978996591492;-8107754448023095372;14254092359390457209;12872065096263811582;14685422861101514505;704352555;1706095058419431859;6
92;82;12014;0;331;2BLKPTOL;3;0;70;1707914901091165440;6643410721670887404;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;2747794012786548291;O1;N6sWonQgg8dwJraFkkov3Sh2XNFZvRpKliCeH7Iz2ZTnM2PGqeecv88RTIXtM6oUeH0avs;Fb3;3866550079;1;953821923;7;1707914901091165440;6643410721670887404;19;8;1;2;1706095058427187031;14;1201065512904350483;-7252951913894276460;5384172474623201432;2551698503678142209;9887882787416287246;830866530;1706095058427195961;1
92;82;12014;0;331;2BLKPTOL;3;0;71;1707914901096837632;3532975464248164296;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;12394693413727062746;ug;X9exMBSwqxeUwLunKGKCTjR8wTRIlMdCgfs8Fj3rFIlS2fYNzBvSBwCBG5QzY8TICdAyHN;7lO;2180949356;1;315526868;7;1707914901096837632;3532975464248164296;11;7;6;1;1706095058429374832;1;3658331414484950283;-8185973882226320728;18348322041018265395;9717169436248995096;14596641322855437762;179056924;1706095058429383558;1
92;82;12014;0;331;2BLKPTOL;3;0;276;1707914901280662016;2133260900977135502;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;13192956387928990247;wn;Qipcwk5vUZ7lo35htMSfmE1nz0C6gtdfQHzhQdQNsZz3OHwPjCWt1KMyeO9GNPHRxYnj0G;cwf;208099716;1;1312301257;7;1707914901280662016;2133260900977135502;16;7;2;17;1706095058432673668;2;17890243048787591024;7525748713966375658;3937030464414255124;6522541314473161605;11673307889301509371;840387731;1706095058432682563;4
92;82;12014;0;331;2BLKPTOL;3;0;277;1707914901294250496;6904916651486257676;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;10051211470154715749;tC;wgmMI6ngssJn0EcunmK2dTb6FGJjDGePQQINhET9LzV3FsVXuButMIPC1zO599CbfCLteg;2Jb;2164436114;0;3984001619;7;1707914901294250496;6904916651486257676;19;5;7;23;1706095058439046355;6;10769113692947104373;-6525748163191073178;6027293997741738864;2057288749472118178;1202295274359479215;302074901;1706095058439055204;0
92;82;12014;0;331;2BLKPTOL;3;0;278;1707914901299854336;3197517715979583730;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;14324812313368930972;om;c1uuArs4e0ZYHf8Hg9ng85DEdL7EUnzWlPv9NQ7iHgNnRPmU37jBs4xvMnhRkwOm47Cccp;K1I;957906397;1;1372775908;7;1707914901299854336;3197517715979583730;8;6;6;18;1706095058441736910;10;16940099169343296879;-6662054609357786227;8780824507882270872;4052800249295693103;12794187710980951688;542212191;1706095058441746309;3
92;82;12014;0;331;2BLKPTOL;3;0;279;1707914901308626432;18336265339470299307;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;10606995290711262190;Uw;h87jMNOL4vwjTvXIdeXkdWDgQIxWQbVIObdEafrTNpV7SimHLddft0KF7vpFLSAvkZmZu6;fjQ;3344392578;0;1375184246;7;1707914901308626432;18336265339470299307;9;3;7;4;1706095058446162264;99;2347127844436183069;-3769432979784931199;12917865922814357806;15303729014217668110;42469125552605215;876746933;1706095058446170925;6
92;82;12014;0;331;2BLKPTOL;3;0;280;1707914901312588288;2438194624428268554;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;3412129210960478891;Ir;uQDhWr0he18VTiciaLkmDuPHH2E2IQmlJpF2Utw22SswUcBp3kkHayOL4rVgZuIehcbuGJ;GLc;2818742835;1;4061968911;7;1707914901312588288;2438194624428268554;8;4;3;21;1706095058448257917;6;3569839429502032032;-157108333250502627;13854965982987918467;10229530595294768571;11886110731848661253;225511348;1706095058448266870;6
92;82;12014;0;331;2BLKPTOL;3;0;281;1707914901314962688;15606499315262935105;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;430287363295834731;qh;lyJGXsksPM6KIvyTRVIsJssrVnxgCY9eJscA9Xnj5K574gEIJaRgQRscJVuWX1mIEa3RU7;LEV;1272361034;0;754422102;7;1707914901314962688;15606499315262935105;1;2;2;6;1706095058449533300;7;12215810515808583597;-8905074794837723488;14007709758921961025;10286206942462862600;5239979241577235154;149423575;1706095058449542216;6
92;82;12014;0;331;2BLKPTOL;3;0;282;1707914901317354496;2147908947980686280;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;16081107132960409725;GG;Bdeo6knsWTbefYk6hQBUG9ZEkHUnxWPtTMfZkg6tKIaHikanm5bSHLTy1Bgd2xao7wbV9n;9UV;468501852;1;2448287991;7;1707914901317354496;2147908947980686280;18;7;4;21;1706095058450847855;99;14425928270559755432;-2740618855142258740;15956839579660505910;12348776808890998737;6054529209944068355;579919728;1706095058450856709;0
92;82;12014;0;331;2BLKPTOL;3;0;283;1707914901318151936;8831025169243571269;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;10031496303304613600;aB;ePRcPltk3UajEtJmMiK95nZcnGrIeX5vVx93sIY4arXRWZyFoVJcM1QHPUCb43MhHuzJ2B;BSj;3477342094;1;2703678993;7;1707914901318151936;8831025169243571269;8;5;2;23;1706095058451285130;9;17107173104216245031;6403974698891748072;788739843547082737;13447120819028664803;10328877796492373516;843359534;1706095058451293836;3
92;82;12014;0;331;2BLKPTOL;3;0;336;1707914901589810944;1626795517482835307;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;5522568490991218310;89;khRCdmhRNrgEfNKothjYKHmn7yuzyW8QDzLPbd3DINRwDHcvY8FDJdA19xKlpW2pPPbbhT;HaX;874078754;0;1133637383;7;1707914901589810944;1626795517482835307;19;1;5;14;1706095058458074583;8;12630371988006644442;-3341658097500935139;9217884603891827498;16938781693621470529;9723307261605968452;773384389;1706095058458083410;1
92;82;12014;0;331;2BLKPTOL;3;0;337;1707914901593803520;7528859273256620394;K2CDW2BLKPTOL;XDMI;DSS_CDW_test;7;7;7;1434939254082355546;47;jTjKYQIzCLMIoy0DEdEJZrERSYoX1YnReQPfa04AMBCE31CTlzRXOVJhNkJbEVw8x7S8Ns;fu8;1342121182;1;3094473980;7;1707914901593803520;7528859273256620394;12;7;0;3;1706095058460442077;2;7577590995260217564;2929852764482990433;5869387018342539584;5974284403044120883;14960479917691385378;880078379;1706095058460451141;0
92;82;12014;0;331;2BLKPTOL;4;0;123;1707914901031774976;17177954485761959664;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;18446744073709551612;8n;6EdEl6DJL4CHIU9Ra3uHjoJ2tIR8YEYVD8WPMSp5HRGUjr9BYVPFjHxJ4WjN0voO8y4Nh7;7st;4294967284;251;2147483647;7;1707914901031774976;17177954485761959664;2;4;1;10;1706095058410255889;2;12154769102739494829;8923798827417959410;15966302125012768591;14351779502809397055;14462913601546204432;355525551;1706095058410264457;1
92;82;12014;0;331;2BLKPTOL;4;0;124;1707914901068415488;17748462360415247572;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;9751561908763964141;vZ;WVpX9nTvqnLWL7jGsWg3tGEjkmayf1FHmlTydihS7tz5kQiPpWegw6lib4mjjDspzCOH7z;epL;558546678;0;69290684;7;1707914901068415488;17748462360415247572;16;7;5;8;1706095058419178239;2;14401979163968840505;-6771074972585362345;1148268738898523316;17369920597506746931;8056613761077198905;274114089;1706095058419187118;5
92;82;12014;0;331;2BLKPTOL;4;0;125;1707914901076378112;14514602876528030836;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;17024290165148727136;0t;GvLEPLqajK5rVbxGKuB35HxYtmXIOqpke6BRnFKj1QpxF6xOvQAvw47LJocdf29stjJpud;7hs;2333129586;0;4224521335;7;1707914901076378112;14514602876528030836;10;6;7;12;1706095058421766508;14;9435404307558772018;287759746735561316;8160290567698414539;3404530214674138778;8616250695473376844;910422888;1706095058421775287;3
92;82;12014;0;331;2BLKPTOL;4;0;126;1707914901081171200;16297537000887304527;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;10031496303304613600;aB;ePRcPltk3UajEtJmMiK95nZcnGrIeX5vVx93sIY4arXRWZyFoVJcM1QHPUCb43MhHuzJ2B;BSj;3477342094;1;2703678993;7;1707914901081171200;16297537000887304527;5;4;0;8;1706095058423405327;7;4566983843522659478;-1581267359499449703;11081579836626745098;10136178974563283626;18047571492942444925;843359534;1706095058423414235;0
92;82;12014;0;331;2BLKPTOL;4;0;215;1707914901100009472;17539522222728698347;K2CDW2BLKPTOL;ETLX;DSS_CDW_test;7;7;7;15219404500678569998;yU;pYzfInj10xax2M5eN0Ke21OzovwHKLodoySra3aH7sMfNBDCiJfUz5yNXX19Wc8nlwiIzW;xNJ;2649737116;0;3640176814;7;1707914901100009472;17539522222728698347;19;7;0;3;1706095058430670524;4;1163343013323869592;-3705577048772419337;17655343803841962661;18389357756505964699;12597130156096852755;411542454;1706095058430679679;0
92;82;12014;0;331;2BLKPTOL;4;0;216;1707914901282270976;2661453227815207111;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;15410550345934938421;sB;yiSjAOTwVMsH46V3RN6wvT2MEtGqotg07a6TVVOE2OlRMxbmsvAJBNRN5feCxn4IaKICfK;GZ2;201310474;0;2314124588;7;1707914901282270976;2661453227815207111;1;8;5;15;1706095058433360286;8;1360670146032445446;-2775661322102717991;4923542014234320516;14511461102618974352;7414453995010518257;179555593;1706095058433369120;6
92;82;12014;0;331;2BLKPTOL;4;0;217;1707914901286286080;15571135811830798242;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;4263704605048348022;cc;8j7GxDN2u7nU0ZS9Yse5pGydZ7nVz7jftCKUTlFM8xw1Gr7QmQrGm2PvXdKS66GPNZ8MHY;Lcr;2596924038;1;403912618;7;1707914901286286080;15571135811830798242;7;3;7;21;1706095058435397310;10;1934227127402177256;8864950495471121207;3084441941044430841;2855044806360657588;556362147912970630;576024396;1706095058435406145;3
92;82;12014;0;331;2BLKPTOL;4;0;218;1707914901303825920;8631269332179043005;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;14140019861529400051;em;yqXOEVdPWAD8E7c4Ja2ijpMZ0q4DqgCIcyTDSVJJ05siDOEmOR3inWsTEtiw779Uwv9msC;Xfh;3292631089;0;2631414048;7;1707914901303825920;8631269332179043005;13;2;6;20;1706095058443719633;99;3180844900219786280;-9030175871760447900;8352450937896989677;13671529555194246176;5136137005342737777;814610997;1706095058443728385;2
