msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;orderEventType;ackPhase;ackQualifiers;ackType;bookOUTTime;eMM;eventId;indicativeAuctionPrice;indicativeAuctionVolume;orderID;orderPriority;orderType;timeInForce;symbolIndex;sequenceTime;orderQualifiers
94;84;12011;0;331;2BLKPTOL;2;0;318;1707914901301639680;7764548371460456111;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;9607954405898040147;M0;jBvQLfCUaDTDRXO4nr0UuFYqDGnNvjcmsoxwNrf4sMSpOkPfRkA5FixoCGLynGRKvmTgwQ;65k;1518471675;0;3902323836;7;1707914901301639680;7764548371460456111;17;4;0;1;1706095058264605434;6;11939962464786245666;7168299273133628889;2051695640228674340;16019408552207589993;12080443747408510255;4;10;912775729;1706095058264620393;1
94;84;12011;0;331;2BLKPTOL;2;0;319;1707914901306477568;17415895227132183388;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;2368880406978480806;ao;PPKdGI0bzMJL8z3VXvXSG0yG0Obt5gCj3SfzrskkM0rT4WK07wm8OBnZpSuvvMy2vJzA29;HEb;3322819621;1;2932390847;7;1707914901306477568;17415895227132183388;16;7;2;18;1706095058267143462;14;11862018680191631550;4486011526746007315;15123014866229285911;17514617485513366036;9109951566003829834;12;7;453799485;1706095058267158362;5
94;84;12011;0;331;2BLKPTOL;2;0;320;1707914901321676544;1713400081208092702;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;12369365502866502262;yp;Bif62lLmaxmwv5WSDVLqX1246SlTdVDRbRl4rFJi0pEe6wLFagE8My6OsbFa5j5vjUAqie;jEL;4083509881;0;2262818496;7;1707914901321676544;1713400081208092702;23;7;4;12;1706095058275950772;11;6836013400091941963;2971849765851740597;4429865441422773078;3818849182856877217;12192637733374317989;11;3;365314678;1706095058275966019;5
94;84;12011;0;331;2BLKPTOL;2;0;321;1707914901323282176;10673014296054451755;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;15646377313048821340;ef;6AI2VuKYuSoO6MTaedrvJIrkcsIWwNSpn2C156y1uXoqTfKmFsfMKUzmrfeq2T3RF0ZRDz;UEQ;756666793;0;1953160713;7;1707914901323282176;10673014296054451755;3;8;2;16;1706095058276895288;17;3485420501839789936;6443974570200678858;432407877860355499;16841014548088350469;1114135829460334229;11;8;236162361;1706095058276910553;3
94;84;12011;0;331;2BLKPTOL;2;0;355;1707914901593456384;12170766005582806406;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;17467895347737353331;FW;nj0aDOedRgcRQzrXMSZyHe7zrB7U9D95JcLTj7t59GqhecuN1Ilj4b5oHOcgGq0DoSUptv;9AT;693201641;0;3222109028;7;1707914901593456384;12170766005582806406;4;1;0;11;1706095058283258060;9;992549101758892704;-3738234854796902360;6427177652224821849;8777567623369740804;12305597163049676270;8;8;53738436;1706095058283273060;1
94;84;12011;0;331;2BLKPTOL;2;0;356;1707914901597497856;12821411498613535799;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;4680456038014810305;Zs;i3Gl8jfGYhBe7df2EkBouc1Tdv0526AGfOekKB839BiwRh4xc6Jzfib6JQ0SlbRcFkgfBP;kkp;1361693871;1;2961152153;7;1707914901597497856;12821411498613535799;6;7;0;4;1706095058285795864;7;16075501159924235571;-2968172785671067595;1194852054254654449;4801952022553894064;17432858900207808912;3;6;282931915;1706095058285810822;6
94;84;12011;0;331;2BLKPTOL;3;0;24;1707914901002601984;12045393006858252595;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;18446744073709551613;zt;NTlbszIfYkRHBibTNnBiPptZ1J17au4830es8zhgFQsp54vP3Cy8c0pZYI40w1scUJlVni;R9T;4294967293;0;4294967291;7;1707914901002601984;12045393006858252595;4;8;7;19;1706095058226970354;4;11183020969804131720;2024835605175811226;6406486090193413945;16156671862003230583;3594785378247203666;12;1;836350944;1706095058226986701;2
94;84;12011;0;331;2BLKPTOL;3;0;25;1707914901007994624;15118344925205932835;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;14806697138920524315;gv;oWPj4KYNzdbHn0i6WZvzYIrhl41PahZzJNHOycxlcp0d8rtztqCVECTHjuKY7n59ibsCoC;eQC;2599679337;1;2858420169;7;1707914901007994624;15118344925205932835;17;4;6;3;1706095058227605773;11;10222644291971941259;8711891038981305346;8405275148602702649;1481448473306526529;17168419547454539164;2;0;105538185;1706095058227621387;6
94;84;12011;0;331;2BLKPTOL;3;0;26;1707914901010065152;16148561183879847119;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;1106572295755281863;Wx;OBWGTFZNP8754AX2g66SWnSLqmoUgvUiVRQ3ERhYyGh1SWIvgntgmVEC41pktYPjGgws3n;te1;2553492281;0;11358153;7;1707914901010065152;16148561183879847119;7;8;1;0;1706095058227842280;15;15872722609393301413;-8152888797755814254;17847407418183024898;17996642057034397402;17776233940736449509;3;7;509093810;1706095058227857863;1
94;84;12011;0;331;2BLKPTOL;3;0;27;1707914901027040256;6526460921510435146;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;5295398863502197985;ea;f3R6BUopgMEyJetj4PlB2oLfR0DEY5lDmXcdq5h6s2QqEeqOjtbEQO7rAPF0wlluxjRhKW;zoY;2022587352;0;3677129230;7;1707914901027040256;6526460921510435146;18;3;3;3;1706095058230718005;99;14634637326383493455;3075319294142489835;12261011154798606781;1346549235318330359;17584471940049431382;11;2;869985226;1706095058230733030;2
94;84;12011;0;331;2BLKPTOL;3;0;28;1707914901041937152;12550827740951288629;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;2783946669380047195;Oa;mQ2VUztgmK2dTmOtt91u678WwI7kf1IAPcHL6T2fMBoCPksBOeTQECumhOOqcw5VIIyf0s;73x;3274536388;1;1881204819;7;1707914901041937152;12550827740951288629;2;8;1;21;1706095058233929499;4;3454732278998770800;9177323587832694895;113320917916709471;17758037422208706037;14264456593290820913;8;6;338352934;1706095058233944267;3
94;84;12011;0;331;2BLKPTOL;3;0;29;1707914901056463104;6260492099923413414;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;17467895347737353331;FW;nj0aDOedRgcRQzrXMSZyHe7zrB7U9D95JcLTj7t59GqhecuN1Ilj4b5oHOcgGq0DoSUptv;9AT;693201641;0;3222109028;7;1707914901056463104;6260492099923413414;12;8;1;8;1706095058237599156;17;3674119474160610705;2551518498122843772;5225362739301618941;309678371580217782;1134154542435976859;9;5;53738436;1706095058237614097;6
94;84;12011;0;331;2BLKPTOL;3;0;30;1707914901062034176;4101202773572795250;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;9607954405898040147;M0;jBvQLfCUaDTDRXO4nr0UuFYqDGnNvjcmsoxwNrf4sMSpOkPfRkA5FixoCGLynGRKvmTgwQ;65k;1518471675;0;3902323836;7;1707914901062034176;4101202773572795250;14;4;1;17;1706095058239309522;2;10125899697165669814;1976008912425648354;17041202779197585031;3560452898133280964;3559628446464382774;12;0;912775729;1706095058239324248;0
94;84;12011;0;331;2BLKPTOL;3;0;31;1707914901063657472;1525974100987228115;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;5295398863502197985;ea;f3R6BUopgMEyJetj4PlB2oLfR0DEY5lDmXcdq5h6s2QqEeqOjtbEQO7rAPF0wlluxjRhKW;zoY;2022587352;0;3677129230;7;1707914901063657472;1525974100987228115;10;7;2;12;1706095058239813185;7;9515236934258197157;-770512751162714630;15772370158002890163;2396992005521702377;15691750925470108151;7;5;869985226;1706095058239827781;2
94;84;12011;0;331;2BLKPTOL;3;0;32;1707914901070132224;15452128661649523771;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;9222983221400517313;oi;nsSiNFv22775HnasYddBsXGpDWMQiL2lLW0ENLgtoMKC1O3HNSjc1tJWpuoMtjgByDoUQQ;8ZD;2235014983;0;2553562222;7;1707914901070132224;15452128661649523771;19;2;6;11;1706095058241907450;14;4218159184534053633;1252378114121705202;8177496235376677749;17540155902216825267;13211521925528157374;11;4;132552347;1706095058241922186;0
94;84;12011;0;331;2BLKPTOL;3;0;33;1707914901077272576;17457053080258064228;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;1941955256451427870;U2;r561sFoMQiK5WuaJKa0kvTQ4hoIG5mShwa80wuL0U5vWAPeOBjcIgMFQTnpZYDrjCLmF8M;wsE;1859601324;0;3151477274;7;1707914901077272576;17457053080258064228;14;2;2;13;1706095058244446063;7;13459147238219243191;403366466784394017;11596220086192048742;3453632764348288276;16028949824166284805;5;6;906768783;1706095058244461232;0
94;84;12011;0;331;2BLKPTOL;3;0;34;1707914901078066432;13477343898961641134;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;1399964743776718599;RD;qi7yUi5Xz0HFUmDj3PZk6kJTLc2Hjjh9U8Yqn8cWUwSiZdr11MCxAhLlfdaFObjpxhdMyZ;hx1;933337045;1;2129756308;7;1707914901078066432;13477343898961641134;15;6;5;11;1706095058244742053;15;11244260354852141115;1657938513152593125;7908973465836328022;6079805414167539307;9984190289578540983;1;0;190979236;1706095058244756845;3
94;84;12011;0;331;2BLKPTOL;3;0;35;1707914901086040320;14392557886982455079;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;10031496303304613600;aB;ePRcPltk3UajEtJmMiK95nZcnGrIeX5vVx93sIY4arXRWZyFoVJcM1QHPUCb43MhHuzJ2B;BSj;3477342094;1;2703678993;7;1707914901086040320;14392557886982455079;23;3;3;24;1706095058247785081;8;18045628202999114230;3037217789069656970;11334051395251945421;1347106294746965051;17279141389580872200;8;2;843359534;1706095058247799909;1
94;84;12011;0;331;2BLKPTOL;3;0;36;1707914901086847744;16557559109856821346;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;10485897325095811193;aO;Ni9uxUb5Hv3V0U4ZKzsHvcdAAZr0w83UDSr2dwLHWkP9DOGXP7nOVOxVdyU1wISOp38VT8;tny;4236904595;0;2107208568;7;1707914901086847744;16557559109856821346;3;3;7;11;1706095058248110837;5;12583717987056981874;8105692316814401538;12198509961356373491;5732146550119047327;11137341387268113475;10;4;457170075;1706095058248125820;3
94;84;12011;0;331;2BLKPTOL;3;0;37;1707914901091347968;14127404315905866673;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;10051211470154715749;tC;wgmMI6ngssJn0EcunmK2dTb6FGJjDGePQQINhET9LzV3FsVXuButMIPC1zO599CbfCLteg;2Jb;2164436114;0;3984001619;7;1707914901091347968;14127404315905866673;12;2;0;3;1706095058249723804;7;12913004261166733314;-1308205576171203827;2162562111592593468;3653185301495121841;181806274925654311;9;3;302074901;1706095058249738496;4
94;84;12011;0;331;2BLKPTOL;3;0;298;1707914901294343936;9464449015593626219;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;1225024392578737793;Lu;7l2wKT2IudYJgSd7xUGD2fcdDshQAlPY7MWXng33moAoTLjFTyEF09R9irRnV7QlXLBVxQ;zyp;1087523540;0;1116760316;7;1707914901294343936;9464449015593626219;4;5;0;24;1706095058260955896;15;5561869210096783411;-9135798148572744712;5203726109821166063;9585480375900345203;3429373497005316251;4;10;650176422;1706095058260970678;0
94;84;12011;0;331;2BLKPTOL;3;0;299;1707914901308088064;2232284532916844932;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;4263704605048348022;cc;8j7GxDN2u7nU0ZS9Yse5pGydZ7nVz7jftCKUTlFM8xw1Gr7QmQrGm2PvXdKS66GPNZ8MHY;Lcr;2596924038;1;403912618;7;1707914901308088064;2232284532916844932;1;2;7;11;1706095058268021757;10;6380463001309630358;-207313592079846255;9350405433478419213;3554090085629259084;735506245906786735;2;4;576024396;1706095058268036720;1
94;84;12011;0;331;2BLKPTOL;3;0;300;1707914901310501632;18371216146557645007;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;13013610096980342663;zi;n2BzGHJQizdJuGeylooinNnYwY1D1IhgmTQAbQWnJwM2eI1LQMDsTsYxfU8f20YbXsc993;ZxP;1185135321;1;2700231817;7;1707914901310501632;18371216146557645007;9;5;3;16;1706095058269340529;4;496484145525619002;-8235096109673530169;2462122467193875845;1143368852523350987;4866264154678312098;6;8;315863755;1706095058269355381;3
94;84;12011;0;331;2BLKPTOL;3;0;301;1707914901312106496;8060573544491673264;K2CDW2BLKPTOL;ETLX;DSS_CDW_test;7;7;7;9051513195601219563;e5;LzSLvJ9gP6zeCQbrIa5bBc7QOHBcm231F3XxtNU20pW6X7T0OLZquhccxX7ItdJQpuyHJD;py7;4243157527;1;1263944569;7;1707914901312106496;8060573544491673264;15;1;4;23;1706095058270219849;6;2494546872825338503;-4293420649566773311;11924763368659765468;3845623410138517996;10555366392228044572;13;4;548619297;1706095058270234850;2
94;84;12011;0;331;2BLKPTOL;3;0;302;1707914901324085504;16547358129081484607;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;5200628661262325779;9t;d7lSQy6i8V7QosbRjZFj0leMKk6MWoIgX3jYRFEjPD53q5PYmbMVc1rObMm3tzUH8ejqAv;epj;3570621880;1;1830681795;7;1707914901324085504;16547358129081484607;10;2;4;17;1706095058277369560;1;17406309474693463404;-7697778526433366520;3917802034501055632;9496150707574838979;2597024194688231936;9;7;25531303;1706095058277384575;6
94;84;12011;0;331;2BLKPTOL;3;0;357;1707914901591840000;3598214177592740193;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;9223372036854775807;Cy;f8Lbb9JZ7O7Gwi20iSsSO9Cba5pCP0YgmPdsyK337Q9uD7H3JymHsvNq3PIjzwNPAMF5aT;u8D;2147483647;127;4294967284;7;1707914901591840000;3598214177592740193;10;7;0;22;1706095058282254861;14;13557796735981022702;-994878245869356804;2726970352990175532;7900671969169955227;16466643198656222584;11;5;854171136;1706095058282269914;2
94;84;12011;0;331;2BLKPTOL;3;0;358;1707914901595093248;14156238871884146453;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;8608480177233787394;0W;Tptinu2sxPn8jOBRKYzEq2HFOQ9t0lLE3HBMvYwsRuvekmfSW3KDhCYIHBXCkjFG3o0z7Y;ZyQ;3985526438;1;1377745811;7;1707914901595093248;14156238871884146453;14;8;2;1;1706095058284265786;8;11709711310567410104;-2145444304128350427;16977919775079388578;11333647854991607834;9377122328177987756;4;4;646191940;1706095058284280666;0
94;84;12011;0;331;2BLKPTOL;4;0;33;1707914901013461760;10554927390336079473;K2CDW2BLKPTOL;ETLX;DSS_CDW_test;7;7;7;2277666122434755719;go;tgHguhWjlI3ctcpoGBi9vCdfz9si5nOb2YHEKUBXC68diYarQac6jHoKe6NAMNrAbQ4hk3;vHh;209292385;1;506800696;7;1707914901013461760;10554927390336079473;13;3;5;21;1706095058228316387;14;8003465232318910306;-6966696021959574171;17409124122550372911;15284444342275992200;15497712656909314691;7;8;671031343;1706095058228331751;0
94;84;12011;0;331;2BLKPTOL;4;0;34;1707914901015068928;9249427212282572285;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;16824244099157158796;af;87H4TY3FEgOdbVLj5Al3f5RvH9wVWvzVtAlbU4iU8oBH8GplncVBxKkNs1uH4X4qgxSzpd;qyb;727212199;1;841884960;7;1707914901015068928;9249427212282572285;9;6;3;17;1706095058228565069;15;1550287542346116670;-5241166561714337073;17636342979843550353;15964166216536150497;12580924051789466200;4;10;889615201;1706095058228580256;3
94;84;12011;0;331;2BLKPTOL;4;0;35;1707914901029443584;16053060292096729558;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;425687636301581413;3H;6bQR81ivF1qIGQVNOz8a36ClObp6rO8Wngwl25Y6NAmHFeN9KJgvJI3K17glAOnnarnoZi;RNW;279948516;0;246238483;7;1707914901029443584;16053060292096729558;19;5;4;22;1706095058231196824;6;2237091738503820083;41211541667397068;10293757953740223448;13543209041170215029;2725779898324938021;6;10;857233523;1706095058231211858;4
94;84;12011;0;331;2BLKPTOL;4;0;36;1707914901034574336;89104613888409521;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;10606995290711262190;Uw;h87jMNOL4vwjTvXIdeXkdWDgQIxWQbVIObdEafrTNpV7SimHLddft0KF7vpFLSAvkZmZu6;fjQ;3344392578;0;1375184246;7;1707914901034574336;89104613888409521;10;7;2;11;1706095058232218388;5;1017113067830798788;5812530786043104387;17537527340690212347;10494425144556684415;7845831244027038959;7;10;876746933;1706095058232233119;0
94;84;12011;0;331;2BLKPTOL;4;0;37;1707914901043567616;16654136966798318911;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;1323854212775701313;0o;562u7DQtJopIhShkdQZ3Vq8sZS6BWkh9hdm1NDrMqDrwhBo8W15A9mhrXOSdjEe7V2iG69;jLI;1364211919;0;1396619064;7;1707914901043567616;16654136966798318911;12;8;0;20;1706095058234327847;4;15985037287783596816;792952242477458596;408286286912618625;2262359987773903598;1617749990507430130;3;4;154123499;1706095058234342727;0
94;84;12011;0;331;2BLKPTOL;4;0;38;1707914901060441088;15999488813508907889;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;12521463125458750881;Gf;d65LFjoKfHv1QWUp47jodnlcNbRl9pwOTzcDOMe7ks1nuARNxuho7RydEg1OJgW7j4s6iK;413;4231920129;0;2032486976;7;1707914901060441088;15999488813508907889;17;3;0;18;1706095058238812741;17;7634726022118193637;-4176512931135503558;1392544084126282648;3652333610056384410;12840054952827137148;8;0;588523366;1706095058238827680;0
94;84;12011;0;331;2BLKPTOL;4;0;39;1707914901066925312;6950778943938496853;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;13759351882060585018;tS;Od1uyWz3vPAj5EgoOiGg3A1DQJiAcUbgFwtNVTjv9jGsBEX14oJo1cE4OToxlTtNfrDJKm;M4N;1316862324;1;4249865977;7;1707914901066925312;6950778943938496853;16;7;5;16;1706095058240841744;14;14896937251604414812;-8917309985770525172;6641508678600349630;9012318178065843432;15966046740594582919;6;3;225699642;1706095058240856442;6
94;84;12011;0;331;2BLKPTOL;4;0;40;1707914901080458752;6048206621711638667;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;8455796870640476680;2e;NXYIUAMhe8F90Pq2HKu4UptMXR0WhWBVCzvMdKaPRTCLmkLM3HmCHdSRWiO0CBXbQHtWo0;R7n;183963952;0;1035156442;7;1707914901080458752;6048206621711638667;2;7;1;5;1706095058245628323;5;14687339316027409094;-3825874726579851384;5821304442933507964;9957740120903379138;954950247200779708;9;5;468896029;1706095058245643026;4
94;84;12011;0;331;2BLKPTOL;4;0;41;1707914901082856448;6028871846660401988;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;15700594716965461706;Iv;NI3ZigcstsvWfkMnISqY6spDplBqATUc42m8tSEaNn4D2ULsYNKsXX0GwIsrUg4h0yoBYk;pwc;1625613301;0;44528469;7;1707914901082856448;6028871846660401988;3;8;6;5;1706095058246536673;14;12546085346913854862;3882598431146965729;3732370812687940389;6354452699160307304;7464252654048247754;9;10;971929135;1706095058246551432;4
94;84;12011;0;331;2BLKPTOL;4;0;42;1707914901090400512;12546589095086825764;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;2869366915666923874;vW;QqVhD55VX4sqnIEoj11y32Kk1ZT1BbalNy9n80Ac8W9q3EwbJ3KvQjEUPCa88EnY944q5c;ChR;2722708383;0;3283284035;7;1707914901090400512;12546589095086825764;2;5;5;5;1706095058249395635;15;17635798089721882736;3147064902808435440;13679847897180574628;11385052599805894652;4024106846962949162;1;4;587146478;1706095058249410601;2
94;84;12011;0;331;2BLKPTOL;4;0;43;1707914901098051584;2247700854378297197;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;10485897325095811193;aO;Ni9uxUb5Hv3V0U4ZKzsHvcdAAZr0w83UDSr2dwLHWkP9DOGXP7nOVOxVdyU1wISOp38VT8;tny;4236904595;0;2107208568;7;1707914901098051584;2247700854378297197;2;4;1;1;1706095058251736906;14;4661801882397116254;-1973355164717034799;4062933929594470800;2070403730901609951;12258776096754602518;10;10;457170075;1706095058251752040;2
94;84;12011;0;331;2BLKPTOL;4;0;197;1707914901099966208;3462684629258982145;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;9126161773135246369;V4;b0SGWAvUgBOnw7r5EbqcROWq1cS8TKHYtIc5hpmMFZRim2fOGhJMTC09Cv8KXMWllhQ6aY;HqT;111313295;1;2239711727;7;1707914901099966208;3462684629258982145;19;4;5;15;1706095058252423822;7;12742074231980643234;8964830267287652195;9160899243503270980;8584735974008500170;16713567138350439193;4;10;104997053;1706095058252438678;5
94;84;12011;0;331;2BLKPTOL;4;0;198;1707914901291093248;7268720322031185670;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;4304038278104595839;bm;cthTYnAm2VXfdsNiky5YLoSlKJbVrSZ5jhjTDUp9eaB9riBAV1Wt4PTdhcD3MoOe5Hihu1;ZGz;3460919413;1;3053356509;7;1707914901291093248;7268720322031185670;13;4;1;10;1706095058259381826;4;4388110889017606053;5788787069786274839;11404661700956739291;9616255206508480582;4770095449154945704;1;3;526725252;1706095058259396895;6
94;84;12011;0;331;2BLKPTOL;4;0;199;1707914901293501440;8836488982063672323;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;4397524956389506157;Vj;I5V1vDFWpZLoqvxHK7xkUEPVL2iawK12ELv3dC1ypKH4C0qtZi3DOtfB8qpUsscNxZqvaK;TmD;1496310362;0;1842345775;7;1707914901293501440;8836488982063672323;23;2;5;11;1706095058260560184;8;3782989605022677270;7380268541166291735;7780937712700799444;14835735744239163753;14328686420325290813;1;7;263580681;1706095058260575070;6
94;84;12011;0;331;2BLKPTOL;4;0;200;1707914901296791808;15095975273141987727;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;8445089558153260292;oC;tNR9GZMegQGUSEFrWY0ZHM73TsfCZc7bEwyByBpHhhUgLWxhcYigs05uXKbIhT79JcPC5I;pDb;48157226;0;629981124;7;1707914901296791808;15095975273141987727;7;1;0;16;1706095058262154891;8;17208885896275113009;-5685651239296499296;10569462526833884026;10024397107916165753;6580581702352052812;12;8;213087042;1706095058262169847;1
94;84;12011;0;331;2BLKPTOL;4;0;201;1707914901298440704;8665795487421496377;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;5825477365447811885;23;6o0deIcAzGwYeAPtwJ0SD2Zlmd23R3Xw2T4U0oxzJsyTWk6u73ebgOeFjvXXsfi1koA5oy;cA4;2793246266;1;3358185533;7;1707914901298440704;8665795487421496377;2;2;2;18;1706095058262961590;1;8237435720777311081;7111628264841992870;6062954267684364046;7741830304459723509;12826797257124872605;2;8;77516395;1706095058262976414;5
94;84;12011;0;331;2BLKPTOL;4;0;202;1707914901304860928;821685740985523384;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;7127745270821806453;75;PdsUTbX4Gu6t8kcc4bbCYfzLbmKqCMO8vT8EYof0XF0DZndT82wd3cZ4PbhUH0AQZfNWks;QWZ;1719884878;1;346840462;7;1707914901304860928;821685740985523384;2;1;6;1;1706095058266283650;9;14752085860489331569;-1471610585792964115;7013187900945373406;14868896224704930678;18001421550080294488;11;0;189069970;1706095058266298401;3
94;84;12011;0;331;2BLKPTOL;4;0;203;1707914901311308800;16458106619345812538;K2CDW2BLKPTOL;ETLX;DSS_CDW_test;7;7;7;10371050094939480451;HB;LYkOB7bCak6OmzXcOTyCFYcZneG2FHfTC5yybvKPgHgzlBL3W2kVaERUI1NsUUjSZE3XjF;mB7;2043360166;1;1449635314;7;1707914901311308800;16458106619345812538;16;2;2;17;1706095058269780685;5;2945230799187141627;-6675849042574667818;2842167069278727825;4289255191228724177;16954385275204454855;3;6;506920201;1706095058269795523;2
94;84;12011;0;331;2BLKPTOL;4;0;204;1707914901320879360;18029690766415899416;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;1372060987366733032;sa;YOGvsHtPStgtEDUgu7nK8KI3ZEXZPZ2LcGIFMgJgYCtpJMOALBh3wdXcyw4EVyWm7Sna9v;9Mx;2053645330;1;1659700653;7;1707914901320879360;18029690766415899416;20;4;3;23;1706095058275479744;4;3061496177291361089;4697281089381906379;13111636921822034956;2152414015818223618;9576599312309910840;6;6;83351337;1706095058275494966;1
94;84;12011;0;331;2BLKPTOL;4;0;205;1707914901324882432;5314172621048750857;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;694515935385685833;f9;7xnfK7PMSRtzdlic1FLgBOXXoXe9X3o3ZmWGI7lHQZF2luoZtr80ngcEBHzX9cadggbNj8;gxs;2921001201;0;3344064174;7;1707914901324882432;5314172621048750857;3;2;5;11;1706095058277852733;99;3707288985997410055;-2099103952017183350;12470387547657977765;3171471206830631867;10659390274626372229;7;3;921949621;1706095058277867798;1
94;84;12011;0;331;2BLKPTOL;4;0;324;1707914901596681984;4770480459606793871;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;13445691230971385553;Oj;yQK5LAsLcQb75NmmBy9nOhKt6h2wdEunzbMmX8iM3NZpdGNVTdIwgofa5sgDIPbvHMYPxT;iH9;1301425996;0;3314353334;7;1707914901596681984;4770480459606793871;21;6;4;1;1706095058285283001;17;11714218867265641350;-142387764915927154;17208339077497648350;10560352692535635824;14229300638892190922;13;10;844959358;1706095058285297650;2
94;84;12011;0;331;2BLKPTOL;5;0;32;1707914901011015680;6088328894138161315;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;18425908593694622649;hb;tH1LaMjfiFF3GpkHqYiGqBzam734WYCwZHudzQScj5fS5XNSAo6xzhMsTHTE4StM1SWRft;0Qv;3114588180;0;2620991329;7;1707914901011015680;6088328894138161315;11;5;6;16;1706095058227958571;17;13578560332506054694;-1362442767929875567;1071178307435382196;17719898097239400053;13903882140686041469;6;8;942403957;1706095058227973909;5
94;84;12011;0;331;2BLKPTOL;5;0;33;1707914901012645888;4780068998716609028;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;11949289693168082599;Gd;SoqQi4Toj76nQz3snTUKak7FT2ieQtMajLsHbuuYrwbDBPXbSEstNIP1aFznKb7E74K3mX;aak;2828450737;1;4144898225;7;1707914901012645888;4780068998716609028;2;1;3;15;1706095058228194003;1;11094815364026212538;2566036324280672119;10164494157166363873;140316690664239123;16025420490706908867;9;2;407985055;1706095058228210334;6
