msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;executionID;eMM;eventId;symbolIndex;bookIn;lastTradedPx;lastShares;vWAP;tradeTime;tradeType;sequenceTime;tradeUniqueIdentifier;tradeParkingActionIndicator
109;99;12016;0;331;2BLKPTOL;0;0;181;1707914901046013184;14023940642351400309;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;3265245924283388256;PP;PS81FA8TgDqaJYWV3hVcd6cGKaNKeeqUWZ9pJCsiXfPYMSQ5XQT94iytJ4FFeswdSrf7Ib;ZqV;3161710950;1;2181840232;7;1707914901046013184;14023940642351400309;2939591316;9;15808749083673279505;958873221;1706095058525060881;10821811;3820;-2910568242901677224;1706095058525069170;32;1706095058525075533;TyM5t9tXhE1QiB6n;3
109;99;12016;0;331;2BLKPTOL;0;0;182;1707914901046807040;8521396963239729274;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;1975843389352265188;41;temCwWKv3emBG9RQN9OsPNMxEHNFe7KX23N1RfbG0VsAxWikeY2uuk4I0vmDn4DRZUaY8K;x6f;2817915161;1;3089514342;7;1707914901046807040;8521396963239729274;1694238136;14;15420375535904381871;927008545;1706095058525279852;678577391;2026;2236114049662766871;1706095058525288304;29;1706095058525294611;qFXBGiVmCyNEgr7F;2
109;99;12016;0;331;2BLKPTOL;0;0;183;1707914901047609344;14888017674860720571;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;802337334887254903;Up;HLJPPGEehNvpWH89DGOJ8PLMGzmiGW5paIkbZXyckbXBp3s7Kz5QDI53BAbUBarq8Ut3gy;vSr;2977716072;1;1562943352;7;1707914901047609344;14888017674860720571;3094504697;10;8536983440500927271;270958719;1706095058525501855;593075825;4706;807177105472691128;1706095058525510554;10;1706095058525516846;AmJmO8AXq4W3jyYQ;1
109;99;12016;0;331;2BLKPTOL;0;0;184;1707914901048526336;4129953982000193438;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;7926209950832736966;7k;0jK2c6P4DrRkdYDx7coRvIFgfZtpGfo0DH97Pvs7sSmijPLwc17hsh6k149ffOW1gHpdiw;Pk0;3469556622;1;223330446;7;1707914901048526336;4129953982000193438;490988140;6;855447133978675371;361376530;1706095058525730459;345372247;2739;-6312751944814244253;1706095058525739195;41;1706095058525745422;ClA2ZBQdJsfZpMs0;1
109;99;12016;0;331;2BLKPTOL;0;0;185;1707914901049450240;13010946290175174618;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;749269245730578301;UH;qp6muFVBEzRSwQwrmudAg1D8bkYSMVYBjoGK1uDzKV201ZJWKi51lpzj00OGRYAwFZSqJe;6jJ;1236754072;0;4163892170;7;1707914901049450240;13010946290175174618;3479830987;17;9657296408223125011;731342202;1706095058525958896;421784295;145;-1542734826543191110;1706095058525967572;101;1706095058525973948;77GNkOaL121QorQO;1
109;99;12016;0;331;2BLKPTOL;0;0;186;1707914901050445312;5988777066311987548;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;7106284146521157689;rE;NrJR0T0kAhd0OCKW4ojbaiikKNCoEASVaj7TQEhzIiPagWOrGfsJrPwNTW8UGCiNexH0VX;wFp;1600758537;1;3578671592;7;1707914901050445312;5988777066311987548;2585819100;4;7854161763822473389;281877941;1706095058526189985;539483962;736;5921697325738292157;1706095058526198839;50;1706095058526205063;eNFpHnm0fO9CoNr5;3
109;99;12016;0;331;2BLKPTOL;0;0;187;1707914901051530240;3441719961613341716;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;7233542875087553737;7l;py8nuKQ6UPmKROFkHUE2KnxZ4lm8sjk0YJhOL59oEYqEeMTRaDLcAzoeC2NvwvKPLotX24;3aZ;2929561295;1;3397842308;7;1707914901051530240;3441719961613341716;3741465025;7;7703866876253663339;839729658;1706095058526422776;155635754;3680;1561359759371420965;1706095058526431406;16;1706095058526437770;7eImpgMRVO8TgotN;2
109;99;12016;0;331;2BLKPTOL;0;0;188;1707914901052451840;3966844558536895675;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;9801344369318373676;6g;NRognJTtB0ihEBXWX7bDcmys9vo7S3b3x9E7WtgBRCzN2nxmMKnOXWxYeMIKBgP35f0LEL;6fk;1466185011;0;2234508486;7;1707914901052451840;3966844558536895675;3867286353;14;9183140029512197338;773471534;1706095058526656831;378338374;2138;4577915103804435411;1706095058526665341;19;1706095058526671507;XSc07xy6bqJ1ytfd;1
109;99;12016;0;331;2BLKPTOL;0;0;189;1707914901053252608;15418234002265892473;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;13192956387928990247;wn;Qipcwk5vUZ7lo35htMSfmE1nz0C6gtdfQHzhQdQNsZz3OHwPjCWt1KMyeO9GNPHRxYnj0G;cwf;208099716;1;1312301257;7;1707914901053252608;15418234002265892473;1359399247;10;15246061907661621873;840387731;1706095058526898119;432222454;2188;-5592529461273150669;1706095058526906515;102;1706095058526912802;wb36rZ4lyEpKfZYc;1
109;99;12016;0;331;2BLKPTOL;0;0;190;1707914901054070528;7920767810385844397;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;1946574016199202419;Cr;wLg8f7p3JaH9cPmMfCCqWxKkghBi5sHnsiiZGVC3VbX9kooh2JUlBvRB1mktOcbbcWLEqJ;nX5;1535288690;0;3756389310;7;1707914901054070528;7920767810385844397;4251440392;1;10385037226052475972;40139414;1706095058527140436;648695883;1207;6158089124943584590;1706095058527149254;37;1706095058527155399;SIhkaaqlxlFUqAmX;1
109;99;12016;0;331;2BLKPTOL;0;0;191;1707914901054915584;5121344408353605816;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;18446744073709551614;gH;YqkrtmeMPkRY4PsP7oGxllkcfoOfNvBVYMJCCCPPO0fMeLhHnNmt1zbZR8dtkcLPTHxLP2;612;4294967294;251;4294967294;7;1707914901054915584;5121344408353605816;410899920;6;2064516507407166500;687165927;1706095058527385839;898659417;460;5845614631317033855;1706095058527394371;19;1706095058527400627;yMbuq1BmuMDtyJzm;3
109;99;12016;0;331;2BLKPTOL;0;0;192;1707914901055707648;694811412429682929;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;15683498924355126261;B3;XL7LD750JEMIYKXnfj7zDkIsCRMjbRP5F7M9G5dx4rdg4yFIQTTWlFg3KQofDkxNvLDpgY;oOU;3451839064;1;2587173959;7;1707914901055707648;694811412429682929;3053803066;11;17054088711888271065;780255171;1706095058527630580;8209070;1784;-1356126770783175508;1706095058527639200;100;1706095058527645388;8wL04doF8HfXfWAO;1
109;99;12016;0;331;2BLKPTOL;0;0;193;1707914901056503808;3280502670931747507;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;11511670735128227535;op;Zvgh0HbknVhKNb5TpOLJ4fK0Np3zqNFTeIcnnmSJ9q7v14MbHCK1cTRaJ7BQzvZErou4oY;mAM;3853572414;0;1850639244;7;1707914901056503808;3280502670931747507;1672269634;6;8540095046170901877;37149125;1706095058527886826;316566905;1199;-4007002751197410851;1706095058527895774;27;1706095058527902055;jI4V8snjildwYO0y;1
109;99;12016;0;331;2BLKPTOL;0;0;194;1707914901057303040;7980597542461148086;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;432575572496956472;51;ZoN8AMqKRSFWAZmSVY89AUkV2eY0sqm4DpjgHMC8Q4P3OhOdI5SJqnIub1mGZw59Y8JsnT;1Oh;4154696354;0;128672798;7;1707914901057303040;7980597542461148086;1298492732;10;924229987341681643;48267691;1706095058528140621;571113973;208;8788920498215246909;1706095058528149549;31;1706095058528155883;rYaTKe9Y1L9q4Cek;3
109;99;12016;0;331;2BLKPTOL;0;0;195;1707914901058107904;13038979317975065554;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;2445560449030391989;Jl;Nf933GnXcYWG39wqSN4KW2Lbg3Xw1kzS2Qhr2u0oWf2CsMaF2rxtgxcQBUwwJWxy0RPBsZ;O2t;686367361;0;3471620477;7;1707914901058107904;13038979317975065554;1135152877;15;5286050618442458626;79594686;1706095058528395261;977455685;3388;-7265973806491844974;1706095058528404039;43;1706095058528410292;4oRiiOPNXFWaCWzr;3
109;99;12016;0;331;2BLKPTOL;0;0;196;1707914901058919680;1481365782955416512;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;7487099411368351722;Bp;Lkk9fF6t7UC6GukUtZADRKWjTIeSlGoiGJS6WvmWR6YOfHzmxGHnHnUBkRnNyovH1gTYhE;2Qt;1829541870;0;3035844106;7;1707914901058919680;1481365782955416512;1111497068;15;6878039847360425053;315494969;1706095058528652004;298283888;1055;232378759774063969;1706095058528660737;4;1706095058528666878;EiR87YsCrSJ4IIbX;3
109;99;12016;0;331;2BLKPTOL;0;0;197;1707914901059710720;288611490974858954;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;4397524956389506157;Vj;I5V1vDFWpZLoqvxHK7xkUEPVL2iawK12ELv3dC1ypKH4C0qtZi3DOtfB8qpUsscNxZqvaK;TmD;1496310362;0;1842345775;7;1707914901059710720;288611490974858954;3099659086;4;10510224673160512266;263580681;1706095058528919458;948083655;2920;-5647974287978288644;1706095058528928010;48;1706095058528934173;rV2VLoJXEcpEqi4s;3
109;99;12016;0;331;2BLKPTOL;0;0;198;1707914901060499200;11816748725926122547;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;2876767187145082859;Th;3qjmlteudEe9WXg2ZsaYxsnlKwwgIZ5syjSHIZ2Y3cEgJOkQxHCvvTbHzRzogp8MYMJRzw;acx;2408594424;0;1018186798;7;1707914901060499200;11816748725926122547;2336031874;6;1424892183425474559;20640451;1706095058529184398;194566209;2265;8035038519844007973;1706095058529192854;12;1706095058529199056;lFUjGNPPQ9BUY8j4;3
109;99;12016;0;331;2BLKPTOL;0;0;199;1707914901061287680;9118326154620625876;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;1323854212775701313;0o;562u7DQtJopIhShkdQZ3Vq8sZS6BWkh9hdm1NDrMqDrwhBo8W15A9mhrXOSdjEe7V2iG69;jLI;1364211919;0;1396619064;7;1707914901061287680;9118326154620625876;2930134324;8;12337215168848089407;154123499;1706095058529450188;414185422;2248;-7188060992082196112;1706095058529458496;14;1706095058529464815;C4a0soYqkpn1nEy6;3
109;99;12016;0;331;2BLKPTOL;0;0;200;1707914901062089728;9922001767656640835;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;18358697419713461226;Gt;dbOLDX8tS76zPqvB5SWN1vYVJgX4ZjBbkwL4tzGEh8bB5Bx70HWWhD9P1ZD5RVayfbrt4I;mut;1028372657;1;1708593561;7;1707914901062089728;9922001767656640835;2137675799;10;17938407417742386426;984029995;1706095058529723292;693409377;793;-6883790933013261856;1706095058529731840;33;1706095058529738115;tssPqaYVnHaRwmbm;2
109;99;12016;0;331;2BLKPTOL;0;0;201;1707914901062886912;9080674956984172856;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;12521463125458750881;Gf;d65LFjoKfHv1QWUp47jodnlcNbRl9pwOTzcDOMe7ks1nuARNxuho7RydEg1OJgW7j4s6iK;413;4231920129;0;2032486976;7;1707914901062886912;9080674956984172856;1879059734;11;15079038535366483825;588523366;1706095058529996128;658331615;3553;-5780852216230757624;1706095058530004736;3;1706095058530011012;osOXWV1bnUyeFkhc;3
109;99;12016;0;331;2BLKPTOL;0;0;202;1707914901063678720;15254461477815878588;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;9223372036854775807;Cy;f8Lbb9JZ7O7Gwi20iSsSO9Cba5pCP0YgmPdsyK337Q9uD7H3JymHsvNq3PIjzwNPAMF5aT;u8D;2147483647;127;4294967284;7;1707914901063678720;15254461477815878588;3854393775;9;10402166194778659470;854171136;1706095058530271777;67097641;3548;-323183326949033207;1706095058530280150;19;1706095058530286405;PWDLULewJvT8Zvqx;2
109;99;12016;0;331;2BLKPTOL;0;0;203;1707914901064485120;8987183833582023962;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;8800164249227026528;C9;kcx8Dj57stdQ6lZI2BUg9zK9HQ2qZdi0ljW0624kkxLfFz4kkv77eyIXfgxwVkRmf3fNf5;mZZ;2572105786;1;1650941192;7;1707914901064485120;8987183833582023962;2121269232;15;11423172868251125014;243374731;1706095058530554672;60993080;913;5501564933881518781;1706095058530563514;22;1706095058530569906;Z5f16qeDnV3nxoHP;3
109;99;12016;0;331;2BLKPTOL;0;0;204;1707914901065295360;2001241353852746974;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;5892877872095613379;Ss;kWHhmWoknEaGxT1WyJCvNLfu2XlIZlLFCd2zXjvRDcdkP8NeB5bqJGXzjVURzQvY7jpsh2;9Dg;2611233839;1;1151219429;7;1707914901065295360;2001241353852746974;3351460762;11;15930272133584573582;146079271;1706095058530845652;679822120;4760;4730909235271679998;1706095058530854505;47;1706095058530860832;VlNu6qN4Mg46tcpl;3
109;99;12016;0;331;2BLKPTOL;0;0;205;1707914901066098688;15070917779619143104;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;11871043582309635757;bK;zWIRpiGwyQnoiWiYLZUbYqgmNpu9KQRkXbitvFOIP16LfGeBnvxLxJSkh0hD88LU93YBRX;n53;4133966827;0;2968765200;7;1707914901066098688;15070917779619143104;2588407189;2;5752919518456146997;952282621;1706095058531131322;237417212;2871;-1964581871269565843;1706095058531139991;11;1706095058531146168;GYspg0wicBWmFawt;1
109;99;12016;0;331;2BLKPTOL;0;0;206;1707914901066891264;1475081932785090518;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;3265245924283388256;PP;PS81FA8TgDqaJYWV3hVcd6cGKaNKeeqUWZ9pJCsiXfPYMSQ5XQT94iytJ4FFeswdSrf7Ib;ZqV;3161710950;1;2181840232;7;1707914901066891264;1475081932785090518;604490786;17;14729491066415708808;958873221;1706095058531417765;984357130;1078;-3393814479283833664;1706095058531426176;39;1706095058531432450;4hdnQNer1De8fADW;3
109;99;12016;0;331;2BLKPTOL;0;0;207;1707914901067688960;16815113342947387715;K2CDW2BLKPTOL;ETLX;DSS_CDW_test;7;7;7;10371050094939480451;HB;LYkOB7bCak6OmzXcOTyCFYcZneG2FHfTC5yybvKPgHgzlBL3W2kVaERUI1NsUUjSZE3XjF;mB7;2043360166;1;1449635314;7;1707914901067688960;16815113342947387715;1441547432;5;5641616277894003272;506920201;1706095058531708042;878167008;4097;-2687959340059090319;1706095058531716757;39;1706095058531723158;i4EmxNvnKLIwQP5J;2
109;99;12016;0;331;2BLKPTOL;0;0;208;1707914901068483072;14333227033940810128;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;1707914901068483072;14333227033940810128;1168898397;6;11435034263044344846;768715101;1706095058531998303;994201939;2718;53857205366211984;1706095058532006743;50;1706095058532012958;TQ2RSPWUx7336OCN;2
109;99;12016;0;331;2BLKPTOL;0;0;209;1707914901069281280;136396220984749255;K2CDW2BLKPTOL;ABCD;DSS_CDW_test;7;7;7;3644559844241529103;le;9l6Ita4H2jn7fc4ofS1CJefQmxMyFTNAdjWNn42QIeYoFg8vq1og7ZGso0dgmvGcCz3eWH;Zm5;1853132841;1;4293924547;7;1707914901069281280;136396220984749255;3603887159;1;16702143041655568894;762062763;1706095058532290011;826169657;1977;3273236199179024556;1706095058532298494;34;1706095058532304813;aLiOxcgMA3ouHOlj;1
109;99;12016;0;331;2BLKPTOL;0;0;210;1707914901070071552;17044615351452547891;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;17502663871563463515;iC;SvbAaI0IUWTzA4TDp1g4wa7rorRhs0vVKdzbeLZDjNVmVTWQ5gTiAT1Lwv3RkavfYZfUy2;G7T;2126895777;1;3651464833;7;1707914901070071552;17044615351452547891;1366827812;14;4669551070531556478;880524655;1706095058532584468;869465582;1258;81082505598595823;1706095058532592818;46;1706095058532598862;pQrREPuDoIncGVFC;3
109;99;12016;0;331;2BLKPTOL;0;0;211;1707914901070872320;6264888062153562980;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;11214469527078785917;6R;lRwk8TR9Sc0KXHiAXt7Y4QXHtl9mm3SSIpeOTNUukiXLFSfJJNd2V1hcljacnetCWVD4mE;fLc;3922324778;1;2984614128;7;1707914901070872320;6264888062153562980;2131260078;99;12159364119317169426;641399268;1706095058532885842;227603472;4116;-8500113861707338374;1706095058532894402;30;1706095058532900680;FZQDT4mmXK0xDWJe;1
109;99;12016;0;331;2BLKPTOL;0;0;212;1707914901071659776;11639211294646786287;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;11757426431497952689;8t;ZJTIImJh5M2ycBPjaJeJ3HE6ZSNrPKKXUAAoO51m8fs4iHLpBcuBvWRfPacpVKK5C9ulHA;mwc;287223562;0;501196996;7;1707914901071659776;11639211294646786287;3863303747;14;14560583750263623030;27066957;1706095058533187387;244893285;4610;-7469220736303204324;1706095058533195979;39;1706095058533202153;7tXwoygUmi2oWIjY;1
109;99;12016;0;331;2BLKPTOL;0;0;213;1707914901072453376;17921741374172145861;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;8325768794453793185;zl;nukLWvsvRBQWKANCEt54Wbzl4z6PqoP7I8Ra3iChBcowaknKXHoR6CkdMQCW3ib5GWtFUR;mdb;2080053579;1;3025084632;7;1707914901072453376;17921741374172145861;2304756378;7;3957344155404307392;418045634;1706095058533490211;394246058;3963;8407089592619563200;1706095058533498902;26;1706095058533505407;69vqyYXMYN6Tfu0P;3
109;99;12016;0;331;2BLKPTOL;0;0;214;1707914901073246208;8513500146359774404;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;12560490813292387585;5I;q5F66gf8yKxrWv1DonM4jJ9X63HYdo0nRgbyPJCxoQV3KDE8KbHUF0hK5qrVfz7hSicYNN;j66;1375150690;1;2128515861;7;1707914901073246208;8513500146359774404;3910934800;11;16146713844861440556;105108297;1706095058533802094;266531130;367;-4921362583562313283;1706095058533810833;24;1706095058533817172;9pXynt4mcLx0mq2Z;3
109;99;12016;0;331;2BLKPTOL;0;0;215;1707914901074035712;3763491274070879515;K2CDW2BLKPTOL;XDMI;DSS_CDW_test;7;7;7;1434939254082355546;47;jTjKYQIzCLMIoy0DEdEJZrERSYoX1YnReQPfa04AMBCE31CTlzRXOVJhNkJbEVw8x7S8Ns;fu8;1342121182;1;3094473980;7;1707914901074035712;3763491274070879515;1930914960;17;10811055926055790449;880078379;1706095058534113860;760359769;2338;-2247962976799084562;1706095058534122705;19;1706095058534129130;aypuPPeK1jDjo5FL;2
109;99;12016;0;331;2BLKPTOL;0;0;216;1707914901074824960;3051930029561083840;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;10507740887165735935;r7;0WccAx4yPuDEK6AsnxM2VgqzVCU02OAwXxFsxvHUUUETdIgTovHqeiqrXD0y6Hzmdab4Z4;Fnn;2519685314;1;181852641;7;1707914901074824960;3051930029561083840;220599125;10;15869919434773660794;177707962;1706095058534427690;312919490;2965;-4411174589856636945;1706095058534436251;20;1706095058534442418;vFEgstA3E1LWJpbK;3
109;99;12016;0;331;2BLKPTOL;0;0;217;1707914901075618048;1642635884358643896;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;18446744073709551614;gH;YqkrtmeMPkRY4PsP7oGxllkcfoOfNvBVYMJCCCPPO0fMeLhHnNmt1zbZR8dtkcLPTHxLP2;612;4294967294;251;4294967294;7;1707914901075618048;1642635884358643896;811261865;7;6203723665863267589;687165927;1706095058534746237;683575749;4409;-1935927902589873330;1706095058534755241;31;1706095058534761582;zClLYhWW3ATHOanH;2
109;99;12016;0;331;2BLKPTOL;0;0;218;1707914901076405760;12184985779027054482;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;1372060987366733032;sa;YOGvsHtPStgtEDUgu7nK8KI3ZEXZPZ2LcGIFMgJgYCtpJMOALBh3wdXcyw4EVyWm7Sna9v;9Mx;2053645330;1;1659700653;7;1707914901076405760;12184985779027054482;2732250227;8;776158752974779379;83351337;1706095058535066746;516355238;1041;-3985033028553822656;1706095058535075618;3;1706095058535081941;g0Mwon02Wav0tDXJ;1
109;99;12016;0;331;2BLKPTOL;0;0;219;1707914901077196288;17399302189063984582;K2CDW2BLKPTOL;ABCD;DSS_CDW_test;7;7;7;13650177468502622000;8R;IZpA9WEMNZv0J2qidLhxN9rONaX5RwUp7LKhfXM8qXYag3oNtYoR4BK89kZkFwon7eOBI2;cTs;4193006520;1;3232374376;7;1707914901077196288;17399302189063984582;1089275848;99;3823156601447507080;768903345;1706095058535386644;345067176;1577;-5652189372284828194;1706095058535395406;14;1706095058535401727;HFIvwxtfyuzbrxlT;2
109;99;12016;0;331;2BLKPTOL;0;0;220;1707914901077980416;14237731636832544165;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;1225024392578737793;Lu;7l2wKT2IudYJgSd7xUGD2fcdDshQAlPY7MWXng33moAoTLjFTyEF09R9irRnV7QlXLBVxQ;zyp;1087523540;0;1116760316;7;1707914901077980416;14237731636832544165;515150508;9;7728493157243296024;650176422;1706095058535714358;757413628;559;7211435369940513820;1706095058535723113;40;1706095058535729546;xOEJXa2z5wudtHvr;3
109;99;12016;0;331;2BLKPTOL;0;0;221;1707914901078773504;11588992476248525023;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;4580367871792003646;Ej;SGWaFQSdDwcEEg6NqPAhfRgvpzUYhZxmKicUESMe4hU1n6ob1Krwew1sVjkJs3fisC9sRk;8YZ;3930911048;1;73427586;7;1707914901078773504;11588992476248525023;1896809999;9;12348866642424762729;722112170;1706095058536040698;454328026;1634;-8965127951867052403;1706095058536049268;29;1706095058536055763;6OYvkjfb6HSplxaW;2
109;99;12016;0;331;2BLKPTOL;0;0;222;1707914901079555584;3971854145185964674;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;425687636301581413;3H;6bQR81ivF1qIGQVNOz8a36ClObp6rO8Wngwl25Y6NAmHFeN9KJgvJI3K17glAOnnarnoZi;RNW;279948516;0;246238483;7;1707914901079555584;3971854145185964674;1300555158;7;15943428589263213204;857233523;1706095058536371734;782476855;1737;5756616833690893437;1706095058536380212;31;1706095058536386356;JCwzDvumPAp7Oem1;3
109;99;12016;0;331;2BLKPTOL;0;0;223;1707914901080360960;6372979602831175611;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;14140019861529400051;em;yqXOEVdPWAD8E7c4Ja2ijpMZ0q4DqgCIcyTDSVJJ05siDOEmOR3inWsTEtiw779Uwv9msC;Xfh;3292631089;0;2631414048;7;1707914901080360960;6372979602831175611;1649846476;6;13335930779710409205;814610997;1706095058536713700;38528074;350;5467603330945732007;1706095058536722389;26;1706095058536728722;HGlKcBrQEgJDFwqi;3
109;99;12016;0;331;2BLKPTOL;0;0;224;1707914901081163264;8849094922782058416;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;6354086023392194540;51;hjgHaQ5weYEPHPRqR6Ml1Reflrl6U6q5QgoWX29ZZj2iu9oVd7dXRz0Uy8EhUTK6cjLcTX;mN2;2072881519;0;3204674649;7;1707914901081163264;8849094922782058416;2712539073;7;18415982579465082096;630708295;1706095058537048167;814161458;1544;1413684604662287090;1706095058537056764;49;1706095058537063005;hY54L03bhJkgGX9t;2
109;99;12016;0;331;2BLKPTOL;0;0;225;1707914901081969152;2042497460588095299;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;2337247468056382699;Ae;tbVVNEcqbSuZRsn6gCPx1sFJaU44TJsd4JR3WfBjPcdBk9kslY4iSuGR7lal1tadGzExls;kFF;3527223126;0;4275500947;7;1707914901081969152;2042497460588095299;237484094;15;1802875635776881203;697925876;1706095058537382911;506469164;2531;-7790029965358869462;1706095058537391304;19;1706095058537397685;n1LxIWIDP5yWraKg;3
109;99;12016;0;331;2BLKPTOL;0;0;226;1707914901082800128;1129756421203234391;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;14307308784099107851;C4;HYmPjrYjwYMtfp12fcinP3k0Ugqv3Mu1A2fNVuJxqKC704ZtWiSrdlfKfNh4ClqdhXOrkt;c1S;373537242;1;2314197216;7;1707914901082800128;1129756421203234391;3167259176;1;15650455067611692747;267525860;1706095058537726038;190471146;2252;-3636022781654176344;1706095058537734666;12;1706095058537740982;h2q5SWnLjPmoyuTx;1
109;99;12016;0;331;2BLKPTOL;0;0;227;1707914901083597312;8236497634818859849;K2CDW2BLKPTOL;ABCD;DSS_CDW_test;7;7;7;13650177468502622000;8R;IZpA9WEMNZv0J2qidLhxN9rONaX5RwUp7LKhfXM8qXYag3oNtYoR4BK89kZkFwon7eOBI2;cTs;4193006520;1;3232374376;7;1707914901083597312;8236497634818859849;3224165725;6;17221797122118426916;768903345;1706095058538067281;391360635;4186;6225294044414121741;1706095058538075805;42;1706095058538081948;PD0uGOu6lemXInyu;1
109;99;12016;0;331;2BLKPTOL;0;0;228;1707914901084395264;4952392956771973943;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;17043361403996190271;4U;r66rDYVT9Cmm7bkyTMvRwXab2u4rVV4wuJp606V2W4xOBpbR3skiWkVnGrrXT3L01r5qDM;g6S;2209958177;0;89384945;7;1707914901084395264;4952392956771973943;3524246389;9;5811033662656386872;785304035;1706095058538409903;622695631;1174;-4085981326610344704;1706095058538418418;22;1706095058538424650;mkoyVie9gQv2qIYo;3
109;99;12016;0;331;2BLKPTOL;0;0;229;1707914901085190400;9825088187330284092;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;4302214173325118317;zE;ovH7yCj5z6Nu0HcDZwmWxxL8wAhlreNWutsmHlrjUt90r2zkG1NbJJvfUsNg1MD5PIvOkr;nN7;4174597307;0;3774155814;7;1707914901085190400;9825088187330284092;2801172248;8;12320958090123076393;727509241;1706095058538760286;150513076;1733;3389712127829140809;1706095058538769401;39;1706095058538775673;Og9kwynXuO56YHI2;3
109;99;12016;0;331;2BLKPTOL;0;0;230;1707914901085979904;9741039682484819947;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;2717021003556715908;Bl;a6i5NmEUr9X9wZ9uWT2OfE5BKbjJ8zaEYcvuOsM8HjCrST57ySjDQvHcwLDjGSFQFoMp48;1AE;2023598337;1;3554670256;7;1707914901085979904;9741039682484819947;1547247611;4;1456011257779393742;657517808;1706095058539113768;332319386;3808;-5558127856049586044;1706095058539122056;30;1706095058539128229;lxjYLRGbFWZW2bAA;1
