msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;orderEventType;accountType;ackPhase;ackQualifiers;ackType;bookIn;bookOUTTime;clientOrderID;darkExecutionInstruction;eMM;eventId;executionInstruction;firmID;indicativeAuctionPrice;indicativeAuctionVolume;leavesQty;oESessionID;lPRole;miFIDIndicators;oEGINFromMember;oEGOUTTimeToME;orderID;orderPriority;orderPx;orderQty;orderSide;orderType;origClientOrderID;sTPID;symbolIndex;timeInForce;displayedQty;crossOrderIndicator;quoteReqID;lISTransactionID;wholesaleTradeType;eSCBMembership;isInitiator;messagePriceNotation;sequenceTime;orderQualifiers;regulatorDisplayedQuantity;rFCID;exchangeIOIID;originalOrderType;orderTolerablePrice;FTS_freeText_1;OF_stopPx_1;OF_pegOffset_1;OF_undisclosedPrice_1;OF_disclosedQty_1;OF_orderExpirationTime_1;OF_orderExpirationDate_1;OF_tradingSession_1;OF_stopTriggeredTimeInForce_1;OF_undisclosedIcebergType_1;CF_clearingFirmID_1;CF_clientID_1;CF_accountNumber_1;CF_technicalOrigin_1;CF_openClose_1;CF_clearingInstruction_1;NMOF_tradingCapacity_1;NMOF_minimumOrderQuantity_1;NMOF_accountTypeCross_1;NMSC_originalClientIDShortCode_1;NMSC_originalExecWFirmShortCode_1;NMSC_originalInvestDecisWFirmShortCode_1;NMSC_originalNonExecBrokerShortCode_1;MSC_eventClientIDShortCode_1;MSC_eventExecWFirmShortCode_1;CF1_marketPhaseFlag_1;CF1_marginTradingFlag_1;CF1_accessFlag_1;CF1_traderID_1;CF1_senderLocationID_1;CF1_deskID_1;MCIF_eventInvestorID_1;NMCIF_originalInvestorID_1;ECA_clearingAccount_1;AI_longClientID_1;SCDNM_originalShortCodeType_1;SCDNM_originalShortCodeType_2;SCDNM_originalShortCodeType_3;SCDNM_originalShortCodeType_4;SCDNM_shortCodeRole_1;SCDNM_shortCodeRole_2;SCDNM_shortCodeRole_3;SCDNM_shortCodeRole_4;SCDNM_shortCodeRoleQualifier_1;SCDNM_shortCodeRoleQualifier_2;SCDNM_shortCodeRoleQualifier_3;SCDNM_shortCodeRoleQualifier_4;SCDM_eventShortCodeType_1;SCDM_eventShortCodeType_2;SCDM_shortCodeRole_1;SCDM_shortCodeRole_2;SCDM_shortCodeRoleQualifier_1;SCDM_shortCodeRoleQualifier_2 
504;226;12007;0;331;2ETFPTOL;3;0;507;1707914931504625664;15612957827825317964;K2CDW2ETFPTOL04;MTAA;DSS_CDW_test;7;7;7;9801344369318373676;6g;NRognJTtB0ihEBXWX7bDcmys9vo7S3b3x9E7WtgBRCzN2nxmMKnOXWxYeMIKBgP35f0LEL;6fk;1466185011;0;2234508486;7;1707914931504625664;15612957827825317964;12;12;6;3;13;1706095057796227003;1706095057796229515;8166597342153682547;1;11;17289827227237424682;3;Qph0xwRy;5484256341320283017;15828492440733200994;10681463212324136619;15398932554906117534;1;5;1706095057796250765;1706095057796253568;14899710316182309786;16285656691399692437;3690280709566540049;1191778891298231823;1;5;-2366893748211740988;12187;773471534;5;10809981119521609545;176;4189231912131116487;3934105021;1;137;140;28;1706095057796276028;1;7033288032877514137;669086600;-2716597890371177199;1;-8004348382265640601;j2RdhURlzBGjF2zKEu;-869222029053386242;11;8780143469587097309;13810797077244095660;2514977002;60941;2;1;4;UkpaPJa1;f1pSQplX;0PXvkO0zojrc;4;2;9;1;9711546103554656427;4;-185404876;-1730592270;997743575;-143157944;288523130;-1075749435;2;1;123;rsKAfA8cPtUjZrsT;Hxs0Ju9VaDM;1TZmhhmH4Qo;4vBIUaMjvrZpZzAP;HOrvlm44SMlQbFNk;GMyTQdQ7cMao5bBr;2DbBAYmjmSQB3bIG;4;4;1;1;3;1;3;1;24;24;24;24;2;1;26;12;23;24
504;226;12007;0;331;2ETFPTOL;3;0;532;1707914931891271424;14130491614492264654;K2CDW2ETFPTOL04;ATFX;DSS_CDW_test;7;7;7;1941955256451427870;U2;r561sFoMQiK5WuaJKa0kvTQ4hoIG5mShwa80wuL0U5vWAPeOBjcIgMFQTnpZYDrjCLmF8M;wsE;1859601324;0;3151477274;7;1707914931891271424;14130491614492264654;10;6;5;7;4;1706095057846302632;1706095057846304985;-8865099104198822180;0;7;3282448472607328009;7;r5B1yFBf;-201691919035080309;6749970419843951107;10646726465229218021;5985515084188896374;1;5;1706095057846326226;1706095057846329009;16678688695810144991;8490229949281826395;-2789176379007744164;9991643215715300665;3;6;-6548041338225695291;16018;906768783;6;3154156125936914574;157;13016001309787449293;3546498018;2;169;140;101;1706095057846351073;0;8489997310846237703;2983015688;7356806382320488179;11;-745312087368380607;wjD5SlJyFwAXu28oPw;228759625027137668;-35;-1764122420379659102;12235351132243511904;1273510194;59354;1;3;1;eLAWhG3S;xECQqSY9;Q2AnER5C8YBb;5;7;4008;1;7523356041903768039;14;1169321587;-145935117;-1855904387;1879736140;2002869848;39122639;1;1;38;w4AQMRBuo7CuqSy9;ukM5muk3PMM;FOjf9GWrWih;MuR6MuMVYKbU4xCO;fiij5JaWwujluI8h;a87zQQmK5vtZvArw;MpYQhtpPvAXTs9uK;3;1;1;2;26;3;17;122;24;22;24;24;1;2;12;1;23;23
504;226;12007;0;331;2ETFPTOL;3;0;533;1707914931985380096;2919227318539990979;K2CDW2ETFPTOL04;ETLX;DSS_CDW_test;7;7;7;10043855042185970472;TG;wFtbwzQkklh8EiLbpdaVkPuFWUdtNZtdIQc3KApWQMgLxHqXQbBJ4QHCT2wmPYUNSGy7k8;Qqu;670568094;0;1886547054;7;1707914931985380096;2919227318539990979;17;11;7;2;14;1706095057858530464;1706095057858532787;8879767907736684199;4;7;14465627739546287630;3;4K0JtpsU;-8534854601493383109;9323090344024588667;13856865843385816797;1296611182482083288;12;2;1706095057858554242;1706095057858557017;5191562906612191648;1727966411797082653;2932333227496622980;12950048308548077363;3;7;3478767314468041432;36049;586141911;3;17326695312475063697;71;2218536858216086674;2757751699;0;157;94;59;1706095057858579640;1;16473753815702878582;1638253289;-3174622382700126204;12;4390312026774878563;Gcdg3HX8QBMh2k8EHb;-7564106363645592314;51;-8920465455433255433;3542352166837043223;2291728802;24504;3;3;4;z7ZDi8Og;Ck3WGC3C;TYI6D29z1fZP;3;0;8;3;14088748370954890601;4;130487067;-1060961708;1166528415;2093151867;354808715;1444034753;3;1;86;8HyrFsAjElBPeCb5;5mL0ApRZzcC;4EY7DOHMdgs;0y4Ko2sulLBkUNre;mrP4nBYeLZLtdcKF;OsEDZsOD68E7sVb0;Nk4fJO6IaMKCHfSg;2;1;1;3;12;17;3;122;22;23;24;24;1;1;1;17;22;22
504;226;12007;0;331;2ETFPTOL;3;0;539;1707914931995842048;7477451386785489102;K2CDW2ETFPTOL04;ETLX;DSS_CDW_test;7;7;7;11491051784184581446;7B;rMpkIM2t3nc0O2AZCEUStHW73AUCjNyLDdsfN5oiQ3cSuX7UM3WlJaNzslBo47uSElWlx1;uUk;2164569466;1;2265274919;7;1707914931995842048;7477451386785489102;12;11;7;0;12;1706095057859892872;1706095057859895274;-5526967648055141136;1;9;1396062262724327916;4;iT7mv1dJ;-6585564787478854732;15133811798678601748;10464755146279628314;8307463313530805461;1;3;1706095057859916612;1706095057859919305;11467856741943695012;3330752749777480535;-2701043264351307482;11515623229271896809;1;6;1151857670673768449;58777;733634346;7;17839721460030265623;27;11483968919482079442;1291793933;2;233;91;186;1706095057859942144;6;16217127778818443169;2156484;1907764150254329738;12;-1697469000729144797;wXDmsSWz1BeZVqVYxI;2620071161778307114;91;1431576683837780366;16403132226687850357;2599801704;24006;3;0;3;ZfijYtjS;FFUCSpuP;B87i1tPy2ol7;4;3;8;2;542233981230700634;10;-2134038787;1868528759;-1473704546;141675866;1711074297;-1662865626;3;1;139;UsabxvMS2nGFy1C3;pe9cXk9Kqnq;zabFwt8mBG6;YTzonEUDrUIyFXU3;bQZA7BIbBpzH9uVJ;6vmAw11u6FHPDwFl;oj0VvZ0knqRSj8ct;4;1;4;1;122;17;1;17;24;23;23;23;2;2;122;26;22;24
504;226;12007;0;331;2ETFPTOL;3;0;540;1707914932037657344;10375171601472158612;K2CDW2ETFPTOL04;SEDX;DSS_CDW_test;7;7;7;10507740887165735935;r7;0WccAx4yPuDEK6AsnxM2VgqzVCU02OAwXxFsxvHUUUETdIgTovHqeiqrXD0y6Hzmdab4Z4;Fnn;2519685314;1;181852641;7;1707914932037657344;10375171601472158612;16;15;8;5;18;1706095057865431551;1706095057865434098;-9034108080044865505;1;9;1491285680294151863;2;KYJx8qYf;-8359166181983611364;17883365246961299467;2521219553753132620;7856602085071321775;3;0;1706095057865455513;1706095057865458302;12934047854047813741;6856922443362988113;4921868059847464238;10694481132265938910;2;2;-2208696122513076807;49574;177707962;3;12621503778670379594;85;4035437579335447651;1868721578;1;14;237;167;1706095057865480587;5;16870088252050789588;3728449891;-692517825259869984;4;496811795306327827;S9vnLDELSO4biZeLJi;-8006792718492698462;-51;2253324345691400545;6455808642677947835;2138402028;55829;2;6;1;ndHfrgpq;j5Mmvaks;0BeoqcG2YluH;2;8;4010;2;2886233495284877677;9;1284512114;-1624067;-77263948;-1767134822;-1919582854;-331229855;2;1;78;lehh6UozswCW0c21;NrPHkzupQfk;lZIyYJLRFgt;Wk0xbtaRxH8FCDDc;F9rPC0TGwT8RrEOO;pvDhkAfmMQm2zRfV;LE9WfbiGPlgCzVJa;4;2;4;1;12;1;17;122;22;22;23;22;2;2;122;12;23;24
504;226;12007;0;331;2ETFPTOL;3;0;541;1707914932048130816;10029477577228411766;K2CDW2ETFPTOL04;EXGM;DSS_CDW_test;7;7;7;1372060987366733032;sa;YOGvsHtPStgtEDUgu7nK8KI3ZEXZPZ2LcGIFMgJgYCtpJMOALBh3wdXcyw4EVyWm7Sna9v;9Mx;2053645330;1;1659700653;7;1707914932048130816;10029477577228411766;19;11;5;6;3;1706095057866793195;1706095057866795552;7903094048134835813;3;11;12874343555925982822;4;3VMP8phu;-4887830932073588956;823791270048995113;5904724093049348869;14298924270052618170;3;0;1706095057866816795;1706095057866819531;17843959064157452449;14870750553657087195;7538780011734180648;10308375484637385096;2;4;3875044846137734603;41764;83351337;6;13530648665765280329;154;12899944253886839081;1779421523;0;160;215;210;1706095057866841961;3;6716318946061704038;2729746145;3131011122778604930;5;6123332862117555684;DAzTuWuuQ1Di5CQnLz;-3538016969480970081;-37;-4045248142905881998;16384577020516696576;4091510859;12853;3;1;2;DqZULn7X;6ED5w3pQ;L7SZRj4V0jtl;3;2;8;3;9477387261094373029;1;-959364065;95115972;953960805;49007308;-678512426;788619641;3;1;240;bXs2lE5OCnB7k9iu;bvTv1rhP15l;rZUkXXAKsgA;6u4r2Z7Nrzd1YIvm;lrexqH28IZbMMlhI;p3k8SlA1rjVztVIm;17ISzrMm7vOnbgHp;2;1;4;1;1;12;12;1;23;23;23;22;1;2;26;26;24;23
504;226;12007;0;331;2ETFPTOL;3;0;555;1707914932246721024;6598454570129645200;K2CDW2ETFPTOL04;XMOT;DSS_CDW_test;7;7;7;1323854212775701313;0o;562u7DQtJopIhShkdQZ3Vq8sZS6BWkh9hdm1NDrMqDrwhBo8W15A9mhrXOSdjEe7V2iG69;jLI;1364211919;0;1396619064;7;1707914932246721024;6598454570129645200;22;1;4;1;9;1706095057892826188;1706095057892828615;4652929681562696602;1;5;3173659561272143953;7;NojO9KJP;-4766922730537949292;10371117609201024718;3941583793595963264;10323857210419847424;12;3;1706095057892850098;1706095057892852877;8214106461385079585;9033353663154570029;5002598903598308459;770513877489573926;2;6;4513225903350799270;2194;154123499;8;8833642796166297406;130;62658006549573369;211044147;2;154;59;190;1706095057892875237;6;4333850639176520750;37291710;6858212209887858903;6;-5805878747072729039;94QuKwfNYlCBrUgF3k;-4171747075922651532;-110;8453783264783110334;8019177917166079317;2113904287;60419;3;0;4;kxct0nIh;f51muD9f;HBnrC96yRIrI;5;6;4010;2;9106834457490182793;13;1052281482;1792511889;1300512175;428774733;901351016;1439336721;3;1;51;W8LUZEFmlRosPZX5;icTLclm4MZj;PceCN6DyrRr;kV1cajicjCfAnicH;SCx5hEUlTV8bEilU;bK5lpEhpB33pHPUC;OfPtFivaJZuHzOp6;3;4;4;2;1;3;17;17;23;24;24;22;1;2;3;12;24;22
504;226;12007;0;331;2ETFPTOL;3;0;556;1707914932309535232;10367599346285309883;K2CDW2ETFPTOL04;MTAA;DSS_CDW_test;7;7;7;10606995290711262190;Uw;h87jMNOL4vwjTvXIdeXkdWDgQIxWQbVIObdEafrTNpV7SimHLddft0KF7vpFLSAvkZmZu6;fjQ;3344392578;0;1375184246;7;1707914932309535232;10367599346285309883;22;12;2;4;14;1706095057901033658;1706095057901036106;3455937877768140719;4;15;13401476756588051980;3;2Aeve3Ay;-4178983256073982287;3292496793949278224;379288171923958716;17165967452101703671;3;5;1706095057901057220;1706095057901059851;14360744041117819654;1870790837014717420;-4621117804077258793;8254378779982315511;1;3;-4922340998998683203;35352;876746933;2;7668422222145733580;65;4492070249810960731;44339343;1;116;247;236;1706095057901082197;0;11720208129172790315;3787660802;-101549228098283541;5;-452177031228014053;UzRqpCwYXtO7V56llI;1188209843535437084;24;-3398704953969785654;13074413214234176897;4196522235;42775;4;3;4;lUi0pPUn;b8GnDwgy;ZkNvic9CEffn;1;2;0;3;700498695909793201;14;-999081484;856677177;745670927;1465442377;-1398727257;2075950479;2;0;246;LCaELAYxaEqUkQ1K;SkfpySgx24I;XtbnZABrwGE;Fu9JKchYUtnB2qaM;wQ43z9IzOQ5NPlvt;u26JQgwfRXROC0Yu;xBsDK4UuGlbIWrcV;3;3;2;3;3;1;1;26;22;23;22;23;1;1;122;26;23;24
504;226;12007;0;331;2ETFPTOL;3;0;557;1707914932340905984;742275532047633107;K2CDW2ETFPTOL04;MTAH;DSS_CDW_test;7;7;7;16107250302887779993;Sh;y5iJI7lKI6H9U2Vq7qGynA6byv0VAht0A7Q9oaYZdJr6LJKQSPb148FGbyj3blgpXEPuVN;6dU;2743569216;0;1129791786;7;1707914932340905984;742275532047633107;7;11;6;7;23;1706095057905147552;1706095057905149943;-4873830431761030275;0;14;9428543987885785532;1;6sKfKGPl;3572469732006741925;11542571829590324721;12432456619198294031;14544746811726433180;3;3;1706095057905171446;1706095057905174147;475324445931299741;11517505180997389534;3614746390989877289;1681094365841880915;3;9;1015867556868509618;46312;418664403;8;12531026354374314313;165;9691650823464178293;2794396917;2;46;3;214;1706095057905196388;0;1978595754547927611;2912861393;5151264585989481547;8;-1361163857903307712;PhqIpOJYb8Hj1UGYXA;3407229822989140794;-116;-4997285952018230744;8710876527233503009;3305954379;5342;3;6;1;9VQING4B;5fHxATkZ;75wtLRKMjv2V;2;0;4009;2;11945864524238314637;13;706489764;2011148620;1344605397;223463737;1894728548;-538324959;1;1;152;aZFivyoqHZzUfGcp;sL5c8GmjyHZ;dxdZEi9mwOc;DwA81qimPX6UMJqa;LB3m6UOwbBBIHvbL;JvHduxRYuWkemi2u;hCVufXModowhHiX6;2;2;4;4;12;3;17;1;22;22;23;24;2;1;3;26;23;22
504;226;12007;0;331;2ETFPTOL;4;0;73;1707914930042925824;7905236465681112781;K2CDW2ETFPTOL05;BGEM;DSS_CDW_test;7;7;7;6135723462153394188;6P;zhKMGSfCAMCboLpPrOSNKn5qqQTwlzy30lh08KCtEjs6W0ag7wXyKXgSXjmvEdc1fPRyAi;9vy;1610505332;1;2224170165;7;1707914930042925824;7905236465681112781;19;14;4;4;5;1706095057696393636;1706095057696395996;2911287449060459937;4;99;6711864345499962916;4;D0kPhfcS;8415928767181390059;13037346338473639682;10321919339720435202;14994578765593126192;1;2;1706095057696418124;1706095057696421107;392610176189834463;11365172084853578945;-6646380503389656882;5742826995499110138;2;5;4576381611949848682;40335;138846668;0;8747912172627538736;44;4656355750626275261;4103963786;1;153;167;229;1706095057696444279;1;11687590187536778098;3789507529;7467159149628815949;4;5903779029398800207;clBi6v1DqZevR49s8x;-3035758390501508622;-33;3938499290871608809;17222779961781953785;2882244977;2585;3;3;3;VzHRmGou;bIKV9TuA;jHujeL7tfsnS;4;0;8;1;1594431326305557598;15;-1818484948;322388228;1791427241;-5687769;-1537263958;832924731;1;0;216;M0ywcfXICqdB8NdP;ZpH5mXkzMu5;zcDInihmn5o;I4XSa6iDFArjhRyX;Zwi5ZFTefllfuP61;6aC8bwjlrwcwxrOt;KPacUXZ1zXpE50JC;4;3;3;4;12;17;26;122;24;23;22;24;2;1;17;26;22;24
504;226;12007;0;331;2ETFPTOL;4;0;74;1707914930095295744;16417312910388660618;K2CDW2ETFPTOL05;MTAA;DSS_CDW_test;7;7;7;10783652485391872695;6y;AAzXD4bujik7RE99bS2xHAGROZnWeF3DgN61ad6wM2o9OPjfdobKJViKHsu7QUbOBey97W;BoL;3764808320;1;3273946360;7;1707914930095295744;16417312910388660618;4;2;6;3;17;1706095057699850238;1706095057699852605;-7321188463022971115;4;10;5258165873790226143;5;ZAEGeuCy;6216619502752574076;8203708203788241063;13941064795598644366;13162420024551826136;3;5;1706095057699873719;1706095057699876365;6438307261315930759;11311649386831700890;3276003849950176268;18422702510620247628;1;13;-7483088555405331604;28210;784339346;6;6506167669768126848;200;11439910385049479783;3373204559;1;112;52;166;1706095057699898122;1;3884131246229159049;1968025014;-8425247525062174469;5;4534992562456861469;zg1T5iapDIe6Xfqqi3;1055342603457835924;43;3362833574825472469;2881924389867619773;1488522643;55049;3;6;3;ZOvwGjqB;rIyineHf;zrHNj2Gy2lHi;4;6;0;3;10523220119493536458;10;2076300824;795997965;-1899441309;814397653;1410554557;62916818;3;1;251;9rLG2indO208aMpc;nqY41bp335H;euwYzoqqpHU;F5DkXKM5Q9fcjAei;VrY1j9zIe3AbB5GN;g8yrUVSlfuRG28ia;NxQk5d8df2eNRsRo;3;3;3;1;12;3;3;3;22;23;24;22;2;2;3;17;23;22
504;226;12007;0;331;2ETFPTOL;4;0;75;1707914930376320768;13216329116928110422;K2CDW2ETFPTOL05;MOTX;DSS_CDW_test;7;7;7;15091849173177922452;Uk;4rmtjvMNPNdDdat80PKsOx0KpxipsdvQVYudUaj8nDOBbj9LSbfbZYT8ElJdLthji0Kv7L;DMc;3083321081;1;695650919;7;1707914930376320768;13216329116928110422;14;7;1;1;9;1706095057702010179;1706095057702012523;-2171940391208457242;3;11;2963916803827752436;7;X2eTxp4n;-8109795608733539173;16430371598258816373;9566084716840714078;8105122358466506294;12;0;1706095057702033945;1706095057702036660;11267303363049248851;8249625184703855732;-5907804526715116818;12409211225705586350;1;2;-8065914663840147284;17797;778983872;5;14909512196276452926;177;16652675195331854119;140458546;2;50;236;9;1706095057702058849;3;6101209087560072825;2556222580;-2278742347592096761;1;8525778739085163084;1xUEo2qiXhkw2BSBlH;7438995303892915778;14;-5506194515984884247;11759040755731742906;209298398;16989;1;6;2;zQqhH5xT;LtljIdA3;iIpLfKwsAN73;4;0;0;2;15984272809741224013;8;1026619467;-1984181454;-757265287;1641786765;-1384188622;-1684018979;3;0;237;c8qCTGeTNNX7twcG;R3adRkc5OrN;sZ3GpT0oEjm;blluf5rf51giXPut;h7dU8HCZlII0WHqz;gSbd8MxQBv0p94iy;7h7xFRxN68SnL5GH;1;2;3;4;26;1;1;122;22;23;22;22;1;1;17;12;22;23
504;226;12007;0;331;2ETFPTOL;4;0;428;1707914930966915584;12055699824262371146;K2CDW2ETFPTOL05;MTAH;DSS_CDW_test;7;7;7;167335769121138592;n3;QddX6EHSyMUkyaCqPHQ2yVkJPdfPnSQlrXBa2cYzoSeryKwcxTGF9lsyAAycELFbaI5507;kd0;1025439045;0;1521194008;7;1707914930966915584;12055699824262371146;10;5;3;2;22;1706095057737854258;1706095057737856747;-8299658837515296243;1;7;781704951969565204;7;qHoFJOJa;1625180733645789122;17821924685062208788;2278531483047629048;8211954998670531077;1;3;1706095057737877883;1706095057737880666;8201149696653167674;16959722049124509371;6209029142427347404;16879339803502163802;1;6;6643017486376959876;54954;648090412;3;4137452439391964258;45;5732758115227382028;3084992856;1;20;40;221;1706095057737903008;1;6739243290314007832;532101365;-1052518221631686245;9;-1380595475206441078;kNXsZ9hBU7jbGbYg7e;5383562655966136743;-17;-5136914344074213615;11445524540538037328;4053037010;10119;3;6;2;y9GMxksg;Qh3cFa3s;mqrbGUGo4bNc;2;2;10;1;9297155131326565572;10;607093400;601395670;-90443309;31312134;1402044804;-662417584;1;0;199;3WNatNYPj1zHraTZ;GUzmQDh9mhl;5kxqOQz511X;c3YIuWPxmPbiNNEd;BrY8c0Nld1v4d64Y;jyAz3T2JLH1zzEDx;yjZAUosWbiIBtHIi;2;2;2;2;17;17;17;122;22;22;24;23;1;1;1;26;23;22
504;226;12007;0;331;2ETFPTOL;4;0;429;1707914931029860608;12092593716968901221;K2CDW2ETFPTOL05;ETFP;DSS_CDW_test;7;7;7;7543779628463121226;Zv;oM9u2Gv4glWUDnxXjh73s9ROn7SFSFNDw5qgLKxrfyrz13xxSseTVmkqa6NNywvKXHdXoW;3pd;1144034105;1;3453138748;7;1707914931029860608;12092593716968901221;19;8;5;1;0;1706095057743848823;1706095057743851234;7012189992641324084;3;9;5511889686626172035;3;cT40Wfca;4035516205638886546;6345244748959658235;8778345200705009730;17193579251964167821;1;4;1706095057743872128;1706095057743874775;1874790626441746439;5054387366845123675;-2516419010262740379;13711108208346547631;2;12;6667216404757616238;9065;752014678;10;9647930949954228455;58;5222743213123680379;3018392596;2;185;181;199;1706095057743896621;4;4285995402197521508;1147928628;-5597617031824942522;11;-4452416279514062759;tDQubwNkWyg6Izdn5c;5594999208658440263;30;-2921679084959861514;6135893913180198271;3781108129;31477;1;3;1;kHe3cEbY;aw0IzzZW;Svntn7uM55Gt;3;8;4008;2;4733205049472629138;7;-247320364;1892201610;392061202;1536904072;855116144;417133665;3;1;26;bozSNcI8wsHYxAS2;lIU0TgDVZ0a;ygkzeQfyobS;994pfXDVS5dQDQre;BQErW69CAB6ORmF9;N3zlaforhoILeeB9;wcMm7rgH9PIqtdd0;2;4;1;3;17;122;1;3;24;23;23;23;2;2;26;12;23;24
504;226;12007;0;331;2ETFPTOL;4;0;447;1707914931123951872;8868470642679417265;K2CDW2ETFPTOL05;XMOT;DSS_CDW_test;7;7;7;9223372036854775807;Cy;f8Lbb9JZ7O7Gwi20iSsSO9Cba5pCP0YgmPdsyK337Q9uD7H3JymHsvNq3PIjzwNPAMF5aT;u8D;2147483647;127;4294967284;7;1707914931123951872;8868470642679417265;4;9;6;7;15;1706095057753296478;1706095057753298863;-3684081350960245111;2;11;6715035985730334851;3;FoG2mYMd;-1935777086067014645;15729948063438824419;6592176286915908005;1390675696022297757;1;2;1706095057753320281;1706095057753322931;4537171091127842091;17567444983232970446;-2392646697548573037;8130749172180587602;1;3;6139049044237148920;57622;854171136;6;6655009806546651038;113;16471073700253235843;2395560814;2;157;78;209;1706095057753345009;0;16503035583913616318;281074065;-4446870627686754699;7;-4088310691916146199;gsCuWmNs85H5XjCGw9;2771280984490254758;19;-3064674560415753854;16766107165899741245;519205174;27273;1;3;1;SZkPw0ct;W8sUM72l;mZYgw3sAg142;1;2;10;2;18152767442998481464;4;1592512572;-2106601478;369278818;490259759;-467818144;1341572042;2;0;42;NKGxYv5G64f6tzm5;LozCUBG6kgz;NEpMlRbtopz;7q8frbYN9PQVHMc7;TUrcwzdrxo72qXmG;YnfmF3VXzNTT4Umj;DJTdikXKgy1kIgu6;1;1;3;1;3;12;1;12;22;22;23;22;2;2;17;3;22;24
504;226;12007;0;331;2ETFPTOL;4;0;448;1707914931155286272;10936280730799993216;K2CDW2ETFPTOL05;ETFP;DSS_CDW_test;7;7;7;9607954405898040147;M0;jBvQLfCUaDTDRXO4nr0UuFYqDGnNvjcmsoxwNrf4sMSpOkPfRkA5FixoCGLynGRKvmTgwQ;65k;1518471675;0;3902323836;7;1707914931155286272;10936280730799993216;5;4;1;4;14;1706095057756523566;1706095057756525997;-4736530532903129653;2;4;5783019789661804199;7;fQR1BS4k;-458157423289001589;13018155142479934559;11629226147091726951;8938909243432571626;12;4;1706095057756547516;1706095057756550269;10113375483073697529;7282285467598600360;-3443946545155916858;4739683329536958325;3;1;6087278720251006685;23024;912775729;3;2686037819760181658;229;890465502283956959;1165113854;1;196;186;174;1706095057756572385;5;8345946671882102289;2662695071;7868088164859868057;7;6943306544549506360;fEbnR0no50UJh9gfVT;7600567199244980162;-69;2993196600231655850;15269343904928108895;1219915160;48473;1;6;4;xSKsFnlP;PjVFcTrq;ppt4CLog3pCN;1;3;4010;3;14862817526957904547;1;1273579674;-1156651287;-1108716258;-1129722758;-2145098085;-1139597782;3;1;74;R96E30sOcuD2rRJ9;YiFBFR1xPwi;QreCy1N20Lj;Gb4ElmpwJZPZB430;0WsvguNaj1JrHHbJ;vpmydBi19ViZoq4K;QdR9LuuZbXd4QtfQ;3;1;1;2;17;1;17;1;22;24;24;24;1;1;122;26;24;22
504;226;12007;0;331;2ETFPTOL;4;0;457;1707914931249372928;17954547052086522918;K2CDW2ETFPTOL05;MTAH;DSS_CDW_test;7;7;7;16081107132960409725;GG;Bdeo6knsWTbefYk6hQBUG9ZEkHUnxWPtTMfZkg6tKIaHikanm5bSHLTy1Bgd2xao7wbV9n;9UV;468501852;1;2448287991;7;1707914931249372928;17954547052086522918;6;2;8;7;21;1706095057766552365;1706095057766554778;6047813579510574190;4;2;937470820732049883;0;9F0FLweA;-1824954404941836041;7752377886294231642;350883083055295740;4317270144277600423;12;3;1706095057766575957;1706095057766578724;8971448393055763008;3546885196286488508;-1777823693083583707;17417539458518435841;2;11;-5276012132324027851;46798;579919728;1;12534754509922956889;72;10607198027610215526;1941089807;2;4;253;136;1706095057766600638;3;3029854753310030321;759745805;-1861739851642140579;7;3599210492833857676;rn0qWQ52HprikbJupl;-3484745942286569597;-99;-6157521524425842357;11115804872365538205;2778933294;56883;1;0;3;ikiHnBKa;RC67djLK;iJZToJR1GjBp;4;2;9;2;678333745267804418;10;99792218;721219587;-341454043;985261569;1512751418;-281554752;1;1;35;e5T75ubrpw32NoT1;YjXx5hrQj6o;J7AhSfQOKxO;dkdByT9eoDe1fRWu;MeMU4bl760NL7sPi;oQthEY7sURvxGntx;9h7gUTmM3BJvapZS;2;1;2;4;17;17;122;3;23;23;24;23;1;1;26;12;24;23
